# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 391:         6.197       51.498      19.50  ARCEN
# 370:         5.377       51.451      22.60  EINDHOVEN
# 331:         4.193       51.480       0.00  THOLEN
# 315:         3.998       51.447       0.00  HANSWEERT
# 324:         4.006       51.596       0.00  STAVENISSE
# 375:         5.707       51.659      22.00  VOLKEL
# 380:         5.762       50.906     114.30  MAASTRICHT
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 286:         7.150       53.196      -0.20  NIEUW BEERTA
# 310:         3.596       51.442       8.00  VLISSINGEN
# 283:         6.657       52.069      29.10  HUPSEL
# 280:         6.585       53.125       5.20  EELDE
# 273:         5.888       52.703      -3.30  MARKNESSE
# 323:         3.884       51.527       1.40  WILHELMINADORP
# 249:         4.979       52.644      -2.40  BERKHOUT
# 377:         5.763       51.198      30.00  ELL
# 316:         3.694       51.657       0.00  SCHAAR
# 313:         3.242       51.505       0.00  VLAKTE V.D. RAAN
# 277:         6.200       53.413       2.90  LAUWERSOOG
# 348:         4.926       51.970      -0.70  CABAUW
# 308:         3.379       51.381       0.00  CADZAND
# 319:         3.861       51.226       1.70  WESTDORPE
# 215:         4.437       52.141      -1.10  VOORSCHOTEN
# 278:         6.259       52.435       3.60  HEINO
# 285:         6.399       53.575       0.00  HUIBERTGAT
# 343:         4.313       51.893       3.50  R'DAM-GEULHAVEN
# 225:         4.555       52.463       4.40  IJMUIDEN
# 330:         4.122       51.992      11.90  HOEK VAN HOLLAND
# 267:         5.384       52.898      -1.30  STAVOREN
# 269:         5.520       52.458      -3.70  LELYSTAD
# 344:         4.447       51.962      -4.30  ROTTERDAM
# 275:         5.873       52.056      48.20  DEELEN
# 235:         4.781       52.928       1.20  DE KOOY
# 257:         4.603       52.506       8.50  WIJK AAN ZEE
# 290:         6.891       52.274      34.80  TWENTHE
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 251:         5.346       53.392       0.70  HOORN (TERSCHELLING)
# 210:         4.430       52.171      -0.20  VALKENBURG
# 248:         5.174       52.634       0.80  WIJDENES
# 279:         6.574       52.750      15.80  HOOGEVEEN
# 258:         5.401       52.649       7.30  HOUTRIBDIJK
# 356:         5.146       51.859       0.70  HERWIJNEN
# 209:         4.518       52.465       0.00  IJMOND
# 265:         5.274       52.130      13.90  SOESTERBERG
# 312:         3.622       51.768       0.00  OOSTERSCHELDE
# 340:         4.342       51.449      19.20  WOENSDRECHT
# 260:         5.180       52.100       1.90  DE BILT
# 270:         5.752       53.224       1.20  LEEUWARDEN
# 311:         3.672       51.379       0.00  HOOFDPLAAT
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   DR,   RH
# 
  343,20200411,    6,     ,     
  343,20200411,    7,     ,     
  343,20200411,    8,     ,     
  343,20200411,    9,     ,     
  343,20200411,   10,     ,     
  343,20200411,   11,     ,     
  343,20200411,   12,     ,     
  343,20200411,   13,     ,     
  343,20200411,   14,     ,     
  343,20200411,   15,     ,     
  343,20200411,   16,     ,     
  343,20200411,   17,     ,     
  343,20200411,   18,     ,     
  343,20200411,   19,     ,     
  343,20200411,   20,     ,     
  343,20200411,   21,     ,     
  343,20200411,   22,     ,     
  343,20200411,   23,     ,     
  343,20200411,   24,     ,     
  343,20200412,    1,     ,     
  343,20200412,    2,     ,     
  343,20200412,    3,     ,     
  343,20200412,    4,     ,     
  343,20200412,    5,     ,     
  343,20200412,    6,     ,     
  343,20200412,    7,     ,     
  343,20200412,    8,     ,     
  343,20200412,    9,     ,     
  343,20200412,   10,     ,     
  343,20200412,   11,     ,     
  343,20200412,   12,     ,     
  343,20200412,   13,     ,     
  343,20200412,   14,     ,     
  343,20200412,   15,     ,     
  343,20200412,   16,     ,     
  343,20200412,   17,     ,     
  343,20200412,   18,     ,     
  343,20200412,   19,     ,     
  343,20200412,   20,     ,     
  343,20200412,   21,     ,     
  343,20200412,   22,     ,     
  343,20200412,   23,     ,     
  343,20200412,   24,     ,     
  343,20200413,    1,     ,     
  343,20200413,    2,     ,     
  343,20200413,    3,     ,     
  343,20200413,    4,     ,     
  343,20200413,    5,     ,     
  343,20200413,    6,     ,     
  343,20200413,    7,     ,     
  343,20200413,    8,     ,     
  343,20200413,    9,     ,     
  343,20200413,   10,     ,     
  343,20200413,   11,     ,     
  343,20200413,   12,     ,     
  343,20200413,   13,     ,     
  343,20200413,   14,     ,     
  343,20200413,   15,     ,     
  343,20200413,   16,     ,     
  343,20200413,   17,     ,     
  343,20200413,   18,     ,     
  343,20200413,   19,     ,     
  343,20200413,   20,     ,     
  343,20200413,   21,     ,     
  343,20200413,   22,     ,     
  343,20200413,   23,     ,     
  343,20200413,   24,     ,     
  343,20200414,    1,     ,     
  343,20200414,    2,     ,     
  343,20200414,    3,     ,     
  343,20200414,    4,     ,     
  343,20200414,    5,     ,     
  343,20200414,    6,     ,     
  343,20200414,    7,     ,     
  343,20200414,    8,     ,     
  343,20200414,    9,     ,     
  343,20200414,   10,     ,     
  343,20200414,   11,     ,     
  343,20200414,   12,     ,     
  343,20200414,   13,     ,     
  343,20200414,   14,     ,     
  343,20200414,   15,     ,     
  343,20200414,   16,     ,     
  343,20200414,   17,     ,     
  343,20200414,   18,     ,     
  343,20200414,   19,     ,     
  343,20200414,   20,     ,     
  343,20200414,   21,     ,     
  343,20200414,   22,     ,     
  343,20200414,   23,     ,     
  343,20200414,   24,     ,     
  343,20200415,    1,     ,     
  343,20200415,    2,     ,     
  343,20200415,    3,     ,     
  343,20200415,    4,     ,     
  343,20200415,    5,     ,     
  343,20200415,    6,     ,     
  343,20200415,    7,     ,     
  343,20200415,    8,     ,     
  343,20200415,    9,     ,     
  343,20200415,   10,     ,     
  343,20200415,   11,     ,     
  343,20200415,   12,     ,     
  343,20200415,   13,     ,     
  343,20200415,   14,     ,     
  343,20200415,   15,     ,     
  343,20200415,   16,     ,     
  343,20200415,   17,     ,     
  343,20200415,   18,     ,     
  343,20200415,   19,     ,     
  343,20200415,   20,     ,     
  343,20200415,   21,     ,     
  343,20200415,   22,     ,     
  343,20200415,   23,     ,     
  343,20200415,   24,     ,     
  343,20200416,    1,     ,     
  343,20200416,    2,     ,     
  343,20200416,    3,     ,     
  343,20200416,    4,     ,     
  343,20200416,    5,     ,     
  343,20200416,    6,     ,     
  343,20200416,    7,     ,     
  343,20200416,    8,     ,     
  343,20200416,    9,     ,     
  343,20200416,   10,     ,     
  343,20200416,   11,     ,     
  343,20200416,   12,     ,     
  343,20200416,   13,     ,     
  343,20200416,   14,     ,     
  343,20200416,   15,     ,     
  343,20200416,   16,     ,     
  343,20200416,   17,     ,     
  343,20200416,   18,     ,     
  343,20200416,   19,     ,     
  343,20200416,   20,     ,     
  343,20200416,   21,     ,     
  343,20200416,   22,     ,     
  343,20200416,   23,     ,     
  343,20200416,   24,     ,     
  343,20200417,    1,     ,     
  343,20200417,    2,     ,     
  343,20200417,    3,     ,     
  343,20200417,    4,     ,     
  343,20200417,    5,     ,     
  343,20200417,    6,     ,     
  343,20200417,    7,     ,     
  343,20200417,    8,     ,     
  343,20200417,    9,     ,     
  343,20200417,   10,     ,     
  343,20200417,   11,     ,     
  343,20200417,   12,     ,     
  343,20200417,   13,     ,     
  343,20200417,   14,     ,     
  343,20200417,   15,     ,     
  343,20200417,   16,     ,     
  343,20200417,   17,     ,     
  343,20200417,   18,     ,     
  343,20200417,   19,     ,     
  343,20200417,   20,     ,     
  343,20200417,   21,     ,     
  343,20200417,   22,     ,     
  343,20200417,   23,     ,     
  343,20200417,   24,     ,     
  343,20200418,    1,     ,     
  343,20200418,    2,     ,     
  343,20200418,    3,     ,     
  343,20200418,    4,     ,     
  343,20200418,    5,     ,     
  343,20200418,    6,     ,     
  343,20200418,    7,     ,     
  343,20200418,    8,     ,     
  343,20200418,    9,     ,     
  343,20200418,   10,     ,     
  343,20200418,   11,     ,     
  343,20200418,   12,     ,     
  343,20200418,   13,     ,     
  343,20200418,   14,     ,     
  343,20200418,   15,     ,     
  343,20200418,   16,     ,     
  343,20200418,   17,     ,     
  343,20200418,   18,     ,     
  343,20200418,   19,     ,     
  343,20200418,   20,     ,     
  343,20200418,   21,     ,     
  343,20200418,   22,     ,     
  343,20200418,   23,     ,     
  343,20200418,   24,     ,     
  343,20200419,    1,     ,     
  343,20200419,    2,     ,     
  343,20200419,    3,     ,     
  343,20200419,    4,     ,     
  343,20200419,    5,     ,     
  343,20200419,    6,     ,     
  343,20200419,    7,     ,     
  343,20200419,    8,     ,     
  343,20200419,    9,     ,     
  343,20200419,   10,     ,     
  343,20200419,   11,     ,     
  343,20200419,   12,     ,     
  343,20200419,   13,     ,     
  343,20200419,   14,     ,     
  343,20200419,   15,     ,     
  343,20200419,   16,     ,     
  343,20200419,   17,     ,     
  343,20200419,   18,     ,     
  343,20200419,   19,     ,     
  343,20200419,   20,     ,     
  343,20200419,   21,     ,     
  343,20200419,   22,     ,     
  343,20200419,   23,     ,     
  343,20200419,   24,     ,     
  343,20200420,    1,     ,     
  343,20200420,    2,     ,     
  343,20200420,    3,     ,     
  343,20200420,    4,     ,     
  343,20200420,    5,     ,     
  343,20200420,    6,     ,     
  343,20200420,    7,     ,     
  343,20200420,    8,     ,     
  343,20200420,    9,     ,     
  343,20200420,   10,     ,     
  343,20200420,   11,     ,     
  343,20200420,   12,     ,     
  343,20200420,   13,     ,     
  343,20200420,   14,     ,     
  343,20200420,   15,     ,     
  343,20200420,   16,     ,     
  343,20200420,   17,     ,     
  343,20200420,   18,     ,     
  343,20200420,   19,     ,     
  343,20200420,   20,     ,     
  343,20200420,   21,     ,     
  343,20200420,   22,     ,     
  343,20200420,   23,     ,     
  343,20200420,   24,     ,     
  343,20200421,    1,     ,     
  343,20200421,    2,     ,     
  343,20200421,    3,     ,     
  343,20200421,    4,     ,     
  343,20200421,    5,     ,     
  343,20200421,    6,     ,     
  343,20200421,    7,     ,     
  343,20200421,    8,     ,     
  343,20200421,    9,     ,     
  343,20200421,   10,     ,     
  343,20200421,   11,     ,     
  343,20200421,   12,     ,     
  343,20200421,   13,     ,     
  343,20200421,   14,     ,     
  343,20200421,   15,     ,     
  343,20200421,   16,     ,     
  343,20200421,   17,     ,     
  343,20200421,   18,     ,     
  343,20200421,   19,     ,     
  343,20200421,   20,     ,     
  343,20200421,   21,     ,     
  343,20200421,   22,     ,     
  343,20200421,   23,     ,     
  343,20200421,   24,     ,     
  343,20200422,    1,     ,     
  343,20200422,    2,     ,     
  343,20200422,    3,     ,     
  343,20200422,    4,     ,     
  343,20200422,    5,     ,     
  343,20200422,    6,     ,     
  343,20200422,    7,     ,     
  343,20200422,    8,     ,     
  343,20200422,    9,     ,     
  343,20200422,   10,     ,     
  343,20200422,   11,     ,     
  343,20200422,   12,     ,     
  343,20200422,   13,     ,     
  343,20200422,   14,     ,     
  343,20200422,   15,     ,     
  343,20200422,   16,     ,     
  343,20200422,   17,     ,     
  343,20200422,   18,     ,     
  343,20200422,   19,     ,     
  343,20200422,   20,     ,     
  343,20200422,   21,     ,     
  343,20200422,   22,     ,     
  343,20200422,   23,     ,     
  343,20200422,   24,     ,     
  343,20200423,    1,     ,     
  343,20200423,    2,     ,     
  343,20200423,    3,     ,     
  343,20200423,    4,     ,     
  343,20200423,    5,     ,     
  343,20200423,    6,     ,     
  343,20200423,    7,     ,     
  343,20200423,    8,     ,     
  343,20200423,    9,     ,     
  343,20200423,   10,     ,     
  343,20200423,   11,     ,     
  343,20200423,   12,     ,     
  343,20200423,   13,     ,     
  343,20200423,   14,     ,     
  343,20200423,   15,     ,     
  343,20200423,   16,     ,     
  343,20200423,   17,     ,     
  343,20200423,   18,     ,     
  343,20200423,   19,     ,     
  343,20200423,   20,     ,     
  343,20200423,   21,     ,     
  343,20200423,   22,     ,     
  343,20200423,   23,     ,     
  343,20200423,   24,     ,     
  343,20200424,    1,     ,     
  343,20200424,    2,     ,     
  343,20200424,    3,     ,     
  343,20200424,    4,     ,     
  343,20200424,    5,     ,     
  343,20200424,    6,     ,     
  343,20200424,    7,     ,     
  343,20200424,    8,     ,     
  343,20200424,    9,     ,     
  343,20200424,   10,     ,     
  343,20200424,   11,     ,     
  343,20200424,   12,     ,     
  343,20200424,   13,     ,     
  343,20200424,   14,     ,     
  343,20200424,   15,     ,     
  343,20200424,   16,     ,     
  343,20200424,   17,     ,     
  343,20200424,   18,     ,     
  343,20200424,   19,     ,     
  343,20200424,   20,     ,     
  343,20200424,   21,     ,     
  343,20200424,   22,     ,     
  343,20200424,   23,     ,     
  343,20200424,   24,     ,     
  343,20200425,    1,     ,     
  343,20200425,    2,     ,     
  343,20200425,    3,     ,     
  343,20200425,    4,     ,     
  343,20200425,    5,     ,     
  343,20200425,    6,     ,     
  343,20200425,    7,     ,     
  343,20200425,    8,     ,     
  343,20200425,    9,     ,     
  343,20200425,   10,     ,     
  343,20200425,   11,     ,     
  343,20200425,   12,     ,     
  343,20200425,   13,     ,     
  343,20200425,   14,     ,     
  343,20200425,   15,     ,     
  343,20200425,   16,     ,     
  343,20200425,   17,     ,     
  343,20200425,   18,     ,     
  343,20200425,   19,     ,     
  343,20200425,   20,     ,     
  343,20200425,   21,     ,     
  343,20200425,   22,     ,     
  343,20200425,   23,     ,     
  343,20200425,   24,     ,     
  343,20200426,    1,     ,     
  343,20200426,    2,     ,     
  343,20200426,    3,     ,     
  343,20200426,    4,     ,     
  343,20200426,    5,     ,     
  343,20200426,    6,     ,     
  343,20200426,    7,     ,     
  343,20200426,    8,     ,     
  343,20200426,    9,     ,     
  343,20200426,   10,     ,     
  343,20200426,   11,     ,     
  343,20200426,   12,     ,     
  343,20200426,   13,     ,     
  343,20200426,   14,     ,     
  343,20200426,   15,     ,     
  343,20200426,   16,     ,     
  343,20200426,   17,     ,     
  343,20200426,   18,     ,     
  343,20200426,   19,     ,     
  343,20200426,   20,     ,     
  343,20200426,   21,     ,     
  343,20200426,   22,     ,     
  343,20200426,   23,     ,     
  343,20200426,   24,     ,     
  343,20200427,    1,     ,     
  343,20200427,    2,     ,     
  343,20200427,    3,     ,     
  343,20200427,    4,     ,     
  343,20200427,    5,     ,     
  343,20200427,    6,     ,     
  343,20200427,    7,     ,     
  343,20200427,    8,     ,     
  343,20200427,    9,     ,     
  343,20200427,   10,     ,     
  343,20200427,   11,     ,     
  343,20200427,   12,     ,     
  343,20200427,   13,     ,     
  343,20200427,   14,     ,     
  343,20200427,   15,     ,     
  343,20200427,   16,     ,     
  343,20200427,   17,     ,     
  343,20200427,   18,     ,     
  343,20200427,   19,     ,     
  343,20200427,   20,     ,     
  343,20200427,   21,     ,     
  343,20200427,   22,     ,     
  343,20200427,   23,     ,     
  343,20200427,   24,     ,     
  343,20200428,    1,     ,     
  343,20200428,    2,     ,     
  343,20200428,    3,     ,     
  343,20200428,    4,     ,     
  343,20200428,    5,     ,     
  343,20200428,    6,     ,     
  343,20200428,    7,     ,     
  343,20200428,    8,     ,     
  343,20200428,    9,     ,     
  343,20200428,   10,     ,     
  343,20200428,   11,     ,     
  343,20200428,   12,     ,     
  343,20200428,   13,     ,     
  343,20200428,   14,     ,     
  343,20200428,   15,     ,     
  343,20200428,   16,     ,     
  343,20200428,   17,     ,     
  343,20200428,   18,     ,     
  343,20200428,   19,     ,     
  343,20200428,   20,     ,     
  343,20200428,   21,     ,     
  343,20200428,   22,     ,     
  343,20200428,   23,     ,     
  343,20200428,   24,     ,     
  343,20200429,    1,     ,     
  343,20200429,    2,     ,     
  343,20200429,    3,     ,     
  343,20200429,    4,     ,     
  343,20200429,    5,     ,     
  343,20200429,    6,     ,     
  343,20200429,    7,     ,     
  343,20200429,    8,     ,     
  343,20200429,    9,     ,     
  343,20200429,   10,     ,     
  343,20200429,   11,     ,     
  343,20200429,   12,     ,     
  343,20200429,   13,     ,     
  343,20200429,   14,     ,     
  343,20200429,   15,     ,     
  343,20200429,   16,     ,     
  343,20200429,   17,     ,     
  343,20200429,   18,     ,     
  343,20200429,   19,     ,     
  343,20200429,   20,     ,     
  343,20200429,   21,     ,     
  343,20200429,   22,     ,     
  343,20200429,   23,     ,     
  343,20200429,   24,     ,     
  343,20200430,    1,     ,     
  343,20200430,    2,     ,     
  343,20200430,    3,     ,     
  343,20200430,    4,     ,     
  343,20200430,    5,     ,     
  343,20200430,    6,     ,     
  343,20200430,    7,     ,     
  343,20200430,    8,     ,     
  343,20200430,    9,     ,     
  343,20200430,   10,     ,     
  343,20200430,   11,     ,     
  343,20200430,   12,     ,     
  343,20200430,   13,     ,     
  343,20200430,   14,     ,     
  343,20200430,   15,     ,     
  343,20200430,   16,     ,     
  343,20200430,   17,     ,     
  343,20200430,   18,     ,     
  343,20200430,   19,     ,     
  343,20200430,   20,     ,     
  343,20200430,   21,     ,     
  343,20200430,   22,     ,     
  343,20200430,   23,     ,     
  343,20200430,   24,     ,     
  343,20200501,    1,     ,     
  343,20200501,    2,     ,     
  343,20200501,    3,     ,     
  343,20200501,    4,     ,     
  343,20200501,    5,     ,     
  343,20200501,    6,     ,     
  343,20200501,    7,     ,     
  343,20200501,    8,     ,     
  343,20200501,    9,     ,     
  343,20200501,   10,     ,     
  343,20200501,   11,     ,     
  343,20200501,   12,     ,     
  343,20200501,   13,     ,     
  343,20200501,   14,     ,     
  343,20200501,   15,     ,     
  343,20200501,   16,     ,     
  343,20200501,   17,     ,     
  343,20200501,   18,     ,     
  343,20200501,   19,     ,     
  343,20200501,   20,     ,     
  343,20200501,   21,     ,     
  343,20200501,   22,     ,     
  343,20200501,   23,     ,     
  343,20200501,   24,     ,     
  343,20200502,    1,     ,     
  343,20200502,    2,     ,     
  343,20200502,    3,     ,     
  343,20200502,    4,     ,     
  343,20200502,    5,     ,     
  343,20200502,    6,     ,     
  343,20200502,    7,     ,     
  343,20200502,    8,     ,     
  343,20200502,    9,     ,     
  343,20200502,   10,     ,     
  343,20200502,   11,     ,     
  343,20200502,   12,     ,     
  343,20200502,   13,     ,     
  343,20200502,   14,     ,     
  343,20200502,   15,     ,     
  343,20200502,   16,     ,     
  343,20200502,   17,     ,     
  343,20200502,   18,     ,     
  343,20200502,   19,     ,     
  343,20200502,   20,     ,     
  343,20200502,   21,     ,     
  343,20200502,   22,     ,     
  343,20200502,   23,     ,     
  343,20200502,   24,     ,     
  343,20200503,    1,     ,     
  343,20200503,    2,     ,     
  343,20200503,    3,     ,     
  343,20200503,    4,     ,     
  343,20200503,    5,     ,     
  343,20200503,    6,     ,     
  343,20200503,    7,     ,     
  343,20200503,    8,     ,     
  343,20200503,    9,     ,     
  343,20200503,   10,     ,     
  343,20200503,   11,     ,     
  343,20200503,   12,     ,     
  343,20200503,   13,     ,     
  343,20200503,   14,     ,     
  343,20200503,   15,     ,     
  343,20200503,   16,     ,     
  343,20200503,   17,     ,     
  343,20200503,   18,     ,     
  343,20200503,   19,     ,     
  343,20200503,   20,     ,     
  343,20200503,   21,     ,     
  343,20200503,   22,     ,     
  343,20200503,   23,     ,     
  343,20200503,   24,     ,     
  343,20200504,    1,     ,     
  343,20200504,    2,     ,     
  343,20200504,    3,     ,     
  343,20200504,    4,     ,     
  343,20200504,    5,     ,     
  343,20200504,    6,     ,     
  343,20200504,    7,     ,     
  343,20200504,    8,     ,     
  343,20200504,    9,     ,     
  343,20200504,   10,     ,     
  343,20200504,   11,     ,     
  343,20200504,   12,     ,     
  343,20200504,   13,     ,     
  343,20200504,   14,     ,     
  343,20200504,   15,     ,     
  343,20200504,   16,     ,     
  343,20200504,   17,     ,     
  343,20200504,   18,     ,     
  343,20200504,   19,     ,     
  343,20200504,   20,     ,     
  343,20200504,   21,     ,     
  343,20200504,   22,     ,     
  343,20200504,   23,     ,     
  343,20200504,   24,     ,     
  343,20200505,    1,     ,     
  343,20200505,    2,     ,     
  343,20200505,    3,     ,     
  343,20200505,    4,     ,     
  343,20200505,    5,     ,     
  343,20200505,    6,     ,     
  343,20200505,    7,     ,     
  343,20200505,    8,     ,     
  343,20200505,    9,     ,     
  343,20200505,   10,     ,     
  343,20200505,   11,     ,     
  343,20200505,   12,     ,     
  343,20200505,   13,     ,     
  343,20200505,   14,     ,     
  343,20200505,   15,     ,     
  343,20200505,   16,     ,     
  343,20200505,   17,     ,     
  343,20200505,   18,     ,     
  343,20200505,   19,     ,     
  343,20200505,   20,     ,     
  343,20200505,   21,     ,     
  343,20200505,   22,     ,     
  343,20200505,   23,     ,     
  343,20200505,   24,     ,     
  343,20200506,    1,     ,     
  343,20200506,    2,     ,     
  343,20200506,    3,     ,     
  343,20200506,    4,     ,     
  343,20200506,    5,     ,     
  343,20200506,    6,     ,     
  343,20200506,    7,     ,     
  343,20200506,    8,     ,     
  343,20200506,    9,     ,     
  343,20200506,   10,     ,     
  343,20200506,   11,     ,     
  343,20200506,   12,     ,     
  343,20200506,   13,     ,     
  343,20200506,   14,     ,     
  343,20200506,   15,     ,     
  343,20200506,   16,     ,     
  343,20200506,   17,     ,     
  343,20200506,   18,     ,     
  343,20200506,   19,     ,     
  343,20200506,   20,     ,     
  343,20200506,   21,     ,     
  343,20200506,   22,     ,     
  343,20200506,   23,     ,     
  343,20200506,   24,     ,     
  343,20200507,    1,     ,     
  343,20200507,    2,     ,     
  343,20200507,    3,     ,     
  343,20200507,    4,     ,     
  343,20200507,    5,     ,     
  343,20200507,    6,     ,     
  343,20200507,    7,     ,     
  343,20200507,    8,     ,     
  343,20200507,    9,     ,     
  343,20200507,   10,     ,     
  343,20200507,   11,     ,     
  343,20200507,   12,     ,     
  343,20200507,   13,     ,     
  343,20200507,   14,     ,     
  343,20200507,   15,     ,     
  343,20200507,   16,     ,     
  343,20200507,   17,     ,     
  343,20200507,   18,     ,     
  343,20200507,   19,     ,     
  343,20200507,   20,     ,     
  343,20200507,   21,     ,     
  343,20200507,   22,     ,     
  343,20200507,   23,     ,     
  343,20200507,   24,     ,     
  343,20200508,    1,     ,     
  343,20200508,    2,     ,     
  343,20200508,    3,     ,     
  343,20200508,    4,     ,     
  343,20200508,    5,     ,     
  343,20200508,    6,     ,     
  343,20200508,    7,     ,     
  343,20200508,    8,     ,     
  343,20200508,    9,     ,     
  343,20200508,   10,     ,     
  343,20200508,   11,     ,     
  343,20200508,   12,     ,     
  343,20200508,   13,     ,     
  343,20200508,   14,     ,     
  343,20200508,   15,     ,     
  343,20200508,   16,     ,     
  343,20200508,   17,     ,     
  343,20200508,   18,     ,     
  343,20200508,   19,     ,     
  343,20200508,   20,     ,     
  343,20200508,   21,     ,     
  343,20200508,   22,     ,     
  343,20200508,   23,     ,     
  343,20200508,   24,     ,     
  343,20200509,    1,     ,     
  343,20200509,    2,     ,     
  343,20200509,    3,     ,     
  343,20200509,    4,     ,     
  343,20200509,    5,     ,     
  343,20200509,    6,     ,     
  343,20200509,    7,     ,     
  343,20200509,    8,     ,     
  343,20200509,    9,     ,     
  343,20200509,   10,     ,     
  343,20200509,   11,     ,     
  343,20200509,   12,     ,     
  343,20200509,   13,     ,     
  343,20200509,   14,     ,     
  343,20200509,   15,     ,     
  343,20200509,   16,     ,     
  343,20200509,   17,     ,     
  343,20200509,   18,     ,     
  343,20200509,   19,     ,     
  343,20200509,   20,     ,     
  343,20200509,   21,     ,     
  343,20200509,   22,     ,     
  343,20200509,   23,     ,     
  343,20200509,   24,     ,     
  343,20200510,    1,     ,     
  343,20200510,    2,     ,     
  343,20200510,    3,     ,     
  343,20200510,    4,     ,     
  343,20200510,    5,     ,     
  343,20200510,    6,     ,     
  343,20200510,    7,     ,     
  343,20200510,    8,     ,     
  343,20200510,    9,     ,     
  343,20200510,   10,     ,     
  343,20200510,   11,     ,     
  343,20200510,   12,     ,     
  343,20200510,   13,     ,     
  343,20200510,   14,     ,     
  343,20200510,   15,     ,     
  343,20200510,   16,     ,     
  343,20200510,   17,     ,     
  343,20200510,   18,     ,     
  343,20200510,   19,     ,     
  343,20200510,   20,     ,     
  343,20200510,   21,     ,     
  343,20200510,   22,     ,     
  343,20200510,   23,     ,     
  343,20200510,   24,     ,     
  343,20200511,    1,     ,     
  343,20200511,    2,     ,     
  343,20200511,    3,     ,     
  343,20200511,    4,     ,     
  343,20200511,    5,     ,     
  343,20200511,    6,     ,     
  343,20200511,    7,     ,     
  343,20200511,    8,     ,     
  343,20200511,    9,     ,     
  343,20200511,   10,     ,     
  343,20200511,   11,     ,     
  343,20200511,   12,     ,     
  343,20200511,   13,     ,     
  343,20200511,   14,     ,     
  343,20200511,   15,     ,     
  343,20200511,   16,     ,     
  343,20200511,   17,     ,     
  343,20200511,   18,     ,     
  343,20200511,   19,     ,     
  343,20200511,   20,     ,     
  343,20200511,   21,     ,     
  343,20200511,   22,     ,     
  343,20200511,   23,     ,     
  343,20200511,   24,     ,     
  343,20200512,    1,     ,     
  343,20200512,    2,     ,     
  343,20200512,    3,     ,     
  343,20200512,    4,     ,     
  343,20200512,    5,     ,     
  343,20200512,    6,     ,     
  343,20200512,    7,     ,     
  343,20200512,    8,     ,     
  343,20200512,    9,     ,     
  343,20200512,   10,     ,     
  343,20200512,   11,     ,     
  343,20200512,   12,     ,     
  343,20200512,   13,     ,     
  343,20200512,   14,     ,     
  343,20200512,   15,     ,     
  343,20200512,   16,     ,     
  343,20200512,   17,     ,     
  343,20200512,   18,     ,     
  343,20200512,   19,     ,     
  343,20200512,   20,     ,     
  343,20200512,   21,     ,     
  343,20200512,   22,     ,     
  343,20200512,   23,     ,     
  343,20200512,   24,     ,     
  343,20200513,    1,     ,     
  343,20200513,    2,     ,     
  343,20200513,    3,     ,     
  343,20200513,    4,     ,     
  343,20200513,    5,     ,     
  343,20200513,    6,     ,     
  343,20200513,    7,     ,     
  343,20200513,    8,     ,     
  343,20200513,    9,     ,     
  343,20200513,   10,     ,     
  343,20200513,   11,     ,     
  343,20200513,   12,     ,     
  343,20200513,   13,     ,     
  343,20200513,   14,     ,     
  343,20200513,   15,     ,     
  343,20200513,   16,     ,     
  343,20200513,   17,     ,     
  343,20200513,   18,     ,     
  343,20200513,   19,     ,     
  343,20200513,   20,     ,     
  343,20200513,   21,     ,     
  343,20200513,   22,     ,     
  343,20200513,   23,     ,     
  343,20200513,   24,     ,     
  343,20200514,    1,     ,     
  343,20200514,    2,     ,     
  343,20200514,    3,     ,     
  343,20200514,    4,     ,     
  343,20200514,    5,     ,     
  343,20200514,    6,     ,     
  343,20200514,    7,     ,     
  343,20200514,    8,     ,     
  343,20200514,    9,     ,     
  343,20200514,   10,     ,     
  343,20200514,   11,     ,     
  343,20200514,   12,     ,     
  343,20200514,   13,     ,     
  343,20200514,   14,     ,     
  343,20200514,   15,     ,     
  343,20200514,   16,     ,     
  343,20200514,   17,     ,     
  343,20200514,   18,     ,     
  343,20200514,   19,     ,     
  343,20200514,   20,     ,     
  343,20200514,   21,     ,     
  343,20200514,   22,     ,     
  343,20200514,   23,     ,     
  343,20200514,   24,     ,     
