Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32F0094,003,32FP0094,173200,471950,2645,,2691,-3055,-3255,1980/04/14,1998/02/01
B32F0094,003,32FP0094,173200,471950,2645,,2696,-3055,-3255,1998/02/01,2013/04/08

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32F0094,003,1980/04/14 00:00:00,984,
B32F0094,003,1980/04/28 00:00:00,990,
B32F0094,003,1980/05/14 00:00:00,980,
B32F0094,003,1980/05/28 00:00:00,977,
B32F0094,003,1980/06/13 00:00:00,976,
B32F0094,003,1980/06/27 00:00:00,976,
B32F0094,003,1980/07/14 00:00:00,974,
B32F0094,003,1980/07/28 00:00:00,979,
B32F0094,003,1980/08/14 00:00:00,979,
B32F0094,003,1980/08/28 00:00:00,981,
B32F0094,003,1980/09/15 00:00:00,983,
B32F0094,003,1980/09/29 00:00:00,984,
B32F0094,003,1980/10/14 00:00:00,985,
B32F0094,003,1980/10/28 00:00:00,985,
B32F0094,003,1980/11/14 00:00:00,993,
B32F0094,003,1980/11/28 00:00:00,991,
B32F0094,003,1980/12/15 00:00:00,994,
B32F0094,003,1980/12/29 00:00:00,995,
B32F0094,003,1981/01/14 00:00:00,999,
B32F0094,003,1981/01/28 00:00:00,994,
B32F0094,003,1981/02/13 00:00:00,987,
B32F0094,003,1981/02/27 00:00:00,976,
B32F0094,003,1981/03/13 00:00:00,971,
B32F0094,003,1981/03/27 00:00:00,968,
B32F0094,003,1981/04/14 00:00:00,950,
B32F0094,003,1981/04/28 00:00:00,941,
B32F0094,003,1981/05/14 00:00:00,935,
B32F0094,003,1981/05/27 00:00:00,935,
B32F0094,003,1981/06/15 00:00:00,929,
B32F0094,003,1981/06/29 00:00:00,939,
B32F0094,003,1981/07/14 00:00:00,928,
B32F0094,003,1981/07/28 00:00:00,930,
B32F0094,003,1981/08/13 00:00:00,932,
B32F0094,003,1981/08/28 00:00:00,939,
B32F0094,003,1981/09/14 00:00:00,940,
B32F0094,003,1981/09/28 00:00:00,944,
B32F0094,003,1981/10/14 00:00:00,942,
B32F0094,003,1981/10/28 00:00:00,952,
B32F0094,003,1981/11/13 00:00:00,951,
B32F0094,003,1981/11/27 00:00:00,955,
B32F0094,003,1981/12/28 00:00:00,964,
B32F0094,003,1982/01/14 00:00:00,957,
B32F0094,003,1982/01/28 00:00:00,955,
B32F0094,003,1982/02/15 00:00:00,951,
B32F0094,003,1982/03/01 00:00:00,957,
B32F0094,003,1982/03/15 00:00:00,949,
B32F0094,003,1982/03/29 00:00:00,944,
B32F0094,003,1982/04/14 00:00:00,948,
B32F0094,003,1982/04/28 00:00:00,945,
B32F0094,003,1982/05/14 00:00:00,941,
B32F0094,003,1982/05/28 00:00:00,940,
B32F0094,003,1982/06/14 00:00:00,939,
B32F0094,003,1982/06/28 00:00:00,938,
B32F0094,003,1982/07/14 00:00:00,939,
B32F0094,003,1982/07/28 00:00:00,946,
B32F0094,003,1982/08/16 00:00:00,946,
B32F0094,003,1982/08/27 00:00:00,948,
B32F0094,003,1982/09/14 00:00:00,952,
B32F0094,003,1982/09/28 00:00:00,955,
B32F0094,003,1982/10/14 00:00:00,966,
B32F0094,003,1982/10/28 00:00:00,960,
B32F0094,003,1982/11/15 00:00:00,972,
B32F0094,003,1982/11/29 00:00:00,966,
B32F0094,003,1982/12/14 00:00:00,971,
B32F0094,003,1982/12/28 00:00:00,974,
B32F0094,003,1983/01/14 00:00:00,975,
B32F0094,003,1983/01/28 00:00:00,979,
B32F0094,003,1983/02/14 00:00:00,994,
B32F0094,003,1983/02/28 00:00:00,979,
B32F0094,003,1983/03/14 00:00:00,976,
B32F0094,003,1983/03/28 00:00:00,974,
B32F0094,003,1983/04/14 00:00:00,973,
B32F0094,003,1983/04/28 00:00:00,972,
B32F0094,003,1983/05/16 00:00:00,967,
B32F0094,003,1983/05/27 00:00:00,964,
B32F0094,003,1983/06/14 00:00:00,952,
B32F0094,003,1983/06/28 00:00:00,941,
B32F0094,003,1983/07/14 00:00:00,934,
B32F0094,003,1983/07/28 00:00:00,929,
B32F0094,003,1983/08/15 00:00:00,944,
B32F0094,003,1983/08/29 00:00:00,927,
B32F0094,003,1983/09/14 00:00:00,929,
B32F0094,003,1983/09/28 00:00:00,934,
B32F0094,003,1983/10/13 00:00:00,935,
B32F0094,003,1983/10/28 00:00:00,940,
B32F0094,003,1983/11/14 00:00:00,974,
B32F0094,003,1983/11/28 00:00:00,945,
B32F0094,003,1983/12/13 00:00:00,948,
B32F0094,003,1983/12/28 00:00:00,951,
B32F0094,003,1984/01/13 00:00:00,952,
B32F0094,003,1984/01/27 00:00:00,948,
B32F0094,003,1984/02/14 00:00:00,938,
B32F0094,003,1984/02/28 00:00:00,923,
B32F0094,003,1984/03/14 00:00:00,910,
B32F0094,003,1984/03/28 00:00:00,900,
B32F0094,003,1984/04/13 00:00:00,899,
B32F0094,003,1984/04/27 00:00:00,897,
B32F0094,003,1984/05/14 00:00:00,896,
B32F0094,003,1984/05/28 00:00:00,899,
B32F0094,003,1984/06/14 00:00:00,896,
B32F0094,003,1984/06/28 00:00:00,897,
B32F0094,003,1984/07/13 00:00:00,897,
B32F0094,003,1984/07/27 00:00:00,903,
B32F0094,003,1984/08/14 00:00:00,903,
B32F0094,003,1984/08/28 00:00:00,906,
B32F0094,003,1984/09/14 00:00:00,908,
B32F0094,003,1984/09/27 00:00:00,910,
B32F0094,003,1984/10/15 00:00:00,913,
B32F0094,003,1984/10/29 00:00:00,921,
B32F0094,003,1984/11/14 00:00:00,919,
B32F0094,003,1984/11/28 00:00:00,923,
B32F0094,003,1984/12/14 00:00:00,922,
B32F0094,003,1984/12/28 00:00:00,923,
B32F0094,003,1985/01/14 00:00:00,918,
B32F0094,003,1985/01/28 00:00:00,924,
B32F0094,003,1985/02/14 00:00:00,923,
B32F0094,003,1985/02/28 00:00:00,922,
B32F0094,003,1985/03/14 00:00:00,918,
B32F0094,003,1985/03/28 00:00:00,917,
B32F0094,003,1985/04/15 00:00:00,917,
B32F0094,003,1985/04/29 00:00:00,916,
B32F0094,003,1985/05/13 00:00:00,915,
B32F0094,003,1985/05/28 00:00:00,914,
B32F0094,003,1985/06/14 00:00:00,910,
B32F0094,003,1985/06/28 00:00:00,910,
B32F0094,003,1985/07/12 00:00:00,909,
B32F0094,003,1985/07/29 00:00:00,907,
B32F0094,003,1985/08/14 00:00:00,907,
B32F0094,003,1985/08/28 00:00:00,909,
B32F0094,003,1985/09/13 00:00:00,908,
B32F0094,003,1985/09/27 00:00:00,913,
B32F0094,003,1985/10/14 00:00:00,913,
B32F0094,003,1985/10/28 00:00:00,917,
B32F0094,003,1985/11/14 00:00:00,918,
B32F0094,003,1985/11/28 00:00:00,921,
B32F0094,003,1985/12/13 00:00:00,924,
B32F0094,003,1985/12/24 00:00:00,924,
B32F0094,003,1986/01/14 00:00:00,926,
B32F0094,003,1986/01/28 00:00:00,926,
B32F0094,003,1986/02/14 00:00:00,918,
B32F0094,003,1986/02/28 00:00:00,910,
B32F0094,003,1986/03/14 00:00:00,905,
B32F0094,003,1986/04/14 00:00:00,903,
B32F0094,003,1986/04/28 00:00:00,903,
B32F0094,003,1986/05/14 00:00:00,906,
B32F0094,003,1986/05/28 00:00:00,905,
B32F0094,003,1986/06/13 00:00:00,905,
B32F0094,003,1986/06/30 00:00:00,905,
B32F0094,003,1986/07/15 00:00:00,907,
B32F0094,003,1986/07/28 00:00:00,907,
B32F0094,003,1986/08/14 00:00:00,910,
B32F0094,003,1986/08/28 00:00:00,911,
B32F0094,003,1986/09/15 00:00:00,917,
B32F0094,003,1986/09/29 00:00:00,920,
B32F0094,003,1986/10/14 00:00:00,924,
B32F0094,003,1986/10/28 00:00:00,928,
B32F0094,003,1986/11/14 00:00:00,934,
B32F0094,003,1986/11/28 00:00:00,933,
B32F0094,003,1986/12/12 00:00:00,938,
B32F0094,003,1986/12/28 00:00:00,941,
B32F0094,003,1987/01/14 00:00:00,934,
B32F0094,003,1987/01/28 00:00:00,923,
