Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1968,tot:,19-04-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0068,001,32FP0068,170515,471255,1606,03-10-1966,03-10-1966,19-04-2017,1652,46,986,908


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0068,001,14-03-1968,283,237,1369,,,,,,
B32F0068,001,28-03-1968,290,244,1362,,,,,,
B32F0068,001,16-04-1968,299,253,1353,,,,,,
B32F0068,001,29-04-1968,305,259,1347,,,,,,
B32F0068,001,14-05-1968,315,269,1337,,,,,,
B32F0068,001,28-05-1968,318,272,1334,,,,,,
B32F0068,001,14-06-1968,323,277,1329,,,,,,
B32F0068,001,28-06-1968,330,284,1322,,,,,,
B32F0068,001,15-07-1968,335,289,1317,,,,,,
B32F0068,001,29-07-1968,340,294,1312,,,,,,
B32F0068,001,14-08-1968,347,301,1305,,,,,,
B32F0068,001,28-08-1968,354,308,1298,,,,,,
B32F0068,001,16-09-1968,358,312,1294,,,,,,
B32F0068,001,01-10-1968,352,306,1300,,,,,,
B32F0068,001,15-10-1968,314,268,1338,,,,,,
B32F0068,001,28-10-1968,303,257,1349,,,,,,
B32F0068,001,14-11-1968,304,258,1348,,,,,,
B32F0068,001,28-11-1968,311,265,1341,,,,,,
B32F0068,001,16-12-1968,321,275,1331,,,,,,
B32F0068,001,27-12-1968,324,278,1328,,,,,,
B32F0068,001,15-01-1969,330,284,1322,,,,,,
B32F0068,001,03-02-1969,326,280,1326,,,,,,
B32F0068,001,13-02-1969,324,278,1328,,,,,,
B32F0068,001,28-02-1969,313,267,1339,,,,,,
B32F0068,001,14-03-1969,309,263,1343,,,,,,
B32F0068,001,31-03-1969,301,255,1351,,,,,,
B32F0068,001,16-04-1969,310,264,1342,,,,,,
B32F0068,001,28-04-1969,310,264,1342,,,,,,
B32F0068,001,14-05-1969,305,259,1347,,,,,,
B32F0068,001,28-05-1969,301,255,1351,,,,,,
B32F0068,001,16-06-1969,300,254,1352,,,,,,
B32F0068,001,26-06-1969,312,266,1340,,,,,,
B32F0068,001,15-07-1969,328,282,1324,,,,,,
B32F0068,001,29-07-1969,340,294,1312,,,,,,
B32F0068,001,14-08-1969,348,302,1304,,,,,,
B32F0068,001,29-08-1969,352,306,1300,,,,,,
B32F0068,001,16-09-1969,342,296,1310,,,,,,
B32F0068,001,29-09-1969,357,311,1295,,,,,,
B32F0068,001,14-10-1969,364,318,1288,,,,,,
B32F0068,001,28-10-1969,373,327,1279,,,,,,
B32F0068,001,17-11-1969,374,328,1278,,,,,,
B32F0068,001,01-12-1969,378,332,1274,,,,,,
B32F0068,001,15-12-1969,385,339,1267,,,,,,
B32F0068,001,29-12-1969,383,337,1269,,,,,,
B32F0068,001,14-01-1970,383,337,1269,,,,,,
B32F0068,001,28-01-1970,389,343,1263,,,,,,
B32F0068,001,16-02-1970,380,334,1272,,,,,,
B32F0068,001,02-03-1970,343,297,1309,,,,,,
B32F0068,001,16-03-1970,337,291,1315,,,,,,
B32F0068,001,31-03-1970,337,291,1315,,,,,,
B32F0068,001,14-04-1970,333,287,1319,,,,,,
B32F0068,001,28-04-1970,331,285,1321,,,,,,
B32F0068,001,14-05-1970,332,286,1320,,,,,,
B32F0068,001,28-05-1970,342,296,1310,,,,,,
B32F0068,001,15-06-1970,361,315,1291,,,,,,
B32F0068,001,29-06-1970,369,323,1283,,,,,,
B32F0068,001,16-07-1970,379,333,1273,,,,,,
B32F0068,001,28-07-1970,384,338,1268,,,,,,
B32F0068,001,14-08-1970,393,347,1259,,,,,,
B32F0068,001,27-08-1970,397,351,1255,,,,,,
B32F0068,001,14-09-1970,405,359,1247,,,,,,
B32F0068,001,28-09-1970,402,356,1250,,,,,,
B32F0068,001,14-10-1970,407,361,1245,,,,,,
B32F0068,001,29-10-1970,410,364,1242,,,,,,
B32F0068,001,13-11-1970,388,342,1264,,,,,,
B32F0068,001,30-11-1970,377,331,1275,,,,,,
B32F0068,001,14-12-1970,380,334,1272,,,,,,
B32F0068,001,28-12-1970,368,322,1284,,,,,,
B32F0068,001,14-01-1971,377,331,1275,,,,,,
B32F0068,001,28-01-1971,383,337,1269,,,,,,
