Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,28-05-1997,tot:,28-11-2001,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0315,002,32EP7814,165375,472975,190,28-05-1997,28-05-1997,29-11-2001,192,2,90,40


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0315,002,28-05-1997,20,18,172,,,,,,
B32E0315,002,13-06-1997,49,47,143,,,,,,
B32E0315,002,27-06-1997,15,13,177,,,,,,
B32E0315,002,14-07-1997,14,12,178,,,,,,
B32E0315,002,28-07-1997,19,17,173,,,,,,
B32E0315,002,14-08-1997,70,68,122,,,,,,
B32E0315,002,28-08-1997,23,21,169,,,,,,
B32E0315,002,15-09-1997,47,45,145,,,,,,
B32E0315,002,29-09-1997,65,63,127,,,,,,
B32E0315,002,14-10-1997,6,4,186,,,,,,
B32E0315,002,28-10-1997,21,19,171,,,,,,
B32E0315,002,14-11-1997,13,11,179,,,,,,
B32E0315,002,28-11-1997,9,7,183,,,,,,
B32E0315,002,15-12-1997,6,4,186,,,,,,
B32E0315,002,29-12-1997,,,,O,,,,,
B32E0315,002,15-01-1998,,,,O,,,,,
B32E0315,002,28-01-1998,7,5,185,,,,,,
B32E0315,002,16-02-1998,12,10,180,,,,,,
B32E0315,002,28-02-1998,8,6,184,,,,,,
B32E0315,002,13-03-1998,,,,O,,,,,
B32E0315,002,27-03-1998,2,0,190,,,,,,
B32E0315,002,14-04-1998,,,,O,,,,,
B32E0315,002,28-04-1998,6,4,186,,,,,,
B32E0315,002,14-05-1998,30,28,162,,,,,,
B32E0315,002,28-05-1998,6,4,186,,,,,,
B32E0315,002,15-06-1998,1,-1,191,,,,,,
B32E0315,002,29-06-1998,12,10,180,,,,,,
B32E0315,002,14-07-1998,21,19,171,,,,,,
B32E0315,002,28-07-1998,35,33,157,,,,,,
B32E0315,002,15-08-1998,44,42,148,,,,,,
B32E0315,002,28-08-1998,20,18,172,,,,,,
B32E0315,002,14-09-1998,,,,O,,,,,
B32E0315,002,28-09-1998,6,4,186,,,,,,
B32E0315,002,14-10-1998,,,,O,,,,,
B32E0315,002,28-10-1998,,,,O,,,,,
B32E0315,002,16-11-1998,,,,O,,,,,
B32E0315,002,27-11-1998,,,,O,,,,,
B32E0315,002,14-12-1998,,,,O,,,,,
B32E0315,002,28-12-1998,,,,N,,,,,
B32E0315,002,14-01-1999,,,,O,,,,,
B32E0315,002,28-01-1999,,,,O,,,,,
B32E0315,002,15-02-1999,,,,O,,,,,
B32E0315,002,26-02-1999,,,,O,,,,,
B32E0315,002,15-03-1999,,,,O,,,,,
B32E0315,002,29-03-1999,,,,O,,,,,
B32E0315,002,14-04-1999,,,,O,,,,,
B32E0315,002,28-04-1999,15,13,177,,,,,,
B32E0315,002,14-05-1999,13,11,179,,,,,,
B32E0315,002,28-05-1999,17,15,175,,,,,,
B32E0315,002,14-06-1999,24,22,168,,,,,,
B32E0315,002,28-06-1999,53,51,139,,,,,,
B32E0315,002,14-07-1999,56,54,136,,,,,,
B32E0315,002,28-07-1999,66,64,126,,,,,,
B32E0315,002,13-08-1999,74,72,118,,,,,,
B32E0315,002,27-08-1999,86,84,106,,,,,,
B32E0315,002,14-09-1999,72,70,120,,,,,,
B32E0315,002,28-09-1999,61,59,131,,,,,,
B32E0315,002,14-10-1999,62,60,130,,,,,,
B32E0315,002,28-10-1999,57,55,135,,,,,,
B32E0315,002,15-11-1999,27,25,165,,,,,,
B32E0315,002,29-11-1999,13,11,179,,,,,,
B32E0315,002,14-12-1999,2,0,190,,,,,,
B32E0315,002,28-12-1999,,,,O,,,,,
B32E0315,002,14-01-2000,1,-1,191,,,,,,
B32E0315,002,28-01-2000,1,-1,191,,,,,,
B32E0315,002,14-02-2000,,,,O,,,,,
B32E0315,002,28-02-2000,,,,O,,,,,
B32E0315,002,14-03-2000,3,1,189,,,,,,
B32E0315,002,28-03-2000,4,2,188,,,,,,
B32E0315,002,14-04-2000,4,2,188,,,,,,
B32E0315,002,28-04-2000,6,4,186,,,,,,
B32E0315,002,15-05-2000,5,3,187,,,,,,
B32E0315,002,29-05-2000,2,0,190,,,,,,
B32E0315,002,14-06-2000,27,25,165,,,,,,
B32E0315,002,28-06-2000,40,38,152,,,,,,
B32E0315,002,14-07-2000,7,5,185,,,,,,
B32E0315,002,28-07-2000,13,11,179,,,,,,
B32E0315,002,14-08-2000,45,43,147,,,,,,
B32E0315,002,28-08-2000,39,37,153,,,,,,
B32E0315,002,14-11-2000,,,,O,,,,,
B32E0315,002,28-11-2000,,,,O,,,,,
B32E0315,002,15-01-2001,,,,O,,,,,
B32E0315,002,29-01-2001,,,,O,,,,,
B32E0315,002,14-02-2001,2,0,190,,,,,,
B32E0315,002,28-02-2001,3,1,189,,,,,,
B32E0315,002,14-04-2001,,,,N,,,,,
B32E0315,002,28-04-2001,,,,N,,,,,
B32E0315,002,14-05-2001,,,,N,,,,,
B32E0315,002,28-05-2001,18,16,174,,,,,,
B32E0315,002,14-07-2001,62,60,130,,,,,,
B32E0315,002,28-07-2001,56,54,136,,,,,,
B32E0315,002,14-08-2001,4,2,188,,,,,,
B32E0315,002,28-08-2001,6,4,186,,,,,,
B32E0315,002,14-09-2001,,,,N,,,,,
B32E0315,002,28-09-2001,,,,N,,,,,
B32E0315,002,14-10-2001,,,,N,,,,,
B32E0315,002,28-10-2001,,,,N,,,,,
B32E0315,002,14-11-2001,,,,N,,,,,
B32E0315,002,28-11-2001,,,,O,,,,,
