Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1980,tot:,24-10-2012,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0091,003,32FP0091,171970,472100,2337,03-12-1979,03-12-1979,01-02-1998,2368,31,-3263,-3463
B32F0091,003,32FP0091,171970,472100,2337,03-12-1979,01-02-1998,24-10-2012,2374,37,-3263,-3463


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0091,003,14-04-1980,887,856,1481,,,,,,
B32F0091,003,28-04-1980,885,854,1483,,,,,,
B32F0091,003,14-05-1980,884,853,1484,,,,,,
B32F0091,003,28-05-1980,883,852,1485,,,,,,
B32F0091,003,13-06-1980,882,851,1486,,,,,,
B32F0091,003,27-06-1980,844,813,1524,,,,,,
B32F0091,003,14-07-1980,885,854,1483,,,,,,
B32F0091,003,28-07-1980,888,857,1480,,,,,,
B32F0091,003,14-08-1980,890,859,1478,,,,,,
B32F0091,003,28-08-1980,892,861,1476,,,,,,
B32F0091,003,15-09-1980,893,862,1475,,,,,,
B32F0091,003,29-09-1980,895,864,1473,,,,,,
B32F0091,003,14-10-1980,896,865,1472,,,,,,
B32F0091,003,28-10-1980,896,865,1472,,,,,,
B32F0091,003,14-11-1980,907,876,1461,,,,,,
B32F0091,003,28-11-1980,902,871,1466,,,,,,
B32F0091,003,15-12-1980,904,873,1464,,,,,,
B32F0091,003,29-12-1980,906,875,1462,,,,,,
B32F0091,003,14-01-1981,923,892,1445,,,,,,
B32F0091,003,28-01-1981,998,967,1370,,,,,,
B32F0091,003,13-02-1981,994,963,1374,,,,,,
B32F0091,003,27-02-1981,983,952,1385,,,,,,
B32F0091,003,13-03-1981,879,848,1489,,,,,,
B32F0091,003,27-03-1981,873,842,1495,,,,,,
B32F0091,003,14-04-1981,859,828,1509,,,,,,
