Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32E0122,001,32EP0029,169690,472730,1500,,1544,859,759,1962/04/27,1988/08/14

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32E0122,001,1962/04/27 00:00:00,101,
B32E0122,001,1962/09/06 00:00:00,175,
B32E0122,001,1962/10/29 00:00:00,185,
B32E0122,001,1962/12/18 00:00:00,172,
B32E0122,001,1963/04/26 00:00:00,170,
B32E0122,001,1963/08/29 00:00:00,166,
B32E0122,001,1963/10/17 00:00:00,149,
B32E0122,001,1963/12/17 00:00:00,237,
B32E0122,001,1964/05/01 00:00:00,193,
B32E0122,001,1964/08/26 00:00:00,248,
B32E0122,001,1964/10/14 00:00:00,251,
B32E0122,001,1964/12/14 00:00:00,220,
B32E0122,001,1965/04/26 00:00:00,174,
B32E0122,001,1965/09/02 00:00:00,175,
B32E0122,001,1965/10/14 00:00:00,186,
B32E0122,001,1965/12/15 00:00:00,113,
B32E0122,001,1966/02/16 00:00:00,74,
B32E0122,001,1966/05/03 00:00:00,62,
B32E0122,001,1966/08/29 00:00:00,53,
B32E0122,001,1966/10/13 00:00:00,146,
B32E0122,001,1966/12/13 00:00:00,54,
B32E0122,001,1967/05/02 00:00:00,116,
B32E0122,001,1967/08/30 00:00:00,192,
B32E0122,001,1967/10/13 00:00:00,198,
B32E0122,001,1967/12/15 00:00:00,134,
B32E0122,001,1968/03/14 00:00:00,130,
B32E0122,001,1968/03/28 00:00:00,136,
B32E0122,001,1968/04/16 00:00:00,151,
B32E0122,001,1968/04/29 00:00:00,160,
B32E0122,001,1968/05/15 00:00:00,168,
B32E0122,001,1968/05/28 00:00:00,167,
B32E0122,001,1968/06/14 00:00:00,181,
B32E0122,001,1968/06/28 00:00:00,175,
B32E0122,001,1968/07/15 00:00:00,183,
B32E0122,001,1968/07/29 00:00:00,193,
B32E0122,001,1968/08/14 00:00:00,202,
B32E0122,001,1968/08/28 00:00:00,206,
B32E0122,001,1968/09/16 00:00:00,200,
B32E0122,001,1968/10/01 00:00:00,179,
B32E0122,001,1968/10/15 00:00:00,145,
B32E0122,001,1968/10/28 00:00:00,148,
B32E0122,001,1968/11/14 00:00:00,144,
B32E0122,001,1968/11/28 00:00:00,150,
B32E0122,001,1968/12/16 00:00:00,167,
B32E0122,001,1968/12/27 00:00:00,162,
B32E0122,001,1969/01/15 00:00:00,169,
B32E0122,001,1969/02/03 00:00:00,164,
B32E0122,001,1969/02/13 00:00:00,161,
B32E0122,001,1969/02/28 00:00:00,145,
B32E0122,001,1969/03/14 00:00:00,144,
B32E0122,001,1969/03/31 00:00:00,143,
B32E0122,001,1969/04/16 00:00:00,144,
B32E0122,001,1969/04/28 00:00:00,144,
B32E0122,001,1969/05/14 00:00:00,148,
B32E0122,001,1969/05/28 00:00:00,149,
B32E0122,001,1969/06/16 00:00:00,154,
B32E0122,001,1969/06/26 00:00:00,166,
B32E0122,001,1969/07/15 00:00:00,179,
B32E0122,001,1969/07/29 00:00:00,196,
B32E0122,001,1969/08/14 00:00:00,205,
B32E0122,001,1969/08/29 00:00:00,174,
B32E0122,001,1969/09/16 00:00:00,188,
B32E0122,001,1969/09/29 00:00:00,204,
B32E0122,001,1969/10/14 00:00:00,214,
B32E0122,001,1969/10/28 00:00:00,222,
B32E0122,001,1969/11/17 00:00:00,216,
B32E0122,001,1969/12/01 00:00:00,218,
B32E0122,001,1969/12/15 00:00:00,220,
B32E0122,001,1969/12/29 00:00:00,218,
B32E0122,001,1970/01/14 00:00:00,222,
B32E0122,001,1970/01/28 00:00:00,222,
