Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1968,tot:,19-04-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0068,002,32FP0068,170515,471255,1606,03-10-1966,03-10-1966,19-04-2017,1647,41,-3284,-3362


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0068,002,14-03-1968,314,273,1333,,,,,,
B32F0068,002,28-03-1968,320,279,1327,,,,,,
B32F0068,002,16-04-1968,328,287,1319,,,,,,
B32F0068,002,29-04-1968,335,294,1312,,,,,,
B32F0068,002,14-05-1968,343,302,1304,,,,,,
B32F0068,002,28-05-1968,343,302,1304,,,,,,
B32F0068,002,14-06-1968,351,310,1296,,,,,,
B32F0068,002,28-06-1968,353,312,1294,,,,,,
B32F0068,002,15-07-1968,358,317,1289,,,,,,
B32F0068,002,29-07-1968,365,324,1282,,,,,,
B32F0068,002,14-08-1968,369,328,1278,,,,,,
B32F0068,002,28-08-1968,373,332,1274,,,,,,
B32F0068,002,16-09-1968,376,335,1271,,,,,,
B32F0068,002,01-10-1968,371,330,1276,,,,,,
B32F0068,002,15-10-1968,347,306,1300,,,,,,
B32F0068,002,28-10-1968,338,297,1309,,,,,,
B32F0068,002,14-11-1968,334,293,1313,,,,,,
B32F0068,002,28-11-1968,339,298,1308,,,,,,
B32F0068,002,16-12-1968,348,307,1299,,,,,,
B32F0068,002,27-12-1968,349,308,1298,,,,,,
B32F0068,002,15-01-1969,355,314,1292,,,,,,
B32F0068,002,03-02-1969,356,315,1291,,,,,,
B32F0068,002,13-02-1969,353,312,1294,,,,,,
B32F0068,002,28-02-1969,348,307,1299,,,,,,
B32F0068,002,14-03-1969,341,300,1306,,,,,,
B32F0068,002,31-03-1969,336,295,1311,,,,,,
B32F0068,002,16-04-1969,341,300,1306,,,,,,
B32F0068,002,28-04-1969,341,300,1306,,,,,,
B32F0068,002,14-05-1969,339,298,1308,,,,,,
B32F0068,002,28-05-1969,337,296,1310,,,,,,
B32F0068,002,16-06-1969,336,295,1311,,,,,,
B32F0068,002,26-06-1969,345,304,1302,,,,,,
B32F0068,002,15-07-1969,357,316,1290,,,,,,
B32F0068,002,29-07-1969,370,329,1277,,,,,,
B32F0068,002,14-08-1969,376,335,1271,,,,,,
B32F0068,002,29-08-1969,377,336,1270,,,,,,
B32F0068,002,16-09-1969,374,333,1273,,,,,,
B32F0068,002,29-09-1969,385,344,1262,,,,,,
B32F0068,002,14-10-1969,391,350,1256,,,,,,
B32F0068,002,28-10-1969,397,356,1250,,,,,,
B32F0068,002,17-11-1969,394,353,1253,,,,,,
B32F0068,002,01-12-1969,398,357,1249,,,,,,
B32F0068,002,15-12-1969,403,362,1244,,,,,,
B32F0068,002,29-12-1969,405,364,1242,,,,,,
B32F0068,002,14-01-1970,409,368,1238,,,,,,
B32F0068,002,28-01-1970,410,369,1237,,,,,,
B32F0068,002,16-02-1970,407,366,1240,,,,,,
B32F0068,002,02-03-1970,379,338,1268,,,,,,
B32F0068,002,16-03-1970,372,331,1275,,,,,,
B32F0068,002,31-03-1970,369,328,1278,,,,,,
B32F0068,002,14-04-1970,366,325,1281,,,,,,
B32F0068,002,28-04-1970,364,323,1283,,,,,,
B32F0068,002,14-05-1970,366,325,1281,,,,,,
B32F0068,002,28-05-1970,373,332,1274,,,,,,
B32F0068,002,15-06-1970,392,351,1255,,,,,,
B32F0068,002,29-06-1970,397,356,1250,,,,,,
B32F0068,002,16-07-1970,404,363,1243,,,,,,
B32F0068,002,28-07-1970,407,366,1240,,,,,,
B32F0068,002,14-08-1970,411,370,1236,,,,,,
B32F0068,002,27-08-1970,417,376,1230,,,,,,
B32F0068,002,14-09-1970,427,386,1220,,,,,,
B32F0068,002,28-09-1970,425,384,1222,,,,,,
B32F0068,002,14-10-1970,425,384,1222,,,,,,
B32F0068,002,29-10-1970,427,386,1220,,,,,,
B32F0068,002,13-11-1970,417,376,1230,,,,,,
B32F0068,002,30-11-1970,402,361,1245,,,,,,
B32F0068,002,14-12-1970,400,359,1247,,,,,,
B32F0068,002,28-12-1970,394,353,1253,,,,,,
B32F0068,002,14-01-1971,403,362,1244,,,,,,
B32F0068,002,28-01-1971,402,361,1245,,,,,,
