Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,29-04-2014,tot:,14-11-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E1311,001,,164261,473318,123,11-05-2011,11-05-2011,29-04-2014,120,-3,-491,-591
B32E1311,001,,164261,473318,123,11-05-2011,29-04-2014,14-11-2017,164,41,-491,-591


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E1311,001,29-04-2014,149,108,15,,,,,,
B32E1311,001,30-04-2014,149,108,15,,,,,,
B32E1311,001,01-05-2014,150,109,14,,,,,,
B32E1311,001,02-05-2014,154,113,10,,,,,,
B32E1311,001,03-05-2014,155,114,9,,,,,,
B32E1311,001,04-05-2014,154,113,10,,,,,,
B32E1311,001,05-05-2014,154,113,10,,,,,,
B32E1311,001,06-05-2014,156,115,8,,,,,,
B32E1311,001,07-05-2014,157,116,7,,,,,,
B32E1311,001,08-05-2014,157,116,7,,,,,,
B32E1311,001,09-05-2014,152,111,12,,,,,,
B32E1311,001,10-05-2014,147,106,17,,,,,,
B32E1311,001,11-05-2014,145,104,19,,,,,,
B32E1311,001,12-05-2014,139,98,25,,,,,,
B32E1311,001,13-05-2014,140,99,24,,,,,,
B32E1311,001,14-05-2014,144,103,20,,,,,,
B32E1311,001,15-05-2014,147,106,17,,,,,,
B32E1311,001,16-05-2014,147,106,17,,,,,,
B32E1311,001,17-05-2014,149,108,15,,,,,,
B32E1311,001,18-05-2014,150,109,14,,,,,,
B32E1311,001,19-05-2014,152,111,12,,,,,,
B32E1311,001,20-05-2014,157,116,7,,,,,,
B32E1311,001,21-05-2014,157,116,7,,,,,,
B32E1311,001,22-05-2014,158,117,6,,,,,,
B32E1311,001,23-05-2014,160,119,4,,,,,,
B32E1311,001,24-05-2014,162,121,2,,,,,,
B32E1311,001,25-05-2014,163,122,1,,,,,,
B32E1311,001,26-05-2014,163,122,1,,,,,,
B32E1311,001,27-05-2014,158,117,6,,,,,,
B32E1311,001,28-05-2014,155,114,9,,,,,,
B32E1311,001,29-05-2014,151,110,13,,,,,,
B32E1311,001,30-05-2014,152,111,12,,,,,,
B32E1311,001,31-05-2014,154,113,10,,,,,,
B32E1311,001,01-06-2014,156,115,8,,,,,,
B32E1311,001,02-06-2014,158,117,6,,,,,,
B32E1311,001,03-06-2014,159,118,5,,,,,,
B32E1311,001,04-06-2014,158,117,6,,,,,,
B32E1311,001,05-06-2014,156,115,8,,,,,,
B32E1311,001,06-06-2014,156,115,8,,,,,,
B32E1311,001,07-06-2014,157,116,7,,,,,,
B32E1311,001,08-06-2014,160,119,4,,,,,,
B32E1311,001,09-06-2014,160,119,4,,,,,,
B32E1311,001,10-06-2014,162,121,2,,,,,,
B32E1311,001,11-06-2014,164,123,0,,,,,,
B32E1311,001,12-06-2014,164,123,0,,,,,,
B32E1311,001,13-06-2014,165,124,-1,,,,,,
B32E1311,001,14-06-2014,165,124,-1,,,,,,
B32E1311,001,15-06-2014,168,127,-4,,,,,,
B32E1311,001,16-06-2014,168,127,-4,,,,,,
B32E1311,001,17-06-2014,170,129,-6,,,,,,
B32E1311,001,18-06-2014,171,130,-7,,,,,,
B32E1311,001,19-06-2014,171,130,-7,,,,,,
B32E1311,001,20-06-2014,172,131,-8,,,,,,
B32E1311,001,21-06-2014,174,133,-10,,,,,,
B32E1311,001,22-06-2014,176,135,-12,,,,,,
B32E1311,001,23-06-2014,177,136,-13,,,,,,
B32E1311,001,24-06-2014,178,137,-14,,,,,,
B32E1311,001,25-06-2014,179,138,-15,,,,,,
B32E1311,001,26-06-2014,180,139,-16,,,,,,
B32E1311,001,27-06-2014,181,140,-17,,,,,,
B32E1311,001,28-06-2014,182,141,-18,,,,,,
B32E1311,001,29-06-2014,182,141,-18,,,,,,
B32E1311,001,30-06-2014,184,143,-20,,,,,,
B32E1311,001,01-07-2014,185,144,-21,,,,,,
B32E1311,001,02-07-2014,187,146,-23,,,,,,
B32E1311,001,03-07-2014,188,147,-24,,,,,,
B32E1311,001,04-07-2014,187,146,-23,,,,,,
B32E1311,001,05-07-2014,188,147,-24,,,,,,
