Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,28-09-2005,tot:,03-05-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0228,001,,177251,474485,3016,01-01-2005,01-01-2005,03-05-2017,,,-1359,-1559


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0228,001,28-09-2005,869,,,,,,,,
B32F0228,001,29-09-2005,869,,,,,,,,
B32F0228,001,30-09-2005,870,,,,,,,,
B32F0228,001,01-10-2005,870,,,,,,,,
B32F0228,001,02-10-2005,870,,,,,,,,
B32F0228,001,03-10-2005,871,,,,,,,,
B32F0228,001,04-10-2005,870,,,,,,,,
B32F0228,001,05-10-2005,870,,,,,,,,
B32F0228,001,06-10-2005,871,,,,,,,,
B32F0228,001,07-10-2005,870,,,,,,,,
B32F0228,001,08-10-2005,872,,,,,,,,
B32F0228,001,09-10-2005,872,,,,,,,,
B32F0228,001,10-10-2005,872,,,,,,,,
B32F0228,001,11-10-2005,873,,,,,,,,
B32F0228,001,12-10-2005,873,,,,,,,,
B32F0228,001,13-10-2005,873,,,,,,,,
B32F0228,001,14-10-2005,874,,,,,,,,
B32F0228,001,15-10-2005,874,,,,,,,,
B32F0228,001,16-10-2005,873,,,,,,,,
B32F0228,001,17-10-2005,874,,,,,,,,
B32F0228,001,18-10-2005,874,,,,,,,,
B32F0228,001,19-10-2005,875,,,,,,,,
B32F0228,001,20-10-2005,875,,,,,,,,
B32F0228,001,21-10-2005,875,,,,,,,,
B32F0228,001,22-10-2005,876,,,,,,,,
B32F0228,001,23-10-2005,876,,,,,,,,
B32F0228,001,24-10-2005,876,,,,,,,,
B32F0228,001,25-10-2005,877,,,,,,,,
B32F0228,001,26-10-2005,877,,,,,,,,
B32F0228,001,27-10-2005,878,,,,,,,,
B32F0228,001,28-10-2005,877,,,,,,,,
B32F0228,001,29-10-2005,878,,,,,,,,
B32F0228,001,30-10-2005,878,,,,,,,,
B32F0228,001,31-10-2005,878,,,,,,,,
B32F0228,001,01-11-2005,879,,,,,,,,
B32F0228,001,02-11-2005,879,,,,,,,,
B32F0228,001,03-11-2005,879,,,,,,,,
B32F0228,001,04-11-2005,879,,,,,,,,
B32F0228,001,05-11-2005,881,,,,,,,,
B32F0228,001,06-11-2005,881,,,,,,,,
B32F0228,001,07-11-2005,881,,,,,,,,
B32F0228,001,08-11-2005,881,,,,,,,,
B32F0228,001,09-11-2005,882,,,,,,,,
B32F0228,001,10-11-2005,882,,,,,,,,
B32F0228,001,11-11-2005,882,,,,,,,,
B32F0228,001,12-11-2005,882,,,,,,,,
B32F0228,001,13-11-2005,883,,,,,,,,
B32F0228,001,14-11-2005,882,,,,,,,,
B32F0228,001,15-11-2005,882,,,,,,,,
B32F0228,001,16-11-2005,883,,,,,,,,
B32F0228,001,17-11-2005,883,,,,,,,,
B32F0228,001,18-11-2005,884,,,,,,,,
B32F0228,001,19-11-2005,884,,,,,,,,
B32F0228,001,20-11-2005,885,,,,,,,,
B32F0228,001,21-11-2005,884,,,,,,,,
B32F0228,001,22-11-2005,884,,,,,,,,
B32F0228,001,23-11-2005,885,,,,,,,,
B32F0228,001,24-11-2005,885,,,,,,,,
B32F0228,001,25-11-2005,885,,,,,,,,
B32F0228,001,26-11-2005,885,,,,,,,,
B32F0228,001,27-11-2005,885,,,,,,,,
B32F0228,001,28-11-2005,886,,,,,,,,
B32F0228,001,29-11-2005,887,,,,,,,,
B32F0228,001,30-11-2005,888,,,,,,,,
B32F0228,001,01-12-2005,887,,,,,,,,
B32F0228,001,02-12-2005,888,,,,,,,,
B32F0228,001,03-12-2005,888,,,,,,,,
B32F0228,001,04-12-2005,887,,,,,,,,
B32F0228,001,05-12-2005,888,,,,,,,,
B32F0228,001,06-12-2005,889,,,,,,,,
B32F0228,001,07-12-2005,889,,,,,,,,
B32F0228,001,08-12-2005,889,,,,,,,,
B32F0228,001,09-12-2005,890,,,,,,,,
B32F0228,001,10-12-2005,890,,,,,,,,
B32F0228,001,11-12-2005,890,,,,,,,,
B32F0228,001,12-12-2005,890,,,,,,,,
B32F0228,001,13-12-2005,890,,,,,,,,
B32F0228,001,14-12-2005,890,,,,,,,,
B32F0228,001,15-12-2005,891,,,,,,,,
B32F0228,001,16-12-2005,891,,,,,,,,
B32F0228,001,17-12-2005,891,,,,,,,,
B32F0228,001,18-12-2005,892,,,,,,,,
B32F0228,001,19-12-2005,892,,,,,,,,
B32F0228,001,20-12-2005,892,,,,,,,,
B32F0228,001,21-12-2005,893,,,,,,,,
B32F0228,001,22-12-2005,893,,,,,,,,
B32F0228,001,23-12-2005,892,,,,,,,,
B32F0228,001,24-12-2005,893,,,,,,,,
B32F0228,001,25-12-2005,893,,,,,,,,
B32F0228,001,26-12-2005,892,,,,,,,,
B32F0228,001,27-12-2005,893,,,,,,,,
B32F0228,001,28-12-2005,893,,,,,,,,
B32F0228,001,29-12-2005,893,,,,,,,,
B32F0228,001,30-12-2005,894,,,,,,,,
B32F0228,001,31-12-2005,893,,,,,,,,
B32F0228,001,01-01-2006,894,,,,,,,,
B32F0228,001,02-01-2006,895,,,,,,,,
B32F0228,001,03-01-2006,895,,,,,,,,
B32F0228,001,04-01-2006,894,,,,,,,,
B32F0228,001,05-01-2006,894,,,,,,,,
B32F0228,001,06-01-2006,895,,,,,,,,
B32F0228,001,07-01-2006,895,,,,,,,,
B32F0228,001,08-01-2006,895,,,,,,,,
B32F0228,001,09-01-2006,895,,,,,,,,
B32F0228,001,10-01-2006,896,,,,,,,,
B32F0228,001,11-01-2006,896,,,,,,,,
B32F0228,001,12-01-2006,895,,,,,,,,
B32F0228,001,13-01-2006,895,,,,,,,,
B32F0228,001,14-01-2006,896,,,,,,,,
B32F0228,001,15-01-2006,896,,,,,,,,
B32F0228,001,16-01-2006,896,,,,,,,,
B32F0228,001,17-01-2006,895,,,,,,,,
B32F0228,001,18-01-2006,896,,,,,,,,
B32F0228,001,19-01-2006,896,,,,,,,,
B32F0228,001,20-01-2006,896,,,,,,,,
B32F0228,001,21-01-2006,896,,,,,,,,
B32F0228,001,22-01-2006,896,,,,,,,,
B32F0228,001,23-01-2006,896,,,,,,,,
B32F0228,001,24-01-2006,897,,,,,,,,
B32F0228,001,25-01-2006,896,,,,,,,,
B32F0228,001,26-01-2006,896,,,,,,,,
B32F0228,001,27-01-2006,896,,,,,,,,
B32F0228,001,28-01-2006,896,,,,,,,,
B32F0228,001,29-01-2006,896,,,,,,,,
B32F0228,001,30-01-2006,897,,,,,,,,
B32F0228,001,31-01-2006,896,,,,,,,,
B32F0228,001,01-02-2006,897,,,,,,,,
B32F0228,001,02-02-2006,897,,,,,,,,
B32F0228,001,03-02-2006,897,,,,,,,,
B32F0228,001,04-02-2006,897,,,,,,,,
B32F0228,001,05-02-2006,897,,,,,,,,
B32F0228,001,06-02-2006,897,,,,,,,,
B32F0228,001,07-02-2006,897,,,,,,,,
B32F0228,001,08-02-2006,896,,,,,,,,
B32F0228,001,09-02-2006,896,,,,,,,,
B32F0228,001,10-02-2006,897,,,,,,,,
B32F0228,001,11-02-2006,897,,,,,,,,
B32F0228,001,12-02-2006,898,,,,,,,,
B32F0228,001,13-02-2006,898,,,,,,,,
B32F0228,001,14-02-2006,898,,,,,,,,
B32F0228,001,15-02-2006,896,,,,,,,,
B32F0228,001,16-02-2006,897,,,,,,,,
B32F0228,001,17-02-2006,897,,,,,,,,
B32F0228,001,18-02-2006,897,,,,,,,,
B32F0228,001,19-02-2006,898,,,,,,,,
B32F0228,001,20-02-2006,897,,,,,,,,
B32F0228,001,21-02-2006,897,,,,,,,,
B32F0228,001,22-02-2006,898,,,,,,,,
B32F0228,001,23-02-2006,898,,,,,,,,
B32F0228,001,24-02-2006,898,,,,,,,,
B32F0228,001,25-02-2006,898,,,,,,,,
B32F0228,001,26-02-2006,899,,,,,,,,
B32F0228,001,27-02-2006,899,,,,,,,,
B32F0228,001,28-02-2006,899,,,,,,,,
B32F0228,001,01-03-2006,900,,,,,,,,
B32F0228,001,02-03-2006,900,,,,,,,,
B32F0228,001,03-03-2006,899,,,,,,,,
B32F0228,001,04-03-2006,900,,,,,,,,
B32F0228,001,05-03-2006,899,,,,,,,,
