Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32F0018,002,32FP0018,170717,473027,1904,,1953,-4496,-4596,1954/08/31,1998/02/01
B32F0018,002,32FP0018,170717,473027,1904,,1951,-4496,-4596,1998/02/01,2013/01/23

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32F0018,002,1962/04/27 00:00:00,257,
B32F0018,002,1962/09/06 00:00:00,299,
B32F0018,002,1962/10/29 00:00:00,323,
B32F0018,002,1962/12/18 00:00:00,341,
B32F0018,002,1963/04/26 00:00:00,356,
B32F0018,002,1963/08/29 00:00:00,363,
B32F0018,002,1963/10/17 00:00:00,340,
B32F0018,002,1963/12/17 00:00:00,330,
B32F0018,002,1964/05/01 00:00:00,376,
B32F0018,002,1964/08/26 00:00:00,414,
B32F0018,002,1964/10/14 00:00:00,441,
B32F0018,002,1964/12/14 00:00:00,451,
B32F0018,002,1965/04/26 00:00:00,403,
B32F0018,002,1965/09/02 00:00:00,381,
B32F0018,002,1965/10/14 00:00:00,371,
B32F0018,002,1965/12/15 00:00:00,372,
B32F0018,002,1966/02/16 00:00:00,300,
B32F0018,002,1966/05/03 00:00:00,262,
B32F0018,002,1966/08/29 00:00:00,275,
B32F0018,002,1966/10/13 00:00:00,306,
B32F0018,002,1966/12/13 00:00:00,300,
B32F0018,002,1967/05/02 00:00:00,274,
B32F0018,002,1967/08/30 00:00:00,347,
B32F0018,002,1967/10/13 00:00:00,369,
B32F0018,002,1967/12/15 00:00:00,369,
B32F0018,002,1968/04/29 00:00:00,339,
B32F0018,002,1968/08/28 00:00:00,388,
B32F0018,002,1968/10/15 00:00:00,383,
B32F0018,002,1968/12/16 00:00:00,373,
B32F0018,002,1969/04/28 00:00:00,371,
B32F0018,002,1969/08/29 00:00:00,399,
B32F0018,002,1969/10/14 00:00:00,407,
B32F0018,002,1969/12/15 00:00:00,433,
B32F0018,002,1970/04/28 00:00:00,409,
B32F0018,002,1970/08/27 00:00:00,442,
B32F0018,002,1970/10/14 00:00:00,458,
B32F0018,002,1970/12/14 00:00:00,452,
B32F0018,002,1971/04/28 00:00:00,450,
B32F0018,002,1971/08/27 00:00:00,478,
B32F0018,002,1971/10/14 00:00:00,497,
B32F0018,002,1971/12/15 00:00:00,524,
B32F0018,002,1972/04/28 00:00:00,563,
B32F0018,002,1972/08/28 00:00:00,578,
B32F0018,002,1972/10/13 00:00:00,584,
B32F0018,002,1972/12/14 00:00:00,594,
B32F0018,002,1973/04/27 00:00:00,596,
B32F0018,002,1973/08/29 00:00:00,604,
B32F0018,002,1973/10/12 00:00:00,616,
B32F0018,002,1973/12/14 00:00:00,619,
B32F0018,002,1974/05/02 00:00:00,595,
B32F0018,002,1974/08/28 00:00:00,618,
B32F0018,002,1974/10/16 00:00:00,623,
B32F0018,002,1974/12/13 00:00:00,599,
B32F0018,002,1975/04/28 00:00:00,527,
B32F0018,002,1975/08/28 00:00:00,549,
B32F0018,002,1975/10/14 00:00:00,566,
B32F0018,002,1975/11/14 00:00:00,577,
B32F0018,002,1975/12/15 00:00:00,586,
B32F0018,002,1976/01/14 00:00:00,591,
B32F0018,002,1976/04/28 00:00:00,602,
B32F0018,002,1976/08/27 00:00:00,647,
B32F0018,002,1976/10/14 00:00:00,662,
B32F0018,002,1976/12/14 00:00:00,662,
B32F0018,002,1977/08/29 00:00:00,682,
B32F0018,002,1977/10/28 00:00:00,695,
B32F0018,002,1978/05/02 00:00:00,669,
B32F0018,002,1978/08/15 00:00:00,679,
B32F0018,002,1978/08/28 00:00:00,683,
B32F0018,002,1978/10/13 00:00:00,689,
B32F0018,002,1978/12/14 00:00:00,710,
B32F0018,002,1979/04/12 00:00:00,672,
B32F0018,002,1979/08/14 00:00:00,617,
B32F0018,002,1979/08/28 00:00:00,624,
B32F0018,002,1979/10/15 00:00:00,633,
B32F0018,002,1979/12/14 00:00:00,645,
B32F0018,002,1980/10/14 00:00:00,628,
B32F0018,002,1980/12/15 00:00:00,646,
B32F0018,002,1981/04/28 00:00:00,577,
B32F0018,002,1981/08/28 00:00:00,587,
B32F0018,002,1981/10/14 00:00:00,596,
B32F0018,002,1982/04/28 00:00:00,586,
B32F0018,002,1982/10/14 00:00:00,634,
B32F0018,002,1982/12/14 00:00:00,653,
B32F0018,002,1983/04/28 00:00:00,632,
B32F0018,002,1983/08/29 00:00:00,607,
B32F0018,002,1983/10/13 00:00:00,628,
B32F0018,002,1983/12/13 00:00:00,639,
B32F0018,002,1984/04/27 00:00:00,586,
B32F0018,002,1984/08/28 00:00:00,605,
B32F0018,002,1984/10/15 00:00:00,617,
B32F0018,002,1984/12/14 00:00:00,614,
B32F0018,002,1985/04/29 00:00:00,599,
B32F0018,002,1985/08/28 00:00:00,606,
B32F0018,002,1985/10/14 00:00:00,618,
B32F0018,002,1985/12/13 00:00:00,631,
B32F0018,002,1986/04/28 00:00:00,591,
B32F0018,002,1986/10/14 00:00:00,706,
B32F0018,002,1986/12/12 00:00:00,656,
B32F0018,002,1987/04/28 00:00:00,611,
B32F0018,002,1987/08/28 00:00:00,626,
B32F0018,002,1987/10/14 00:00:00,629,
B32F0018,002,1987/12/14 00:00:00,621,
B32F0018,002,1988/04/28 00:00:00,536,
B32F0018,002,1988/08/29 00:00:00,572,
B32F0018,002,1988/10/14 00:00:00,584,
B32F0018,002,1988/12/14 00:00:00,603,
B32F0018,002,1989/04/28 00:00:00,583,
B32F0018,002,1989/08/28 00:00:00,624,
B32F0018,002,1989/10/13 00:00:00,632,
