Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32E0315,001,32EP7814,165375,472975,190,,189,163,113,1997/05/28,2001/11/29

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32E0315,001,1997/05/28 00:00:00,16,
B32E0315,001,1997/06/13 00:00:00,45,
B32E0315,001,1997/06/27 00:00:00,11,
B32E0315,001,1997/07/14 00:00:00,13,
B32E0315,001,1997/07/28 00:00:00,15,
B32E0315,001,1997/08/14 00:00:00,64,
B32E0315,001,1997/08/28 00:00:00,20,
B32E0315,001,1997/09/15 00:00:00,49,
B32E0315,001,1997/09/29 00:00:00,68,
B32E0315,001,1997/10/14 00:00:00,,O
B32E0315,001,1997/10/28 00:00:00,18,
B32E0315,001,1997/11/14 00:00:00,9,
B32E0315,001,1997/11/28 00:00:00,7,
B32E0315,001,1997/12/15 00:00:00,4,
B32E0315,001,1997/12/29 00:00:00,,O
B32E0315,001,1998/01/15 00:00:00,,O
B32E0315,001,1998/01/28 00:00:00,7,
B32E0315,001,1998/02/16 00:00:00,12,
B32E0315,001,1998/02/28 00:00:00,8,
B32E0315,001,1998/03/13 00:00:00,,O
B32E0315,001,1998/03/27 00:00:00,2,
B32E0315,001,1998/04/14 00:00:00,,O
B32E0315,001,1998/04/28 00:00:00,6,
B32E0315,001,1998/05/14 00:00:00,29,
B32E0315,001,1998/05/28 00:00:00,6,
B32E0315,001,1998/06/15 00:00:00,,O
B32E0315,001,1998/06/29 00:00:00,12,
B32E0315,001,1998/07/14 00:00:00,17,
B32E0315,001,1998/07/28 00:00:00,35,
B32E0315,001,1998/08/15 00:00:00,43,
B32E0315,001,1998/08/28 00:00:00,16,
B32E0315,001,1998/09/14 00:00:00,,O
B32E0315,001,1998/09/28 00:00:00,6,
B32E0315,001,1998/10/14 00:00:00,,O
B32E0315,001,1998/10/28 00:00:00,,O
B32E0315,001,1998/11/16 00:00:00,,O
B32E0315,001,1998/11/27 00:00:00,,O
B32E0315,001,1998/12/14 00:00:00,,O
B32E0315,001,1998/12/28 00:00:00,,N
B32E0315,001,1999/01/14 00:00:00,,O
B32E0315,001,1999/01/28 00:00:00,,O
B32E0315,001,1999/02/15 00:00:00,,O
B32E0315,001,1999/02/26 00:00:00,,O
B32E0315,001,1999/03/15 00:00:00,,O
B32E0315,001,1999/03/29 00:00:00,,O
B32E0315,001,1999/04/14 00:00:00,,O
B32E0315,001,1999/04/28 00:00:00,11,
B32E0315,001,1999/05/14 00:00:00,27,
B32E0315,001,1999/05/28 00:00:00,29,
B32E0315,001,1999/06/14 00:00:00,16,
B32E0315,001,1999/06/28 00:00:00,49,
B32E0315,001,1999/07/14 00:00:00,58,
B32E0315,001,1999/07/28 00:00:00,83,
B32E0315,001,1999/08/13 00:00:00,87,
B32E0315,001,1999/08/27 00:00:00,60,
B32E0315,001,1999/09/14 00:00:00,69,
B32E0315,001,1999/09/28 00:00:00,67,
B32E0315,001,1999/10/14 00:00:00,64,
B32E0315,001,1999/10/28 00:00:00,59,
B32E0315,001,1999/11/15 00:00:00,30,
B32E0315,001,1999/11/29 00:00:00,16,
B32E0315,001,1999/12/14 00:00:00,4,
B32E0315,001,1999/12/28 00:00:00,,O
B32E0315,001,2000/01/14 00:00:00,3,
B32E0315,001,2000/01/28 00:00:00,3,
B32E0315,001,2000/02/14 00:00:00,,O
B32E0315,001,2000/02/28 00:00:00,,O
B32E0315,001,2000/03/14 00:00:00,3,
B32E0315,001,2000/03/28 00:00:00,4,
B32E0315,001,2000/04/14 00:00:00,4,
B32E0315,001,2000/04/28 00:00:00,6,
B32E0315,001,2000/05/15 00:00:00,8,
B32E0315,001,2000/05/29 00:00:00,4,
B32E0315,001,2000/06/14 00:00:00,26,
B32E0315,001,2000/06/28 00:00:00,39,
B32E0315,001,2000/07/14 00:00:00,7,
B32E0315,001,2000/07/28 00:00:00,12,
B32E0315,001,2000/08/14 00:00:00,44,
B32E0315,001,2000/08/28 00:00:00,39,
B32E0315,001,2000/11/14 00:00:00,,O
B32E0315,001,2000/11/28 00:00:00,,O
B32E0315,001,2001/01/15 00:00:00,,O
B32E0315,001,2001/01/29 00:00:00,,O
B32E0315,001,2001/02/14 00:00:00,4,
B32E0315,001,2001/02/28 00:00:00,6,
B32E0315,001,2001/04/14 00:00:00,,N
B32E0315,001,2001/04/28 00:00:00,,N
B32E0315,001,2001/05/14 00:00:00,,N
B32E0315,001,2001/05/28 00:00:00,27,
B32E0315,001,2001/07/14 00:00:00,60,
B32E0315,001,2001/07/28 00:00:00,53,
B32E0315,001,2001/08/14 00:00:00,,O
B32E0315,001,2001/08/28 00:00:00,3,
B32E0315,001,2001/09/14 00:00:00,,N
B32E0315,001,2001/09/28 00:00:00,,N
B32E0315,001,2001/10/14 00:00:00,,N
B32E0315,001,2001/10/28 00:00:00,,N
B32E0315,001,2001/11/14 00:00:00,,N
B32E0315,001,2001/11/28 00:00:00,,O
