Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1968,tot:,28-05-1991,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0080,001,32EP0063,168870,471240,1111,07-10-1966,07-10-1966,14-06-1991,1132,21,485,407


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0080,001,14-03-1968,61,40,1071,,,,,,
B32E0080,001,28-03-1968,84,63,1048,,,,,,
B32E0080,001,16-04-1968,99,78,1033,,,,,,
B32E0080,001,29-04-1968,107,86,1025,,,,,,
B32E0080,001,14-05-1968,82,61,1050,,,,,,
B32E0080,001,28-05-1968,79,58,1053,,,,,,
B32E0080,001,14-06-1968,116,95,1016,,,,,,
B32E0080,001,28-06-1968,66,45,1066,,,,,,
B32E0080,001,15-07-1968,92,71,1040,,,,,,
B32E0080,001,29-07-1968,109,88,1023,,,,,,
B32E0080,001,14-08-1968,110,89,1022,,,,,,
B32E0080,001,28-08-1968,119,98,1013,,,,,,
B32E0080,001,16-09-1968,65,44,1067,,,,,,
B32E0080,001,01-10-1968,37,16,1095,,,,,,
B32E0080,001,15-10-1968,38,17,1094,,,,,,
B32E0080,001,28-10-1968,67,46,1065,,,,,,
B32E0080,001,14-11-1968,70,49,1062,,,,,,
B32E0080,001,28-11-1968,62,41,1070,,,,,,
B32E0080,001,16-12-1968,79,58,1053,,,,,,
B32E0080,001,27-12-1968,61,40,1071,,,,,,
B32E0080,001,15-01-1969,46,25,1086,,,,,,
B32E0080,001,03-02-1969,45,24,1087,,,,,,
B32E0080,001,13-02-1969,53,32,1079,,,,,,
B32E0080,001,28-02-1969,56,35,1076,,,,,,
B32E0080,001,14-03-1969,36,15,1096,,,,,,
B32E0080,001,31-03-1969,59,38,1073,,,,,,
