Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-09-1981,tot:,24-10-2012,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0107,003,32FP0107,172130,471200,2076,21-08-1981,21-08-1981,01-02-1998,2119,43,-3624,-3824
B32F0107,003,32FP0107,172130,471200,2076,21-08-1981,01-02-1998,24-10-2012,2123,47,-3624,-3824


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0107,003,14-09-1981,856,813,1263,,,,,,
B32F0107,003,28-09-1981,852,809,1267,,,,,,
B32F0107,003,14-10-1981,855,812,1264,,,,,,
B32F0107,003,28-10-1981,850,807,1269,,,,,,
B32F0107,003,13-11-1981,847,804,1272,,,,,,
B32F0107,003,27-11-1981,847,804,1272,,,,,,
B32F0107,003,28-12-1981,844,801,1275,,,,,,
B32F0107,003,14-01-1982,836,793,1283,,,,,,
B32F0107,003,28-01-1982,830,787,1289,,,,,,
B32F0107,003,15-02-1982,835,792,1284,,,,,,
B32F0107,003,01-03-1982,825,782,1294,,,,,,
B32F0107,003,15-03-1982,825,782,1294,,,,,,
B32F0107,003,29-03-1982,822,779,1297,,,,,,
B32F0107,003,14-04-1982,822,779,1297,,,,,,
B32F0107,003,28-04-1982,823,780,1296,,,,,,
B32F0107,003,14-05-1982,826,783,1293,,,,,,
B32F0107,003,28-05-1982,828,785,1291,,,,,,
B32F0107,003,14-06-1982,837,794,1282,,,,,,
B32F0107,003,28-06-1982,842,799,1277,,,,,,
B32F0107,003,14-07-1982,849,806,1270,,,,,,
B32F0107,003,28-07-1982,857,814,1262,,,,,,
B32F0107,003,16-08-1982,874,831,1245,,,,,,
