Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,19-08-1958,tot:,30-11-2004,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0003,001,32EP0003,161950,474950,68,16-05-1958,02-07-1958,30-07-1971,128,60,-832,-932
B32E0003,001,32EP0003,161950,474950,68,16-05-1958,30-07-1971,28-09-1988,130,62,-832,-932
B32E0003,001,32EP0003,161950,474950,68,16-05-1958,28-09-1988,12-10-1989,142,74,-832,-932
B32E0003,001,32EP0003,161950,474950,68,16-05-1958,12-10-1989,30-11-2004,136,68,-832,-932


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0003,001,19-08-1958,155,95,-27,,,,,,
B32E0003,001,02-09-1958,160,100,-32,,,,,,
B32E0003,001,16-09-1958,146,86,-18,,,,,,
B32E0003,001,19-09-1958,155,95,-27,,,,,,
B32E0003,001,15-10-1958,137,77,-9,,,,,,
B32E0003,001,22-10-1958,142,82,-14,,,,,,
B32E0003,001,12-11-1958,151,91,-23,,,,,,
B32E0003,001,28-11-1958,150,90,-22,,,,,,
B32E0003,001,03-12-1958,153,93,-25,,,,,,
B32E0003,001,15-12-1958,150,90,-22,,,,,,
B32E0003,001,23-12-1958,145,85,-17,,,,,,
B32E0003,001,16-02-1959,169,109,-41,,,,,,
B32E0003,001,16-03-1959,150,90,-22,,,,,,
B32E0003,001,14-04-1959,141,81,-13,,,,,,
B32E0003,001,13-05-1959,153,93,-25,,,,,,
B32E0003,001,17-06-1959,162,102,-34,,,,,,
B32E0003,001,17-08-1959,158,98,-30,,,,,,
B32E0003,001,21-09-1959,180,120,-52,,,,,,
B32E0003,001,14-10-1959,182,122,-54,,,,,,
B32E0003,001,13-11-1959,186,126,-58,,,,,,
B32E0003,001,10-12-1959,166,106,-38,,,,,,
B32E0003,001,03-02-1960,156,96,-28,,,,,,
B32E0003,001,01-03-1960,156,96,-28,,,,,,
B32E0003,001,08-04-1960,153,93,-25,,,,,,
B32E0003,001,06-05-1960,158,98,-30,,,,,,
B32E0003,001,04-06-1960,157,97,-29,,,,,,
B32E0003,001,07-07-1960,157,97,-29,,,,,,
B32E0003,001,04-08-1960,145,85,-17,,,,,,
B32E0003,001,08-09-1960,138,78,-10,,,,,,
B32E0003,001,07-10-1960,146,86,-18,,,,,,
B32E0003,001,07-11-1960,132,72,-4,,,,,,
B32E0003,001,05-12-1960,119,59,9,,,,,,
B32E0003,001,03-01-1961,145,85,-17,,,,,,
B32E0003,001,01-02-1961,132,72,-4,,,,,,
B32E0003,001,03-03-1961,138,78,-10,,,,,,
B32E0003,001,06-04-1961,137,77,-9,,,,,,
B32E0003,001,10-05-1961,138,78,-10,,,,,,
B32E0003,001,07-06-1961,153,93,-25,,,,,,
B32E0003,001,06-07-1961,159,99,-31,,,,,,
B32E0003,001,04-08-1961,159,99,-31,,,,,,
B32E0003,001,04-09-1961,147,87,-19,,,,,,
B32E0003,001,09-10-1961,151,91,-23,,,,,,
B32E0003,001,06-11-1961,135,75,-7,,,,,,
B32E0003,001,06-12-1961,123,63,5,,,,,,
B32E0003,001,05-01-1962,142,82,-14,,,,,,
B32E0003,001,07-02-1962,143,83,-15,,,,,,
B32E0003,001,13-03-1962,146,86,-18,,,,,,
B32E0003,001,19-04-1962,143,83,-15,,,,,,
B32E0003,001,07-05-1962,151,91,-23,,,,,,
B32E0003,001,06-06-1962,151,91,-23,,,,,,
B32E0003,001,06-07-1962,151,91,-23,,,,,,
B32E0003,001,09-08-1962,160,100,-32,,,,,,
B32E0003,001,05-09-1962,158,98,-30,,,,,,
B32E0003,001,18-10-1962,161,101,-33,,,,,,
B32E0003,001,07-11-1962,142,82,-14,,,,,,
B32E0003,001,07-12-1962,152,92,-24,,,,,,
B32E0003,001,21-03-1963,149,89,-21,,,,,,
B32E0003,001,03-04-1963,152,92,-24,,,,,,
B32E0003,001,08-05-1963,146,86,-18,,,,,,
B32E0003,001,11-06-1963,160,100,-32,,,,,,
B32E0003,001,02-07-1963,156,96,-28,,,,,,
B32E0003,001,06-08-1963,158,98,-30,,,,,,
B32E0003,001,03-09-1963,155,95,-27,,,,,,
B32E0003,001,02-10-1963,140,80,-12,,,,,,
B32E0003,001,05-11-1963,151,91,-23,,,,,,
B32E0003,001,03-12-1963,142,82,-14,,,,,,
B32E0003,001,07-01-1964,154,94,-26,,,,,,
B32E0003,001,18-02-1964,146,86,-18,,,,,,
B32E0003,001,06-03-1964,156,96,-28,,,,,,
B32E0003,001,07-04-1964,140,80,-12,,,,,,
B32E0003,001,10-04-1964,145,85,-17,,,,,,
B32E0003,001,12-05-1964,156,96,-28,,,,,,
B32E0003,001,29-06-1964,147,87,-19,,,,,,
B32E0003,001,20-07-1964,165,105,-37,,,,,,
