Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,15-06-1991,tot:,08-04-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0306,001,32EP7804,166611,472965,511,06-06-1991,06-06-1991,23-09-1994,511,0,365,315
B32E0306,001,32EP7804,166611,472965,505,23-09-1994,23-09-1994,12-09-1996,554,49,365,315
B32E0306,001,32EP7804,166611,472965,505,23-09-1994,12-09-1996,06-11-2006,547,42,364,314
B32E0306,001,32EP7804,166611,472965,537,06-11-2006,06-11-2006,08-04-2013,575,38,-124,-224


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0306,001,15-06-1991,7,7,504,,,,,,
B32E0306,001,30-06-1991,,,,O,,,,,
B32E0306,001,15-07-1991,20,20,491,,,,,,
B32E0306,001,31-07-1991,45,45,466,,,,,,
B32E0306,001,15-08-1991,76,76,435,,,,,,
B32E0306,001,30-08-1991,89,89,422,,,,,,
B32E0306,001,16-09-1991,89,89,422,,,,,,
B32E0306,001,30-09-1991,48,48,463,,,,,,
B32E0306,001,16-10-1991,51,51,460,,,,,,
B32E0306,001,31-10-1991,51,51,460,,,,,,
B32E0306,001,15-11-1991,,,,O,,,,,
B32E0306,001,28-11-1991,,,,O,,,,,
B32E0306,001,15-12-1991,17,17,494,,,,,,
B32E0306,001,30-12-1991,,,,O,,,,,
B32E0306,001,15-01-1992,,,,O,,,,,
B32E0306,001,30-01-1992,,,,O,,,,,
B32E0306,001,15-02-1992,,,,O,,,,,
B32E0306,001,28-02-1992,,,,O,,,,,
B32E0306,001,15-03-1992,,,,O,,,,,
B32E0306,001,31-03-1992,,,,O,,,,,
B32E0306,001,15-04-1992,,,,O,,,,,
B32E0306,001,29-04-1992,,,,O,,,,,
B32E0306,001,14-05-1992,0,0,511,,,,,,
B32E0306,001,29-05-1992,61,61,450,,,,,,
B32E0306,001,15-06-1992,60,60,451,,,,,,
B32E0306,001,30-06-1992,72,72,439,,,,,,
B32E0306,001,16-07-1992,62,62,449,,,,,,
B32E0306,001,30-07-1992,81,81,430,,,,,,
B32E0306,001,14-08-1992,,,,O,,,,,
B32E0306,001,28-08-1992,37,37,474,,,,,,
B32E0306,001,15-09-1992,53,53,458,,,,,,
B32E0306,001,30-09-1992,40,40,471,,,,,,
B32E0306,001,15-10-1992,15,15,496,,,,,,
B32E0306,001,30-10-1992,9,9,502,,,,,,
B32E0306,001,16-11-1992,5,5,506,,,,,,
B32E0306,001,30-11-1992,10,10,501,,,,,,
B32E0306,001,16-12-1992,,,,Y,,,,,
B32E0306,001,30-12-1992,,,,Y,,,,,
B32E0306,001,15-01-1993,,,,O,,,,,
B32E0306,001,30-01-1993,,,,O,,,,,
B32E0306,001,15-02-1993,,,,O,,,,,
B32E0306,001,27-02-1993,,,,O,,,,,
B32E0306,001,16-03-1993,10,10,501,,,,,,
B32E0306,001,30-03-1993,15,15,496,,,,,,
B32E0306,001,15-04-1993,20,20,491,,,,,,
B32E0306,001,30-04-1993,23,23,488,,,,,,
B32E0306,001,15-05-1993,18,18,493,,,,,,
B32E0306,001,30-05-1993,22,22,489,,,,,,
B32E0306,001,15-06-1993,63,63,448,,,,,,
B32E0306,001,30-06-1993,68,68,443,,,,,,
B32E0306,001,15-07-1993,50,50,461,,,,,,
B32E0306,001,30-07-1993,13,13,498,,,,,,
B32E0306,001,15-08-1993,15,15,496,,,,,,
B32E0306,001,30-08-1993,20,20,491,,,,,,
B32E0306,001,15-09-1993,10,10,501,,,,,,
B32E0306,001,30-09-1993,,,,N,,,,,
B32E0306,001,15-10-1993,10,10,501,,,,,,
B32E0306,001,30-10-1993,10,10,501,,,,,,
B32E0306,001,15-11-1993,10,10,501,,,,,,
B32E0306,001,30-11-1993,10,10,501,,,,,,
B32E0306,001,15-12-1993,,,,O,,,,,
B32E0306,001,30-12-1993,,,,O,,,,,
B32E0306,001,14-01-1994,,,,O,,,,,
B32E0306,001,31-01-1994,,,,O,,,,,
B32E0306,001,15-02-1994,,,,Y,,,,,
B32E0306,001,28-02-1994,,,,Y,,,,,
B32E0306,001,15-03-1994,10,10,501,,,,,,
B32E0306,001,31-03-1994,10,10,501,,,,,,
B32E0306,001,15-04-1994,,,,O,,,,,
B32E0306,001,29-04-1994,,,,O,,,,,
B32E0306,001,16-05-1994,,,,O,,,,,
B32E0306,001,31-05-1994,24,24,487,,,,,,
B32E0306,001,16-06-1994,24,24,487,,,,,,
B32E0306,001,30-06-1994,35,35,476,,,,,,
B32E0306,001,16-07-1994,63,63,448,,,,,,
B32E0306,001,30-07-1994,56,56,455,,,,,,
B32E0306,001,30-08-1994,65,65,446,,,,,,
B32E0306,001,16-09-1994,46,46,465,,,,,,
B32E0306,001,29-09-1994,51,2,503,,,,,,
B32E0306,001,14-10-1994,49,0,505,,,,,,
B32E0306,001,31-10-1994,38,-11,516,,,,,,
B32E0306,001,15-11-1994,45,-4,509,,,,,,
B32E0306,001,30-11-1994,46,-3,508,,,,,,
B32E0306,001,15-12-1994,44,-5,510,,,,,,
B32E0306,001,30-12-1994,44,-5,510,,,,,,
B32E0306,001,16-01-1995,46,-3,508,,,,,,
B32E0306,001,30-01-1995,44,-5,510,,,,,,
B32E0306,001,15-02-1995,45,-4,509,,,,,,
B32E0306,001,28-02-1995,45,-4,509,,,,,,
B32E0306,001,15-03-1995,45,-4,509,,,,,,
B32E0306,001,30-03-1995,49,0,505,,,,,,
B32E0306,001,14-04-1995,48,-1,506,,,,,,
B32E0306,001,28-04-1995,56,7,498,,,,,,
B32E0306,001,15-05-1995,79,30,475,,,,,,
B32E0306,001,30-05-1995,49,0,505,,,,,,
B32E0306,001,15-06-1995,35,-14,519,,,,,,
B32E0306,001,30-06-1995,,,,D,,,,,
B32E0306,001,14-07-1995,110,61,444,,,,,,
B32E0306,001,31-07-1995,123,74,431,,,,,,
B32E0306,001,15-08-1995,142,93,412,,,,,,
B32E0306,001,28-08-1995,,,,N,,,,,
B32E0306,001,15-09-1995,130,81,424,,,,,,
B32E0306,001,29-09-1995,86,37,468,,,,,,
B32E0306,001,15-10-1995,98,49,456,,,,,,
B32E0306,001,30-10-1995,103,54,451,,,,,,
B32E0306,001,15-11-1995,98,49,456,,,,,,
B32E0306,001,30-11-1995,91,42,463,,,,,,
B32E0306,001,15-12-1995,96,47,458,,,,,,
B32E0306,001,30-12-1995,89,40,465,,,,,,
B32E0306,001,15-01-1996,71,22,483,,,,,,
B32E0306,001,30-01-1996,96,47,458,,,,,,
B32E0306,001,14-02-1996,65,16,489,,,,,,
B32E0306,001,29-02-1996,47,-2,507,,,,,,
B32E0306,001,15-03-1996,59,10,495,,,,,,
B32E0306,001,29-03-1996,65,16,489,,,,,,
B32E0306,001,15-04-1996,71,22,483,,,,,,
B32E0306,001,29-04-1996,70,21,484,,,,,,
B32E0306,001,15-05-1996,97,48,457,,,,,,
B32E0306,001,13-09-1996,93,51,454,,,,,,
B32E0306,001,30-09-1996,107,65,440,,,,,,
B32E0306,001,14-10-1996,93,51,454,,,,,,
B32E0306,001,28-10-1996,49,7,498,,,,,,
B32E0306,001,14-11-1996,40,-2,507,,,,,,
B32E0306,001,29-11-1996,39,-3,508,,,,,,
B32E0306,001,13-12-1996,41,-1,506,,,,,,
B32E0306,001,30-12-1996,,,,N,,,,,
B32E0306,001,14-01-1997,39,-3,508,,,,,,
B32E0306,001,28-01-1997,40,-2,507,,,,,,
B32E0306,001,14-02-1997,38,-4,509,,,,,,
B32E0306,001,28-02-1997,38,-4,509,,,,,,
B32E0306,001,14-03-1997,42,0,505,,,,,,
B32E0306,001,28-03-1997,43,1,504,,,,,,
B32E0306,001,14-04-1997,62,20,485,,,,,,
B32E0306,001,28-04-1997,52,10,495,,,,,,
B32E0306,001,14-05-1997,41,-1,506,,,,,,
B32E0306,001,28-05-1997,57,15,490,,,,,,
B32E0306,001,13-06-1997,84,42,463,,,,,,
B32E0306,001,27-06-1997,52,10,495,,,,,,
B32E0306,001,14-07-1997,82,40,465,,,,,,
B32E0306,001,28-07-1997,62,20,485,,,,,,
B32E0306,001,14-08-1997,103,61,444,,,,,,
B32E0306,001,28-08-1997,64,22,483,,,,,,
B32E0306,001,15-09-1997,90,48,457,,,,,,
B32E0306,001,29-09-1997,114,72,433,,,,,,
B32E0306,001,14-10-1997,49,7,498,,,,,,
B32E0306,001,28-10-1997,67,25,480,,,,,,
B32E0306,001,14-11-1997,65,23,482,,,,,,
B32E0306,001,28-11-1997,63,21,484,,,,,,
B32E0306,001,15-12-1997,44,2,503,,,,,,
B32E0306,001,29-12-1997,37,-5,510,,,,,,
B32E0306,001,15-01-1998,38,-4,509,,,,,,
B32E0306,001,28-01-1998,40,-2,507,,,,,,
B32E0306,001,16-02-1998,47,5,500,,,,,,
B32E0306,001,28-02-1998,36,-6,511,,,,,,
B32E0306,001,13-03-1998,37,-5,510,,,,,,
B32E0306,001,27-03-1998,39,-3,508,,,,,,
B32E0306,001,14-04-1998,38,-4,509,,,,,,
B32E0306,001,28-04-1998,40,-2,507,,,,,,
B32E0306,001,14-05-1998,63,21,484,,,,,,
B32E0306,001,28-05-1998,50,8,497,,,,,,
B32E0306,001,15-06-1998,30,-12,517,,,,,,
B32E0306,001,29-06-1998,40,-2,507,,,,,,
B32E0306,001,14-07-1998,54,12,493,,,,,,
B32E0306,001,28-07-1998,68,26,479,,,,,,
B32E0306,001,15-08-1998,94,52,453,,,,,,
B32E0306,001,28-08-1998,55,13,492,,,,,,
B32E0306,001,14-09-1998,33,-9,514,,,,,,
B32E0306,001,28-09-1998,42,0,505,,,,,,
B32E0306,001,14-10-1998,37,-5,510,,,,,,
B32E0306,001,28-10-1998,37,-5,510,,,,,,
B32E0306,001,16-11-1998,42,0,505,,,,,,
B32E0306,001,27-11-1998,47,5,500,,,,,,
B32E0306,001,14-12-1998,34,-8,513,,,,,,
B32E0306,001,28-12-1998,,,,N,,,,,
B32E0306,001,14-01-1999,35,-7,512,,,,,,
B32E0306,001,28-01-1999,37,-5,510,,,,,,
B32E0306,001,15-02-1999,34,-8,513,,,,,,
B32E0306,001,26-02-1999,33,-9,514,,,,,,
B32E0306,001,15-03-1999,38,-4,509,,,,,,
B32E0306,001,29-03-1999,40,-2,507,,,,,,
B32E0306,001,14-04-1999,38,-4,509,,,,,,
B32E0306,001,28-04-1999,52,10,495,,,,,,
B32E0306,001,14-05-1999,59,17,488,,,,,,
B32E0306,001,28-05-1999,51,9,496,,,,,,
B32E0306,001,14-06-1999,59,17,488,,,,,,
B32E0306,001,28-06-1999,85,43,462,,,,,,
B32E0306,001,14-07-1999,85,43,462,,,,,,
B32E0306,001,28-07-1999,121,79,426,,,,,,
B32E0306,001,13-08-1999,125,83,422,,,,,,
B32E0306,001,27-08-1999,112,70,435,,,,,,
B32E0306,001,14-09-1999,126,84,421,,,,,,
B32E0306,001,28-09-1999,87,45,460,,,,,,
B32E0306,001,14-10-1999,99,57,448,,,,,,
B32E0306,001,28-10-1999,96,54,451,,,,,,
B32E0306,001,15-11-1999,76,34,471,,,,,,
B32E0306,001,29-11-1999,63,21,484,,,,,,
B32E0306,001,14-12-1999,49,7,498,,,,,,
B32E0306,001,28-12-1999,37,-5,510,,,,,,
B32E0306,001,14-01-2000,41,-1,506,,,,,,
B32E0306,001,28-01-2000,42,0,505,,,,,,
B32E0306,001,14-02-2000,38,-4,509,,,,,,
B32E0306,001,28-02-2000,27,-15,520,,,,,,
B32E0306,001,14-03-2000,39,-3,508,,,,,,
B32E0306,001,28-03-2000,37,-5,510,,,,,,
B32E0306,001,14-04-2000,40,-2,507,,,,,,
B32E0306,001,28-04-2000,44,2,503,,,,,,
B32E0306,001,15-05-2000,53,11,494,,,,,,
B32E0306,001,29-05-2000,41,-1,506,,,,,,
B32E0306,001,28-06-2000,98,56,449,,,,,,
B32E0306,001,14-07-2000,51,9,496,,,,,,
B32E0306,001,28-07-2000,59,17,488,,,,,,
B32E0306,001,14-08-2000,86,44,461,,,,,,
B32E0306,001,28-08-2000,69,27,478,,,,,,
B32E0306,001,14-11-2000,35,-7,512,,,,,,
B32E0306,001,28-11-2000,34,-8,513,,,,,,
B32E0306,001,14-04-2001,,,,N,,,,,
B32E0306,001,28-04-2001,,,,N,,,,,
B32E0306,001,14-05-2001,,,,N,,,,,
B32E0306,001,14-07-2001,94,52,453,,,,,,
B32E0306,001,28-07-2001,88,46,459,,,,,,
B32E0306,001,14-09-2001,,,,N,,,,,
B32E0306,001,28-09-2001,,,,N,,,,,
B32E0306,001,14-10-2001,,,,N,,,,,
B32E0306,001,28-10-2001,,,,N,,,,,
B32E0306,001,14-11-2001,,,,N,,,,,
B32E0306,001,28-11-2001,29,-13,518,,,,,,
B32E0306,001,10-11-2003,103,61,444,,,,,,
B32E0306,001,14-12-2003,45,3,502,,,,,,
B32E0306,001,21-02-2005,36,-6,511,,,,,,
B32E0306,001,23-04-2012,44,6,531,,,,,,
B32E0306,001,24-04-2012,45,7,530,,,,,,
B32E0306,001,25-04-2012,49,11,526,,,,,,
B32E0306,001,26-04-2012,48,10,527,,,,,,
B32E0306,001,27-04-2012,41,3,534,,,,,,
B32E0306,001,28-04-2012,37,-1,538,,,,,,
B32E0306,001,29-04-2012,39,1,536,,,,,,
B32E0306,001,30-04-2012,42,4,533,,,,,,
B32E0306,001,01-05-2012,36,-2,539,,,,,,
B32E0306,001,02-05-2012,38,0,537,,,,,,
B32E0306,001,03-05-2012,41,3,534,,,,,,
B32E0306,001,04-05-2012,42,4,533,,,,,,
B32E0306,001,05-05-2012,45,7,530,,,,,,
B32E0306,001,06-05-2012,47,9,528,,,,,,
B32E0306,001,07-05-2012,50,12,525,,,,,,
B32E0306,001,08-05-2012,52,14,523,,,,,,
B32E0306,001,09-05-2012,37,-1,538,,,,,,
B32E0306,001,10-05-2012,34,-4,541,,,,,,
B32E0306,001,11-05-2012,33,-5,542,,,,,,
B32E0306,001,12-05-2012,38,0,537,,,,,,
B32E0306,001,13-05-2012,41,3,534,,,,,,
B32E0306,001,14-05-2012,44,6,531,,,,,,
B32E0306,001,15-05-2012,44,6,531,,,,,,
B32E0306,001,16-05-2012,40,2,535,,,,,,
B32E0306,001,17-05-2012,44,6,531,,,,,,
B32E0306,001,18-05-2012,48,10,527,,,,,,
B32E0306,001,19-05-2012,50,12,525,,,,,,
B32E0306,001,20-05-2012,51,13,524,,,,,,
B32E0306,001,21-05-2012,50,12,525,,,,,,
B32E0306,001,22-05-2012,57,19,518,,,,,,
B32E0306,001,23-05-2012,61,23,514,,,,,,
B32E0306,001,24-05-2012,64,26,511,,,,,,
