Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1980,tot:,24-10-2012,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0090,002,32FP0090,172460,471810,2356,11-01-1980,11-01-1980,01-02-1998,2395,39,-1244,-1444
B32F0090,002,32FP0090,172460,471810,2356,11-01-1980,01-02-1998,24-10-2012,2401,45,-1244,-1444


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0090,002,14-04-1980,852,813,1543,,,,,,
B32F0090,002,28-04-1980,855,816,1540,,,,,,
B32F0090,002,14-05-1980,849,810,1546,,,,,,
B32F0090,002,28-05-1980,848,809,1547,,,,,,
B32F0090,002,13-06-1980,846,807,1549,,,,,,
B32F0090,002,27-06-1980,848,809,1547,,,,,,
B32F0090,002,14-07-1980,849,810,1546,,,,,,
B32F0090,002,28-07-1980,854,815,1541,,,,,,
B32F0090,002,14-08-1980,856,817,1539,,,,,,
B32F0090,002,28-08-1980,858,819,1537,,,,,,
B32F0090,002,15-09-1980,859,820,1536,,,,,,
B32F0090,002,29-09-1980,860,821,1535,,,,,,
B32F0090,002,14-10-1980,862,823,1533,,,,,,
B32F0090,002,28-10-1980,862,823,1533,,,,,,
B32F0090,002,14-11-1980,870,831,1525,,,,,,
B32F0090,002,28-11-1980,866,827,1529,,,,,,
B32F0090,002,15-12-1980,870,831,1525,,,,,,
B32F0090,002,29-12-1980,882,843,1513,,,,,,
B32F0090,002,14-01-1981,873,834,1522,,,,,,
B32F0090,002,28-01-1981,873,834,1522,,,,,,
B32F0090,002,13-02-1981,855,816,1540,,,,,,
B32F0090,002,27-02-1981,845,806,1550,,,,,,
B32F0090,002,13-03-1981,840,801,1555,,,,,,
B32F0090,002,27-03-1981,845,806,1550,,,,,,
B32F0090,002,14-04-1981,824,785,1571,,,,,,
