Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-09-1981,tot:,24-10-2012,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0107,002,32FP0107,172130,471200,2076,21-08-1981,21-08-1981,01-02-1998,2122,46,-1224,-1424
B32F0107,002,32FP0107,172130,471200,2076,21-08-1981,01-02-1998,24-10-2012,2126,50,-1224,-1424


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0107,002,14-09-1981,862,816,1260,,,,,,
B32F0107,002,28-09-1981,867,821,1255,,,,,,
B32F0107,002,14-10-1981,860,814,1262,,,,,,
B32F0107,002,28-10-1981,863,817,1259,,,,,,
B32F0107,002,13-11-1981,854,808,1268,,,,,,
B32F0107,002,27-11-1981,868,822,1254,,,,,,
B32F0107,002,28-12-1981,857,811,1265,,,,,,
B32F0107,002,14-01-1982,842,796,1280,,,,,,
B32F0107,002,28-01-1982,837,791,1285,,,,,,
B32F0107,002,15-02-1982,831,785,1291,,,,,,
B32F0107,002,01-03-1982,835,789,1287,,,,,,
B32F0107,002,15-03-1982,831,785,1291,,,,,,
B32F0107,002,29-03-1982,830,784,1292,,,,,,
B32F0107,002,14-04-1982,830,784,1292,,,,,,
B32F0107,002,28-04-1982,830,784,1292,,,,,,
B32F0107,002,14-05-1982,833,787,1289,,,,,,
B32F0107,002,28-05-1982,836,790,1286,,,,,,
B32F0107,002,14-06-1982,846,800,1276,,,,,,
B32F0107,002,28-06-1982,871,825,1251,,,,,,
B32F0107,002,14-07-1982,856,810,1266,,,,,,
B32F0107,002,28-07-1982,865,819,1257,,,,,,
B32F0107,002,16-08-1982,881,835,1241,,,,,,
