Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-11-1952,tot:,14-11-2003,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0168,001,32EL0026,163485,472160,102,14-11-1952,14-11-1952,14-03-1958,93,-9,,
B32E0168,001,32EL0026,163485,472160,102,14-11-1952,14-03-1958,04-05-1959,90,-12,,
B32E0168,001,32EL0026,163485,472160,102,14-11-1952,04-05-1959,03-06-1965,102,0,,-98
B32E0168,001,32EL0026,163485,472160,102,14-11-1952,03-06-1965,18-12-1989,106,4,,-94
B32E0168,001,32EL0026,163485,472160,135,18-12-1989,18-12-1989,28-11-2003,195,60,-57,-165


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0168,001,14-11-1952,40,49,53,,,,,,
B32E0168,001,28-11-1952,36,45,57,,,,,,
B32E0168,001,16-12-1952,37,46,56,,,,,,
B32E0168,001,29-12-1952,31,40,62,,,,,,
B32E0168,001,14-01-1953,52,61,41,,,,,,
B32E0168,001,28-01-1953,42,51,51,,,,,,
B32E0168,001,14-02-1953,37,46,56,,,,,,
B32E0168,001,28-02-1953,52,61,41,,,,,,
B32E0168,001,14-03-1953,57,66,36,,,,,,
B32E0168,001,28-03-1953,61,70,32,,,,,,
B32E0168,001,14-04-1953,54,63,39,,,,,,
B32E0168,001,28-04-1953,46,55,47,,,,,,
B32E0168,001,15-05-1953,73,82,20,,,,,,
B32E0168,001,28-05-1953,87,96,6,,,,,,
B32E0168,001,15-06-1953,78,87,15,,,,,,
B32E0168,001,29-06-1953,74,83,19,,,,,,
B32E0168,001,14-07-1953,102,111,-9,,,,,,
B32E0168,001,28-07-1953,108,117,-15,,,,,,
B32E0168,001,14-08-1953,126,135,-33,,,,,,
B32E0168,001,28-08-1953,65,74,28,,,,,,
B32E0168,001,14-09-1953,75,84,18,,,,,,
B32E0168,001,28-09-1953,70,79,23,,,,,,
B32E0168,001,14-10-1953,84,93,9,,,,,,
B32E0168,001,28-10-1953,89,98,4,,,,,,
B32E0168,001,14-11-1953,67,76,26,,,,,,
B32E0168,001,28-11-1953,67,76,26,,,,,,
B32E0168,001,15-12-1953,59,68,34,,,,,,
B32E0168,001,28-12-1953,36,45,57,,,,,,
B32E0168,001,14-01-1954,36,45,57,,,,,,
B32E0168,001,15-02-1954,58,67,35,,,,,,
B32E0168,001,01-03-1954,25,34,68,,,,,,
B32E0168,001,15-03-1954,52,61,41,,,,,,
B32E0168,001,29-03-1954,43,52,50,,,,,,
B32E0168,001,14-04-1954,54,63,39,,,,,,
B32E0168,001,29-04-1954,69,78,24,,,,,,
B32E0168,001,14-05-1954,87,96,6,,,,,,
B32E0168,001,28-05-1954,127,136,-34,,,,,,
B32E0168,001,14-06-1954,72,81,21,,,,,,
B32E0168,001,28-06-1954,76,85,17,,,,,,
B32E0168,001,14-07-1954,96,105,-3,,,,,,
B32E0168,001,28-07-1954,26,35,67,,,,,,
B32E0168,001,14-08-1954,33,42,60,,,,,,
B32E0168,001,30-08-1954,50,59,43,,,,,,
B32E0168,001,14-09-1954,37,46,56,,,,,,
B32E0168,001,28-09-1954,11,20,82,,,,,,
B32E0168,001,15-10-1954,37,46,56,,,,,,
B32E0168,001,28-10-1954,18,27,75,,,,,,
B32E0168,001,13-11-1954,26,35,67,,,,,,
B32E0168,001,27-11-1954,37,46,56,,,,,,
B32E0168,001,14-12-1954,32,41,61,,,,,,
B32E0168,001,28-12-1954,18,27,75,,,,,,
B32E0168,001,28-01-1955,32,41,61,,,,,,
B32E0168,001,28-03-1955,45,54,48,,,,,,
B32E0168,001,14-04-1955,51,60,42,,,,,,
B32E0168,001,28-04-1955,66,75,27,,,,,,
B32E0168,001,14-05-1955,59,68,34,,,,,,
B32E0168,001,28-05-1955,58,67,35,,,,,,
B32E0168,001,14-06-1955,70,79,23,,,,,,
B32E0168,001,28-06-1955,93,102,0,,,,,,
B32E0168,001,14-07-1955,110,119,-17,,,,,,
B32E0168,001,28-07-1955,123,132,-30,D,,,,,
B32E0168,001,13-08-1955,108,117,-15,,,,,,
B32E0168,001,29-08-1955,115,124,-22,,,,,,
B32E0168,001,15-09-1955,105,114,-12,,,,,,
B32E0168,001,28-09-1955,113,122,-20,,,,,,
B32E0168,001,15-10-1955,85,94,8,,,,,,
B32E0168,001,28-10-1955,22,31,71,,,,,,
B32E0168,001,14-11-1955,54,63,39,,,,,,
B32E0168,001,28-11-1955,50,59,43,,,,,,
B32E0168,001,15-12-1955,15,24,78,,,,,,
B32E0168,001,28-12-1955,15,24,78,,,,,,
B32E0168,001,14-01-1956,31,40,62,,,,,,
B32E0168,001,14-03-1958,34,46,56,,,,,,
B32E0168,001,28-03-1958,50,62,40,,,,,,
B32E0168,001,14-04-1958,57,69,33,,,,,,
B32E0168,001,28-04-1958,36,48,54,,,,,,
B32E0168,001,14-05-1958,62,74,28,,,,,,
B32E0168,001,28-05-1958,48,60,42,,,,,,
B32E0168,001,14-06-1958,86,98,4,,,,,,
B32E0168,001,28-06-1958,66,78,24,,,,,,
B32E0168,001,14-07-1958,93,105,-3,,,,,,
B32E0168,001,28-07-1958,70,82,20,,,,,,
B32E0168,001,14-08-1958,72,84,18,,,,,,
B32E0168,001,28-08-1958,81,93,9,,,,,,
B32E0168,001,15-09-1958,91,103,-1,,,,,,
B32E0168,001,29-09-1958,53,65,37,,,,,,
B32E0168,001,14-10-1958,36,48,54,,,,,,
B32E0168,001,28-10-1958,50,62,40,,,,,,
B32E0168,001,14-11-1958,43,55,47,,,,,,
B32E0168,001,28-11-1958,53,65,37,,,,,,
B32E0168,001,15-12-1958,30,42,60,,,,,,
B32E0168,001,29-12-1958,31,43,59,,,,,,
B32E0168,001,14-01-1959,25,37,65,,,,,,
B32E0168,001,28-01-1959,35,47,55,,,,,,
B32E0168,001,14-02-1959,55,67,35,,,,,,
B32E0168,001,28-02-1959,45,57,45,,,,,,
B32E0168,001,16-03-1959,31,43,59,,,,,,
B32E0168,001,31-03-1959,29,41,61,,,,,,
B32E0168,001,14-04-1959,41,53,49,,,,,,
