Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-01-1980,tot:,11-07-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0173,001,32EL0035,167490,471400,754,10-07-1979,10-07-1979,16-08-1988,745,-9,474,374
B32E0173,001,32EL0035,167490,471400,754,10-07-1979,16-08-1988,11-07-2017,825,71,474,374


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0173,001,14-01-1980,63,72,682,,,,,,
B32E0173,001,28-01-1980,48,57,697,,,,,,
B32E0173,001,14-02-1980,50,59,695,,,,,,
B32E0173,001,28-02-1980,57,66,688,,,,,,
B32E0173,001,14-03-1980,37,46,708,,,,,,
B32E0173,001,28-03-1980,52,61,693,,,,,,
B32E0173,001,14-04-1980,61,70,684,,,,,,
B32E0173,001,28-04-1980,63,72,682,,,,,,
B32E0173,001,14-05-1980,87,96,658,,,,,,
B32E0173,001,28-05-1980,96,105,649,,,,,,
B32E0173,001,13-06-1980,107,116,638,,,,,,
B32E0173,001,27-06-1980,80,89,665,,,,,,
B32E0173,001,14-07-1980,34,43,711,,,,,,
B32E0173,001,28-07-1980,69,78,676,,,,,,
B32E0173,001,14-08-1980,65,74,680,,,,,,
B32E0173,001,28-08-1980,87,96,658,,,,,,
B32E0173,001,15-09-1980,55,64,690,,,,,,
B32E0173,001,29-09-1980,80,89,665,,,,,,
B32E0173,001,14-10-1980,68,77,677,,,,,,
B32E0173,001,28-10-1980,54,63,691,,,,,,
B32E0173,001,14-11-1980,38,47,707,,,,,,
B32E0173,001,28-11-1980,36,45,709,,,,,,
B32E0173,001,15-12-1980,40,49,705,,,,,,
B32E0173,001,29-12-1980,45,54,700,,,,,,
B32E0173,001,14-01-1981,40,49,705,,,,,,
B32E0173,001,28-01-1981,44,53,701,,,,,,
B32E0173,001,13-02-1981,48,57,697,,,,,,
B32E0173,001,27-02-1981,50,59,695,,,,,,
B32E0173,001,13-03-1981,5,14,740,,,,,,
B32E0173,001,27-03-1981,38,47,707,,,,,,
B32E0173,001,14-04-1981,72,81,673,,,,,,
B32E0173,001,28-04-1981,79,88,666,,,,,,
B32E0173,001,14-05-1981,78,87,667,,,,,,
B32E0173,001,27-05-1981,53,62,692,,,,,,
B32E0173,001,15-06-1981,72,81,673,,,,,,
B32E0173,001,29-06-1981,58,67,687,,,,,,
B32E0173,001,14-07-1981,62,71,683,,,,,,
B32E0173,001,28-07-1981,50,59,695,,,,,,
B32E0173,001,13-08-1981,81,90,664,,,,,,
B32E0173,001,28-08-1981,82,91,663,,,,,,
B32E0173,001,14-09-1981,82,91,663,,,,,,
B32E0173,001,28-09-1981,81,90,664,,,,,,
B32E0173,001,14-10-1981,39,48,706,,,,,,
B32E0173,001,28-10-1981,48,57,697,,,,,,
B32E0173,001,13-11-1981,45,54,700,,,,,,
B32E0173,001,27-11-1981,36,45,709,,,,,,
