Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,26-07-1991,tot:,11-07-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0126,001,32EP0089,168890,471230,1127,12-06-1991,12-06-1991,01-02-1998,1187,60,526,426
B32E0126,001,32EP0089,168890,471230,1127,12-06-1991,01-02-1998,11-07-2017,1186,59,526,426


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0126,001,26-07-1991,164,104,1023,,,,,,
B32E0126,001,14-08-1991,199,139,988,,,,,,
B32E0126,001,28-08-1991,216,156,971,,,,,,
B32E0126,001,13-09-1991,228,168,959,,,,,,
B32E0126,001,27-09-1991,224,164,963,,,,,,
B32E0126,001,14-10-1991,198,138,989,,,,,,
B32E0126,001,29-10-1991,190,130,997,,,,,,
B32E0126,001,14-11-1991,124,64,1063,,,,,,
B32E0126,001,28-11-1991,137,77,1050,,,,,,
B32E0126,001,13-12-1991,158,98,1029,,,,,,
B32E0126,001,30-12-1991,130,70,1057,,,,,,
B32E0126,001,14-01-1992,122,62,1065,,,,,,
B32E0126,001,28-01-1992,147,87,1040,,,,,,
B32E0126,001,14-02-1992,129,69,1058,,,,,,
B32E0126,001,28-02-1992,146,86,1041,,,,,,
B32E0126,001,13-03-1992,94,34,1093,,,,,,
B32E0126,001,30-03-1992,123,63,1064,,,,,,
B32E0126,001,13-04-1992,148,88,1039,,,,,,
B32E0126,001,28-04-1992,140,80,1047,,,,,,
B32E0126,001,14-05-1992,143,83,1044,,,,,,
B32E0126,001,27-05-1992,177,117,1010,,,,,,
B32E0126,001,15-06-1992,149,89,1038,,,,,,
B32E0126,001,29-06-1992,180,120,1007,,,,,,
B32E0126,001,13-07-1992,198,138,989,,,,,,
B32E0126,001,28-07-1992,209,149,978,,,,,,
B32E0126,001,17-08-1992,185,125,1002,,,,,,
B32E0126,001,28-08-1992,176,116,1011,,,,,,
B32E0126,001,14-09-1992,149,89,1038,,,,,,
B32E0126,001,28-09-1992,176,116,1011,,,,,,
B32E0126,001,14-10-1992,182,122,1005,,,,,,
B32E0126,001,29-10-1992,113,53,1074,,,,,,
B32E0126,001,13-11-1992,105,45,1082,,,,,,
B32E0126,001,27-11-1992,101,41,1086,,,,,,
B32E0126,001,14-12-1992,98,38,1089,,,,,,
B32E0126,001,28-12-1992,132,72,1055,,,,,,
B32E0126,001,14-01-1993,105,45,1082,,,,,,
B32E0126,001,29-01-1993,90,30,1097,,,,,,
B32E0126,001,15-02-1993,136,76,1051,,,,,,
B32E0126,001,01-03-1993,115,55,1072,,,,,,
B32E0126,001,15-03-1993,143,83,1044,,,,,,
B32E0126,001,29-03-1993,157,97,1030,,,,,,
B32E0126,001,13-04-1993,152,92,1035,,,,,,
B32E0126,001,28-04-1993,161,101,1026,,,,,,
B32E0126,001,14-05-1993,174,114,1013,,,,,,
B32E0126,001,28-05-1993,192,132,995,,,,,,
B32E0126,001,14-06-1993,208,148,979,,,,,,
B32E0126,001,28-06-1993,212,152,975,,,,,,
B32E0126,001,14-07-1993,216,156,971,,,,,,
B32E0126,001,28-07-1993,107,47,1080,,,,,,
B32E0126,001,13-08-1993,138,78,1049,,,,,,
B32E0126,001,27-08-1993,153,93,1034,,,,,,
B32E0126,001,14-09-1993,113,53,1074,,,,,,
B32E0126,001,28-09-1993,96,36,1091,,,,,,
B32E0126,001,14-10-1993,90,30,1097,,,,,,
B32E0126,001,28-10-1993,129,69,1058,,,,,,
B32E0126,001,15-11-1993,104,44,1083,,,,,,
B32E0126,001,29-11-1993,146,86,1041,,,,,,
B32E0126,001,14-12-1993,90,30,1097,,,,,,
B32E0126,001,28-12-1993,95,35,1092,,,,,,
B32E0126,001,13-01-1994,90,30,1097,,,,,,
B32E0126,001,28-01-1994,88,28,1099,,,,,,
B32E0126,001,14-02-1994,132,72,1055,,,,,,
B32E0126,001,28-02-1994,122,62,1065,,,,,,
B32E0126,001,14-03-1994,115,55,1072,,,,,,
B32E0126,001,28-03-1994,101,41,1086,,,,,,
B32E0126,001,14-04-1994,113,53,1074,,,,,,
B32E0126,001,28-04-1994,133,73,1054,,,,,,
B32E0126,001,16-05-1994,131,71,1056,,,,,,
B32E0126,001,30-05-1994,143,83,1044,,,,,,
B32E0126,001,14-06-1994,118,58,1069,,,,,,
B32E0126,001,28-06-1994,152,92,1035,,,,,,
B32E0126,001,14-07-1994,181,121,1006,,,,,,
B32E0126,001,28-07-1994,202,142,985,,,,,,
B32E0126,001,15-08-1994,196,136,991,,,,,,
B32E0126,001,29-08-1994,194,134,993,,,,,,
B32E0126,001,14-09-1994,144,84,1043,,,,,,
B32E0126,001,29-09-1994,141,81,1046,,,,,,
B32E0126,001,14-10-1994,137,77,1050,,,,,,
B32E0126,001,28-10-1994,117,57,1070,,,,,,
B32E0126,001,14-11-1994,98,38,1089,,,,,,
B32E0126,001,28-11-1994,121,61,1066,,,,,,
B32E0126,001,14-12-1994,98,38,1089,,,,,,
B32E0126,001,27-12-1994,84,24,1103,,,,,,
B32E0126,001,13-01-1995,90,30,1097,,,,,,
B32E0126,001,30-01-1995,96,36,1091,,,,,,
B32E0126,001,13-02-1995,100,40,1087,,,,,,
B32E0126,001,27-02-1995,108,48,1079,,,,,,
B32E0126,001,13-03-1995,120,60,1067,,,,,,
B32E0126,001,29-03-1995,102,42,1085,,,,,,
B32E0126,001,13-04-1995,129,69,1058,,,,,,
B32E0126,001,28-04-1995,145,85,1042,,,,,,
B32E0126,001,15-05-1995,166,106,1021,,,,,,
B32E0126,001,29-05-1995,129,69,1058,,,,,,
B32E0126,001,14-06-1995,121,61,1066,,,,,,
B32E0126,001,28-06-1995,159,99,1028,,,,,,
B32E0126,001,13-07-1995,181,121,1006,,,,,,
B32E0126,001,28-07-1995,193,133,994,,,,,,
B32E0126,001,14-08-1995,214,154,973,,,,,,
B32E0126,001,28-08-1995,222,162,965,,,,,,
B32E0126,001,14-09-1995,226,166,961,,,,,,
B32E0126,001,27-09-1995,208,148,979,,,,,,
B32E0126,001,16-10-1995,187,127,1000,,,,,,
B32E0126,001,30-10-1995,201,141,986,,,,,,
B32E0126,001,14-11-1995,205,145,982,,,,,,
B32E0126,001,28-11-1995,187,127,1000,,,,,,
B32E0126,001,15-12-1995,195,135,992,,,,,,
B32E0126,001,29-12-1995,170,110,1017,,,,,,
B32E0126,001,12-01-1996,167,107,1020,,,,,,
B32E0126,001,29-01-1996,189,129,998,,,,,,
B32E0126,001,14-02-1996,180,120,1007,,,,,,
B32E0126,001,28-02-1996,137,77,1050,,,,,,
B32E0126,001,14-03-1996,155,95,1032,,,,,,
B32E0126,001,28-03-1996,161,101,1026,,,,,,
B32E0126,001,15-04-1996,171,111,1016,,,,,,
B32E0126,001,29-04-1996,194,134,993,,,,,,
B32E0126,001,14-05-1996,201,141,986,,,,,,
B32E0126,001,28-05-1996,201,141,986,,,,,,
B32E0126,001,12-06-1996,205,145,982,,,,,,
B32E0126,001,27-06-1996,229,169,958,,,,,,
B32E0126,001,12-07-1996,218,158,969,,,,,,
B32E0126,001,26-07-1996,229,169,958,,,,,,
B32E0126,001,14-08-1996,233,173,954,,,,,,
B32E0126,001,28-08-1996,225,165,962,,,,,,
B32E0126,001,13-09-1996,224,164,963,,,,,,
B32E0126,001,27-09-1996,225,165,962,,,,,,
B32E0126,001,11-10-1996,208,148,979,,,,,,
