Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,15-06-1991,tot:,21-02-2005,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0310,002,32EP7806,164680,472025,198,06-06-1991,06-06-1991,22-02-2005,240,42,-3,-53


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0310,002,15-06-1991,63,21,177,,,,,,
B32E0310,002,30-06-1991,38,-4,202,,,,,,
B32E0310,002,15-07-1991,82,40,158,,,,,,
B32E0310,002,31-07-1991,113,71,127,,,,,,
B32E0310,002,15-08-1991,130,88,110,,,,,,
B32E0310,002,30-08-1991,130,88,110,,,,,,
B32E0310,002,16-09-1991,,,,D,,,,,
B32E0310,002,30-09-1991,128,86,112,,,,,,
B32E0310,002,16-10-1991,104,62,136,,,,,,
B32E0310,002,31-10-1991,103,61,137,,,,,,
B32E0310,002,15-11-1991,43,1,197,,,,,,
B32E0310,002,28-11-1991,62,20,178,,,,,,
B32E0310,002,15-12-1991,79,37,161,,,,,,
B32E0310,002,30-12-1991,68,26,172,,,,,,
B32E0310,002,15-01-1992,54,12,186,,,,,,
B32E0310,002,30-01-1992,62,20,178,,,,,,
B32E0310,002,15-02-1992,53,11,187,,,,,,
B32E0310,002,28-02-1992,72,30,168,,,,,,
B32E0310,002,15-03-1992,54,12,186,,,,,,
B32E0310,002,31-03-1992,57,15,183,,,,,,
B32E0310,002,15-04-1992,60,18,180,,,,,,
B32E0310,002,29-04-1992,49,7,191,,,,,,
B32E0310,002,14-05-1992,69,27,171,,,,,,
B32E0310,002,29-05-1992,115,73,125,,,,,,
B32E0310,002,15-06-1992,77,35,163,,,,,,
B32E0310,002,30-06-1992,86,44,154,,,,,,
B32E0310,002,16-07-1992,123,81,117,,,,,,
B32E0310,002,30-07-1992,129,87,111,,,,,,
B32E0310,002,14-08-1992,108,66,132,,,,,,
B32E0310,002,28-08-1992,87,45,153,,,,,,
B32E0310,002,15-09-1992,89,47,151,,,,,,
B32E0310,002,30-09-1992,103,61,137,,,,,,
B32E0310,002,15-10-1992,94,52,146,,,,,,
B32E0310,002,30-10-1992,72,30,168,,,,,,
B32E0310,002,16-11-1992,51,9,189,,,,,,
B32E0310,002,30-11-1992,47,5,193,,,,,,
B32E0310,002,16-12-1992,49,7,191,,,,,,
B32E0310,002,30-12-1992,61,19,179,,,,,,
B32E0310,002,15-01-1993,59,17,181,,,,,,
B32E0310,002,30-01-1993,47,5,193,,,,,,
B32E0310,002,15-02-1993,63,21,177,,,,,,
B32E0310,002,27-02-1993,59,17,181,,,,,,
B32E0310,002,16-03-1993,70,28,170,,,,,,
B32E0310,002,30-03-1993,80,38,160,,,,,,
B32E0310,002,15-04-1993,82,40,158,,,,,,
B32E0310,002,30-04-1993,83,41,157,,,,,,
B32E0310,002,15-05-1993,80,38,160,,,,,,
B32E0310,002,30-05-1993,119,77,121,,,,,,
B32E0310,002,15-06-1993,125,83,115,,,,,,
B32E0310,002,30-06-1993,139,97,101,,,,,,
B32E0310,002,15-07-1993,132,90,108,,,,,,
B32E0310,002,30-07-1993,52,10,188,,,,,,
B32E0310,002,15-08-1993,63,21,177,,,,,,
B32E0310,002,30-08-1993,90,48,150,,,,,,
B32E0310,002,15-09-1993,50,8,190,,,,,,
B32E0310,002,30-09-1993,,,,N,,,,,
B32E0310,002,15-10-1993,29,-13,211,,,,,,
B32E0310,002,30-10-1993,51,9,189,,,,,,
B32E0310,002,15-11-1993,34,-8,206,,,,,,
B32E0310,002,30-11-1993,62,20,178,,,,,,
B32E0310,002,15-12-1993,28,-14,212,,,,,,
B32E0310,002,30-12-1993,23,-19,217,,,,,,
B32E0310,002,14-01-1994,32,-10,208,,,,,,
B32E0310,002,31-01-1994,26,-16,214,,,,,,
B32E0310,002,15-02-1994,62,20,178,,,,,,
B32E0310,002,28-02-1994,74,32,166,,,,,,
B32E0310,002,15-03-1994,54,12,186,,,,,,
B32E0310,002,31-03-1994,45,3,195,,,,,,
B32E0310,002,15-04-1994,47,5,193,,,,,,
B32E0310,002,29-04-1994,66,24,174,,,,,,
B32E0310,002,16-05-1994,81,39,159,,,,,,
