Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-09-1981,tot:,24-10-2012,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0108,003,32FP0108,172590,470880,2265,24-08-1981,07-09-1981,01-02-1998,2309,44,-3535,-3735
B32F0108,003,32FP0108,172590,470880,2265,24-08-1981,01-02-1998,24-10-2012,2315,50,-3535,-3735


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0108,003,14-09-1981,762,718,1547,,,,,,
B32F0108,003,28-09-1981,770,726,1539,,,,,,
B32F0108,003,14-10-1981,775,731,1534,,,,,,
B32F0108,003,28-10-1981,775,731,1534,,,,,,
B32F0108,003,13-11-1981,778,734,1531,,,,,,
B32F0108,003,27-11-1981,789,745,1520,,,,,,
B32F0108,003,28-12-1981,779,735,1530,,,,,,
B32F0108,003,14-01-1982,782,738,1527,,,,,,
B32F0108,003,28-01-1982,772,728,1537,,,,,,
B32F0108,003,15-02-1982,767,723,1542,,,,,,
B32F0108,003,01-03-1982,763,719,1546,,,,,,
B32F0108,003,15-03-1982,767,723,1542,,,,,,
B32F0108,003,29-03-1982,759,715,1550,,,,,,
B32F0108,003,14-04-1982,761,717,1548,,,,,,
B32F0108,003,28-04-1982,755,711,1554,,,,,,
B32F0108,003,14-05-1982,755,711,1554,,,,,,
B32F0108,003,28-05-1982,754,710,1555,,,,,,
B32F0108,003,14-06-1982,755,711,1554,,,,,,
B32F0108,003,28-06-1982,778,734,1531,,,,,,
B32F0108,003,14-07-1982,762,718,1547,,,,,,
B32F0108,003,28-07-1982,768,724,1541,,,,,,
B32F0108,003,16-08-1982,775,731,1534,,,,,,
