Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1980,tot:,23-01-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0090,001,32FP0090,172460,471810,2356,11-01-1980,11-01-1980,01-02-1998,2400,44,956,756
B32F0090,001,32FP0090,172460,471810,2356,11-01-1980,01-02-1998,23-01-2013,2405,49,956,756


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0090,001,14-04-1980,856,812,1544,,,,,,
B32F0090,001,28-04-1980,842,798,1558,,,,,,
B32F0090,001,14-05-1980,854,810,1546,,,,,,
B32F0090,001,28-05-1980,852,808,1548,,,,,,
B32F0090,001,13-06-1980,852,808,1548,,,,,,
B32F0090,001,27-06-1980,852,808,1548,,,,,,
B32F0090,001,14-07-1980,855,811,1545,,,,,,
B32F0090,001,28-07-1980,859,815,1541,,,,,,
B32F0090,001,14-08-1980,860,816,1540,,,,,,
B32F0090,001,28-08-1980,862,818,1538,,,,,,
B32F0090,001,15-09-1980,864,820,1536,,,,,,
B32F0090,001,29-09-1980,865,821,1535,,,,,,
B32F0090,001,14-10-1980,870,826,1530,,,,,,
B32F0090,001,28-10-1980,868,824,1532,,,,,,
B32F0090,001,14-11-1980,878,834,1522,,,,,,
B32F0090,001,28-11-1980,871,827,1529,,,,,,
B32F0090,001,15-12-1980,875,831,1525,,,,,,
B32F0090,001,29-12-1980,892,848,1508,,,,,,
B32F0090,001,14-01-1981,886,842,1514,,,,,,
B32F0090,001,28-01-1981,878,834,1522,,,,,,
B32F0090,001,13-02-1981,860,816,1540,,,,,,
B32F0090,001,27-02-1981,850,806,1550,,,,,,
B32F0090,001,13-03-1981,845,801,1555,,,,,,
B32F0090,001,27-03-1981,841,797,1559,,,,,,
B32F0090,001,14-04-1981,830,786,1570,,,,,,
B32F0090,001,28-04-1981,815,771,1585,,,,,,
B32F0090,001,14-05-1981,808,764,1592,,,,,,
B32F0090,001,27-05-1981,809,765,1591,,,,,,
B32F0090,001,15-06-1981,807,763,1593,,,,,,
B32F0090,001,29-06-1981,814,770,1586,,,,,,
B32F0090,001,14-07-1981,812,768,1588,,,,,,
B32F0090,001,28-07-1981,815,771,1585,,,,,,
B32F0090,001,13-08-1981,821,777,1579,,,,,,
B32F0090,001,28-08-1981,820,776,1580,,,,,,
B32F0090,001,14-09-1981,849,805,1551,,,,,,
B32F0090,001,28-09-1981,828,784,1572,,,,,,
B32F0090,001,14-10-1981,836,792,1564,,,,,,
B32F0090,001,28-10-1981,838,794,1562,,,,,,
B32F0090,001,13-11-1981,837,793,1563,,,,,,
B32F0090,001,27-11-1981,867,823,1533,,,,,,
B32F0090,001,28-12-1981,837,793,1563,,,,,,
B32F0090,001,14-01-1982,838,794,1562,,,,,,
B32F0090,001,28-01-1982,833,789,1567,,,,,,
B32F0090,001,15-02-1982,830,786,1570,,,,,,
B32F0090,001,01-03-1982,830,786,1570,,,,,,
B32F0090,001,15-03-1982,826,782,1574,,,,,,
B32F0090,001,29-03-1982,829,785,1571,,,,,,
B32F0090,001,14-04-1982,824,780,1576,,,,,,
B32F0090,001,28-04-1982,824,780,1576,,,,,,
B32F0090,001,14-05-1982,820,776,1580,,,,,,
B32F0090,001,28-05-1982,817,773,1583,,,,,,
B32F0090,001,14-06-1982,819,775,1581,,,,,,
B32F0090,001,28-06-1982,822,778,1578,,,,,,
B32F0090,001,14-07-1982,825,781,1575,,,,,,
B32F0090,001,28-07-1982,829,785,1571,,,,,,
B32F0090,001,16-08-1982,832,788,1568,,,,,,
B32F0090,001,27-08-1982,837,793,1563,,,,,,
B32F0090,001,14-09-1982,840,796,1560,,,,,,
B32F0090,001,28-09-1982,843,799,1557,,,,,,
B32F0090,001,14-10-1982,847,803,1553,,,,,,
B32F0090,001,28-10-1982,852,808,1548,,,,,,
B32F0090,001,15-11-1982,856,812,1544,,,,,,
B32F0090,001,29-11-1982,858,814,1542,,,,,,
B32F0090,001,14-12-1982,862,818,1538,,,,,,
B32F0090,001,28-12-1982,865,821,1535,,,,,,
B32F0090,001,14-01-1983,870,826,1530,,,,,,
B32F0090,001,28-01-1983,874,830,1526,,,,,,
B32F0090,001,14-02-1983,870,826,1530,,,,,,
B32F0090,001,28-02-1983,864,820,1536,,,,,,
B32F0090,001,14-03-1983,862,818,1538,,,,,,
B32F0090,001,28-03-1983,857,813,1543,,,,,,
B32F0090,001,14-04-1983,858,814,1542,,,,,,
B32F0090,001,28-04-1983,859,815,1541,,,,,,
B32F0090,001,16-05-1983,854,810,1546,,,,,,
B32F0090,001,27-05-1983,855,811,1545,,,,,,
B32F0090,001,14-06-1983,842,798,1558,,,,,,
B32F0090,001,28-06-1983,826,782,1574,,,,,,
B32F0090,001,14-07-1983,818,774,1582,,,,,,
B32F0090,001,28-07-1983,813,769,1587,,,,,,
B32F0090,001,15-08-1983,813,769,1587,,,,,,
B32F0090,001,29-08-1983,816,772,1584,,,,,,
B32F0090,001,14-09-1983,820,776,1580,,,,,,
B32F0090,001,28-09-1983,827,783,1573,,,,,,
B32F0090,001,13-10-1983,827,783,1573,,,,,,
B32F0090,001,28-10-1983,830,786,1570,,,,,,
B32F0090,001,14-11-1983,842,798,1558,,,,,,
B32F0090,001,28-11-1983,843,799,1557,,,,,,
B32F0090,001,13-12-1983,840,796,1560,,,,,,
B32F0090,001,28-12-1983,845,801,1555,,,,,,
B32F0090,001,13-01-1984,841,797,1559,,,,,,
B32F0090,001,27-01-1984,837,793,1563,,,,,,
B32F0090,001,14-02-1984,822,778,1578,,,,,,
B32F0090,001,28-02-1984,803,759,1597,,,,,,
B32F0090,001,14-03-1984,789,745,1611,,,,,,
B32F0090,001,28-03-1984,783,739,1617,,,,,,
B32F0090,001,13-04-1984,782,738,1618,,,,,,
B32F0090,001,27-04-1984,781,737,1619,,,,,,
B32F0090,001,14-05-1984,782,738,1618,,,,,,
B32F0090,001,28-05-1984,784,740,1616,,,,,,
B32F0090,001,14-06-1984,783,739,1617,,,,,,
B32F0090,001,28-06-1984,785,741,1615,,,,,,
B32F0090,001,13-07-1984,784,740,1616,,,,,,
B32F0090,001,27-07-1984,789,745,1611,,,,,,
B32F0090,001,14-08-1984,791,747,1609,,,,,,
B32F0090,001,28-08-1984,794,750,1606,,,,,,
B32F0090,001,14-09-1984,796,752,1604,,,,,,
B32F0090,001,27-09-1984,769,725,1631,,,,,,
B32F0090,001,15-10-1984,802,758,1598,,,,,,
B32F0090,001,29-10-1984,808,764,1592,,,,,,
B32F0090,001,14-11-1984,811,767,1589,,,,,,
B32F0090,001,28-11-1984,808,764,1592,,,,,,
B32F0090,001,14-12-1984,810,766,1590,,,,,,
B32F0090,001,28-12-1984,815,771,1585,,,,,,
B32F0090,001,14-01-1985,813,769,1587,,,,,,
B32F0090,001,28-01-1985,811,767,1589,,,,,,
B32F0090,001,14-02-1985,811,767,1589,,,,,,
B32F0090,001,28-02-1985,810,766,1590,,,,,,
B32F0090,001,14-03-1985,805,761,1595,,,,,,
B32F0090,001,28-03-1985,805,761,1595,,,,,,
B32F0090,001,15-04-1985,804,760,1596,,,,,,
B32F0090,001,29-04-1985,803,759,1597,,,,,,
B32F0090,001,13-05-1985,802,758,1598,,,,,,
B32F0090,001,28-05-1985,799,755,1601,,,,,,
B32F0090,001,14-06-1985,797,753,1603,,,,,,
B32F0090,001,28-06-1985,797,753,1603,,,,,,
B32F0090,001,12-07-1985,796,752,1604,,,,,,
B32F0090,001,29-07-1985,796,752,1604,,,,,,
B32F0090,001,14-08-1985,795,751,1605,,,,,,
B32F0090,001,28-08-1985,798,754,1602,,,,,,
B32F0090,001,13-09-1985,797,753,1603,,,,,,
B32F0090,001,27-09-1985,802,758,1598,,,,,,
B32F0090,001,14-10-1985,804,760,1596,,,,,,
B32F0090,001,28-10-1985,810,766,1590,,,,,,
B32F0090,001,14-11-1985,809,765,1591,,,,,,
B32F0090,001,28-11-1985,812,768,1588,,,,,,
B32F0090,001,13-12-1985,815,771,1585,,,,,,
B32F0090,001,24-12-1985,816,772,1584,,,,,,
B32F0090,001,14-01-1986,817,773,1583,,,,,,
B32F0090,001,28-01-1986,815,771,1585,,,,,,
B32F0090,001,14-02-1986,803,759,1597,,,,,,
B32F0090,001,28-02-1986,795,751,1605,,,,,,
B32F0090,001,14-03-1986,790,746,1610,,,,,,
B32F0090,001,27-03-1986,790,746,1610,,,,,,
B32F0090,001,14-04-1986,790,746,1610,,,,,,
B32F0090,001,28-04-1986,791,747,1609,,,,,,
B32F0090,001,14-05-1986,800,756,1600,,,,,,
B32F0090,001,28-05-1986,801,757,1599,,,,,,
B32F0090,001,13-06-1986,796,752,1604,,,,,,
B32F0090,001,30-06-1986,796,752,1604,,,,,,
B32F0090,001,15-07-1986,798,754,1602,,,,,,
B32F0090,001,28-07-1986,798,754,1602,,,,,,
B32F0090,001,14-08-1986,801,757,1599,,,,,,
B32F0090,001,28-08-1986,804,760,1596,,,,,,
B32F0090,001,15-09-1986,810,766,1590,,,,,,
B32F0090,001,29-09-1986,814,770,1586,,,,,,
B32F0090,001,14-10-1986,820,776,1580,,,,,,
B32F0090,001,28-10-1986,823,779,1577,,,,,,
B32F0090,001,14-11-1986,827,783,1573,,,,,,
B32F0090,001,28-11-1986,831,787,1569,,,,,,
B32F0090,001,12-12-1986,840,796,1560,,,,,,
B32F0090,001,28-12-1986,841,797,1559,,,,,,
B32F0090,001,14-01-1987,830,786,1570,,,,,,
B32F0090,001,28-01-1987,815,771,1585,,,,,,
B32F0090,001,13-02-1987,805,761,1595,,,,,,
B32F0090,001,27-02-1987,803,759,1597,,,,,,
B32F0090,001,13-03-1987,805,761,1595,,,,,,
B32F0090,001,14-04-1987,803,759,1597,,,,,,
B32F0090,001,28-04-1987,804,760,1596,,,,,,
B32F0090,001,14-05-1987,904,860,1496,,,,,,
B32F0090,001,27-05-1987,793,749,1607,,,,,,
B32F0090,001,15-06-1987,806,762,1594,,,,,,
B32F0090,001,29-06-1987,797,753,1603,,,,,,
B32F0090,001,14-07-1987,795,751,1605,,,,,,
B32F0090,001,27-07-1987,795,751,1605,,,,,,
B32F0090,001,14-08-1987,800,756,1600,,,,,,
B32F0090,001,28-08-1987,803,759,1597,,,,,,
B32F0090,001,14-09-1987,805,761,1595,,,,,,
B32F0090,001,28-09-1987,808,764,1592,,,,,,
B32F0090,001,14-10-1987,810,766,1590,,,,,,
