Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32F0107,002,32FP0107,172130,471200,2076,,2122,-1224,-1424,1981/08/21,1998/02/01
B32F0107,002,32FP0107,172130,471200,2076,,2126,-1224,-1424,1998/02/01,2012/10/24

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32F0107,002,1981/09/14 00:00:00,816,
B32F0107,002,1981/09/28 00:00:00,821,
B32F0107,002,1981/10/14 00:00:00,814,
B32F0107,002,1981/10/28 00:00:00,817,
B32F0107,002,1981/11/13 00:00:00,808,
B32F0107,002,1981/11/27 00:00:00,822,
B32F0107,002,1981/12/28 00:00:00,811,
B32F0107,002,1982/01/14 00:00:00,796,
B32F0107,002,1982/01/28 00:00:00,791,
B32F0107,002,1982/02/15 00:00:00,785,
B32F0107,002,1982/03/01 00:00:00,789,
B32F0107,002,1982/03/15 00:00:00,785,
B32F0107,002,1982/03/29 00:00:00,784,
B32F0107,002,1982/04/14 00:00:00,784,
B32F0107,002,1982/04/28 00:00:00,784,
B32F0107,002,1982/05/14 00:00:00,787,
B32F0107,002,1982/05/28 00:00:00,790,
B32F0107,002,1982/06/14 00:00:00,800,
B32F0107,002,1982/06/28 00:00:00,825,
B32F0107,002,1982/07/14 00:00:00,810,
B32F0107,002,1982/07/28 00:00:00,819,
B32F0107,002,1982/08/16 00:00:00,835,
B32F0107,002,1982/08/27 00:00:00,840,
B32F0107,002,1982/09/14 00:00:00,846,
B32F0107,002,1982/09/28 00:00:00,849,
B32F0107,002,1982/10/14 00:00:00,851,
B32F0107,002,1982/10/28 00:00:00,856,
B32F0107,002,1982/11/15 00:00:00,859,
B32F0107,002,1982/11/29 00:00:00,857,
B32F0107,002,1982/12/14 00:00:00,858,
B32F0107,002,1982/12/28 00:00:00,859,
B32F0107,002,1983/01/14 00:00:00,858,
B32F0107,002,1983/01/28 00:00:00,856,
B32F0107,002,1983/02/14 00:00:00,854,
B32F0107,002,1983/02/28 00:00:00,949,
B32F0107,002,1983/03/14 00:00:00,849,
B32F0107,002,1983/03/28 00:00:00,851,
B32F0107,002,1983/04/14 00:00:00,851,
B32F0107,002,1983/04/28 00:00:00,861,
B32F0107,002,1983/05/16 00:00:00,871,
B32F0107,002,1983/05/27 00:00:00,858,
B32F0107,002,1983/06/14 00:00:00,847,
B32F0107,002,1983/06/28 00:00:00,827,
B32F0107,002,1983/07/14 00:00:00,811,
B32F0107,002,1983/07/28 00:00:00,807,
B32F0107,002,1983/08/15 00:00:00,813,
B32F0107,002,1983/08/29 00:00:00,817,
B32F0107,002,1983/09/14 00:00:00,820,
B32F0107,002,1983/09/28 00:00:00,819,
B32F0107,002,1983/10/13 00:00:00,821,
B32F0107,002,1983/10/28 00:00:00,824,
B32F0107,002,1983/11/14 00:00:00,824,
B32F0107,002,1983/11/28 00:00:00,825,
B32F0107,002,1983/12/13 00:00:00,825,
B32F0107,002,1983/12/28 00:00:00,827,
B32F0107,002,1984/01/13 00:00:00,836,
B32F0107,002,1984/01/27 00:00:00,816,
B32F0107,002,1984/02/14 00:00:00,801,
B32F0107,002,1984/02/28 00:00:00,777,
B32F0107,002,1984/03/14 00:00:00,776,
B32F0107,002,1984/03/28 00:00:00,759,
B32F0107,002,1984/04/13 00:00:00,760,
B32F0107,002,1984/04/27 00:00:00,755,
B32F0107,002,1984/05/14 00:00:00,759,
B32F0107,002,1984/05/28 00:00:00,763,
B32F0107,002,1984/06/14 00:00:00,766,
B32F0107,002,1984/06/28 00:00:00,778,
B32F0107,002,1984/07/13 00:00:00,779,
B32F0107,002,1984/07/27 00:00:00,779,
B32F0107,002,1984/08/14 00:00:00,777,
B32F0107,002,1984/08/28 00:00:00,784,
B32F0107,002,1984/09/14 00:00:00,790,
B32F0107,002,1984/09/27 00:00:00,796,
B32F0107,002,1984/10/15 00:00:00,798,
B32F0107,002,1984/10/29 00:00:00,806,
B32F0107,002,1984/11/14 00:00:00,797,
B32F0107,002,1984/11/28 00:00:00,794,
B32F0107,002,1984/12/14 00:00:00,796,
B32F0107,002,1984/12/28 00:00:00,803,
B32F0107,002,1985/01/14 00:00:00,793,
B32F0107,002,1985/01/28 00:00:00,793,
B32F0107,002,1985/02/14 00:00:00,792,
B32F0107,002,1985/02/28 00:00:00,792,
B32F0107,002,1985/03/14 00:00:00,789,
B32F0107,002,1985/03/28 00:00:00,788,
B32F0107,002,1985/04/15 00:00:00,784,
B32F0107,002,1985/04/29 00:00:00,782,
B32F0107,002,1985/05/13 00:00:00,784,
B32F0107,002,1985/05/28 00:00:00,786,
B32F0107,002,1985/06/14 00:00:00,788,
B32F0107,002,1985/06/28 00:00:00,786,
B32F0107,002,1985/07/12 00:00:00,785,
B32F0107,002,1985/07/29 00:00:00,784,
B32F0107,002,1985/08/14 00:00:00,804,
B32F0107,002,1985/08/28 00:00:00,788,
B32F0107,002,1985/09/13 00:00:00,787,
B32F0107,002,1985/09/27 00:00:00,791,
B32F0107,002,1985/10/14 00:00:00,794,
B32F0107,002,1985/10/28 00:00:00,798,
B32F0107,002,1985/11/14 00:00:00,797,
B32F0107,002,1985/11/28 00:00:00,797,
B32F0107,002,1985/12/13 00:00:00,801,
B32F0107,002,1985/12/24 00:00:00,804,
B32F0107,002,1986/01/14 00:00:00,800,
B32F0107,002,1986/01/28 00:00:00,805,
B32F0107,002,1986/02/14 00:00:00,786,
B32F0107,002,1986/02/28 00:00:00,776,
B32F0107,002,1986/03/14 00:00:00,766,
B32F0107,002,1986/03/27 00:00:00,766,
B32F0107,002,1986/04/14 00:00:00,718,
B32F0107,002,1986/04/28 00:00:00,765,
B32F0107,002,1986/05/14 00:00:00,773,
B32F0107,002,1986/05/28 00:00:00,779,
B32F0107,002,1986/06/13 00:00:00,783,
B32F0107,002,1986/06/30 00:00:00,789,
B32F0107,002,1986/07/15 00:00:00,799,
B32F0107,002,1986/07/28 00:00:00,805,
B32F0107,002,1986/08/14 00:00:00,814,
B32F0107,002,1986/08/28 00:00:00,821,
