Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,27-04-1962,tot:,11-07-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0007,001,32FP0007,170210,472950,1722,10-03-1955,10-03-1955,01-02-1998,1781,59,-2778,-2878
B32F0007,001,32FP0007,170210,472950,1722,10-03-1955,01-02-1998,03-10-2003,1778,56,-2778,-2878
B32F0007,001,32FP0007,170210,472950,1722,10-03-1955,03-10-2003,11-07-2017,1776,54,-2778,-2878


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0007,001,27-04-1962,238,179,1543,,,,,,
B32F0007,001,06-09-1962,301,242,1480,,,,,,
B32F0007,001,29-10-1962,322,263,1459,,,,,,
B32F0007,001,18-12-1962,332,273,1449,,,,,,
B32F0007,001,26-04-1963,328,269,1453,,,,,,
B32F0007,001,29-08-1963,332,273,1449,,,,,,
B32F0007,001,17-10-1963,327,268,1454,,,,,,
B32F0007,001,17-12-1963,325,266,1456,,,,,,
B32F0007,001,01-05-1964,354,295,1427,,,,,,
B32F0007,001,26-08-1964,397,338,1384,,,,,,
B32F0007,001,14-10-1964,404,345,1377,,,,,,
B32F0007,001,14-12-1964,401,342,1380,,,,,,
B32F0007,001,26-04-1965,361,302,1420,,,,,,
B32F0007,001,02-09-1965,348,289,1433,,,,,,
B32F0007,001,14-10-1965,342,283,1439,,,,,,
B32F0007,001,15-12-1965,319,260,1462,,,,,,
B32F0007,001,16-02-1966,242,183,1539,,,,,,
B32F0007,001,03-05-1966,213,154,1568,,,,,,
B32F0007,001,29-08-1966,248,189,1533,,,,,,
B32F0007,001,13-10-1966,287,228,1494,,,,,,
B32F0007,001,13-12-1966,233,174,1548,,,,,,
B32F0007,001,02-05-1967,253,194,1528,,,,,,
B32F0007,001,30-08-1967,325,266,1456,,,,,,
B32F0007,001,13-10-1967,344,285,1437,,,,,,
B32F0007,001,15-12-1967,323,264,1458,,,,,,
B32F0007,001,29-04-1968,312,253,1469,,,,,,
B32F0007,001,28-08-1968,357,298,1424,,,,,,
B32F0007,001,15-10-1968,332,273,1449,,,,,,
B32F0007,001,16-12-1968,335,276,1446,,,,,,
