Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1980,tot:,08-04-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0094,002,32FP0094,173200,471950,2645,31-01-1980,14-04-1980,01-02-1998,2696,51,-955,-1155
B32F0094,002,32FP0094,173200,471950,2645,31-01-1980,01-02-1998,08-04-2013,2701,56,-955,-1155


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0094,002,14-04-1980,1035,984,1661,,,,,,
B32F0094,002,28-04-1980,1033,982,1663,,,,,,
B32F0094,002,14-05-1980,1031,980,1665,,,,,,
B32F0094,002,28-05-1980,1029,978,1667,,,,,,
B32F0094,002,13-06-1980,1027,976,1669,,,,,,
B32F0094,002,27-06-1980,1027,976,1669,,,,,,
B32F0094,002,14-07-1980,1027,976,1669,,,,,,
B32F0094,002,28-07-1980,1030,979,1666,,,,,,
B32F0094,002,14-08-1980,1030,979,1666,,,,,,
B32F0094,002,28-08-1980,1032,981,1664,,,,,,
B32F0094,002,15-09-1980,1034,983,1662,,,,,,
B32F0094,002,29-09-1980,1036,985,1660,,,,,,
B32F0094,002,14-10-1980,1040,989,1656,,,,,,
B32F0094,002,28-10-1980,1038,987,1658,,,,,,
B32F0094,002,14-11-1980,1041,990,1655,,,,,,
B32F0094,002,28-11-1980,1043,992,1653,,,,,,
B32F0094,002,15-12-1980,1046,995,1650,,,,,,
B32F0094,002,29-12-1980,1055,1004,1641,,,,,,
B32F0094,002,14-01-1981,1055,1004,1641,,,,,,
B32F0094,002,28-01-1981,1055,1004,1641,,,,,,
B32F0094,002,13-02-1981,1037,986,1659,,,,,,
B32F0094,002,27-02-1981,1029,978,1667,,,,,,
B32F0094,002,13-03-1981,1023,972,1673,,,,,,
B32F0094,002,27-03-1981,1040,989,1656,,,,,,
B32F0094,002,14-04-1981,1002,951,1694,,,,,,
B32F0094,002,28-04-1981,994,943,1702,,,,,,
B32F0094,002,14-05-1981,986,935,1710,,,,,,
B32F0094,002,27-05-1981,983,932,1713,,,,,,
B32F0094,002,15-06-1981,981,930,1715,,,,,,
B32F0094,002,29-06-1981,991,940,1705,,,,,,
B32F0094,002,14-07-1981,981,930,1715,,,,,,
B32F0094,002,28-07-1981,982,931,1714,,,,,,
B32F0094,002,13-08-1981,986,935,1710,,,,,,
B32F0094,002,28-08-1981,991,940,1705,,,,,,
B32F0094,002,14-09-1981,998,947,1698,,,,,,
