Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32F0091,002,32FP0091,171970,472100,2337,,2371,-1563,-1763,1979/12/03,1998/02/01
B32F0091,002,32FP0091,171970,472100,2337,,2377,-1563,-1763,1998/02/01,2012/10/24

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32F0091,002,1980/04/14 00:00:00,992,
B32F0091,002,1980/04/28 00:00:00,990,
B32F0091,002,1980/05/14 00:00:00,988,
B32F0091,002,1980/05/28 00:00:00,988,
B32F0091,002,1980/06/13 00:00:00,992,
B32F0091,002,1980/06/27 00:00:00,993,
B32F0091,002,1980/07/14 00:00:00,993,
B32F0091,002,1980/07/28 00:00:00,995,
B32F0091,002,1980/08/14 00:00:00,998,
B32F0091,002,1980/08/28 00:00:00,1001,
B32F0091,002,1980/09/15 00:00:00,1003,
B32F0091,002,1980/09/29 00:00:00,1000,
B32F0091,002,1980/10/14 00:00:00,1022,
B32F0091,002,1980/10/28 00:00:00,1002,
B32F0091,002,1980/11/14 00:00:00,1012,
B32F0091,002,1980/11/28 00:00:00,1008,
B32F0091,002,1980/12/15 00:00:00,1014,
B32F0091,002,1980/12/29 00:00:00,1012,
B32F0091,002,1981/01/14 00:00:00,1016,
B32F0091,002,1981/01/28 00:00:00,1004,
B32F0091,002,1981/02/13 00:00:00,1003,
B32F0091,002,1981/02/27 00:00:00,989,
B32F0091,002,1981/03/13 00:00:00,983,
B32F0091,002,1981/03/27 00:00:00,983,
B32F0091,002,1981/04/14 00:00:00,972,
B32F0091,002,1981/04/28 00:00:00,957,
B32F0091,002,1981/05/14 00:00:00,951,
B32F0091,002,1981/05/27 00:00:00,947,
B32F0091,002,1981/06/15 00:00:00,952,
B32F0091,002,1981/06/29 00:00:00,971,
B32F0091,002,1981/07/14 00:00:00,956,
B32F0091,002,1981/07/28 00:00:00,963,
B32F0091,002,1981/08/13 00:00:00,976,
B32F0091,002,1981/08/28 00:00:00,976,
B32F0091,002,1981/09/14 00:00:00,980,
B32F0091,002,1981/09/28 00:00:00,980,
B32F0091,002,1981/10/14 00:00:00,977,
B32F0091,002,1981/10/28 00:00:00,973,
B32F0091,002,1981/11/13 00:00:00,972,
B32F0091,002,1981/11/27 00:00:00,983,
B32F0091,002,1981/12/28 00:00:00,967,
B32F0091,002,1982/01/14 00:00:00,964,
B32F0091,002,1982/01/28 00:00:00,958,
B32F0091,002,1982/02/15 00:00:00,962,
B32F0091,002,1982/03/01 00:00:00,954,
B32F0091,002,1982/03/15 00:00:00,962,
B32F0091,002,1982/03/29 00:00:00,950,
B32F0091,002,1982/04/14 00:00:00,952,
B32F0091,002,1982/04/28 00:00:00,949,
B32F0091,002,1982/05/14 00:00:00,949,
B32F0091,002,1982/05/28 00:00:00,953,
B32F0091,002,1982/06/14 00:00:00,957,
B32F0091,002,1982/06/28 00:00:00,962,
B32F0091,002,1982/07/14 00:00:00,967,
B32F0091,002,1982/07/28 00:00:00,974,
B32F0091,002,1982/08/16 00:00:00,985,
B32F0091,002,1982/08/27 00:00:00,990,
B32F0091,002,1982/09/14 00:00:00,995,
B32F0091,002,1982/09/28 00:00:00,1000,
B32F0091,002,1982/10/14 00:00:00,1002,
B32F0091,002,1982/10/28 00:00:00,1006,
B32F0091,002,1982/11/15 00:00:00,1010,
B32F0091,002,1982/11/29 00:00:00,1011,
B32F0091,002,1982/12/14 00:00:00,1014,
B32F0091,002,1982/12/28 00:00:00,1060,
B32F0091,002,1983/01/14 00:00:00,1015,
B32F0091,002,1983/01/28 00:00:00,1014,
B32F0091,002,1983/02/14 00:00:00,1015,
B32F0091,002,1983/02/28 00:00:00,1008,
B32F0091,002,1983/03/14 00:00:00,1007,
B32F0091,002,1983/03/28 00:00:00,1007,
B32F0091,002,1983/04/14 00:00:00,1010,
B32F0091,002,1983/04/28 00:00:00,1017,
B32F0091,002,1983/05/16 00:00:00,1016,
B32F0091,002,1983/05/27 00:00:00,1011,
B32F0091,002,1983/06/14 00:00:00,1000,
B32F0091,002,1983/06/28 00:00:00,990,
B32F0091,002,1983/07/14 00:00:00,978,
B32F0091,002,1983/07/28 00:00:00,971,
B32F0091,002,1983/08/15 00:00:00,969,
B32F0091,002,1983/08/29 00:00:00,971,
B32F0091,002,1983/09/14 00:00:00,973,
B32F0091,002,1983/09/28 00:00:00,974,
B32F0091,002,1983/10/13 00:00:00,976,
B32F0091,002,1983/10/28 00:00:00,978,
B32F0091,002,1983/11/14 00:00:00,990,
B32F0091,002,1983/11/28 00:00:00,983,
B32F0091,002,1983/12/13 00:00:00,981,
B32F0091,002,1983/12/28 00:00:00,983,
B32F0091,002,1984/01/13 00:00:00,978,
B32F0091,002,1984/01/27 00:00:00,976,
B32F0091,002,1984/02/14 00:00:00,965,
B32F0091,002,1984/02/28 00:00:00,950,
B32F0091,002,1984/03/14 00:00:00,944,
B32F0091,002,1984/03/28 00:00:00,929,
B32F0091,002,1984/04/13 00:00:00,923,
B32F0091,002,1984/04/27 00:00:00,919,
B32F0091,002,1984/05/14 00:00:00,919,
B32F0091,002,1984/05/28 00:00:00,911,
B32F0091,002,1984/06/14 00:00:00,923,
B32F0091,002,1984/06/28 00:00:00,925,
B32F0091,002,1984/07/13 00:00:00,916,
