Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1985,tot:,30-05-1991,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0309,001,32EP7806,164680,472025,200,14-03-1985,14-03-1985,06-06-1991,229,29,149,99


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0309,001,14-03-1985,45,16,184,,,,,,
B32E0309,001,28-03-1985,43,14,186,,,,,,
B32E0309,001,15-04-1985,,,,O,,,,,
B32E0309,001,29-04-1985,,,,N,,,,,
B32E0309,001,14-05-1985,50,21,179,,,,,,
B32E0309,001,29-05-1985,50,21,179,,,,,,
B32E0309,001,17-06-1985,50,21,179,,,,,,
B32E0309,001,28-06-1985,44,15,185,,,,,,
B32E0309,001,12-07-1985,80,51,149,,,,,,
B32E0309,001,29-07-1985,55,26,174,,,,,,
B32E0309,001,19-08-1985,45,16,184,,,,,,
B32E0309,001,28-08-1985,54,25,175,,,,,,
B32E0309,001,16-09-1985,74,45,155,,,,,,
B32E0309,001,02-10-1985,,,,N,,,,,
B32E0309,001,14-11-1985,39,10,190,,,,,,
B32E0309,001,28-01-1986,41,12,188,,,,,,
B32E0309,001,14-03-1986,61,32,168,,,,,,
B32E0309,001,14-04-1986,45,16,184,,,,,,
B32E0309,001,28-04-1986,47,18,182,,,,,,
B32E0309,001,13-03-1987,41,12,188,,,,,,
B32E0309,001,30-03-1987,43,14,186,,,,,,
B32E0309,001,15-04-1987,41,12,188,,,,,,
B32E0309,001,29-04-1987,59,30,170,,,,,,
B32E0309,001,14-05-1987,58,29,171,,,,,,
B32E0309,001,28-05-1987,59,30,170,,,,,,
B32E0309,001,14-06-1987,50,21,179,,,,,,
B32E0309,001,28-06-1987,62,33,167,,,,,,
B32E0309,001,14-07-1987,123,94,106,,,,,,
B32E0309,001,28-07-1987,49,20,180,,,,,,
B32E0309,001,14-08-1987,49,20,180,,,,,,
B32E0309,001,28-08-1987,60,31,169,,,,,,
B32E0309,001,14-09-1987,73,44,156,,,,,,
B32E0309,001,28-09-1987,48,19,181,,,,,,
B32E0309,001,14-10-1987,32,3,197,,,,,,
B32E0309,001,30-10-1987,43,14,186,,,,,,
B32E0309,001,14-11-1987,42,13,187,,,,,,
B32E0309,001,28-11-1987,39,10,190,,,,,,
B32E0309,001,14-12-1987,44,15,185,,,,,,
B32E0309,001,14-01-1988,40,11,189,,,,,,
B32E0309,001,28-01-1988,35,6,194,,,,,,
B32E0309,001,15-02-1988,39,10,190,,,,,,
B32E0309,001,28-02-1988,,,,N,,,,,
B32E0309,001,14-03-1988,37,8,192,,,,,,
B32E0309,001,28-03-1988,37,8,192,,,,,,
B32E0309,001,14-04-1988,45,16,184,,,,,,
B32E0309,001,28-04-1988,65,36,164,,,,,,
B32E0309,001,16-05-1988,105,76,124,,,,,,
B32E0309,001,30-05-1988,114,85,115,,,,,,
B32E0309,001,14-06-1988,128,99,101,,,,,,
B32E0309,001,28-06-1988,129,100,100,,,,,,
B32E0309,001,14-07-1988,89,60,140,,,,,,
B32E0309,001,28-07-1988,93,64,136,,,,,,
B32E0309,001,14-08-1988,,,,N,,,,,
B32E0309,001,28-08-1988,129,100,100,,,,,,
B32E0309,001,14-09-1988,116,87,113,,,,,,
B32E0309,001,28-09-1988,,,,N,,,,,
B32E0309,001,14-10-1988,53,24,176,,,,,,
B32E0309,001,28-10-1988,59,30,170,,,,,,
B32E0309,001,14-11-1988,49,20,180,,,,,,
B32E0309,001,28-11-1988,49,20,180,,,,,,
B32E0309,001,14-12-1988,41,12,188,,,,,,
B32E0309,001,30-12-1988,43,14,186,,,,,,
B32E0309,001,16-01-1989,45,16,184,,,,,,
B32E0309,001,30-01-1989,44,15,185,,,,,,
B32E0309,001,14-02-1989,44,15,185,,,,,,
B32E0309,001,28-02-1989,36,7,193,,,,,,
B32E0309,001,14-03-1989,39,10,190,,,,,,
B32E0309,001,30-03-1989,44,15,185,,,,,,
B32E0309,001,14-04-1989,37,8,192,,,,,,
B32E0309,001,28-04-1989,42,13,187,,,,,,
B32E0309,001,15-05-1989,86,57,143,,,,,,
B32E0309,001,31-05-1989,85,56,144,,,,,,
B32E0309,001,14-06-1989,119,90,110,,,,,,
B32E0309,001,28-06-1989,,,,D,,,,,
B32E0309,001,14-07-1989,,,,D,,,,,
B32E0309,001,27-07-1989,,,,D,,,,,
B32E0309,001,14-08-1989,,,,D,,,,,
B32E0309,001,25-08-1989,,,,D,,,,,
B32E0309,001,14-09-1989,,,,D,,,,,
B32E0309,001,27-09-1989,,,,D,,,,,
B32E0309,001,13-10-1989,,,,D,,,,,
B32E0309,001,30-10-1989,,,,D,,,,,
B32E0309,001,14-11-1989,99,70,130,,,,,,
B32E0309,001,30-11-1989,95,66,134,,,,,,
B32E0309,001,14-12-1989,45,16,184,,,,,,
B32E0309,001,28-12-1989,,,,N,,,,,
B32E0309,001,15-01-1990,51,22,178,,,,,,
B32E0309,001,30-01-1990,39,10,190,,,,,,
B32E0309,001,15-02-1990,35,6,194,,,,,,
B32E0309,001,28-02-1990,34,5,195,,,,,,
B32E0309,001,14-03-1990,40,11,189,,,,,,
B32E0309,001,30-03-1990,47,18,182,,,,,,
B32E0309,001,14-05-1990,74,45,155,,,,,,
B32E0309,001,31-05-1990,127,98,102,,,,,,
B32E0309,001,14-06-1990,84,55,145,,,,,,
B32E0309,001,29-06-1990,86,57,143,,,,,,
B32E0309,001,14-07-1990,87,58,142,,,,,,
B32E0309,001,30-07-1990,91,62,138,,,,,,
B32E0309,001,14-08-1990,91,62,138,,,,,,
B32E0309,001,29-08-1990,93,64,136,,,,,,
B32E0309,001,15-09-1990,87,58,142,,,,,,
B32E0309,001,30-09-1990,89,60,140,,,,,,
B32E0309,001,16-10-1990,43,14,186,,,,,,
B32E0309,001,30-10-1990,39,10,190,,,,,,
B32E0309,001,15-12-1990,38,9,191,,,,,,
B32E0309,001,31-12-1990,35,6,194,,,,,,
B32E0309,001,28-01-1991,,,,N,,,,,
B32E0309,001,14-02-1991,,,,N,,,,,
B32E0309,001,28-02-1991,38,9,191,,,,,,
B32E0309,001,15-03-1991,46,17,183,,,,,,
B32E0309,001,30-03-1991,49,20,180,,,,,,
B32E0309,001,15-04-1991,98,69,131,,,,,,
B32E0309,001,29-04-1991,86,57,143,,,,,,
B32E0309,001,14-05-1991,99,70,130,,,,,,
B32E0309,001,30-05-1991,104,75,125,,,,,,
