Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1980,tot:,24-10-2012,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0093,003,32FP0093,171740,471680,2177,20-11-1979,20-11-1979,01-02-1998,2205,28,-3923,-4123
B32F0093,003,32FP0093,171740,471680,2177,20-11-1979,01-02-1998,24-10-2012,2210,33,-3923,-4123


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0093,003,14-04-1980,1182,1154,1023,,,,,,
B32F0093,003,28-04-1980,1184,1156,1021,,,,,,
B32F0093,003,14-05-1980,1169,1141,1036,,,,,,
B32F0093,003,28-05-1980,1180,1152,1025,,,,,,
B32F0093,003,13-06-1980,1139,1111,1066,,,,,,
B32F0093,003,27-06-1980,1177,1149,1028,,,,,,
B32F0093,003,14-07-1980,1171,1143,1034,,,,,,
B32F0093,003,28-07-1980,1177,1149,1028,,,,,,
B32F0093,003,14-08-1980,1180,1152,1025,,,,,,
B32F0093,003,28-08-1980,1195,1167,1010,,,,,,
B32F0093,003,15-09-1980,1123,1095,1082,,,,,,
B32F0093,003,29-09-1980,1110,1082,1095,,,,,,
B32F0093,003,14-10-1980,1163,1135,1042,,,,,,
B32F0093,003,28-10-1980,1175,1147,1030,,,,,,
B32F0093,003,14-11-1980,1165,1137,1040,,,,,,
B32F0093,003,28-11-1980,1144,1116,1061,,,,,,
B32F0093,003,15-12-1980,1148,1120,1057,,,,,,
B32F0093,003,29-12-1980,1146,1118,1059,,,,,,
B32F0093,003,14-01-1981,1165,1137,1040,,,,,,
B32F0093,003,28-01-1981,1152,1124,1053,,,,,,
B32F0093,003,13-02-1981,1134,1106,1071,,,,,,
B32F0093,003,27-02-1981,1121,1093,1084,,,,,,
B32F0093,003,13-03-1981,1161,1133,1044,,,,,,
B32F0093,003,27-03-1981,1160,1132,1045,,,,,,
