Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,28-05-1997,tot:,28-11-2001,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0314,001,32EP7813,165438,472750,218,28-05-1997,28-05-1997,29-11-2001,219,1,203,153


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0314,001,28-05-1997,12,11,207,,,,,,
B32E0314,001,13-06-1997,57,56,162,,,,,,
B32E0314,001,27-06-1997,5,4,214,,,,,,
B32E0314,001,14-07-1997,35,34,184,,,,,,
B32E0314,001,28-07-1997,18,17,201,,,,,,
B32E0314,001,14-08-1997,65,64,154,,,,,,
B32E0314,001,28-08-1997,28,27,191,,,,,,
B32E0314,001,15-09-1997,33,32,186,,,,,,
B32E0314,001,29-09-1997,61,60,158,,,,,,
B32E0314,001,14-10-1997,5,4,214,,,,,,
B32E0314,001,28-10-1997,17,16,202,,,,,,
B32E0314,001,14-11-1997,15,14,204,,,,,,
B32E0314,001,28-11-1997,8,7,211,,,,,,
B32E0314,001,15-12-1997,5,4,214,,,,,,
B32E0314,001,29-12-1997,,,,O,,,,,
B32E0314,001,15-01-1998,,,,O,,,,,
B32E0314,001,28-01-1998,4,3,215,,,,,,
B32E0314,001,16-02-1998,12,11,207,,,,,,
B32E0314,001,28-02-1998,6,5,213,,,,,,
B32E0314,001,13-03-1998,3,2,216,,,,,,
B32E0314,001,27-03-1998,2,1,217,,,,,,
B32E0314,001,14-04-1998,,,,O,,,,,
B32E0314,001,28-04-1998,4,3,215,,,,,,
B32E0314,001,14-05-1998,39,38,180,,,,,,
B32E0314,001,28-05-1998,4,3,215,,,,,,
B32E0314,001,15-06-1998,1,0,218,,,,,,
B32E0314,001,29-06-1998,13,12,206,,,,,,
B32E0314,001,14-07-1998,22,21,197,,,,,,
B32E0314,001,28-07-1998,47,46,172,,,,,,
B32E0314,001,15-08-1998,,,,D,,,,,
B32E0314,001,28-08-1998,27,26,192,,,,,,
B32E0314,001,14-09-1998,5,4,214,,,,,,
B32E0314,001,28-09-1998,9,8,210,,,,,,
B32E0314,001,14-10-1998,4,3,215,,,,,,
B32E0314,001,28-10-1998,,,,O,,,,,
B32E0314,001,16-11-1998,3,2,216,,,,,,
B32E0314,001,27-11-1998,8,7,211,,,,,,
B32E0314,001,14-12-1998,,,,O,,,,,
B32E0314,001,28-12-1998,,,,N,,,,,
B32E0314,001,14-01-1999,3,2,216,,,,,,
B32E0314,001,28-01-1999,4,3,215,,,,,,
B32E0314,001,15-02-1999,3,2,216,,,,,,
B32E0314,001,26-02-1999,,,,O,,,,,
B32E0314,001,15-03-1999,5,4,214,,,,,,
B32E0314,001,29-03-1999,5,4,214,,,,,,
B32E0314,001,14-04-1999,2,1,217,,,,,,
B32E0314,001,28-04-1999,21,20,198,,,,,,
B32E0314,001,14-05-1999,37,36,182,,,,,,
B32E0314,001,28-05-1999,55,54,164,,,,,,
B32E0314,001,14-06-1999,35,34,184,,,,,,
B32E0314,001,28-06-1999,64,63,155,,,,,,
B32E0314,001,14-07-1999,64,63,155,,,,,,
B32E0314,001,28-07-1999,,,,D,,,,,
B32E0314,001,13-08-1999,,,,D,,,,,
B32E0314,001,27-08-1999,,,,D,,,,,
B32E0314,001,14-09-1999,,,,D,,,,,
B32E0314,001,28-09-1999,,,,D,,,,,
B32E0314,001,14-10-1999,66,65,153,,,,,,
B32E0314,001,28-10-1999,63,62,156,,,,,,
B32E0314,001,15-11-1999,28,27,191,,,,,,
B32E0314,001,29-11-1999,19,18,200,,,,,,
B32E0314,001,14-12-1999,5,4,214,,,,,,
B32E0314,001,28-12-1999,4,3,215,,,,,,
B32E0314,001,14-01-2000,5,4,214,,,,,,
B32E0314,001,28-01-2000,9,8,210,,,,,,
B32E0314,001,14-02-2000,2,1,217,,,,,,
B32E0314,001,28-02-2000,1,0,218,,,,,,
B32E0314,001,14-03-2000,4,3,215,,,,,,
B32E0314,001,28-03-2000,5,4,214,,,,,,
B32E0314,001,14-04-2000,7,6,212,,,,,,
B32E0314,001,28-04-2000,10,9,209,,,,,,
B32E0314,001,15-05-2000,5,4,214,,,,,,
B32E0314,001,29-05-2000,6,5,213,,,,,,
B32E0314,001,14-06-2000,41,40,178,,,,,,
B32E0314,001,28-06-2000,,,,D,,,,,
B32E0314,001,14-07-2000,11,10,208,,,,,,
B32E0314,001,28-07-2000,21,20,198,,,,,,
B32E0314,001,14-08-2000,,,,D,,,,,
B32E0314,001,28-08-2000,,,,D,,,,,
B32E0314,001,14-11-2000,2,1,217,,,,,,
B32E0314,001,28-11-2000,3,2,216,,,,,,
B32E0314,001,15-01-2001,5,4,214,,,,,,
B32E0314,001,29-01-2001,4,3,215,,,,,,
B32E0314,001,14-02-2001,4,3,215,,,,,,
B32E0314,001,28-02-2001,5,4,214,,,,,,
B32E0314,001,14-04-2001,,,,N,,,,,
B32E0314,001,28-04-2001,,,,N,,,,,
B32E0314,001,14-05-2001,,,,N,,,,,
B32E0314,001,28-05-2001,32,31,187,,,,,,
B32E0314,001,14-07-2001,,,,D,,,,,
B32E0314,001,28-07-2001,,,,D,,,,,
B32E0314,001,14-08-2001,12,11,207,,,,,,
B32E0314,001,28-08-2001,8,7,211,,,,,,
B32E0314,001,14-09-2001,,,,N,,,,,
B32E0314,001,28-09-2001,,,,N,,,,,
B32E0314,001,14-10-2001,,,,N,,,,,
B32E0314,001,28-10-2001,,,,N,,,,,
B32E0314,001,14-11-2001,,,,N,,,,,
B32E0314,001,28-11-2001,,,,O,,,,,
