Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32F0018,001,32FP0018,170717,473027,1904,,1954,704,604,1954/08/31,1998/02/01
B32F0018,001,32FP0018,170717,473027,1904,,1952,704,604,1998/02/01,2005/11/07

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32F0018,001,1962/04/27 00:00:00,268,
B32F0018,001,1962/09/06 00:00:00,312,
B32F0018,001,1962/10/29 00:00:00,336,
B32F0018,001,1962/12/18 00:00:00,355,
B32F0018,001,1963/04/26 00:00:00,343,
B32F0018,001,1963/08/29 00:00:00,371,
B32F0018,001,1963/10/17 00:00:00,350,
B32F0018,001,1963/12/17 00:00:00,341,
B32F0018,001,1964/05/01 00:00:00,388,
B32F0018,001,1964/08/26 00:00:00,423,
B32F0018,001,1964/10/14 00:00:00,427,
B32F0018,001,1964/12/14 00:00:00,437,
B32F0018,001,1965/04/26 00:00:00,412,
B32F0018,001,1965/09/02 00:00:00,391,
B32F0018,001,1965/10/14 00:00:00,381,
B32F0018,001,1965/12/15 00:00:00,381,
B32F0018,001,1966/02/16 00:00:00,309,
B32F0018,001,1966/05/03 00:00:00,270,
B32F0018,001,1966/08/29 00:00:00,285,
B32F0018,001,1966/10/13 00:00:00,316,
B32F0018,001,1966/12/13 00:00:00,310,
B32F0018,001,1967/05/02 00:00:00,285,
B32F0018,001,1967/08/30 00:00:00,357,
B32F0018,001,1967/10/13 00:00:00,382,
B32F0018,001,1967/12/15 00:00:00,377,
B32F0018,001,1968/04/29 00:00:00,350,
B32F0018,001,1968/08/28 00:00:00,398,
B32F0018,001,1968/10/15 00:00:00,392,
B32F0018,001,1968/12/16 00:00:00,383,
B32F0018,001,1969/04/28 00:00:00,379,
B32F0018,001,1969/08/29 00:00:00,409,
B32F0018,001,1969/10/14 00:00:00,415,
B32F0018,001,1969/12/15 00:00:00,442,
B32F0018,001,1970/04/28 00:00:00,415,
B32F0018,001,1970/08/27 00:00:00,451,
B32F0018,001,1970/10/14 00:00:00,466,
B32F0018,001,1970/12/14 00:00:00,460,
B32F0018,001,1971/04/28 00:00:00,455,
B32F0018,001,1971/08/27 00:00:00,487,
B32F0018,001,1971/10/14 00:00:00,505,
B32F0018,001,1971/12/15 00:00:00,529,
B32F0018,001,1972/04/28 00:00:00,563,
B32F0018,001,1972/08/28 00:00:00,582,
B32F0018,001,1972/10/13 00:00:00,588,
B32F0018,001,1972/12/14 00:00:00,600,
B32F0018,001,1973/04/27 00:00:00,599,
B32F0018,001,1973/08/29 00:00:00,608,
B32F0018,001,1973/10/12 00:00:00,620,
B32F0018,001,1973/12/14 00:00:00,622,
B32F0018,001,1974/05/02 00:00:00,597,
B32F0018,001,1974/08/28 00:00:00,622,
B32F0018,001,1974/10/16 00:00:00,626,
B32F0018,001,1974/12/13 00:00:00,600,
B32F0018,001,1975/04/28 00:00:00,528,
B32F0018,001,1975/08/28 00:00:00,550,
B32F0018,001,1975/10/14 00:00:00,571,
B32F0018,001,1975/11/14 00:00:00,582,
B32F0018,001,1975/12/15 00:00:00,592,
B32F0018,001,1976/01/14 00:00:00,598,
B32F0018,001,1976/04/28 00:00:00,605,
B32F0018,001,1976/08/27 00:00:00,649,
B32F0018,001,1976/10/14 00:00:00,665,
B32F0018,001,1976/12/14 00:00:00,665,
B32F0018,001,1977/08/29 00:00:00,685,
B32F0018,001,1977/10/28 00:00:00,695,
B32F0018,001,1978/05/02 00:00:00,669,
B32F0018,001,1978/08/15 00:00:00,684,
B32F0018,001,1978/08/28 00:00:00,686,
