Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,08-03-1985,tot:,08-04-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0113,002,32FP0113,174980,473100,4090,25-10-1984,25-10-1984,01-02-1998,4068,-22,-10110,-10310
B32F0113,002,32FP0113,174980,473100,4090,25-10-1984,01-02-1998,08-04-2013,4067,-23,-10110,-10310


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0113,002,08-03-1985,2798,2820,1270,,,,,,
B32F0113,002,14-03-1985,2795,2817,1273,,,,,,
B32F0113,002,28-03-1985,2795,2817,1273,,,,,,
B32F0113,002,15-04-1985,2793,2815,1275,,,,,,
B32F0113,002,29-04-1985,2792,2814,1276,,,,,,
B32F0113,002,14-05-1985,2792,2814,1276,,,,,,
B32F0113,002,28-05-1985,2797,2819,1271,,,,,,
B32F0113,002,14-06-1985,2793,2815,1275,,,,,,
B32F0113,002,28-06-1985,2791,2813,1277,,,,,,
B32F0113,002,15-07-1985,2795,2817,1273,,,,,,
B32F0113,002,29-07-1985,2797,2819,1271,,,,,,
B32F0113,002,14-08-1985,2797,2819,1271,,,,,,
B32F0113,002,28-08-1985,2800,2822,1268,,,,,,
B32F0113,002,13-09-1985,2800,2822,1268,,,,,,
B32F0113,002,27-09-1985,2800,2822,1268,,,,,,
B32F0113,002,14-10-1985,2808,2830,1260,,,,,,
B32F0113,002,28-10-1985,2808,2830,1260,,,,,,
B32F0113,002,14-11-1985,2810,2832,1258,,,,,,
B32F0113,002,28-11-1985,2809,2831,1259,,,,,,
B32F0113,002,13-12-1985,2807,2829,1261,,,,,,
B32F0113,002,27-12-1985,2807,2829,1261,,,,,,
B32F0113,002,14-01-1986,2794,2816,1274,,,,,,
B32F0113,002,28-01-1986,2796,2818,1272,,,,,,
B32F0113,002,14-02-1986,2790,2812,1278,,,,,,
B32F0113,002,28-02-1986,2796,2818,1272,,,,,,
B32F0113,002,14-03-1986,2797,2819,1271,,,,,,
B32F0113,002,28-03-1986,2796,2818,1272,,,,,,
B32F0113,002,14-04-1986,2786,2808,1282,,,,,,
B32F0113,002,28-04-1986,2788,2810,1280,,,,,,
B32F0113,002,14-05-1986,2790,2812,1278,,,,,,
B32F0113,002,28-05-1986,2795,2817,1273,,,,,,
B32F0113,002,13-06-1986,2798,2820,1270,,,,,,
B32F0113,002,27-06-1986,2804,2826,1264,,,,,,
B32F0113,002,14-07-1986,2811,2833,1257,,,,,,
B32F0113,002,28-07-1986,2813,2835,1255,,,,,,
B32F0113,002,14-08-1986,2819,2841,1249,,,,,,
B32F0113,002,28-08-1986,2818,2840,1250,,,,,,
B32F0113,002,15-09-1986,2821,2843,1247,,,,,,
B32F0113,002,29-09-1986,2826,2848,1242,,,,,,
B32F0113,002,14-10-1986,2826,2848,1242,,,,,,
B32F0113,002,28-10-1986,2825,2847,1243,,,,,,
B32F0113,002,14-11-1986,2822,2844,1246,,,,,,
B32F0113,002,28-11-1986,2824,2846,1244,,,,,,
B32F0113,002,15-12-1986,2818,2840,1250,,,,,,
B32F0113,002,29-12-1986,2811,2833,1257,,,,,,
B32F0113,002,28-01-1987,2798,2820,1270,,,,,,
B32F0113,002,13-02-1987,2795,2817,1273,,,,,,
B32F0113,002,27-02-1987,2789,2811,1279,,,,,,
B32F0113,002,13-03-1987,2792,2814,1276,,,,,,
B32F0113,002,27-03-1987,2785,2807,1283,,,,,,
B32F0113,002,14-04-1987,2790,2812,1278,,,,,,
B32F0113,002,28-04-1987,2789,2811,1279,,,,,,
B32F0113,002,14-05-1987,2791,2813,1277,,,,,,
B32F0113,002,30-05-1987,2791,2813,1277,,,,,,
B32F0113,002,15-06-1987,2789,2811,1279,,,,,,
B32F0113,002,29-06-1987,2790,2812,1278,,,,,,
B32F0113,002,14-07-1987,2798,2820,1270,,,,,,
B32F0113,002,28-07-1987,2795,2817,1273,,,,,,
B32F0113,002,14-08-1987,2793,2815,1275,,,,,,
B32F0113,002,28-08-1987,2794,2816,1274,,,,,,
B32F0113,002,14-09-1987,2793,2815,1275,,,,,,
B32F0113,002,28-09-1987,2795,2817,1273,,,,,,
B32F0113,002,14-10-1987,2787,2809,1281,,,,,,
