Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,27-04-1962,tot:,23-01-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0020,001,32FP0020,170760,472670,1896,28-01-1955,28-01-1955,01-02-1998,1944,48,-2604,-2704
B32F0020,001,32FP0020,170760,472670,1896,28-01-1955,01-02-1998,23-01-2013,1939,43,-2604,-2704


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0020,001,27-04-1962,343,295,1601,,,,,,
B32F0020,001,06-09-1962,391,343,1553,,,,,,
B32F0020,001,29-10-1962,416,368,1528,,,,,,
B32F0020,001,18-12-1962,434,386,1510,,,,,,
B32F0020,001,26-04-1963,432,384,1512,,,,,,
B32F0020,001,29-08-1963,453,405,1491,,,,,,
B32F0020,001,17-10-1963,429,381,1515,,,,,,
B32F0020,001,17-12-1963,419,371,1525,,,,,,
B32F0020,001,01-05-1964,469,421,1475,,,,,,
B32F0020,001,26-08-1964,506,458,1438,,,,,,
B32F0020,001,14-10-1964,520,472,1424,,,,,,
B32F0020,001,14-12-1964,531,483,1413,,,,,,
B32F0020,001,26-04-1965,493,445,1451,,,,,,
B32F0020,001,02-09-1965,469,421,1475,,,,,,
B32F0020,001,14-10-1965,459,411,1485,,,,,,
B32F0020,001,15-12-1965,460,412,1484,,,,,,
B32F0020,001,16-02-1966,385,337,1559,,,,,,
B32F0020,001,03-05-1966,345,297,1599,,,,,,
B32F0020,001,16-05-1966,385,337,1559,,,,,,
B32F0020,001,29-08-1966,363,315,1581,,,,,,
B32F0020,001,13-10-1966,397,349,1547,,,,,,
B32F0020,001,13-12-1966,388,340,1556,,,,,,
B32F0020,001,02-05-1967,365,317,1579,,,,,,
B32F0020,001,30-08-1967,443,395,1501,,,,,,
B32F0020,001,13-10-1967,468,420,1476,,,,,,
B32F0020,001,15-12-1967,461,413,1483,,,,,,
B32F0020,001,29-04-1968,435,387,1509,,,,,,
B32F0020,001,28-08-1968,484,436,1460,,,,,,
B32F0020,001,15-10-1968,476,428,1468,,,,,,
B32F0020,001,16-12-1968,466,418,1478,,,,,,
B32F0020,001,28-04-1969,460,412,1484,,,,,,
B32F0020,001,29-08-1969,492,444,1452,,,,,,
B32F0020,001,14-10-1969,498,450,1446,,,,,,
B32F0020,001,15-12-1969,528,480,1416,,,,,,
B32F0020,001,28-04-1970,496,448,1448,,,,,,
B32F0020,001,27-08-1970,531,483,1413,,,,,,
B32F0020,001,14-10-1970,547,499,1397,,,,,,
B32F0020,001,14-12-1970,536,488,1408,,,,,,
B32F0020,001,28-04-1971,533,485,1411,,,,,,
B32F0020,001,27-08-1971,568,520,1376,,,,,,
B32F0020,001,14-10-1971,586,538,1358,,,,,,
B32F0020,001,15-12-1971,610,562,1334,,,,,,
B32F0020,001,28-04-1972,652,604,1292,,,,,,
B32F0020,001,28-08-1972,661,613,1283,,,,,,
B32F0020,001,13-10-1972,666,618,1278,,,,,,
B32F0020,001,14-12-1972,677,629,1267,,,,,,
B32F0020,001,27-04-1973,672,624,1272,,,,,,
B32F0020,001,29-08-1973,685,637,1259,,,,,,
B32F0020,001,12-10-1973,695,647,1249,,,,,,
B32F0020,001,14-12-1973,697,649,1247,,,,,,
B32F0020,001,02-05-1974,669,621,1275,,,,,,
