Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,19-04-1973,tot:,08-04-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0063,002,32EP0068,166320,472220,522,24-11-1971,24-11-1971,07-03-1988,642,120,-3780,-3980
B32E0063,002,32EP0068,166320,472220,504,07-03-1988,07-03-1988,14-09-1989,590,86,-3780,-3980
B32E0063,002,32EP0068,166320,472220,522,14-09-1989,14-09-1989,20-03-1990,586,82,-3780,-3980
B32E0063,002,32EP0068,166320,472220,522,14-09-1989,20-03-1990,20-06-1990,579,75,-3780,-3980
B32E0063,002,32EP0068,166320,472220,522,14-09-1989,20-06-1990,01-02-1998,577,73,-3780,-3980
B32E0063,002,32EP0068,166320,472220,522,14-09-1989,01-02-1998,08-04-2013,581,77,-3780,-3980


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0063,002,19-04-1973,-9,-129,651,,,,,,
B32E0063,002,07-05-1973,-8,-128,650,,,,,,
B32E0063,002,21-05-1973,-1,-121,643,,,,,,
B32E0063,002,01-06-1973,0,-120,642,,,,,,
B32E0063,002,18-06-1973,5,-115,637,,,,,,
B32E0063,002,03-07-1973,7,-113,635,,,,,,
B32E0063,002,17-07-1973,21,-99,621,,,,,,
B32E0063,002,01-08-1973,20,-100,622,,,,,,
B32E0063,002,24-08-1973,24,-96,618,,,,,,
B32E0063,002,03-09-1973,25,-95,617,,,,,,
B32E0063,002,17-09-1973,26,-94,616,,,,,,
B32E0063,002,03-10-1973,27,-93,615,,,,,,
B32E0063,002,16-10-1973,21,-99,621,,,,,,
B32E0063,002,02-11-1973,18,-102,624,,,,,,
B32E0063,002,19-11-1973,7,-113,635,,,,,,
B32E0063,002,17-01-1974,0,-120,642,,,,,,
B32E0063,002,01-02-1974,-1,-121,643,,,,,,
B32E0063,002,15-02-1974,-13,-133,655,,,,,,
B32E0063,002,18-03-1974,-8,-128,650,,,,,,
B32E0063,002,01-04-1974,-4,-124,646,,,,,,
B32E0063,002,16-04-1974,1,-119,641,,,,,,
B32E0063,002,01-05-1974,-4,-124,646,,,,,,
B32E0063,002,15-05-1974,7,-113,635,,,,,,
B32E0063,002,04-06-1974,9,-111,633,,,,,,
B32E0063,002,17-06-1974,10,-110,632,,,,,,
B32E0063,002,02-07-1974,12,-108,630,,,,,,
B32E0063,002,16-07-1974,12,-108,630,,,,,,
B32E0063,002,02-08-1974,11,-109,631,,,,,,
B32E0063,002,26-08-1974,11,-109,631,,,,,,
B32E0063,002,03-09-1974,12,-108,630,,,,,,
B32E0063,002,26-09-1974,11,-109,631,,,,,,
B32E0063,002,07-10-1974,1,-119,641,,,,,,
B32E0063,002,18-10-1974,3,-117,639,,,,,,
B32E0063,002,01-11-1974,1,-119,641,,,,,,
B32E0063,002,18-11-1974,-1,-121,643,,,,,,
B32E0063,002,29-11-1974,-1,-121,643,,,,,,
B32E0063,002,12-12-1974,-2,-122,644,,,,,,
B32E0063,002,03-01-1975,-1,-121,643,,,,,,
B32E0063,002,20-01-1975,-2,-122,644,,,,,,
B32E0063,002,03-02-1975,-3,-123,645,,,,,,
B32E0063,002,19-02-1975,-25,-145,667,,,,,,
B32E0063,002,04-03-1975,-27,-147,669,,,,,,
B32E0063,002,17-03-1975,-27,-147,669,,,,,,
B32E0063,002,02-04-1975,-33,-153,675,,,,,,
B32E0063,002,15-04-1975,-34,-154,676,,,,,,
B32E0063,002,01-05-1975,-25,-145,667,,,,,,
B32E0063,002,20-05-1975,-29,-149,671,,,,,,
B32E0063,002,02-06-1975,-11,-131,653,,,,,,
B32E0063,002,19-06-1975,-1,-121,643,,,,,,
B32E0063,002,02-07-1975,1,-119,641,,,,,,
B32E0063,002,21-07-1975,2,-118,640,,,,,,
B32E0063,002,01-08-1975,2,-118,640,,,,,,
B32E0063,002,20-08-1975,10,-110,632,,,,,,
B32E0063,002,02-09-1975,11,-109,631,,,,,,
B32E0063,002,15-09-1975,11,-109,631,,,,,,
B32E0063,002,01-10-1975,10,-110,632,,,,,,
B32E0063,002,20-10-1975,10,-110,632,,,,,,
B32E0063,002,13-11-1975,11,-109,631,,,,,,
B32E0063,002,01-12-1975,6,-114,636,,,,,,
B32E0063,002,06-01-1976,6,-114,636,,,,,,
B32E0063,002,19-01-1976,1,-119,641,,,,,,
B32E0063,002,01-03-1976,1,-119,641,,,,,,
B32E0063,002,17-03-1976,4,-116,638,,,,,,
B32E0063,002,01-04-1976,2,-118,640,,,,,,
B32E0063,002,21-04-1976,8,-112,634,,,,,,
B32E0063,002,05-05-1976,7,-113,635,,,,,,
B32E0063,002,18-05-1976,23,-97,619,,,,,,
B32E0063,002,03-06-1976,27,-93,615,,,,,,
B32E0063,002,17-06-1976,33,-87,609,,,,,,
B32E0063,002,01-07-1976,38,-82,604,,,,,,
B32E0063,002,21-07-1976,48,-72,594,,,,,,
B32E0063,002,04-08-1976,48,-72,594,,,,,,
B32E0063,002,17-08-1976,51,-69,591,,,,,,
B32E0063,002,07-09-1976,55,-65,587,,,,,,
B32E0063,002,21-09-1976,54,-66,588,,,,,,
B32E0063,002,05-10-1976,50,-70,592,,,,,,
B32E0063,002,19-10-1976,47,-73,595,,,,,,
B32E0063,002,01-11-1976,52,-68,590,,,,,,
B32E0063,002,16-11-1976,47,-73,595,,,,,,
B32E0063,002,02-12-1976,39,-81,603,,,,,,
B32E0063,002,21-12-1976,30,-90,612,,,,,,
B32E0063,002,05-01-1977,34,-86,608,,,,,,
B32E0063,002,18-01-1977,26,-94,616,,,,,,
B32E0063,002,15-02-1977,17,-103,625,,,,,,
B32E0063,002,03-03-1977,17,-103,625,,,,,,
B32E0063,002,17-03-1977,14,-106,628,,,,,,
B32E0063,002,04-04-1977,12,-108,630,,,,,,
B32E0063,002,19-04-1977,13,-107,629,,,,,,
B32E0063,002,06-05-1977,12,-108,630,,,,,,
B32E0063,002,18-05-1977,12,-108,630,,,,,,
B32E0063,002,02-06-1977,13,-107,629,,,,,,
B32E0063,002,17-06-1977,17,-103,625,,,,,,
B32E0063,002,01-07-1977,18,-102,624,,,,,,
B32E0063,002,20-07-1977,25,-95,617,,,,,,
B32E0063,002,01-08-1977,27,-93,615,,,,,,
B32E0063,002,15-08-1977,30,-90,612,,,,,,
B32E0063,002,20-09-1977,30,-90,612,,,,,,
B32E0063,002,07-10-1977,30,-90,612,,,,,,
B32E0063,002,25-10-1977,32,-88,610,,,,,,
B32E0063,002,03-11-1977,32,-88,610,,,,,,
B32E0063,002,17-11-1977,30,-90,612,,,,,,
B32E0063,002,01-12-1977,19,-101,623,,,,,,
B32E0063,002,15-12-1977,21,-99,621,,,,,,
B32E0063,002,05-01-1978,18,-102,624,,,,,,
B32E0063,002,17-01-1978,8,-112,634,,,,,,
B32E0063,002,02-02-1978,5,-115,637,,,,,,
B32E0063,002,06-03-1978,12,-108,630,,,,,,
B32E0063,002,17-03-1978,13,-107,629,,,,,,
B32E0063,002,06-04-1978,11,-109,631,,,,,,
B32E0063,002,18-04-1978,8,-112,634,,,,,,
B32E0063,002,02-05-1978,9,-111,633,,,,,,
B32E0063,002,17-05-1978,9,-111,633,,,,,,
B32E0063,002,02-06-1978,13,-107,629,,,,,,
B32E0063,002,20-06-1978,22,-98,620,,,,,,
B32E0063,002,26-07-1978,25,-95,617,,,,,,
B32E0063,002,03-08-1978,30,-90,612,,,,,,
B32E0063,002,22-08-1978,34,-86,608,,,,,,
B32E0063,002,06-09-1978,36,-84,606,,,,,,
B32E0063,002,15-09-1978,40,-80,602,,,,,,
B32E0063,002,28-09-1978,39,-81,603,,,,,,
B32E0063,002,12-10-1978,37,-83,605,,,,,,
B32E0063,002,26-10-1978,38,-82,604,,,,,,
B32E0063,002,08-11-1978,37,-83,605,,,,,,
B32E0063,002,22-11-1978,38,-82,604,,,,,,
B32E0063,002,05-12-1978,36,-84,606,,,,,,
B32E0063,002,13-12-1978,29,-91,613,,,,,,
B32E0063,002,31-01-1979,33,-87,609,,,,,,
B32E0063,002,12-02-1979,12,-108,630,,,,,,
B32E0063,002,28-02-1979,15,-105,627,,,,,,
B32E0063,002,14-03-1979,4,-116,638,,,,,,
B32E0063,002,28-03-1979,8,-112,634,,,,,,
B32E0063,002,11-04-1979,9,-111,633,,,,,,
B32E0063,002,01-05-1979,8,-112,634,,,,,,
B32E0063,002,15-05-1979,8,-112,634,,,,,,
B32E0063,002,30-05-1979,4,-116,638,,,,,,
B32E0063,002,13-06-1979,0,-120,642,,,,,,
B32E0063,002,28-06-1979,4,-116,638,,,,,,
B32E0063,002,11-07-1979,6,-114,636,,,,,,
B32E0063,002,31-07-1979,9,-111,633,,,,,,
B32E0063,002,14-08-1979,9,-111,633,,,,,,
B32E0063,002,30-08-1979,12,-108,630,,,,,,
B32E0063,002,14-09-1979,9,-111,633,,,,,,
B32E0063,002,01-10-1979,9,-111,633,,,,,,
B32E0063,002,16-10-1979,9,-111,633,,,,,,
B32E0063,002,31-10-1979,10,-110,632,,,,,,
B32E0063,002,28-11-1979,13,-107,629,,,,,,
B32E0063,002,17-12-1979,7,-113,635,,,,,,
B32E0063,002,17-01-1980,,,,Y,,,,,
B32E0063,002,01-02-1980,9,-111,633,,,,,,
B32E0063,002,18-02-1980,5,-115,637,,,,,,
B32E0063,002,03-03-1980,0,-120,642,,,,,,
B32E0063,002,18-03-1980,-2,-122,644,,,,,,
B32E0063,002,02-04-1980,-6,-126,648,,,,,,
B32E0063,002,17-04-1980,-1,-121,643,,,,,,
B32E0063,002,06-05-1980,1,-119,641,,,,,,
B32E0063,002,21-05-1980,8,-112,634,,,,,,
B32E0063,002,05-06-1980,7,-113,635,,,,,,
B32E0063,002,18-06-1980,8,-112,634,,,,,,
B32E0063,002,02-07-1980,9,-111,633,,,,,,
B32E0063,002,04-08-1980,-3,-123,645,,,,,,
B32E0063,002,15-08-1980,6,-114,636,,,,,,
B32E0063,002,28-08-1980,8,-112,634,,,,,,
B32E0063,002,11-09-1980,8,-112,634,,,,,,
B32E0063,002,26-09-1980,10,-110,632,,,,,,
B32E0063,002,13-10-1980,5,-115,637,,,,,,
B32E0063,002,27-10-1980,9,-111,633,,,,,,
B32E0063,002,07-11-1980,,,,Y,,,,,
B32E0063,002,25-11-1980,2,-118,640,,,,,,
B32E0063,002,09-12-1980,,,,Y,,,,,
B32E0063,002,07-01-1981,-6,-126,648,,,,,,
B32E0063,002,20-01-1981,-17,-137,659,,,,,,
B32E0063,002,04-02-1981,-19,-139,661,,,,,,
B32E0063,002,17-02-1981,-7,-127,649,,,,,,
B32E0063,002,04-03-1981,-4,-124,646,,,,,,
B32E0063,002,17-03-1981,-26,-146,668,,,,,,
B32E0063,002,30-03-1981,-15,-135,657,,,,,,
B32E0063,002,10-04-1981,-17,-137,659,,,,,,
B32E0063,002,27-04-1981,-15,-135,657,,,,,,
B32E0063,002,13-05-1981,-8,-128,650,,,,,,
B32E0063,002,29-05-1981,-9,-129,651,,,,,,
B32E0063,002,12-06-1981,-6,-126,648,,,,,,
B32E0063,002,29-06-1981,-8,-128,650,,,,,,
B32E0063,002,13-07-1981,-8,-128,650,,,,,,
