Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1980,tot:,24-10-2012,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0092,003,32FP0092,172484,472212,2534,13-12-1979,13-12-1979,01-02-1998,2568,34,-3366,-3566
B32F0092,003,32FP0092,172484,472212,2534,13-12-1979,01-02-1998,24-10-2012,2572,38,-3366,-3566


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0092,003,14-04-1980,983,949,1585,,,,,,
B32F0092,003,28-04-1980,991,957,1577,,,,,,
B32F0092,003,14-05-1980,979,945,1589,,,,,,
B32F0092,003,28-05-1980,977,943,1591,,,,,,
B32F0092,003,13-06-1980,976,942,1592,,,,,,
B32F0092,003,27-06-1980,976,942,1592,,,,,,
B32F0092,003,14-07-1980,977,943,1591,,,,,,
B32F0092,003,28-07-1980,985,951,1583,,,,,,
B32F0092,003,14-08-1980,982,948,1586,,,,,,
B32F0092,003,28-08-1980,983,949,1585,,,,,,
B32F0092,003,15-09-1980,986,952,1582,,,,,,
B32F0092,003,29-09-1980,987,953,1581,,,,,,
B32F0092,003,14-10-1980,998,964,1570,,,,,,
B32F0092,003,28-10-1980,989,955,1579,,,,,,
B32F0092,003,14-11-1980,993,959,1575,,,,,,
B32F0092,003,28-11-1980,994,960,1574,,,,,,
B32F0092,003,15-12-1980,997,963,1571,,,,,,
B32F0092,003,29-12-1980,999,965,1569,,,,,,
B32F0092,003,14-01-1981,1010,976,1558,,,,,,
B32F0092,003,28-01-1981,1008,974,1560,,,,,,
B32F0092,003,13-02-1981,990,956,1578,,,,,,
B32F0092,003,27-02-1981,978,944,1590,,,,,,
B32F0092,003,13-03-1981,973,939,1595,,,,,,
B32F0092,003,27-03-1981,970,936,1598,,,,,,
B32F0092,003,14-04-1981,954,920,1614,,,,,,
