Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1980,tot:,08-04-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0094,003,32FP0094,173200,471950,2645,31-01-1980,14-04-1980,01-02-1998,2691,46,-3055,-3255
B32F0094,003,32FP0094,173200,471950,2645,31-01-1980,01-02-1998,08-04-2013,2696,51,-3055,-3255


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0094,003,14-04-1980,1030,984,1661,,,,,,
B32F0094,003,28-04-1980,1036,990,1655,,,,,,
B32F0094,003,14-05-1980,1026,980,1665,,,,,,
B32F0094,003,28-05-1980,1023,977,1668,,,,,,
B32F0094,003,13-06-1980,1022,976,1669,,,,,,
B32F0094,003,27-06-1980,1022,976,1669,,,,,,
B32F0094,003,14-07-1980,1020,974,1671,,,,,,
B32F0094,003,28-07-1980,1025,979,1666,,,,,,
B32F0094,003,14-08-1980,1025,979,1666,,,,,,
B32F0094,003,28-08-1980,1027,981,1664,,,,,,
B32F0094,003,15-09-1980,1029,983,1662,,,,,,
B32F0094,003,29-09-1980,1030,984,1661,,,,,,
B32F0094,003,14-10-1980,1031,985,1660,,,,,,
B32F0094,003,28-10-1980,1031,985,1660,,,,,,
B32F0094,003,14-11-1980,1039,993,1652,,,,,,
B32F0094,003,28-11-1980,1037,991,1654,,,,,,
B32F0094,003,15-12-1980,1040,994,1651,,,,,,
B32F0094,003,29-12-1980,1041,995,1650,,,,,,
B32F0094,003,14-01-1981,1045,999,1646,,,,,,
B32F0094,003,28-01-1981,1040,994,1651,,,,,,
B32F0094,003,13-02-1981,1033,987,1658,,,,,,
B32F0094,003,27-02-1981,1022,976,1669,,,,,,
B32F0094,003,13-03-1981,1017,971,1674,,,,,,
B32F0094,003,27-03-1981,1014,968,1677,,,,,,
B32F0094,003,14-04-1981,996,950,1695,,,,,,
B32F0094,003,28-04-1981,987,941,1704,,,,,,
B32F0094,003,14-05-1981,981,935,1710,,,,,,
B32F0094,003,27-05-1981,981,935,1710,,,,,,
B32F0094,003,15-06-1981,975,929,1716,,,,,,
B32F0094,003,29-06-1981,985,939,1706,,,,,,
B32F0094,003,14-07-1981,974,928,1717,,,,,,
B32F0094,003,28-07-1981,976,930,1715,,,,,,
B32F0094,003,13-08-1981,978,932,1713,,,,,,
B32F0094,003,28-08-1981,985,939,1706,,,,,,
B32F0094,003,14-09-1981,986,940,1705,,,,,,
