Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1985,tot:,30-05-1991,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0303,001,32EP7803,165555,472620,304,14-03-1985,14-03-1985,06-06-1991,304,0,54,4


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0303,001,14-03-1985,50,50,254,,,,,,
B32E0303,001,28-03-1985,50,50,254,,,,,,
B32E0303,001,15-04-1985,35,35,269,,,,,,
B32E0303,001,29-04-1985,,,,N,,,,,
B32E0303,001,14-05-1985,53,53,251,,,,,,
B32E0303,001,29-05-1985,59,59,245,,,,,,
B32E0303,001,17-06-1985,57,57,247,,,,,,
B32E0303,001,28-06-1985,44,44,260,,,,,,
B32E0303,001,12-07-1985,84,84,220,,,,,,
B32E0303,001,29-07-1985,61,61,243,,,,,,
B32E0303,001,19-08-1985,55,55,249,,,,,,
B32E0303,001,28-08-1985,67,67,237,,,,,,
B32E0303,001,16-09-1985,77,77,227,,,,,,
B32E0303,001,02-10-1985,,,,N,,,,,
B32E0303,001,15-10-1985,77,77,227,,,,,,
B32E0303,001,31-10-1985,69,69,235,,,,,,
B32E0303,001,14-11-1985,38,38,266,,,,,,
B32E0303,001,28-01-1986,40,40,264,,,,,,
B32E0303,001,14-03-1986,67,67,237,,,,,,
B32E0303,001,14-04-1986,54,54,250,,,,,,
B32E0303,001,28-04-1986,61,61,243,,,,,,
B32E0303,001,14-05-1986,61,61,243,,,,,,
B32E0303,001,30-06-1986,123,123,181,,,,,,
B32E0303,001,14-07-1986,136,136,168,,,,,,
B32E0303,001,28-07-1986,143,143,161,,,,,,
B32E0303,001,13-03-1987,39,39,265,,,,,,
B32E0303,001,30-03-1987,48,48,256,,,,,,
B32E0303,001,15-04-1987,50,50,254,,,,,,
B32E0303,001,29-04-1987,72,72,232,,,,,,
B32E0303,001,14-05-1987,61,61,243,,,,,,
B32E0303,001,28-05-1987,72,72,232,,,,,,
B32E0303,001,14-06-1987,57,57,247,,,,,,
B32E0303,001,28-06-1987,72,72,232,,,,,,
B32E0303,001,14-07-1987,112,112,192,,,,,,
B32E0303,001,28-07-1987,53,53,251,,,,,,
B32E0303,001,14-08-1987,54,54,250,,,,,,
B32E0303,001,28-08-1987,64,64,240,,,,,,
B32E0303,001,14-09-1987,69,69,235,,,,,,
B32E0303,001,28-09-1987,54,54,250,,,,,,
B32E0303,001,14-10-1987,56,56,248,,,,,,
B32E0303,001,30-10-1987,68,68,236,,,,,,
B32E0303,001,14-11-1987,50,50,254,,,,,,
B32E0303,001,28-11-1987,45,45,259,,,,,,
B32E0303,001,14-12-1987,54,54,250,,,,,,
B32E0303,001,14-01-1988,46,46,258,,,,,,
B32E0303,001,28-01-1988,23,23,281,,,,,,
B32E0303,001,15-02-1988,45,45,259,,,,,,
B32E0303,001,28-02-1988,,,,N,,,,,
B32E0303,001,14-03-1988,37,37,267,,,,,,
B32E0303,001,28-03-1988,35,35,269,,,,,,
B32E0303,001,14-04-1988,59,59,245,,,,,,
B32E0303,001,28-04-1988,72,72,232,,,,,,
B32E0303,001,16-05-1988,93,93,211,,,,,,
B32E0303,001,30-05-1988,102,102,202,,,,,,
B32E0303,001,14-06-1988,115,115,189,,,,,,
B32E0303,001,28-06-1988,123,123,181,,,,,,
B32E0303,001,14-07-1988,86,86,218,,,,,,
B32E0303,001,28-07-1988,75,75,229,,,,,,
B32E0303,001,14-08-1988,,,,N,,,,,
B32E0303,001,28-08-1988,101,101,203,,,,,,
B32E0303,001,14-09-1988,87,87,217,,,,,,
B32E0303,001,28-09-1988,,,,N,,,,,
B32E0303,001,14-10-1988,60,60,244,,,,,,
B32E0303,001,28-10-1988,69,69,235,,,,,,
B32E0303,001,14-11-1988,58,58,246,,,,,,
B32E0303,001,28-11-1988,64,64,240,,,,,,
B32E0303,001,14-12-1988,50,50,254,,,,,,
B32E0303,001,30-12-1988,56,56,248,,,,,,
B32E0303,001,16-01-1989,59,59,245,,,,,,
B32E0303,001,30-01-1989,60,60,244,,,,,,
B32E0303,001,14-02-1989,55,55,249,,,,,,
B32E0303,001,28-02-1989,33,33,271,,,,,,
B32E0303,001,14-03-1989,42,42,262,,,,,,
B32E0303,001,30-03-1989,58,58,246,,,,,,
B32E0303,001,14-04-1989,47,47,257,,,,,,
B32E0303,001,28-04-1989,54,54,250,,,,,,
B32E0303,001,15-05-1989,88,88,216,,,,,,
B32E0303,001,31-05-1989,91,91,213,,,,,,
B32E0303,001,14-06-1989,89,89,215,,,,,,
B32E0303,001,28-06-1989,124,124,180,,,,,,
B32E0303,001,14-07-1989,136,136,168,,,,,,
B32E0303,001,27-07-1989,137,137,167,,,,,,
B32E0303,001,14-08-1989,148,148,156,,,,,,
B32E0303,001,25-08-1989,144,144,160,,,,,,
B32E0303,001,14-09-1989,132,132,172,,,,,,
B32E0303,001,27-09-1989,131,131,173,,,,,,
B32E0303,001,13-10-1989,123,123,181,,,,,,
B32E0303,001,30-10-1989,100,100,204,,,,,,
B32E0303,001,14-11-1989,83,83,221,,,,,,
B32E0303,001,30-11-1989,79,79,225,,,,,,
B32E0303,001,14-12-1989,42,42,262,,,,,,
B32E0303,001,28-12-1989,,,,N,,,,,
B32E0303,001,15-01-1990,61,61,243,,,,,,
B32E0303,001,30-01-1990,43,43,261,,,,,,
B32E0303,001,15-02-1990,29,29,275,,,,,,
B32E0303,001,28-02-1990,36,36,268,,,,,,
B32E0303,001,14-03-1990,49,49,255,,,,,,
B32E0303,001,30-03-1990,63,63,241,,,,,,
B32E0303,001,14-05-1990,76,76,228,,,,,,
B32E0303,001,31-05-1990,109,109,195,,,,,,
B32E0303,001,14-06-1990,85,85,219,,,,,,
B32E0303,001,29-06-1990,87,87,217,,,,,,
B32E0303,001,14-07-1990,87,87,217,,,,,,
B32E0303,001,30-07-1990,89,89,215,,,,,,
B32E0303,001,14-08-1990,93,93,211,,,,,,
B32E0303,001,29-08-1990,94,94,210,,,,,,
B32E0303,001,15-09-1990,93,93,211,,,,,,
B32E0303,001,30-09-1990,91,91,213,,,,,,
B32E0303,001,31-12-1990,175,175,129,,,,,,
B32E0303,001,28-01-1991,,,,N,,,,,
B32E0303,001,14-02-1991,,,,N,,,,,
B32E0303,001,15-04-1991,75,75,229,,,,,,
B32E0303,001,29-04-1991,71,71,233,,,,,,
B32E0303,001,14-05-1991,83,83,221,,,,,,
B32E0303,001,30-05-1991,86,86,218,,,,,,
