Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1985,tot:,30-05-1991,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0301,001,32EP7802,165535,472925,269,14-03-1985,14-03-1985,06-06-1991,275,6,125,75


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0301,001,14-03-1985,64,58,211,,,,,,
B32E0301,001,28-03-1985,63,57,212,,,,,,
B32E0301,001,15-04-1985,54,48,221,,,,,,
B32E0301,001,29-04-1985,,,,N,,,,,
B32E0301,001,14-05-1985,66,60,209,,,,,,
B32E0301,001,29-05-1985,83,77,192,,,,,,
B32E0301,001,17-06-1985,73,67,202,,,,,,
B32E0301,001,28-06-1985,63,57,212,,,,,,
B32E0301,001,12-07-1985,101,95,174,,,,,,
B32E0301,001,29-07-1985,62,56,213,,,,,,
B32E0301,001,19-08-1985,70,64,205,,,,,,
B32E0301,001,28-08-1985,79,73,196,,,,,,
B32E0301,001,16-09-1985,87,81,188,,,,,,
B32E0301,001,02-10-1985,,,,N,,,,,
B32E0301,001,15-10-1985,88,82,187,,,,,,
B32E0301,001,31-10-1985,78,72,197,,,,,,
B32E0301,001,14-11-1985,60,54,215,,,,,,
B32E0301,001,14-03-1986,73,67,202,,,,,,
B32E0301,001,14-04-1986,69,63,206,,,,,,
B32E0301,001,28-04-1986,79,73,196,,,,,,
B32E0301,001,30-06-1986,139,133,136,,,,,,
B32E0301,001,14-07-1986,152,146,123,,,,,,
B32E0301,001,28-07-1986,159,153,116,,,,,,
B32E0301,001,13-03-1987,59,53,216,,,,,,
B32E0301,001,30-03-1987,64,58,211,,,,,,
B32E0301,001,15-04-1987,65,59,210,,,,,,
B32E0301,001,29-04-1987,87,81,188,,,,,,
B32E0301,001,14-05-1987,69,63,206,,,,,,
B32E0301,001,28-05-1987,91,85,184,,,,,,
B32E0301,001,14-06-1987,74,68,201,,,,,,
B32E0301,001,28-06-1987,86,80,189,,,,,,
B32E0301,001,14-07-1987,133,127,142,,,,,,
B32E0301,001,28-07-1987,69,63,206,,,,,,
B32E0301,001,14-08-1987,72,66,203,,,,,,
B32E0301,001,28-08-1987,81,75,194,,,,,,
B32E0301,001,14-09-1987,83,77,192,,,,,,
B32E0301,001,28-09-1987,70,64,205,,,,,,
B32E0301,001,14-10-1987,64,58,211,,,,,,
B32E0301,001,30-10-1987,69,63,206,,,,,,
B32E0301,001,14-11-1987,69,63,206,,,,,,
B32E0301,001,28-11-1987,61,55,214,,,,,,
B32E0301,001,14-12-1987,66,60,209,,,,,,
B32E0301,001,14-01-1988,61,55,214,,,,,,
B32E0301,001,28-01-1988,43,37,232,,,,,,
B32E0301,001,15-02-1988,58,52,217,,,,,,
B32E0301,001,28-02-1988,,,,N,,,,,
B32E0301,001,14-03-1988,53,47,222,,,,,,
B32E0301,001,28-03-1988,53,47,222,,,,,,
B32E0301,001,14-04-1988,71,65,204,,,,,,
B32E0301,001,28-04-1988,84,78,191,,,,,,
B32E0301,001,16-05-1988,111,105,164,,,,,,
B32E0301,001,30-05-1988,110,104,165,,,,,,
B32E0301,001,14-06-1988,131,125,144,,,,,,
B32E0301,001,28-06-1988,139,133,136,,,,,,
B32E0301,001,14-07-1988,92,86,183,,,,,,
B32E0301,001,28-07-1988,86,80,189,,,,,,
B32E0301,001,14-08-1988,,,,N,,,,,
B32E0301,001,28-08-1988,111,105,164,,,,,,
B32E0301,001,14-09-1988,109,103,166,,,,,,
B32E0301,001,28-09-1988,,,,N,,,,,
B32E0301,001,14-10-1988,76,70,199,,,,,,
B32E0301,001,28-10-1988,84,78,191,,,,,,
B32E0301,001,14-11-1988,72,66,203,,,,,,
B32E0301,001,28-11-1988,77,71,198,,,,,,
B32E0301,001,14-12-1988,64,58,211,,,,,,
B32E0301,001,30-12-1988,62,56,213,,,,,,
B32E0301,001,16-01-1989,71,65,204,,,,,,
B32E0301,001,30-01-1989,70,64,205,,,,,,
B32E0301,001,14-02-1989,68,62,207,,,,,,
B32E0301,001,28-02-1989,48,42,227,,,,,,
B32E0301,001,14-03-1989,54,48,221,,,,,,
B32E0301,001,30-03-1989,68,62,207,,,,,,
B32E0301,001,14-04-1989,53,47,222,,,,,,
B32E0301,001,28-04-1989,67,61,208,,,,,,
B32E0301,001,15-05-1989,103,97,172,,,,,,
B32E0301,001,31-05-1989,89,83,186,,,,,,
B32E0301,001,14-06-1989,111,105,164,,,,,,
B32E0301,001,28-06-1989,141,135,134,,,,,,
B32E0301,001,14-07-1989,151,145,124,,,,,,
B32E0301,001,27-07-1989,156,150,119,,,,,,
B32E0301,001,14-08-1989,162,156,113,,,,,,
B32E0301,001,25-08-1989,158,152,117,,,,,,
B32E0301,001,14-09-1989,147,141,128,,,,,,
B32E0301,001,27-09-1989,148,142,127,,,,,,
B32E0301,001,13-10-1989,139,133,136,,,,,,
B32E0301,001,30-10-1989,121,115,154,,,,,,
B32E0301,001,14-11-1989,97,91,178,,,,,,
B32E0301,001,30-11-1989,93,87,182,,,,,,
B32E0301,001,14-12-1989,69,63,206,,,,,,
B32E0301,001,28-12-1989,,,,N,,,,,
B32E0301,001,15-01-1990,78,72,197,,,,,,
B32E0301,001,30-01-1990,64,58,211,,,,,,
B32E0301,001,15-02-1990,55,49,220,,,,,,
B32E0301,001,28-02-1990,54,48,221,,,,,,
B32E0301,001,14-03-1990,69,63,206,,,,,,
B32E0301,001,30-03-1990,68,62,207,,,,,,
B32E0301,001,14-05-1990,89,83,186,,,,,,
B32E0301,001,31-05-1990,127,121,148,,,,,,
B32E0301,001,14-06-1990,103,97,172,,,,,,
B32E0301,001,29-06-1990,104,98,171,,,,,,
B32E0301,001,14-07-1990,106,100,169,,,,,,
B32E0301,001,30-07-1990,110,104,165,,,,,,
B32E0301,001,14-08-1990,114,108,161,,,,,,
B32E0301,001,29-08-1990,116,110,159,,,,,,
B32E0301,001,15-09-1990,110,104,165,,,,,,
B32E0301,001,30-09-1990,108,102,167,,,,,,
B32E0301,001,16-10-1990,67,61,208,,,,,,
B32E0301,001,30-10-1990,68,62,207,,,,,,
B32E0301,001,15-12-1990,68,62,207,,,,,,
B32E0301,001,31-12-1990,66,60,209,,,,,,
B32E0301,001,28-01-1991,,,,N,,,,,
B32E0301,001,14-02-1991,,,,N,,,,,
B32E0301,001,28-02-1991,69,63,206,,,,,,
B32E0301,001,15-03-1991,69,63,206,,,,,,
B32E0301,001,30-03-1991,80,74,195,,,,,,
B32E0301,001,15-04-1991,95,89,180,,,,,,
B32E0301,001,29-04-1991,81,75,194,,,,,,
B32E0301,001,14-05-1991,89,83,186,,,,,,
B32E0301,001,30-05-1991,98,92,177,,,,,,
