Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1989,tot:,11-07-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0124,001,32EP0074,169690,472800,1457,01-02-1989,01-02-1989,01-02-1998,1517,60,816,708
B32E0124,001,32EP0074,169690,472800,1457,01-02-1989,01-02-1998,11-07-2017,1516,59,816,708


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0124,001,14-03-1989,290,230,1227,,,,,,
B32E0124,001,28-03-1989,276,216,1241,,,,,,
B32E0124,001,14-04-1989,275,215,1242,,,,,,
B32E0124,001,28-04-1989,280,220,1237,,,,,,
B32E0124,001,16-05-1989,290,230,1227,,,,,,
B32E0124,001,26-05-1989,202,142,1315,,,,,,
B32E0124,001,14-06-1989,310,250,1207,,,,,,
B32E0124,001,27-06-1989,319,259,1198,,,,,,
B32E0124,001,14-07-1989,325,265,1192,,,,,,
B32E0124,001,28-07-1989,334,274,1183,,,,,,
B32E0124,001,14-08-1989,339,279,1178,,,,,,
B32E0124,001,28-08-1989,345,285,1172,,,,,,
B32E0124,001,14-09-1989,350,290,1167,,,,,,
B32E0124,001,28-09-1989,355,295,1162,,,,,,
B32E0124,001,13-10-1989,360,300,1157,,,,,,
B32E0124,001,27-10-1989,364,304,1153,,,,,,
B32E0124,001,14-11-1989,368,308,1149,,,,,,
B32E0124,001,28-11-1989,370,310,1147,,,,,,
B32E0124,001,14-12-1989,373,313,1144,,,,,,
B32E0124,001,27-12-1989,365,305,1152,,,,,,
B32E0124,001,15-01-1990,358,298,1159,,,,,,
B32E0124,001,29-01-1990,358,298,1159,,,,,,
B32E0124,001,14-02-1990,348,288,1169,,,,,,
B32E0124,001,28-02-1990,334,274,1183,,,,,,
B32E0124,001,14-03-1990,312,252,1205,,,,,,
B32E0124,001,28-03-1990,308,248,1209,,,,,,
B32E0124,001,12-04-1990,312,252,1205,,,,,,
B32E0124,001,27-04-1990,319,259,1198,,,,,,
B32E0124,001,14-05-1990,328,268,1189,,,,,,
B32E0124,001,28-05-1990,335,275,1182,,,,,,
B32E0124,001,14-06-1990,343,283,1174,,,,,,
B32E0124,001,28-06-1990,347,287,1170,,,,,,
B32E0124,001,16-07-1990,355,295,1162,,,,,,
B32E0124,001,27-07-1990,359,299,1158,,,,,,
B32E0124,001,14-08-1990,370,310,1147,,,,,,
B32E0124,001,27-08-1990,372,312,1145,,,,,,
B32E0124,001,13-09-1990,376,316,1141,,,,,,
B32E0124,001,27-09-1990,380,320,1137,,,,,,
B32E0124,001,15-10-1990,383,323,1134,,,,,,
B32E0124,001,29-10-1990,386,326,1131,,,,,,
B32E0124,001,14-11-1990,388,328,1129,,,,,,
B32E0124,001,28-11-1990,373,313,1144,,,,,,
B32E0124,001,13-12-1990,366,306,1151,,,,,,
B32E0124,001,27-12-1990,364,304,1153,,,,,,
B32E0124,001,14-01-1991,350,290,1167,,,,,,
B32E0124,001,28-01-1991,343,283,1174,,,,,,
B32E0124,001,14-02-1991,346,286,1171,,,,,,
B32E0124,001,28-02-1991,350,290,1167,,,,,,
B32E0124,001,14-03-1991,354,294,1163,,,,,,
B32E0124,001,28-03-1991,359,299,1158,,,,,,
B32E0124,001,15-04-1991,365,305,1152,,,,,,
B32E0124,001,29-04-1991,369,309,1148,,,,,,
B32E0124,001,14-05-1991,373,313,1144,,,,,,
B32E0124,001,28-05-1991,378,318,1139,,,,,,
B32E0124,001,14-06-1991,384,324,1133,,,,,,
B32E0124,001,28-06-1991,380,320,1137,,,,,,
B32E0124,001,12-07-1991,371,311,1146,,,,,,
B32E0124,001,26-07-1991,372,312,1145,,,,,,
B32E0124,001,14-08-1991,385,325,1132,,,,,,
B32E0124,001,28-08-1991,392,332,1125,,,,,,
B32E0124,001,13-09-1991,401,341,1116,,,,,,
B32E0124,001,27-09-1991,404,344,1113,,,,,,
B32E0124,001,14-10-1991,407,347,1110,,,,,,
B32E0124,001,29-10-1991,410,350,1107,,,,,,
B32E0124,001,14-11-1991,409,349,1108,,,,,,
B32E0124,001,28-11-1991,399,339,1118,,,,,,
B32E0124,001,13-12-1991,395,335,1122,,,,,,
B32E0124,001,30-12-1991,394,334,1123,,,,,,
B32E0124,001,14-01-1992,388,328,1129,,,,,,
B32E0124,001,28-01-1992,381,321,1136,,,,,,
B32E0124,001,14-02-1992,379,319,1138,,,,,,
B32E0124,001,28-02-1992,379,319,1138,,,,,,
B32E0124,001,13-03-1992,379,319,1138,,,,,,
B32E0124,001,30-03-1992,374,314,1143,,,,,,
B32E0124,001,13-04-1992,370,310,1147,,,,,,
B32E0124,001,28-04-1992,368,308,1149,,,,,,
B32E0124,001,14-05-1992,365,305,1152,,,,,,
B32E0124,001,27-05-1992,370,310,1147,,,,,,
B32E0124,001,15-06-1992,357,297,1160,,,,,,
B32E0124,001,29-06-1992,360,300,1157,,,,,,
B32E0124,001,13-07-1992,367,307,1150,,,,,,
B32E0124,001,28-07-1992,373,313,1144,,,,,,
B32E0124,001,17-08-1992,383,323,1134,,,,,,
B32E0124,001,28-08-1992,385,325,1132,,,,,,
B32E0124,001,14-09-1992,380,320,1137,,,,,,
