Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-09-1981,tot:,23-01-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0108,001,32FP0108,172590,470880,2265,24-08-1981,07-09-1981,01-02-1998,2317,52,765,565
B32F0108,001,32FP0108,172590,470880,2265,24-08-1981,01-02-1998,23-01-2013,2322,57,765,565


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0108,001,14-09-1981,806,754,1511,,,,,,
B32F0108,001,28-09-1981,811,759,1506,,,,,,
B32F0108,001,14-10-1981,812,760,1505,,,,,,
B32F0108,001,28-10-1981,816,764,1501,,,,,,
B32F0108,001,13-11-1981,823,771,1494,,,,,,
B32F0108,001,27-11-1981,823,771,1494,,,,,,
B32F0108,001,28-12-1981,823,771,1494,,,,,,
B32F0108,001,14-01-1982,821,769,1496,,,,,,
B32F0108,001,28-01-1982,815,763,1502,,,,,,
B32F0108,001,15-02-1982,810,758,1507,,,,,,
B32F0108,001,01-03-1982,809,757,1508,,,,,,
B32F0108,001,15-03-1982,805,753,1512,,,,,,
B32F0108,001,29-03-1982,808,756,1509,,,,,,
B32F0108,001,14-04-1982,796,744,1521,,,,,,
B32F0108,001,28-04-1982,800,748,1517,,,,,,
B32F0108,001,14-05-1982,796,744,1521,,,,,,
B32F0108,001,28-05-1982,795,743,1522,,,,,,
B32F0108,001,14-06-1982,798,746,1519,,,,,,
B32F0108,001,28-06-1982,803,751,1514,,,,,,
B32F0108,001,14-07-1982,805,753,1512,,,,,,
B32F0108,001,28-07-1982,811,759,1506,,,,,,
B32F0108,001,16-08-1982,817,765,1500,,,,,,
B32F0108,001,27-08-1982,819,767,1498,,,,,,
B32F0108,001,14-09-1982,823,771,1494,,,,,,
B32F0108,001,28-09-1982,830,778,1487,,,,,,
B32F0108,001,14-10-1982,832,780,1485,,,,,,
B32F0108,001,28-10-1982,840,788,1477,,,,,,
B32F0108,001,15-11-1982,845,793,1472,,,,,,
B32F0108,001,29-11-1982,848,796,1469,,,,,,
B32F0108,001,14-12-1982,852,800,1465,,,,,,
B32F0108,001,28-12-1982,856,804,1461,,,,,,
B32F0108,001,14-01-1983,858,806,1459,,,,,,
B32F0108,001,28-01-1983,861,809,1456,,,,,,
B32F0108,001,14-02-1983,860,808,1457,,,,,,
B32F0108,001,28-02-1983,852,800,1465,,,,,,
B32F0108,001,14-03-1983,843,791,1474,,,,,,
B32F0108,001,28-03-1983,840,788,1477,,,,,,
B32F0108,001,14-04-1983,838,786,1479,,,,,,
B32F0108,001,28-04-1983,837,785,1480,,,,,,
B32F0108,001,16-05-1983,831,779,1486,,,,,,
B32F0108,001,27-05-1983,828,776,1489,,,,,,
B32F0108,001,14-06-1983,815,763,1502,,,,,,
B32F0108,001,28-06-1983,802,750,1515,,,,,,
B32F0108,001,14-07-1983,794,742,1523,,,,,,
B32F0108,001,28-07-1983,792,740,1525,,,,,,
B32F0108,001,15-08-1983,793,741,1524,,,,,,
B32F0108,001,29-08-1983,799,747,1518,,,,,,
B32F0108,001,14-09-1983,804,752,1513,,,,,,
B32F0108,001,28-09-1983,809,757,1508,,,,,,
B32F0108,001,13-10-1983,811,759,1506,,,,,,
B32F0108,001,28-10-1983,817,765,1500,,,,,,
B32F0108,001,14-11-1983,830,778,1487,,,,,,
B32F0108,001,28-11-1983,828,776,1489,,,,,,
B32F0108,001,13-12-1983,832,780,1485,,,,,,
B32F0108,001,28-12-1983,832,780,1485,,,,,,
B32F0108,001,13-01-1984,837,785,1480,,,,,,
B32F0108,001,27-01-1984,820,768,1497,,,,,,
B32F0108,001,14-02-1984,802,750,1515,,,,,,
B32F0108,001,28-02-1984,774,722,1543,,,,,,
B32F0108,001,14-03-1984,765,713,1552,,,,,,
B32F0108,001,28-03-1984,754,702,1563,,,,,,
B32F0108,001,13-04-1984,757,705,1560,,,,,,
B32F0108,001,27-04-1984,756,704,1561,,,,,,
B32F0108,001,14-05-1984,764,712,1553,,,,,,
B32F0108,001,28-05-1984,758,706,1559,,,,,,
B32F0108,001,14-06-1984,762,710,1555,,,,,,
B32F0108,001,28-06-1984,766,714,1551,,,,,,
B32F0108,001,13-07-1984,765,713,1552,,,,,,
B32F0108,001,27-07-1984,772,720,1545,,,,,,
B32F0108,001,14-08-1984,775,723,1542,,,,,,
B32F0108,001,28-08-1984,776,724,1541,,,,,,
B32F0108,001,14-09-1984,779,727,1538,,,,,,
B32F0108,001,27-09-1984,785,733,1532,,,,,,
B32F0108,001,15-10-1984,790,738,1527,,,,,,
B32F0108,001,29-10-1984,793,741,1524,,,,,,
B32F0108,001,14-11-1984,794,742,1523,,,,,,
B32F0108,001,28-11-1984,798,746,1519,,,,,,
B32F0108,001,14-12-1984,796,744,1521,,,,,,
B32F0108,001,28-12-1984,801,749,1516,,,,,,
B32F0108,001,14-01-1985,800,748,1517,,,,,,
B32F0108,001,28-01-1985,792,740,1525,,,,,,
B32F0108,001,14-02-1985,790,738,1527,,,,,,
B32F0108,001,28-02-1985,790,738,1527,,,,,,
B32F0108,001,14-03-1985,785,733,1532,,,,,,
B32F0108,001,28-03-1985,784,732,1533,,,,,,
B32F0108,001,15-04-1985,784,732,1533,,,,,,
B32F0108,001,29-04-1985,783,731,1534,,,,,,
B32F0108,001,13-05-1985,782,730,1535,,,,,,
B32F0108,001,28-05-1985,779,727,1538,,,,,,
B32F0108,001,14-06-1985,773,721,1544,,,,,,
B32F0108,001,28-06-1985,776,724,1541,,,,,,
B32F0108,001,12-07-1985,778,726,1539,,,,,,
B32F0108,001,29-07-1985,777,725,1540,,,,,,
B32F0108,001,14-08-1985,778,726,1539,,,,,,
B32F0108,001,28-08-1985,780,728,1537,,,,,,
B32F0108,001,13-09-1985,780,728,1537,,,,,,
B32F0108,001,27-09-1985,788,736,1529,,,,,,
B32F0108,001,14-10-1985,789,737,1528,,,,,,
B32F0108,001,28-10-1985,795,743,1522,,,,,,
B32F0108,001,14-11-1985,796,744,1521,,,,,,
B32F0108,001,28-11-1985,802,750,1515,,,,,,
B32F0108,001,13-12-1985,800,748,1517,,,,,,
B32F0108,001,24-12-1985,804,752,1513,,,,,,
B32F0108,001,14-01-1986,805,753,1512,,,,,,
B32F0108,001,28-01-1986,809,757,1508,,,,,,
B32F0108,001,14-02-1986,786,734,1531,,,,,,
B32F0108,001,28-02-1986,774,722,1543,,,,,,
B32F0108,001,14-03-1986,766,714,1551,,,,,,
B32F0108,001,28-04-1986,766,714,1551,,,,,,
B32F0108,001,14-05-1986,775,723,1542,,,,,,
B32F0108,001,28-05-1986,775,723,1542,,,,,,
B32F0108,001,13-06-1986,777,725,1540,,,,,,
B32F0108,001,30-06-1986,778,726,1539,,,,,,
B32F0108,001,15-07-1986,782,730,1535,,,,,,
B32F0108,001,28-07-1986,783,731,1534,,,,,,
B32F0108,001,14-08-1986,788,736,1529,,,,,,
B32F0108,001,28-08-1986,792,740,1525,,,,,,
B32F0108,001,15-09-1986,796,744,1521,,,,,,
B32F0108,001,29-09-1986,804,752,1513,,,,,,
B32F0108,001,14-10-1986,810,758,1507,,,,,,
