Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1980,tot:,24-10-2012,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0093,002,32FP0093,171740,471680,2177,20-11-1979,20-11-1979,01-02-1998,2210,33,-1023,-1223
B32F0093,002,32FP0093,171740,471680,2177,20-11-1979,01-02-1998,24-10-2012,2215,38,-1023,-1223


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0093,002,14-04-1980,1165,1132,1045,,,,,,
B32F0093,002,28-04-1980,1151,1118,1059,,,,,,
B32F0093,002,14-05-1980,1159,1126,1051,,,,,,
B32F0093,002,28-05-1980,1182,1149,1028,,,,,,
B32F0093,002,13-06-1980,1170,1137,1040,,,,,,
B32F0093,002,27-06-1980,1182,1149,1028,,,,,,
B32F0093,002,14-07-1980,1175,1142,1035,,,,,,
B32F0093,002,28-07-1980,1181,1148,1029,,,,,,
B32F0093,002,14-08-1980,1185,1152,1025,,,,,,
B32F0093,002,28-08-1980,1194,1161,1016,,,,,,
B32F0093,002,15-09-1980,1170,1137,1040,,,,,,
B32F0093,002,29-09-1980,1165,1132,1045,,,,,,
B32F0093,002,14-10-1980,1177,1144,1033,,,,,,
B32F0093,002,28-10-1980,1176,1143,1034,,,,,,
B32F0093,002,14-11-1980,1174,1141,1036,,,,,,
B32F0093,002,28-11-1980,1177,1144,1033,,,,,,
B32F0093,002,15-12-1980,1184,1151,1026,,,,,,
B32F0093,002,29-12-1980,1172,1139,1038,,,,,,
B32F0093,002,14-01-1981,1188,1155,1022,,,,,,
B32F0093,002,28-01-1981,1158,1125,1052,,,,,,
B32F0093,002,13-02-1981,1158,1125,1052,,,,,,
B32F0093,002,27-02-1981,1146,1113,1064,,,,,,
B32F0093,002,13-03-1981,1142,1109,1068,,,,,,
B32F0093,002,27-03-1981,1142,1109,1068,,,,,,
