Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32F0020,001,32FP0020,170760,472670,1896,,1944,-2604,-2704,1955/01/28,1998/02/01
B32F0020,001,32FP0020,170760,472670,1896,,1939,-2604,-2704,1998/02/01,2013/01/23

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32F0020,001,1991/10/14 00:00:00,730,
B32F0020,001,1991/12/13 00:00:00,730,
B32F0020,001,1992/04/28 00:00:00,696,
B32F0020,001,1992/08/28 00:00:00,699,
B32F0020,001,1992/10/14 00:00:00,700,
B32F0020,001,1992/12/14 00:00:00,687,
B32F0020,001,1993/04/28 00:00:00,639,
B32F0020,001,1993/08/27 00:00:00,650,
B32F0020,001,1993/10/14 00:00:00,645,
B32F0020,001,1993/12/14 00:00:00,624,
B32F0020,001,1994/04/14 00:00:00,529,
B32F0020,001,1994/08/29 00:00:00,563,
B32F0020,001,1994/10/14 00:00:00,567,
B32F0020,001,1994/12/14 00:00:00,557,
B32F0020,001,1995/04/28 00:00:00,468,
B32F0020,001,1995/08/29 00:00:00,526,
B32F0020,001,1995/10/16 00:00:00,555,
B32F0020,001,1995/12/15 00:00:00,588,
B32F0020,001,1996/04/29 00:00:00,640,
B32F0020,001,1996/08/28 00:00:00,672,
B32F0020,001,1996/10/11 00:00:00,687,
B32F0020,001,1997/08/29 00:00:00,670,
B32F0020,001,1997/10/14 00:00:00,679,
B32F0020,001,1997/12/15 00:00:00,685,
B32F0020,001,1998/04/28 00:00:00,638,
B32F0020,001,1998/08/28 00:00:00,645,
B32F0020,001,1998/10/14 00:00:00,632,
B32F0020,001,1998/12/14 00:00:00,578,
B32F0020,001,1999/03/15 00:00:00,545,
B32F0020,001,1999/06/14 00:00:00,548,
B32F0020,001,1999/08/13 00:00:00,573,
B32F0020,001,1999/10/14 00:00:00,600,
B32F0020,001,1999/12/14 00:00:00,624,
B32F0020,001,2000/04/28 00:00:00,570,
B32F0020,001,2000/08/28 00:00:00,615,
B32F0020,001,2000/10/13 00:00:00,628,
B32F0020,001,2000/12/14 00:00:00,625,
B32F0020,001,2001/08/28 00:00:00,594,
B32F0020,001,2001/10/15 00:00:00,596,
B32F0020,001,2001/12/14 00:00:00,600,
B32F0020,001,2002/05/01 00:00:00,539,
B32F0020,001,2002/08/28 00:00:00,554,
B32F0020,001,2002/10/15 00:00:00,573,
B32F0020,001,2002/12/16 00:00:00,586,
B32F0020,001,2003/01/15 00:00:00,,N
B32F0020,001,2003/01/28 00:00:00,,N
B32F0020,001,2003/02/13 00:00:00,,N
B32F0020,001,2003/02/27 00:00:00,,N
B32F0020,001,2003/03/17 00:00:00,,N
B32F0020,001,2003/03/27 00:00:00,,N
B32F0020,001,2003/04/16 00:00:00,,N
B32F0020,001,2003/04/29 00:00:00,564,
B32F0020,001,2003/05/13 00:00:00,,N
B32F0020,001,2003/05/27 00:00:00,,N
B32F0020,001,2003/06/16 00:00:00,,N
B32F0020,001,2003/06/27 00:00:00,,N
B32F0020,001,2003/07/14 00:00:00,,N
B32F0020,001,2003/07/30 00:00:00,,N
B32F0020,001,2003/08/14 00:00:00,,N
B32F0020,001,2003/08/28 00:00:00,618,
B32F0020,001,2003/09/29 00:00:00,,N
B32F0020,001,2003/10/14 00:00:00,641,
B32F0020,001,2005/11/07 10:35:00,660,
B32F0020,001,2006/03/30 00:00:00,668,
B32F0020,001,2006/07/04 00:00:00,660,
B32F0020,001,2006/10/16 00:00:00,674,
B32F0020,001,2007/02/01 00:00:00,664,
B32F0020,001,2007/04/17 00:00:00,621,
B32F0020,001,2007/07/09 00:00:00,633,
B32F0020,001,2007/10/10 00:00:00,640,
B32F0020,001,2008/01/22 00:00:00,634,
B32F0020,001,2008/04/16 00:00:00,615,
B32F0020,001,2008/07/17 00:00:00,632,
B32F0020,001,2008/10/23 00:00:00,655,
B32F0020,001,2009/01/29 00:00:00,645,
B32F0020,001,2009/04/23 00:00:00,636,
B32F0020,001,2009/07/14 00:00:00,656,
B32F0020,001,2009/10/15 00:00:00,677,
