Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1985,tot:,30-01-1990,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0305,002,32EP7804,166550,472985,545,14-03-1985,14-03-1985,14-06-1988,548,3,298,248
B32E0305,002,32EP7804,166550,472985,545,14-03-1985,14-06-1988,06-06-1991,554,9,304,254


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0305,002,14-03-1985,3,0,545,,,,,,
B32E0305,002,28-03-1985,1,-2,547,,,,,,
B32E0305,002,15-04-1985,,,,O,,,,,
B32E0305,002,29-04-1985,,,,N,,,,,
B32E0305,002,14-05-1985,,,,O,,,,,
B32E0305,002,29-05-1985,20,17,528,,,,,,
B32E0305,002,17-06-1985,,,,O,,,,,
B32E0305,002,28-06-1985,,,,O,,,,,
B32E0305,002,12-07-1985,40,37,508,,,,,,
B32E0305,002,29-07-1985,8,5,540,,,,,,
B32E0305,002,19-08-1985,5,2,543,,,,,,
B32E0305,002,28-08-1985,23,20,525,,,,,,
B32E0305,002,16-09-1985,24,21,524,,,,,,
B32E0305,002,02-10-1985,,,,N,,,,,
B32E0305,002,15-10-1985,28,25,520,,,,,,
B32E0305,002,31-10-1985,21,18,527,,,,,,
B32E0305,002,14-11-1985,,,,O,,,,,
B32E0305,002,28-01-1986,,,,O,,,,,
B32E0305,002,14-03-1986,21,18,527,,,,,,
B32E0305,002,14-04-1986,5,2,543,,,,,,
B32E0305,002,28-04-1986,11,8,537,,,,,,
B32E0305,002,30-06-1986,84,81,464,,,,,,
B32E0305,002,14-07-1986,97,94,451,,,,,,
B32E0305,002,28-07-1986,106,103,442,,,,,,
B32E0305,002,13-03-1987,,,,O,,,,,
B32E0305,002,30-03-1987,,,,O,,,,,
B32E0305,002,15-04-1987,,,,O,,,,,
B32E0305,002,29-04-1987,29,26,519,,,,,,
B32E0305,002,14-05-1987,6,3,542,,,,,,
B32E0305,002,28-05-1987,25,22,523,,,,,,
B32E0305,002,14-06-1987,5,2,543,,,,,,
B32E0305,002,28-06-1987,26,23,522,,,,,,
B32E0305,002,14-07-1987,74,71,474,,,,,,
B32E0305,002,28-07-1987,5,2,543,,,,,,
B32E0305,002,14-08-1987,5,2,543,,,,,,
B32E0305,002,28-08-1987,18,15,530,,,,,,
B32E0305,002,14-09-1987,27,24,521,,,,,,
B32E0305,002,28-09-1987,0,-3,548,,,,,,
B32E0305,002,14-06-1988,81,72,473,,,,,,
B32E0305,002,28-06-1988,82,73,472,,,,,,
B32E0305,002,14-07-1988,46,37,508,,,,,,
B32E0305,002,28-07-1988,35,26,519,,,,,,
B32E0305,002,14-08-1988,,,,N,,,,,
B32E0305,002,28-08-1988,34,25,520,,,,,,
B32E0305,002,14-09-1988,63,54,491,,,,,,
B32E0305,002,28-09-1988,,,,N,,,,,
B32E0305,002,14-10-1988,13,4,541,,,,,,
B32E0305,002,28-10-1988,23,14,531,,,,,,
B32E0305,002,14-11-1988,9,0,545,,,,,,
B32E0305,002,28-11-1988,19,10,535,,,,,,
B32E0305,002,14-12-1988,0,-9,554,,,,,,
B32E0305,002,30-12-1988,0,-9,554,,,,,,
B32E0305,002,16-01-1989,7,-2,547,,,,,,
B32E0305,002,30-01-1989,8,-1,546,,,,,,
B32E0305,002,14-02-1989,4,-5,550,,,,,,
B32E0305,002,28-02-1989,0,-9,554,,,,,,
B32E0305,002,14-03-1989,0,-9,554,,,,,,
B32E0305,002,30-03-1989,6,-3,548,,,,,,
B32E0305,002,14-04-1989,0,-9,554,,,,,,
B32E0305,002,28-04-1989,0,-9,554,,,,,,
B32E0305,002,15-05-1989,42,33,512,,,,,,
B32E0305,002,31-05-1989,19,10,535,,,,,,
B32E0305,002,14-06-1989,54,45,500,,,,,,
B32E0305,002,28-06-1989,74,65,480,,,,,,
B32E0305,002,14-07-1989,93,84,461,,,,,,
B32E0305,002,27-07-1989,95,86,459,,,,,,
B32E0305,002,14-08-1989,107,98,447,,,,,,
B32E0305,002,25-08-1989,94,85,460,,,,,,
B32E0305,002,14-09-1989,69,60,485,,,,,,
B32E0305,002,27-09-1989,86,77,468,,,,,,
B32E0305,002,13-10-1989,68,59,486,,,,,,
B32E0305,002,30-10-1989,42,33,512,,,,,,
B32E0305,002,14-11-1989,42,33,512,,,,,,
B32E0305,002,30-11-1989,45,36,509,,,,,,
B32E0305,002,14-12-1989,6,-3,548,,,,,,
B32E0305,002,28-12-1989,,,,N,,,,,
B32E0305,002,15-01-1990,16,7,538,,,,,,
B32E0305,002,30-01-1990,0,-9,554,,,,,,
