Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,27-04-1962,tot:,13-12-1990,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0009,001,32FP0009,170360,472675,1732,23-02-1955,23-02-1955,28-04-1972,1789,57,-2868,-2968
B32F0009,001,32FP0009,170360,472675,1732,23-02-1955,28-04-1972,28-12-1990,1719,-13,-2868,-2968


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0009,001,27-04-1962,245,188,1544,,,,,,
B32F0009,001,06-09-1962,308,251,1481,,,,,,
B32F0009,001,29-10-1962,327,270,1462,,,,,,
B32F0009,001,18-12-1962,337,280,1452,,,,,,
B32F0009,001,26-04-1963,339,282,1450,,,,,,
B32F0009,001,29-08-1963,349,292,1440,,,,,,
B32F0009,001,17-10-1963,327,270,1462,,,,,,
B32F0009,001,17-12-1963,325,268,1464,,,,,,
B32F0009,001,01-05-1964,366,309,1423,,,,,,
B32F0009,001,26-08-1964,403,346,1386,,,,,,
B32F0009,001,14-10-1964,420,363,1369,,,,,,
B32F0009,001,14-12-1964,415,358,1374,,,,,,
B32F0009,001,26-04-1965,377,320,1412,,,,,,
B32F0009,001,02-09-1965,358,301,1431,,,,,,
B32F0009,001,14-10-1965,350,293,1439,,,,,,
B32F0009,001,15-12-1965,338,281,1451,,,,,,
B32F0009,001,16-02-1966,259,202,1530,,,,,,
B32F0009,001,03-05-1966,229,172,1560,,,,,,
B32F0009,001,29-08-1966,259,202,1530,,,,,,
B32F0009,001,13-10-1966,304,247,1485,,,,,,
B32F0009,001,13-12-1966,249,192,1540,,,,,,
B32F0009,001,02-05-1967,271,214,1518,,,,,,
B32F0009,001,30-08-1967,346,289,1443,,,,,,
B32F0009,001,13-10-1967,364,307,1425,,,,,,
B32F0009,001,15-12-1967,342,285,1447,,,,,,
B32F0009,001,29-04-1968,317,260,1472,,,,,,
B32F0009,001,28-08-1968,360,303,1429,,,,,,
B32F0009,001,15-10-1968,342,285,1447,,,,,,
B32F0009,001,16-12-1968,344,287,1445,,,,,,
B32F0009,001,28-04-1969,334,277,1455,,,,,,
B32F0009,001,14-10-1969,381,324,1408,,,,,,
B32F0009,001,15-12-1969,400,343,1389,,,,,,
B32F0009,001,28-04-1970,365,308,1424,,,,,,
B32F0009,001,27-08-1970,412,355,1377,,,,,,
B32F0009,001,14-10-1970,425,368,1364,,,,,,
B32F0009,001,28-04-1971,406,349,1383,,,,,,
B32F0009,001,28-04-1972,462,475,1257,,,,,,
B32F0009,001,28-08-1972,461,474,1258,,,,,,
B32F0009,001,13-10-1972,469,482,1250,,,,,,
B32F0009,001,14-12-1972,476,489,1243,,,,,,
B32F0009,001,27-04-1973,469,482,1250,,,,,,
B32F0009,001,29-08-1973,480,493,1239,,,,,,
B32F0009,001,12-10-1973,493,506,1226,,,,,,
B32F0009,001,14-12-1973,492,505,1227,,,,,,
B32F0009,001,02-05-1974,561,574,1158,,,,,,
B32F0009,001,28-08-1974,494,507,1225,,,,,,
B32F0009,001,16-10-1974,501,514,1218,,,,,,
B32F0009,001,13-12-1974,465,478,1254,,,,,,
B32F0009,001,28-04-1975,392,405,1327,,,,,,
B32F0009,001,14-10-1975,446,459,1273,,,,,,
B32F0009,001,14-11-1975,460,473,1259,,,,,,
B32F0009,001,15-12-1975,469,482,1250,,,,,,
B32F0009,001,14-01-1976,474,487,1245,,,,,,
B32F0009,001,28-04-1976,476,489,1243,,,,,,
B32F0009,001,27-08-1976,518,531,1201,,,,,,
B32F0009,001,14-10-1976,536,549,1183,,,,,,
B32F0009,001,14-12-1976,536,549,1183,,,,,,
B32F0009,001,29-08-1977,547,560,1172,,,,,,
B32F0009,001,28-10-1977,561,574,1158,,,,,,
B32F0009,001,02-05-1978,521,534,1198,,,,,,
B32F0009,001,15-08-1978,539,552,1180,,,,,,
B32F0009,001,28-08-1978,547,560,1172,,,,,,
B32F0009,001,13-10-1978,553,566,1166,,,,,,
B32F0009,001,14-12-1978,587,600,1132,,,,,,
B32F0009,001,12-04-1979,526,539,1193,,,,,,
B32F0009,001,14-05-1979,498,511,1221,,,,,,
B32F0009,001,14-08-1979,481,494,1238,,,,,,
B32F0009,001,28-08-1979,488,501,1231,,,,,,
B32F0009,001,15-10-1979,507,520,1212,,,,,,
B32F0009,001,14-12-1979,509,522,1210,,,,,,
B32F0009,001,28-04-1980,446,459,1273,,,,,,
B32F0009,001,14-10-1980,496,509,1223,,,,,,
B32F0009,001,15-12-1980,506,519,1213,,,,,,
B32F0009,001,28-04-1981,412,425,1307,,,,,,
B32F0009,001,28-08-1981,455,468,1264,,,,,,
B32F0009,001,14-10-1981,465,478,1254,,,,,,
B32F0009,001,28-04-1982,438,451,1281,,,,,,
B32F0009,001,14-10-1982,490,503,1229,,,,,,
B32F0009,001,14-12-1982,511,524,1208,,,,,,
B32F0009,001,28-04-1983,469,482,1250,,,,,,
B32F0009,001,29-08-1983,453,466,1266,,,,,,
B32F0009,001,13-10-1983,474,487,1245,,,,,,
B32F0009,001,13-12-1983,,,,Y,,,,,
B32F0009,001,27-04-1984,419,432,1300,,,,,,
B32F0009,001,28-08-1984,449,462,1270,,,,,,
B32F0009,001,15-10-1984,470,483,1249,,,,,,
B32F0009,001,14-12-1984,461,474,1258,,,,,,
B32F0009,001,29-04-1985,451,464,1268,,,,,,
B32F0009,001,28-08-1985,464,477,1255,,,,,,
B32F0009,001,14-10-1985,474,487,1245,,,,,,
B32F0009,001,13-12-1985,490,503,1229,,,,,,
B32F0009,001,28-04-1986,649,662,1070,,,,,,
B32F0009,001,28-04-1987,425,438,1294,,,,,,
B32F0009,001,28-04-1988,408,421,1311,,,,,,
B32F0009,001,28-04-1989,440,453,1279,,,,,,
B32F0009,001,13-10-1989,461,474,1258,,,,,,
B32F0009,001,27-08-1990,490,503,1229,,,,,,
B32F0009,001,15-10-1990,500,513,1219,,,,,,
B32F0009,001,13-12-1990,,,,D,,,,,
