Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1980,tot:,23-01-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0091,001,32FP0091,171970,472100,2337,03-12-1979,03-12-1979,01-02-1998,2374,37,1037,837
B32F0091,001,32FP0091,171970,472100,2337,03-12-1979,01-02-1998,23-01-2013,2379,42,1037,837


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0091,001,14-04-1980,1070,1033,1304,,,,,,
B32F0091,001,28-04-1980,1070,1033,1304,,,,,,
B32F0091,001,14-05-1980,1067,1030,1307,,,,,,
B32F0091,001,28-05-1980,1067,1030,1307,,,,,,
B32F0091,001,13-06-1980,1072,1035,1302,,,,,,
B32F0091,001,27-06-1980,1073,1036,1301,,,,,,
B32F0091,001,14-07-1980,1072,1035,1302,,,,,,
B32F0091,001,28-07-1980,1075,1038,1299,,,,,,
B32F0091,001,14-08-1980,1079,1042,1295,,,,,,
B32F0091,001,28-08-1980,1081,1044,1293,,,,,,
B32F0091,001,15-09-1980,1082,1045,1292,,,,,,
B32F0091,001,29-09-1980,1079,1042,1295,,,,,,
B32F0091,001,14-10-1980,1080,1043,1294,,,,,,
B32F0091,001,28-10-1980,1081,1044,1293,,,,,,
B32F0091,001,14-11-1980,1088,1051,1286,,,,,,
B32F0091,001,28-11-1980,1086,1049,1288,,,,,,
B32F0091,001,15-12-1980,1091,1054,1283,,,,,,
B32F0091,001,29-12-1980,1092,1055,1282,,,,,,
B32F0091,001,14-01-1981,1098,1061,1276,,,,,,
B32F0091,001,28-01-1981,1082,1045,1292,,,,,,
B32F0091,001,13-02-1981,1073,1036,1301,,,,,,
B32F0091,001,27-02-1981,1066,1029,1308,,,,,,
B32F0091,001,13-03-1981,1061,1024,1313,,,,,,
B32F0091,001,27-03-1981,1058,1021,1316,,,,,,
B32F0091,001,14-04-1981,1045,1008,1329,,,,,,
B32F0091,001,28-04-1981,1033,996,1341,,,,,,
B32F0091,001,14-05-1981,1016,979,1358,,,,,,
B32F0091,001,27-05-1981,1014,977,1360,,,,,,
B32F0091,001,15-06-1981,1027,990,1347,,,,,,
B32F0091,001,29-06-1981,1050,1013,1324,,,,,,
B32F0091,001,14-07-1981,1038,1001,1336,,,,,,
B32F0091,001,28-07-1981,1045,1008,1329,,,,,,
B32F0091,001,13-08-1981,1053,1016,1321,,,,,,
B32F0091,001,28-08-1981,1060,1023,1314,,,,,,
B32F0091,001,14-09-1981,1061,1024,1313,,,,,,
B32F0091,001,28-09-1981,1060,1023,1314,,,,,,
B32F0091,001,14-10-1981,1054,1017,1320,,,,,,
B32F0091,001,28-10-1981,1050,1013,1324,,,,,,
B32F0091,001,13-11-1981,1047,1010,1327,,,,,,
B32F0091,001,27-11-1981,1050,1013,1324,,,,,,
B32F0091,001,28-12-1981,1041,1004,1333,,,,,,
B32F0091,001,14-01-1982,1040,1003,1334,,,,,,
B32F0091,001,28-01-1982,1033,996,1341,,,,,,
B32F0091,001,15-02-1982,1027,990,1347,,,,,,
B32F0091,001,01-03-1982,1025,988,1349,,,,,,
B32F0091,001,15-03-1982,1023,986,1351,,,,,,
B32F0091,001,29-03-1982,1023,986,1351,,,,,,
B32F0091,001,14-04-1982,1025,988,1349,,,,,,
B32F0091,001,28-04-1982,1025,988,1349,,,,,,
B32F0091,001,14-05-1982,1025,988,1349,,,,,,
B32F0091,001,28-05-1982,1030,993,1344,,,,,,
B32F0091,001,14-06-1982,1037,1000,1337,,,,,,
B32F0091,001,28-06-1982,1040,1003,1334,,,,,,
B32F0091,001,14-07-1982,1046,1009,1328,,,,,,
B32F0091,001,28-07-1982,1056,1019,1318,,,,,,
B32F0091,001,16-08-1982,1067,1030,1307,,,,,,
B32F0091,001,27-08-1982,1072,1035,1302,,,,,,
B32F0091,001,14-09-1982,1078,1041,1296,,,,,,
B32F0091,001,28-09-1982,1083,1046,1291,,,,,,
B32F0091,001,14-10-1982,1085,1048,1289,,,,,,
B32F0091,001,28-10-1982,1091,1054,1283,,,,,,
B32F0091,001,15-11-1982,1092,1055,1282,,,,,,
B32F0091,001,29-11-1982,1092,1055,1282,,,,,,
B32F0091,001,14-12-1982,1095,1058,1279,,,,,,
B32F0091,001,28-12-1982,1095,1058,1279,,,,,,
B32F0091,001,14-01-1983,1094,1057,1280,,,,,,
B32F0091,001,28-01-1983,1093,1056,1281,,,,,,
B32F0091,001,14-02-1983,1096,1059,1278,,,,,,
B32F0091,001,28-02-1983,1088,1051,1286,,,,,,
B32F0091,001,14-03-1983,1088,1051,1286,,,,,,
B32F0091,001,28-03-1983,1077,1040,1297,,,,,,
B32F0091,001,14-04-1983,1092,1055,1282,,,,,,
B32F0091,001,28-04-1983,1098,1061,1276,,,,,,
B32F0091,001,16-05-1983,1101,1064,1273,,,,,,
B32F0091,001,27-05-1983,1091,1054,1283,,,,,,
B32F0091,001,14-06-1983,1082,1045,1292,,,,,,
B32F0091,001,28-06-1983,1071,1034,1303,,,,,,
B32F0091,001,14-07-1983,1057,1020,1317,,,,,,
B32F0091,001,28-07-1983,1050,1013,1324,,,,,,
B32F0091,001,15-08-1983,1050,1013,1324,,,,,,
B32F0091,001,29-08-1983,1052,1015,1322,,,,,,
B32F0091,001,14-09-1983,1054,1017,1320,,,,,,
B32F0091,001,28-09-1983,1055,1018,1319,,,,,,
B32F0091,001,13-10-1983,1055,1018,1319,,,,,,
B32F0091,001,28-10-1983,1057,1020,1317,,,,,,
B32F0091,001,14-11-1983,1066,1029,1308,,,,,,
B32F0091,001,28-11-1983,1058,1021,1316,,,,,,
B32F0091,001,13-12-1983,1060,1023,1314,,,,,,
B32F0091,001,28-12-1983,1059,1022,1315,,,,,,
B32F0091,001,13-01-1984,1056,1019,1318,,,,,,
B32F0091,001,27-01-1984,1052,1015,1322,,,,,,
B32F0091,001,14-02-1984,1043,1006,1331,,,,,,
B32F0091,001,28-02-1984,1027,990,1347,,,,,,
B32F0091,001,14-03-1984,1013,976,1361,,,,,,
B32F0091,001,28-03-1984,1003,966,1371,,,,,,
B32F0091,001,13-04-1984,1001,964,1373,,,,,,
B32F0091,001,27-04-1984,996,959,1378,,,,,,
B32F0091,001,14-05-1984,997,960,1377,,,,,,
B32F0091,001,28-05-1984,997,960,1377,,,,,,
B32F0091,001,14-06-1984,1001,964,1373,,,,,,
B32F0091,001,28-06-1984,1003,966,1371,,,,,,
B32F0091,001,13-07-1984,1008,971,1366,,,,,,
B32F0091,001,27-07-1984,1002,965,1372,,,,,,
B32F0091,001,14-08-1984,1008,971,1366,,,,,,
B32F0091,001,28-08-1984,1013,976,1361,,,,,,
B32F0091,001,14-09-1984,1015,978,1359,,,,,,
B32F0091,001,27-09-1984,1018,981,1356,,,,,,
B32F0091,001,15-10-1984,1020,983,1354,,,,,,
B32F0091,001,29-10-1984,1029,992,1345,,,,,,
B32F0091,001,14-11-1984,1021,984,1353,,,,,,
B32F0091,001,28-11-1984,1022,985,1352,,,,,,
B32F0091,001,14-12-1984,1024,987,1350,,,,,,
B32F0091,001,28-12-1984,1027,990,1347,,,,,,
B32F0091,001,14-01-1985,1024,987,1350,,,,,,
B32F0091,001,28-01-1985,1020,983,1354,,,,,,
B32F0091,001,14-02-1985,1025,988,1349,,,,,,
B32F0091,001,28-02-1985,1024,987,1350,,,,,,
B32F0091,001,14-03-1985,1021,984,1353,,,,,,
B32F0091,001,28-03-1985,1020,983,1354,,,,,,
B32F0091,001,15-04-1985,1016,979,1358,,,,,,
B32F0091,001,29-04-1985,1014,977,1360,,,,,,
B32F0091,001,13-05-1985,1003,966,1371,,,,,,
B32F0091,001,28-05-1985,1013,976,1361,,,,,,
B32F0091,001,14-06-1985,1016,979,1358,,,,,,
B32F0091,001,28-06-1985,1015,978,1359,,,,,,
B32F0091,001,12-07-1985,1013,976,1361,,,,,,
B32F0091,001,29-07-1985,1011,974,1363,,,,,,
B32F0091,001,14-08-1985,1011,974,1363,,,,,,
B32F0091,001,28-08-1985,1013,976,1361,,,,,,
B32F0091,001,13-09-1985,1013,976,1361,,,,,,
B32F0091,001,27-09-1985,1016,979,1358,,,,,,
B32F0091,001,14-10-1985,1018,981,1356,,,,,,
B32F0091,001,28-10-1985,1019,982,1355,,,,,,
B32F0091,001,14-11-1985,1020,983,1354,,,,,,
B32F0091,001,28-11-1985,1024,987,1350,,,,,,
B32F0091,001,13-12-1985,1036,999,1338,,,,,,
B32F0091,001,24-12-1985,1026,989,1348,,,,,,
B32F0091,001,14-01-1986,1022,985,1352,,,,,,
B32F0091,001,28-01-1986,1023,986,1351,,,,,,
B32F0091,001,14-02-1986,1013,976,1361,,,,,,
B32F0091,001,28-02-1986,1010,973,1364,,,,,,
B32F0091,001,14-03-1986,1010,973,1364,,,,,,
B32F0091,001,27-03-1986,1001,964,1373,,,,,,
B32F0091,001,14-04-1986,999,962,1375,,,,,,
B32F0091,001,28-04-1986,998,961,1376,,,,,,
B32F0091,001,14-05-1986,1001,964,1373,,,,,,
B32F0091,001,28-05-1986,1005,968,1369,,,,,,
B32F0091,001,13-06-1986,1010,973,1364,,,,,,
B32F0091,001,30-06-1986,1014,977,1360,,,,,,
B32F0091,001,15-07-1986,1020,983,1354,,,,,,
B32F0091,001,28-07-1986,1022,985,1352,,,,,,
B32F0091,001,14-08-1986,1029,992,1345,,,,,,
B32F0091,001,28-08-1986,1034,997,1340,,,,,,
B32F0091,001,15-09-1986,1040,1003,1334,,,,,,
B32F0091,001,29-09-1986,1045,1008,1329,,,,,,
B32F0091,001,14-10-1986,1050,1013,1324,,,,,,
B32F0091,001,28-10-1986,1058,1021,1316,,,,,,
B32F0091,001,14-11-1986,1061,1024,1313,,,,,,
B32F0091,001,28-11-1986,1065,1028,1309,,,,,,
B32F0091,001,12-12-1986,1070,1033,1304,,,,,,
B32F0091,001,28-12-1986,1074,1037,1300,,,,,,
B32F0091,001,14-01-1987,1075,1038,1299,,,,,,
B32F0091,001,28-01-1987,1095,1058,1279,,,,,,
B32F0091,001,13-02-1987,1043,1006,1331,,,,,,
B32F0091,001,27-02-1987,1040,1003,1334,,,,,,
B32F0091,001,13-03-1987,1010,973,1364,,,,,,
B32F0091,001,27-03-1987,1029,992,1345,,,,,,
B32F0091,001,14-04-1987,1029,992,1345,,,,,,
B32F0091,001,28-04-1987,1028,991,1346,,,,,,
B32F0091,001,14-05-1987,1024,987,1350,,,,,,
