Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-02-1995,tot:,28-03-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0296,001,32EP7001,162780,474960,-2,01-02-1995,13-02-1995,12-12-2007,62,64,-147,-197
B32E0296,001,32EP7001,162780,474960,-2,01-02-1995,12-12-2007,28-03-2017,49,49,-142,-192


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0296,001,14-02-1995,90,26,-28,,,,,,
B32E0296,001,14-06-1995,90,26,-28,,,,,,
B32E0296,001,28-06-1995,113,49,-51,,,,,,
B32E0296,001,13-07-1995,123,59,-61,,,,,,
B32E0296,001,28-07-1995,122,58,-60,,,,,,
B32E0296,001,14-08-1995,140,76,-78,,,,,,
B32E0296,001,28-08-1995,137,73,-75,,,,,,
B32E0296,001,14-09-1995,130,66,-68,,,,,,
B32E0296,001,28-09-1995,111,47,-49,,,,,,
B32E0296,001,13-10-1995,117,53,-55,,,,,,
B32E0296,001,27-10-1995,121,57,-59,,,,,,
B32E0296,001,14-11-1995,122,58,-60,,,,,,
B32E0296,001,28-11-1995,116,52,-54,,,,,,
B32E0296,001,14-12-1995,123,59,-61,,,,,,
B32E0296,001,28-12-1995,103,39,-41,,,,,,
B32E0296,001,15-01-1996,102,38,-40,,,,,,
B32E0296,001,29-01-1996,,,,Y,,,,,
B32E0296,001,14-02-1996,104,40,-42,,,,,,
B32E0296,001,28-02-1996,90,26,-28,,,,,,
B32E0296,001,14-03-1996,102,38,-40,,,,,,
B32E0296,001,28-03-1996,106,42,-44,,,,,,
B32E0296,001,15-04-1996,120,56,-58,,,,,,
B32E0296,001,26-04-1996,125,61,-63,,,,,,
B32E0296,001,13-05-1996,126,62,-64,,,,,,
B32E0296,001,28-05-1996,,,,N,,,,,
B32E0296,001,13-06-1996,138,74,-76,,,,,,
B32E0296,001,28-06-1996,136,72,-74,,,,,,
B32E0296,001,15-07-1996,129,65,-67,,,,,,
B32E0296,001,29-07-1996,129,65,-67,,,,,,
B32E0296,001,13-08-1996,116,52,-54,,,,,,
B32E0296,001,27-08-1996,123,59,-61,,,,,,
B32E0296,001,13-09-1996,117,53,-55,,,,,,
B32E0296,001,27-09-1996,119,55,-57,,,,,,
B32E0296,001,14-10-1996,115,51,-53,,,,,,
B32E0296,001,28-10-1996,91,27,-29,,,,,,
B32E0296,001,14-11-1996,84,20,-22,,,,,,
B32E0296,001,28-11-1996,88,24,-26,,,,,,
B32E0296,001,13-12-1996,95,31,-33,,,,,,
B32E0296,001,28-12-1996,,,,N,,,,,
B32E0296,001,13-01-1997,134,70,-72,,,,,,
B32E0296,001,28-01-1997,105,41,-43,,,,,,
B32E0296,001,14-02-1997,85,21,-23,,,,,,
B32E0296,001,28-02-1997,82,18,-20,,,,,,
B32E0296,001,14-03-1997,,,,N,,,,,
B32E0296,001,27-03-1997,102,38,-40,,,,,,
B32E0296,001,15-04-1997,124,60,-62,,,,,,
B32E0296,001,29-04-1997,114,50,-52,,,,,,
B32E0296,001,14-05-1997,96,32,-34,,,,,,
B32E0296,001,27-05-1997,113,49,-51,,,,,,
B32E0296,001,14-06-1997,108,44,-46,,,,,,
B32E0296,001,27-06-1997,112,48,-50,,,,,,
B32E0296,001,14-07-1997,124,60,-62,,,,,,
B32E0296,001,28-07-1997,113,49,-51,,,,,,
B32E0296,001,14-08-1997,122,58,-60,,,,,,
B32E0296,001,28-08-1997,110,46,-48,,,,,,
B32E0296,001,15-09-1997,117,53,-55,,,,,,
B32E0296,001,29-09-1997,122,58,-60,,,,,,
B32E0296,001,13-10-1997,186,122,-124,,,,,,
B32E0296,001,28-10-1997,110,46,-48,,,,,,
B32E0296,001,14-11-1997,115,51,-53,,,,,,
B32E0296,001,27-11-1997,119,55,-57,,,,,,
B32E0296,001,15-12-1997,91,27,-29,,,,,,
B32E0296,001,28-12-1997,85,21,-23,,,,,,
B32E0296,001,13-01-1998,89,25,-27,,,,,,
B32E0296,001,28-01-1998,110,46,-48,,,,,,
B32E0296,001,13-02-1998,114,50,-52,,,,,,
B32E0296,001,28-02-1998,115,51,-53,,,,,,
B32E0296,001,16-03-1998,83,19,-21,,,,,,
B32E0296,001,27-03-1998,108,44,-46,,,,,,
B32E0296,001,15-04-1998,93,29,-31,,,,,,
B32E0296,001,28-04-1998,88,24,-26,,,,,,
B32E0296,001,14-05-1998,116,52,-54,,,,,,
B32E0296,001,27-05-1998,112,48,-50,,,,,,
B32E0296,001,14-06-1998,,,,N,,,,,
B32E0296,001,28-06-1998,,,,N,,,,,
B32E0296,001,14-07-1998,110,46,-48,,,,,,
B32E0296,001,29-07-1998,112,48,-50,,,,,,
B32E0296,001,14-08-1998,122,58,-60,,,,,,
B32E0296,001,28-08-1998,107,43,-45,,,,,,
B32E0296,001,14-09-1998,92,28,-30,,,,,,
B32E0296,001,28-09-1998,92,28,-30,,,,,,
B32E0296,001,15-10-1998,90,26,-28,,,,,,
B32E0296,001,29-10-1998,84,20,-22,,,,,,
B32E0296,001,13-11-1998,86,22,-24,,,,,,
B32E0296,001,30-11-1998,90,26,-28,,,,,,
B32E0296,001,14-12-1998,91,27,-29,,,,,,
B32E0296,001,28-12-1998,89,25,-27,,,,,,
B32E0296,001,14-01-1999,96,32,-34,,,,,,
B32E0296,001,28-01-1999,100,36,-38,,,,,,
B32E0296,001,14-02-1999,,,,N,,,,,
B32E0296,001,28-02-1999,,,,N,,,,,
B32E0296,001,15-03-1999,,,,N,,,,,
B32E0296,001,29-03-1999,105,41,-43,,,,,,
B32E0296,001,14-04-1999,102,38,-40,,,,,,
B32E0296,001,28-04-1999,117,53,-55,,,,,,
B32E0296,001,14-05-1999,103,39,-41,,,,,,
B32E0296,001,27-05-1999,123,59,-61,,,,,,
