Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32F0091,003,32FP0091,171970,472100,2337,,2368,-3263,-3463,1979/12/03,1998/02/01
B32F0091,003,32FP0091,171970,472100,2337,,2374,-3263,-3463,1998/02/01,2012/10/24

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32F0091,003,1980/04/14 00:00:00,856,
B32F0091,003,1980/04/28 00:00:00,854,
B32F0091,003,1980/05/14 00:00:00,853,
B32F0091,003,1980/05/28 00:00:00,852,
B32F0091,003,1980/06/13 00:00:00,851,
B32F0091,003,1980/06/27 00:00:00,813,
B32F0091,003,1980/07/14 00:00:00,854,
B32F0091,003,1980/07/28 00:00:00,857,
B32F0091,003,1980/08/14 00:00:00,859,
B32F0091,003,1980/08/28 00:00:00,861,
B32F0091,003,1980/09/15 00:00:00,862,
B32F0091,003,1980/09/29 00:00:00,864,
B32F0091,003,1980/10/14 00:00:00,865,
B32F0091,003,1980/10/28 00:00:00,865,
B32F0091,003,1980/11/14 00:00:00,876,
B32F0091,003,1980/11/28 00:00:00,871,
B32F0091,003,1980/12/15 00:00:00,873,
B32F0091,003,1980/12/29 00:00:00,875,
B32F0091,003,1981/01/14 00:00:00,892,
B32F0091,003,1981/01/28 00:00:00,967,
B32F0091,003,1981/02/13 00:00:00,963,
B32F0091,003,1981/02/27 00:00:00,952,
B32F0091,003,1981/03/13 00:00:00,848,
B32F0091,003,1981/03/27 00:00:00,842,
B32F0091,003,1981/04/14 00:00:00,828,
B32F0091,003,1981/04/28 00:00:00,827,
B32F0091,003,1981/05/14 00:00:00,811,
B32F0091,003,1981/05/27 00:00:00,812,
B32F0091,003,1981/06/15 00:00:00,811,
B32F0091,003,1981/06/29 00:00:00,825,
B32F0091,003,1981/07/14 00:00:00,814,
B32F0091,003,1981/07/28 00:00:00,814,
B32F0091,003,1981/08/13 00:00:00,824,
B32F0091,003,1981/08/28 00:00:00,824,
B32F0091,003,1981/09/14 00:00:00,828,
B32F0091,003,1981/09/28 00:00:00,830,
B32F0091,003,1981/10/14 00:00:00,831,
B32F0091,003,1981/10/28 00:00:00,834,
B32F0091,003,1981/11/13 00:00:00,840,
B32F0091,003,1981/11/27 00:00:00,856,
B32F0091,003,1981/12/28 00:00:00,837,
B32F0091,003,1982/01/14 00:00:00,842,
B32F0091,003,1982/01/28 00:00:00,834,
B32F0091,003,1982/02/15 00:00:00,825,
B32F0091,003,1982/03/01 00:00:00,832,
B32F0091,003,1982/03/15 00:00:00,824,
B32F0091,003,1982/03/29 00:00:00,826,
B32F0091,003,1982/04/14 00:00:00,833,
B32F0091,003,1982/04/28 00:00:00,820,
B32F0091,003,1982/05/14 00:00:00,821,
B32F0091,003,1982/05/28 00:00:00,818,
B32F0091,003,1982/06/14 00:00:00,819,
B32F0091,003,1982/06/28 00:00:00,821,
B32F0091,003,1982/07/14 00:00:00,825,
B32F0091,003,1982/07/28 00:00:00,830,
B32F0091,003,1982/08/16 00:00:00,835,
B32F0091,003,1982/08/27 00:00:00,837,
B32F0091,003,1982/09/14 00:00:00,841,
B32F0091,003,1982/09/28 00:00:00,846,
B32F0091,003,1982/10/14 00:00:00,849,
B32F0091,003,1982/10/28 00:00:00,855,
B32F0091,003,1982/11/15 00:00:00,859,
B32F0091,003,1982/11/29 00:00:00,861,
B32F0091,003,1982/12/14 00:00:00,865,
B32F0091,003,1982/12/28 00:00:00,858,
B32F0091,003,1983/01/14 00:00:00,870,
B32F0091,003,1983/01/28 00:00:00,870,
B32F0091,003,1983/02/14 00:00:00,880,
B32F0091,003,1983/02/28 00:00:00,964,
B32F0091,003,1983/03/14 00:00:00,863,
B32F0091,003,1983/03/28 00:00:00,861,
B32F0091,003,1983/04/14 00:00:00,862,
B32F0091,003,1983/04/28 00:00:00,861,
B32F0091,003,1983/05/16 00:00:00,863,
B32F0091,003,1983/05/27 00:00:00,857,
B32F0091,003,1983/06/14 00:00:00,846,
B32F0091,003,1983/06/28 00:00:00,837,
B32F0091,003,1983/07/14 00:00:00,827,
B32F0091,003,1983/07/28 00:00:00,822,
B32F0091,003,1983/08/15 00:00:00,819,
B32F0091,003,1983/08/29 00:00:00,774,
B32F0091,003,1983/09/14 00:00:00,823,
B32F0091,003,1983/09/28 00:00:00,827,
B32F0091,003,1983/10/13 00:00:00,785,
B32F0091,003,1983/10/28 00:00:00,834,
B32F0091,003,1983/11/14 00:00:00,958,
B32F0091,003,1983/11/28 00:00:00,839,
B32F0091,003,1983/12/13 00:00:00,842,
B32F0091,003,1983/12/28 00:00:00,844,
B32F0091,003,1984/01/13 00:00:00,842,
B32F0091,003,1984/01/27 00:00:00,833,
B32F0091,003,1984/02/14 00:00:00,824,
B32F0091,003,1984/02/28 00:00:00,809,
B32F0091,003,1984/03/14 00:00:00,797,
B32F0091,003,1984/03/28 00:00:00,791,
B32F0091,003,1984/04/13 00:00:00,790,
B32F0091,003,1984/04/27 00:00:00,787,
B32F0091,003,1984/05/14 00:00:00,792,
B32F0091,003,1984/05/28 00:00:00,786,
B32F0091,003,1984/06/14 00:00:00,787,
B32F0091,003,1984/06/28 00:00:00,787,
B32F0091,003,1984/07/13 00:00:00,787,
B32F0091,003,1984/07/27 00:00:00,791,
B32F0091,003,1984/08/14 00:00:00,791,
B32F0091,003,1984/08/28 00:00:00,794,
B32F0091,003,1984/09/14 00:00:00,796,
B32F0091,003,1984/09/27 00:00:00,800,
B32F0091,003,1984/10/15 00:00:00,804,
B32F0091,003,1984/10/29 00:00:00,816,
B32F0091,003,1984/11/14 00:00:00,804,
B32F0091,003,1984/11/28 00:00:00,808,
B32F0091,003,1984/12/14 00:00:00,809,
B32F0091,003,1984/12/28 00:00:00,811,
B32F0091,003,1985/01/14 00:00:00,809,
B32F0091,003,1985/01/28 00:00:00,809,
B32F0091,003,1985/02/14 00:00:00,810,
B32F0091,003,1985/02/28 00:00:00,810,
B32F0091,003,1985/03/14 00:00:00,809,
B32F0091,003,1985/03/28 00:00:00,807,
B32F0091,003,1985/04/15 00:00:00,807,
B32F0091,003,1985/04/29 00:00:00,805,
B32F0091,003,1985/05/13 00:00:00,803,
B32F0091,003,1985/05/28 00:00:00,800,
B32F0091,003,1985/06/14 00:00:00,799,
B32F0091,003,1985/06/28 00:00:00,797,
B32F0091,003,1985/07/12 00:00:00,799,
B32F0091,003,1985/07/29 00:00:00,796,
B32F0091,003,1985/08/14 00:00:00,797,
B32F0091,003,1985/08/28 00:00:00,799,
B32F0091,003,1985/09/13 00:00:00,799,
B32F0091,003,1985/09/27 00:00:00,804,
B32F0091,003,1985/10/14 00:00:00,805,
B32F0091,003,1985/10/28 00:00:00,809,
B32F0091,003,1985/11/14 00:00:00,809,
B32F0091,003,1985/11/28 00:00:00,814,
B32F0091,003,1985/12/13 00:00:00,816,
B32F0091,003,1985/12/24 00:00:00,815,
B32F0091,003,1986/01/14 00:00:00,819,
B32F0091,003,1986/01/28 00:00:00,827,
B32F0091,003,1986/02/14 00:00:00,803,
B32F0091,003,1986/02/28 00:00:00,799,
B32F0091,003,1986/03/14 00:00:00,793,
B32F0091,003,1986/03/27 00:00:00,793,
B32F0091,003,1986/04/14 00:00:00,792,
B32F0091,003,1986/04/28 00:00:00,791,
B32F0091,003,1986/05/14 00:00:00,795,
B32F0091,003,1986/05/28 00:00:00,794,
B32F0091,003,1986/06/13 00:00:00,797,
B32F0091,003,1986/06/30 00:00:00,798,
B32F0091,003,1986/07/15 00:00:00,799,
B32F0091,003,1986/07/28 00:00:00,800,
B32F0091,003,1986/08/14 00:00:00,804,
B32F0091,003,1986/08/28 00:00:00,808,
B32F0091,003,1986/09/15 00:00:00,812,
B32F0091,003,1986/09/29 00:00:00,817,
B32F0091,003,1986/10/14 00:00:00,821,
B32F0091,003,1986/10/28 00:00:00,825,
B32F0091,003,1986/11/14 00:00:00,831,
B32F0091,003,1986/11/28 00:00:00,833,
B32F0091,003,1986/12/12 00:00:00,839,
B32F0091,003,1986/12/28 00:00:00,840,
B32F0091,003,1987/01/14 00:00:00,834,
B32F0091,003,1987/01/28 00:00:00,822,
B32F0091,003,1987/02/13 00:00:00,815,
B32F0091,003,1987/02/27 00:00:00,811,
B32F0091,003,1987/03/13 00:00:00,812,
B32F0091,003,1987/03/27 00:00:00,811,
B32F0091,003,1987/04/14 00:00:00,807,
B32F0091,003,1987/04/28 00:00:00,807,
B32F0091,003,1987/05/14 00:00:00,804,
B32F0091,003,1987/05/27 00:00:00,799,
B32F0091,003,1987/06/15 00:00:00,791,
B32F0091,003,1987/06/29 00:00:00,802,
B32F0091,003,1987/07/14 00:00:00,799,
B32F0091,003,1987/07/27 00:00:00,802,
B32F0091,003,1987/08/14 00:00:00,806,
B32F0091,003,1987/08/28 00:00:00,807,
B32F0091,003,1987/09/14 00:00:00,817,
B32F0091,003,1987/09/28 00:00:00,813,
B32F0091,003,1987/10/14 00:00:00,815,
B32F0091,003,1987/10/28 00:00:00,817,
B32F0091,003,1987/11/13 00:00:00,1013,
B32F0091,003,1987/11/27 00:00:00,814,
B32F0091,003,1987/12/14 00:00:00,810,
B32F0091,003,1987/12/28 00:00:00,808,
B32F0091,003,1988/01/14 00:00:00,801,
B32F0091,003,1988/01/28 00:00:00,799,
