Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1989,tot:,11-07-2017,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0204,001,32EL0058,169080,473420,1266,31-01-1989,31-01-1989,11-07-2017,1325,59,976,868


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0204,001,14-04-1989,163,104,1162,,,,,,
B32E0204,001,28-04-1989,175,116,1150,,,,,,
B32E0204,001,16-05-1989,199,140,1126,,,,,,
B32E0204,001,26-05-1989,212,153,1113,,,,,,
B32E0204,001,14-06-1989,217,158,1108,,,,,,
B32E0204,001,27-06-1989,230,171,1095,,,,,,
B32E0204,001,14-07-1989,238,179,1087,,,,,,
B32E0204,001,14-09-1989,252,193,1073,,,,,,
B32E0204,001,28-09-1989,258,199,1067,,,,,,
B32E0204,001,13-10-1989,261,202,1064,,,,,,
B32E0204,001,27-10-1989,265,206,1060,,,,,,
B32E0204,001,14-11-1989,257,198,1068,,,,,,
B32E0204,001,28-11-1989,265,206,1060,,,,,,
B32E0204,001,14-12-1989,269,210,1056,,,,,,
B32E0204,001,27-12-1989,231,172,1094,,,,,,
B32E0204,001,15-01-1990,243,184,1082,,,,,,
B32E0204,001,29-01-1990,222,163,1103,,,,,,
B32E0204,001,14-02-1990,202,143,1123,,,,,,
B32E0204,001,28-02-1990,187,128,1138,,,,,,
B32E0204,001,14-03-1990,175,116,1150,,,,,,
B32E0204,001,28-03-1990,189,130,1136,,,,,,
B32E0204,001,12-04-1990,202,143,1123,,,,,,
B32E0204,001,27-04-1990,209,150,1116,,,,,,
B32E0204,001,14-05-1990,222,163,1103,,,,,,
B32E0204,001,28-05-1990,233,174,1092,,,,,,
B32E0204,001,14-06-1990,241,182,1084,,,,,,
B32E0204,001,28-06-1990,245,186,1080,,,,,,
B32E0204,001,16-07-1990,250,191,1075,,,,,,
B32E0204,001,27-07-1990,257,198,1068,,,,,,
B32E0204,001,14-08-1990,270,211,1055,,,,,,
B32E0204,001,27-08-1990,267,208,1058,,,,,,
B32E0204,001,13-09-1990,270,211,1055,,,,,,
B32E0204,001,27-09-1990,271,212,1054,,,,,,
B32E0204,001,15-10-1990,274,215,1051,,,,,,
B32E0204,001,29-10-1990,278,219,1047,,,,,,
B32E0204,001,14-11-1990,263,204,1062,,,,,,
B32E0204,001,28-11-1990,235,176,1090,,,,,,
B32E0204,001,13-12-1990,235,176,1090,,,,,,
B32E0204,001,27-12-1990,230,171,1095,,,,,,
B32E0204,001,14-01-1991,201,142,1124,,,,,,
B32E0204,001,28-01-1991,213,154,1112,,,,,,
B32E0204,001,14-02-1991,229,170,1096,,,,,,
B32E0204,001,28-02-1991,220,161,1105,,,,,,
B32E0204,001,14-03-1991,228,169,1097,,,,,,
B32E0204,001,28-03-1991,236,177,1089,,,,,,
B32E0204,001,15-04-1991,253,194,1072,,,,,,
B32E0204,001,29-04-1991,248,189,1077,,,,,,
B32E0204,001,14-05-1991,255,196,1070,,,,,,
B32E0204,001,28-05-1991,260,201,1065,,,,,,
B32E0204,001,14-06-1991,264,205,1061,,,,,,
B32E0204,001,28-06-1991,235,176,1090,,,,,,
B32E0204,001,12-07-1991,236,177,1089,,,,,,
B32E0204,001,26-07-1991,248,189,1077,,,,,,
B32E0204,001,14-08-1991,265,206,1060,,,,,,
B32E0204,001,28-08-1991,275,216,1050,,,,,,
B32E0204,001,13-09-1991,286,227,1039,,,,,,
B32E0204,001,27-09-1991,283,224,1042,,,,,,
B32E0204,001,14-10-1991,289,230,1036,,,,,,
B32E0204,001,29-10-1991,291,232,1034,,,,,,
B32E0204,001,14-11-1991,271,212,1054,,,,,,
B32E0204,001,28-11-1991,257,198,1068,,,,,,
B32E0204,001,13-12-1991,266,207,1059,,,,,,
B32E0204,001,30-12-1991,253,194,1072,,,,,,
B32E0204,001,14-01-1992,240,181,1085,,,,,,
B32E0204,001,28-01-1992,244,185,1081,,,,,,
B32E0204,001,14-02-1992,248,189,1077,,,,,,
B32E0204,001,28-02-1992,249,190,1076,,,,,,
B32E0204,001,13-03-1992,248,189,1077,,,,,,
B32E0204,001,30-03-1992,234,175,1091,,,,,,
B32E0204,001,13-04-1992,236,177,1089,,,,,,
B32E0204,001,28-04-1992,240,181,1085,,,,,,
B32E0204,001,14-05-1992,234,175,1091,,,,,,
B32E0204,001,27-05-1992,250,191,1075,,,,,,
B32E0204,001,15-06-1992,223,164,1102,,,,,,
B32E0204,001,29-06-1992,238,179,1087,,,,,,
B32E0204,001,13-07-1992,250,191,1075,,,,,,
