Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,15-06-1991,tot:,21-02-2005,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0304,001,32EP7803,165555,472620,302,06-06-1991,06-06-1991,22-02-2005,307,5,54,4


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0304,001,15-06-1991,61,56,246,,,,,,
B32E0304,001,30-06-1991,34,29,273,,,,,,
B32E0304,001,15-07-1991,73,68,234,,,,,,
B32E0304,001,31-07-1991,100,95,207,,,,,,
B32E0304,001,15-08-1991,121,116,186,,,,,,
B32E0304,001,30-08-1991,135,130,172,,,,,,
B32E0304,001,16-09-1991,144,139,163,,,,,,
B32E0304,001,30-09-1991,129,124,178,,,,,,
B32E0304,001,16-10-1991,107,102,200,,,,,,
B32E0304,001,31-10-1991,98,93,209,,,,,,
B32E0304,001,15-11-1991,37,32,270,,,,,,
B32E0304,001,28-11-1991,53,48,254,,,,,,
B32E0304,001,15-12-1991,71,66,236,,,,,,
B32E0304,001,30-12-1991,48,43,259,,,,,,
B32E0304,001,15-01-1992,46,41,261,,,,,,
B32E0304,001,30-01-1992,53,48,254,,,,,,
B32E0304,001,15-02-1992,47,42,260,,,,,,
B32E0304,001,28-02-1992,63,58,244,,,,,,
B32E0304,001,15-03-1992,52,47,255,,,,,,
B32E0304,001,31-03-1992,50,45,257,,,,,,
B32E0304,001,15-04-1992,56,51,251,,,,,,
B32E0304,001,29-04-1992,47,42,260,,,,,,
B32E0304,001,14-05-1992,61,56,246,,,,,,
B32E0304,001,29-05-1992,106,101,201,,,,,,
B32E0304,001,15-06-1992,78,73,229,,,,,,
B32E0304,001,30-06-1992,92,87,215,,,,,,
B32E0304,001,16-07-1992,122,117,185,,,,,,
B32E0304,001,30-07-1992,128,123,179,,,,,,
B32E0304,001,14-08-1992,120,115,187,,,,,,
B32E0304,001,28-08-1992,95,90,212,,,,,,
B32E0304,001,15-09-1992,112,107,195,,,,,,
B32E0304,001,30-09-1992,99,94,208,,,,,,
B32E0304,001,15-10-1992,84,79,223,,,,,,
B32E0304,001,30-10-1992,71,66,236,,,,,,
B32E0304,001,16-11-1992,68,63,239,,,,,,
B32E0304,001,30-11-1992,59,54,248,,,,,,
B32E0304,001,16-12-1992,70,65,237,,,,,,
B32E0304,001,30-12-1992,54,49,253,,,,,,
B32E0304,001,15-01-1993,53,48,254,,,,,,
B32E0304,001,30-01-1993,44,39,263,,,,,,
B32E0304,001,15-02-1993,72,67,235,,,,,,
B32E0304,001,27-02-1993,63,58,244,,,,,,
B32E0304,001,16-03-1993,72,67,235,,,,,,
B32E0304,001,30-03-1993,76,71,231,,,,,,
B32E0304,001,15-04-1993,75,70,232,,,,,,
B32E0304,001,30-04-1993,72,67,235,,,,,,
B32E0304,001,15-05-1993,68,63,239,,,,,,
B32E0304,001,30-05-1993,76,71,231,,,,,,
B32E0304,001,15-06-1993,85,80,222,,,,,,
B32E0304,001,30-06-1993,92,87,215,,,,,,
B32E0304,001,15-07-1993,123,118,184,,,,,,
B32E0304,001,30-07-1993,76,71,231,,,,,,
B32E0304,001,15-08-1993,80,75,227,,,,,,
B32E0304,001,30-08-1993,95,90,212,,,,,,
B32E0304,001,15-09-1993,68,63,239,,,,,,
B32E0304,001,30-09-1993,,,,N,,,,,
B32E0304,001,15-10-1993,23,18,284,,,,,,
B32E0304,001,30-10-1993,41,36,266,,,,,,
B32E0304,001,15-11-1993,21,16,286,,,,,,
B32E0304,001,30-11-1993,36,31,271,,,,,,
B32E0304,001,15-12-1993,26,21,281,,,,,,
B32E0304,001,30-12-1993,19,14,288,,,,,,
B32E0304,001,14-01-1994,28,23,279,,,,,,
B32E0304,001,31-01-1994,30,25,277,,,,,,
B32E0304,001,15-02-1994,53,48,254,,,,,,
B32E0304,001,28-02-1994,62,57,245,,,,,,
B32E0304,001,15-03-1994,48,43,259,,,,,,
B32E0304,001,31-03-1994,36,31,271,,,,,,
B32E0304,001,15-04-1994,37,32,270,,,,,,
B32E0304,001,29-04-1994,58,53,249,,,,,,
B32E0304,001,16-05-1994,69,64,238,,,,,,
