Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,06-04-1973,tot:,08-04-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0063,001,32EP0068,166320,472220,522,24-11-1971,24-11-1971,07-03-1988,591,69,-380,-580
B32E0063,001,32EP0068,166320,472220,504,07-03-1988,07-03-1988,14-09-1989,583,79,-380,-580
B32E0063,001,32EP0068,166320,472220,522,14-09-1989,14-09-1989,06-10-2003,590,86,-380,-580
B32E0063,001,32EP0068,166320,472220,522,14-09-1989,06-10-2003,08-04-2013,585,81,-380,-580


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0063,001,06-04-1973,119,50,472,,,,,,
B32E0063,001,19-04-1973,128,59,463,,,,,,
B32E0063,001,07-05-1973,138,69,453,,,,,,
B32E0063,001,21-05-1973,168,99,423,,,,,,
B32E0063,001,01-06-1973,150,81,441,,,,,,
B32E0063,001,18-06-1973,180,111,411,,,,,,
B32E0063,001,03-07-1973,202,133,389,,,,,,
B32E0063,001,17-07-1973,210,141,381,,,,,,
B32E0063,001,01-08-1973,210,141,381,,,,,,
B32E0063,001,24-08-1973,220,151,371,,,,,,
B32E0063,001,03-09-1973,217,148,374,,,,,,
B32E0063,001,17-09-1973,224,155,367,,,,,,
B32E0063,001,03-10-1973,195,126,396,,,,,,
B32E0063,001,16-10-1973,180,111,411,,,,,,
B32E0063,001,02-11-1973,160,91,431,,,,,,
B32E0063,001,19-11-1973,139,70,452,,,,,,
B32E0063,001,30-11-1973,125,56,466,,,,,,
B32E0063,001,12-12-1973,120,51,471,,,,,,
B32E0063,001,17-01-1974,110,41,481,,,,,,
B32E0063,001,01-02-1974,130,61,461,,,,,,
B32E0063,001,15-02-1974,130,61,461,,,,,,
B32E0063,001,01-03-1974,152,83,439,,,,,,
B32E0063,001,18-03-1974,125,56,466,,,,,,
B32E0063,001,01-04-1974,157,88,434,,,,,,
B32E0063,001,16-04-1974,183,114,408,,,,,,
B32E0063,001,01-05-1974,190,121,401,,,,,,
B32E0063,001,15-05-1974,173,104,418,,,,,,
B32E0063,001,04-06-1974,197,128,394,,,,,,
B32E0063,001,17-06-1974,153,84,438,,,,,,
B32E0063,001,02-07-1974,184,115,407,,,,,,
B32E0063,001,16-07-1974,167,98,424,,,,,,
B32E0063,001,02-08-1974,190,121,401,,,,,,
B32E0063,001,26-08-1974,188,119,403,,,,,,
B32E0063,001,03-09-1974,195,126,396,,,,,,
B32E0063,001,26-09-1974,156,87,435,,,,,,
B32E0063,001,07-10-1974,122,53,469,,,,,,
B32E0063,001,18-10-1974,143,74,448,,,,,,
B32E0063,001,01-11-1974,117,48,474,,,,,,
B32E0063,001,18-11-1974,110,41,481,,,,,,
