Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-04-1980,tot:,24-10-2012,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0092,002,32FP0092,172484,472212,2534,13-12-1979,13-12-1979,01-02-1998,2571,37,-1266,-1466
B32F0092,002,32FP0092,172484,472212,2534,13-12-1979,01-02-1998,24-10-2012,2575,41,-1266,-1466


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0092,002,14-04-1980,988,951,1583,,,,,,
B32F0092,002,28-04-1980,985,948,1586,,,,,,
B32F0092,002,14-05-1980,984,947,1587,,,,,,
B32F0092,002,28-05-1980,981,944,1590,,,,,,
B32F0092,002,13-06-1980,980,943,1591,,,,,,
B32F0092,002,27-06-1980,977,940,1594,,,,,,
B32F0092,002,14-07-1980,982,945,1589,,,,,,
B32F0092,002,28-07-1980,980,943,1591,,,,,,
B32F0092,002,14-08-1980,986,949,1585,,,,,,
B32F0092,002,28-08-1980,988,951,1583,,,,,,
B32F0092,002,15-09-1980,989,952,1582,,,,,,
B32F0092,002,29-09-1980,991,954,1580,,,,,,
B32F0092,002,14-10-1980,993,956,1578,,,,,,
B32F0092,002,28-10-1980,993,956,1578,,,,,,
B32F0092,002,14-11-1980,998,961,1573,,,,,,
B32F0092,002,28-11-1980,997,960,1574,,,,,,
B32F0092,002,15-12-1980,1001,964,1570,,,,,,
B32F0092,002,29-12-1980,1009,972,1562,,,,,,
B32F0092,002,14-01-1981,1011,974,1560,,,,,,
B32F0092,002,28-01-1981,1004,967,1567,,,,,,
B32F0092,002,13-02-1981,999,962,1572,,,,,,
B32F0092,002,27-02-1981,982,945,1589,,,,,,
B32F0092,002,13-03-1981,976,939,1595,,,,,,
B32F0092,002,27-03-1981,973,936,1598,,,,,,
B32F0092,002,14-04-1981,961,924,1610,,,,,,
