Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1985,tot:,30-05-1991,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0307,001,32EP7805,164890,472575,201,14-03-1985,14-03-1985,06-06-1991,208,7,-42,-92


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0307,001,14-03-1985,62,55,146,,,,,,
B32E0307,001,28-03-1985,59,52,149,,,,,,
B32E0307,001,15-04-1985,50,43,158,,,,,,
B32E0307,001,29-04-1985,,,,N,,,,,
B32E0307,001,14-05-1985,63,56,145,,,,,,
B32E0307,001,29-05-1985,70,63,138,,,,,,
B32E0307,001,17-06-1985,67,60,141,,,,,,
B32E0307,001,28-06-1985,57,50,151,,,,,,
B32E0307,001,12-07-1985,84,77,124,,,,,,
B32E0307,001,29-07-1985,58,51,150,,,,,,
B32E0307,001,19-08-1985,58,51,150,,,,,,
B32E0307,001,28-08-1985,71,64,137,,,,,,
B32E0307,001,16-09-1985,74,67,134,,,,,,
B32E0307,001,02-10-1985,,,,N,,,,,
B32E0307,001,15-10-1985,73,66,135,,,,,,
B32E0307,001,14-11-1985,54,47,154,,,,,,
B32E0307,001,28-01-1986,51,44,157,,,,,,
B32E0307,001,14-03-1986,69,62,139,,,,,,
B32E0307,001,14-04-1986,63,56,145,,,,,,
B32E0307,001,28-04-1986,71,64,137,,,,,,
B32E0307,001,30-06-1986,99,92,109,,,,,,
B32E0307,001,14-07-1986,105,98,103,,,,,,
B32E0307,001,28-07-1986,119,112,89,,,,,,
B32E0307,001,13-03-1987,58,51,150,,,,,,
B32E0307,001,30-03-1987,127,120,81,,,,,,
B32E0307,001,15-04-1987,65,58,143,,,,,,
B32E0307,001,29-04-1987,81,74,127,,,,,,
B32E0307,001,14-05-1987,66,59,142,,,,,,
B32E0307,001,28-05-1987,79,72,129,,,,,,
B32E0307,001,14-06-1987,67,60,141,,,,,,
B32E0307,001,28-06-1987,77,70,131,,,,,,
B32E0307,001,14-07-1987,97,90,111,,,,,,
B32E0307,001,28-07-1987,64,57,144,,,,,,
B32E0307,001,14-08-1987,64,57,144,,,,,,
B32E0307,001,28-08-1987,73,66,135,,,,,,
B32E0307,001,14-09-1987,76,69,132,,,,,,
B32E0307,001,28-09-1987,67,60,141,,,,,,
B32E0307,001,14-10-1987,62,55,146,,,,,,
B32E0307,001,30-10-1987,66,59,142,,,,,,
B32E0307,001,14-11-1987,62,55,146,,,,,,
B32E0307,001,28-11-1987,58,51,150,,,,,,
B32E0307,001,14-12-1987,62,55,146,,,,,,
B32E0307,001,14-01-1988,58,51,150,,,,,,
B32E0307,001,28-01-1988,25,18,183,,,,,,
B32E0307,001,15-02-1988,57,50,151,,,,,,
B32E0307,001,28-02-1988,,,,N,,,,,
B32E0307,001,14-03-1988,54,47,154,,,,,,
B32E0307,001,28-03-1988,52,45,156,,,,,,
B32E0307,001,14-04-1988,73,66,135,,,,,,
B32E0307,001,28-04-1988,79,72,129,,,,,,
B32E0307,001,16-05-1988,91,84,117,,,,,,
B32E0307,001,30-05-1988,89,82,119,,,,,,
B32E0307,001,14-06-1988,98,91,110,,,,,,
B32E0307,001,28-06-1988,94,87,114,,,,,,
B32E0307,001,14-07-1988,74,67,134,,,,,,
B32E0307,001,28-07-1988,75,68,133,,,,,,
B32E0307,001,14-08-1988,,,,N,,,,,
B32E0307,001,28-08-1988,79,72,129,,,,,,
B32E0307,001,14-09-1988,81,74,127,,,,,,
B32E0307,001,28-09-1988,,,,N,,,,,
B32E0307,001,14-10-1988,69,62,139,,,,,,
B32E0307,001,28-10-1988,77,70,131,,,,,,
B32E0307,001,14-11-1988,70,63,138,,,,,,
B32E0307,001,28-11-1988,73,66,135,,,,,,
B32E0307,001,14-12-1988,64,57,144,,,,,,
B32E0307,001,30-12-1988,62,55,146,,,,,,
B32E0307,001,16-01-1989,70,63,138,,,,,,
B32E0307,001,30-01-1989,68,61,140,,,,,,
B32E0307,001,14-02-1989,67,60,141,,,,,,
B32E0307,001,28-02-1989,40,33,168,,,,,,
B32E0307,001,14-03-1989,56,49,152,,,,,,
B32E0307,001,30-03-1989,71,64,137,,,,,,
B32E0307,001,14-04-1989,49,42,159,,,,,,
B32E0307,001,28-04-1989,68,61,140,,,,,,
B32E0307,001,15-05-1989,87,80,121,,,,,,
B32E0307,001,31-05-1989,79,72,129,,,,,,
B32E0307,001,14-06-1989,87,80,121,,,,,,
B32E0307,001,28-06-1989,102,95,106,,,,,,
B32E0307,001,14-07-1989,102,95,106,,,,,,
B32E0307,001,27-07-1989,100,93,108,,,,,,
B32E0307,001,14-08-1989,119,112,89,,,,,,
B32E0307,001,25-08-1989,105,98,103,,,,,,
B32E0307,001,14-09-1989,91,84,117,,,,,,
B32E0307,001,27-09-1989,95,88,113,,,,,,
B32E0307,001,13-10-1989,86,79,122,,,,,,
B32E0307,001,30-10-1989,67,60,141,,,,,,
B32E0307,001,14-11-1989,76,69,132,,,,,,
B32E0307,001,30-11-1989,76,69,132,,,,,,
B32E0307,001,14-12-1989,58,51,150,,,,,,
B32E0307,001,28-12-1989,,,,N,,,,,
B32E0307,001,15-01-1990,69,62,139,,,,,,
B32E0307,001,30-01-1990,58,51,150,,,,,,
B32E0307,001,15-02-1990,43,36,165,,,,,,
B32E0307,001,28-02-1990,42,35,166,,,,,,
B32E0307,001,14-03-1990,66,59,142,,,,,,
B32E0307,001,30-03-1990,72,65,136,,,,,,
B32E0307,001,14-05-1990,79,72,129,,,,,,
B32E0307,001,31-05-1990,97,90,111,,,,,,
B32E0307,001,14-06-1990,84,77,124,,,,,,
B32E0307,001,29-06-1990,84,77,124,,,,,,
B32E0307,001,14-07-1990,88,81,120,,,,,,
B32E0307,001,30-07-1990,93,86,115,,,,,,
B32E0307,001,14-08-1990,96,89,112,,,,,,
B32E0307,001,29-08-1990,98,91,110,,,,,,
B32E0307,001,15-09-1990,96,89,112,,,,,,
B32E0307,001,30-09-1990,92,85,116,,,,,,
B32E0307,001,16-10-1990,60,53,148,,,,,,
B32E0307,001,30-10-1990,61,54,147,,,,,,
B32E0307,001,15-12-1990,65,58,143,,,,,,
B32E0307,001,31-12-1990,61,54,147,,,,,,
B32E0307,001,28-01-1991,,,,N,,,,,
B32E0307,001,14-02-1991,,,,N,,,,,
B32E0307,001,28-02-1991,61,54,147,,,,,,
B32E0307,001,15-03-1991,65,58,143,,,,,,
B32E0307,001,30-03-1991,76,69,132,,,,,,
B32E0307,001,15-04-1991,86,79,122,,,,,,
B32E0307,001,29-04-1991,78,71,130,,,,,,
B32E0307,001,14-05-1991,84,77,124,,,,,,
B32E0307,001,30-05-1991,86,79,122,,,,,,
