Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,27-04-1962,tot:,23-01-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0006,001,32FP0006,170230,472400,1634,14-12-1954,14-12-1954,01-02-1998,1677,43,-3276,-3376
B32F0006,001,32FP0006,170230,472400,1634,14-12-1954,01-02-1998,30-10-2003,1676,42,-3276,-3376
B32F0006,001,32FP0006,170230,472400,1634,14-12-1954,30-10-2003,23-01-2013,1671,37,-3276,-3376


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0006,001,27-04-1962,237,194,1440,,,,,,
B32F0006,001,06-09-1962,255,212,1422,,,,,,
B32F0006,001,29-10-1962,247,204,1430,,,,,,
B32F0006,001,18-12-1962,258,215,1419,,,,,,
B32F0006,001,26-04-1963,273,230,1404,,,,,,
B32F0006,001,29-08-1963,287,244,1390,,,,,,
B32F0006,001,17-10-1963,283,240,1394,,,,,,
B32F0006,001,17-12-1963,281,238,1396,,,,,,
B32F0006,001,01-05-1964,288,245,1389,,,,,,
B32F0006,001,26-08-1964,315,272,1362,,,,,,
B32F0006,001,14-10-1964,319,276,1358,,,,,,
B32F0006,001,14-12-1964,333,290,1344,,,,,,
B32F0006,001,26-04-1965,326,283,1351,,,,,,
B32F0006,001,02-09-1965,311,268,1366,,,,,,
B32F0006,001,14-10-1965,305,262,1372,,,,,,
B32F0006,001,13-12-1965,305,262,1372,,,,,,
B32F0006,001,16-02-1966,277,234,1400,,,,,,
B32F0006,001,03-05-1966,244,201,1433,,,,,,
B32F0006,001,29-08-1966,221,178,1456,,,,,,
B32F0006,001,13-10-1966,224,181,1453,,,,,,
B32F0006,001,13-12-1966,230,187,1447,,,,,,
B32F0006,001,02-05-1967,207,164,1470,,,,,,
B32F0006,001,30-08-1967,232,189,1445,,,,,,
B32F0006,001,13-10-1967,247,204,1430,,,,,,
B32F0006,001,15-12-1967,161,118,1516,,,,,,
B32F0006,001,14-03-1968,250,207,1427,,,,,,
B32F0006,001,28-03-1968,250,207,1427,,,,,,
B32F0006,001,16-04-1968,250,207,1427,,,,,,
B32F0006,001,29-04-1968,252,209,1425,,,,,,
B32F0006,001,14-05-1968,254,211,1423,,,,,,
B32F0006,001,28-05-1968,254,211,1423,,,,,,
B32F0006,001,14-06-1968,257,214,1420,,,,,,
B32F0006,001,28-06-1968,259,216,1418,,,,,,
B32F0006,001,15-07-1968,262,219,1415,,,,,,
B32F0006,001,29-07-1968,265,222,1412,,,,,,
B32F0006,001,14-08-1968,270,227,1407,,,,,,
B32F0006,001,28-08-1968,273,230,1404,,,,,,
B32F0006,001,16-09-1968,277,234,1400,,,,,,
B32F0006,001,01-10-1968,281,238,1396,,,,,,
B32F0006,001,15-10-1968,282,239,1395,,,,,,
B32F0006,001,14-11-1968,278,235,1399,,,,,,
B32F0006,001,28-11-1968,278,235,1399,,,,,,
B32F0006,001,16-12-1968,278,235,1399,,,,,,
B32F0006,001,27-12-1968,278,235,1399,,,,,,
B32F0006,001,15-01-1969,280,237,1397,,,,,,
B32F0006,001,03-02-1969,280,237,1397,,,,,,
B32F0006,001,13-02-1969,280,237,1397,,,,,,
B32F0006,001,28-02-1969,283,240,1394,,,,,,
B32F0006,001,14-03-1969,282,239,1395,,,,,,
