Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B26H0178,001,26HP0058,178820,475860,2383,,2447,1583,1383,1975/09/18,1998/02/01
B26H0178,001,26HP0058,178820,475860,2383,,2446,1583,1383,1998/02/01,2013/06/10

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B26H0178,001,1983/03/28 00:00:00,58,
B26H0178,001,1983/04/14 00:00:00,63,
B26H0178,001,1983/04/28 00:00:00,71,
B26H0178,001,1983/05/16 00:00:00,63,
B26H0178,001,1983/05/27 00:00:00,46,
B26H0178,001,1983/06/14 00:00:00,66,
B26H0178,001,1983/06/28 00:00:00,84,
B26H0178,001,1983/07/14 00:00:00,95,
B26H0178,001,1983/07/28 00:00:00,108,
B26H0178,001,1983/08/15 00:00:00,122,
B26H0178,001,1983/08/29 00:00:00,111,
B26H0178,001,1983/09/14 00:00:00,84,
B26H0178,001,1983/09/28 00:00:00,106,
B26H0178,001,1983/10/13 00:00:00,105,
B26H0178,001,1983/10/28 00:00:00,117,
B26H0178,001,1983/11/14 00:00:00,129,
B26H0178,001,1983/11/28 00:00:00,86,
B26H0178,001,1983/12/13 00:00:00,98,
B26H0178,001,1983/12/28 00:00:00,73,
B26H0178,001,1984/01/13 00:00:00,47,
B26H0178,001,1984/01/27 00:00:00,88,
B26H0178,001,1984/02/14 00:00:00,52,
B26H0178,001,1984/02/28 00:00:00,60,
B26H0178,001,1984/03/14 00:00:00,57,
B26H0178,001,1984/03/28 00:00:00,43,
B26H0178,001,1984/04/13 00:00:00,60,
B26H0178,001,1984/04/27 00:00:00,74,
B26H0178,001,1984/05/14 00:00:00,81,
B26H0178,001,1984/05/28 00:00:00,68,
B26H0178,001,1984/06/14 00:00:00,73,
B26H0178,001,1984/06/28 00:00:00,86,
B26H0178,001,1984/07/13 00:00:00,87,
B26H0178,001,1984/07/27 00:00:00,80,
B26H0178,001,1984/08/14 00:00:00,102,
B26H0178,001,1984/08/28 00:00:00,108,
B26H0178,001,1984/09/14 00:00:00,91,
B26H0178,001,1984/09/28 00:00:00,87,
B26H0178,001,1984/10/15 00:00:00,92,
B26H0178,001,1984/10/29 00:00:00,71,
B26H0178,001,1984/11/14 00:00:00,83,
B26H0178,001,1984/11/28 00:00:00,64,
B26H0178,001,1984/12/14 00:00:00,72,
B26H0178,001,1984/12/28 00:00:00,70,
B26H0178,001,1985/01/14 00:00:00,69,
B26H0178,001,1985/01/28 00:00:00,58,
B26H0178,001,1985/02/14 00:00:00,91,
B26H0178,001,1985/02/28 00:00:00,96,
B26H0178,001,1985/03/14 00:00:00,77,
B26H0178,001,1985/03/28 00:00:00,73,
B26H0178,001,1985/04/15 00:00:00,65,
B26H0178,001,1985/04/29 00:00:00,68,
B26H0178,001,1985/05/13 00:00:00,59,
B26H0178,001,1985/05/28 00:00:00,75,
B26H0178,001,1985/06/14 00:00:00,57,
B26H0178,001,1985/06/28 00:00:00,56,
B26H0178,001,1985/07/12 00:00:00,67,
B26H0178,001,1985/07/29 00:00:00,85,
B26H0178,001,1985/08/14 00:00:00,81,
B26H0178,001,1985/08/28 00:00:00,82,
B26H0178,001,1985/09/13 00:00:00,90,
B26H0178,001,1985/09/27 00:00:00,97,
B26H0178,001,1985/10/14 00:00:00,98,
B26H0178,001,1985/10/28 00:00:00,107,
B26H0178,001,1985/11/14 00:00:00,110,
B26H0178,001,1985/11/28 00:00:00,85,
B26H0178,001,1985/12/13 00:00:00,89,
B26H0178,001,1985/12/24 00:00:00,96,
B26H0178,001,1986/01/14 00:00:00,87,
B26H0178,001,1986/01/28 00:00:00,59,
B26H0178,001,1986/02/14 00:00:00,75,
B26H0178,001,1986/02/28 00:00:00,94,
B26H0178,001,1986/03/14 00:00:00,76,
B26H0178,001,1986/03/27 00:00:00,75,
B26H0178,001,1986/04/14 00:00:00,71,
B26H0178,001,1986/04/28 00:00:00,70,
B26H0178,001,1986/05/14 00:00:00,72,
B26H0178,001,1986/05/28 00:00:00,75,
B26H0178,001,1986/06/13 00:00:00,71,
B26H0178,001,1986/06/30 00:00:00,99,
B26H0178,001,1986/07/15 00:00:00,108,
B26H0178,001,1986/07/28 00:00:00,108,
B26H0178,001,1986/08/14 00:00:00,118,
B26H0178,001,1986/08/28 00:00:00,96,
B26H0178,001,1986/09/15 00:00:00,103,
B26H0178,001,1986/09/29 00:00:00,123,
B26H0178,001,1986/10/14 00:00:00,125,
B26H0178,001,1986/10/28 00:00:00,78,
B26H0178,001,1986/11/14 00:00:00,77,
B26H0178,001,1986/11/28 00:00:00,74,
B26H0178,001,1986/12/12 00:00:00,77,
B26H0178,001,1986/12/28 00:00:00,50,
