Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,27-04-1962,tot:,07-11-2005,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0018,001,32FP0018,170717,473027,1904,31-08-1954,31-08-1954,01-02-1998,1954,50,704,604
B32F0018,001,32FP0018,170717,473027,1904,31-08-1954,01-02-1998,07-11-2005,1952,48,704,604


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0018,001,27-04-1962,318,268,1636,,,,,,
B32F0018,001,06-09-1962,362,312,1592,,,,,,
B32F0018,001,29-10-1962,386,336,1568,,,,,,
B32F0018,001,18-12-1962,405,355,1549,,,,,,
B32F0018,001,26-04-1963,393,343,1561,,,,,,
B32F0018,001,29-08-1963,421,371,1533,,,,,,
B32F0018,001,17-10-1963,400,350,1554,,,,,,
B32F0018,001,17-12-1963,391,341,1563,,,,,,
B32F0018,001,01-05-1964,438,388,1516,,,,,,
B32F0018,001,26-08-1964,473,423,1481,,,,,,
B32F0018,001,14-10-1964,477,427,1477,,,,,,
B32F0018,001,14-12-1964,487,437,1467,,,,,,
B32F0018,001,26-04-1965,462,412,1492,,,,,,
B32F0018,001,02-09-1965,441,391,1513,,,,,,
B32F0018,001,14-10-1965,431,381,1523,,,,,,
B32F0018,001,15-12-1965,431,381,1523,,,,,,
B32F0018,001,16-02-1966,359,309,1595,,,,,,
B32F0018,001,03-05-1966,320,270,1634,,,,,,
B32F0018,001,29-08-1966,335,285,1619,,,,,,
B32F0018,001,13-10-1966,366,316,1588,,,,,,
B32F0018,001,13-12-1966,360,310,1594,,,,,,
B32F0018,001,02-05-1967,335,285,1619,,,,,,
B32F0018,001,30-08-1967,407,357,1547,,,,,,
B32F0018,001,13-10-1967,432,382,1522,,,,,,
B32F0018,001,15-12-1967,427,377,1527,,,,,,
B32F0018,001,29-04-1968,400,350,1554,,,,,,
B32F0018,001,28-08-1968,448,398,1506,,,,,,
B32F0018,001,15-10-1968,442,392,1512,,,,,,
B32F0018,001,16-12-1968,433,383,1521,,,,,,
B32F0018,001,28-04-1969,429,379,1525,,,,,,
B32F0018,001,29-08-1969,459,409,1495,,,,,,
B32F0018,001,14-10-1969,465,415,1489,,,,,,
B32F0018,001,15-12-1969,492,442,1462,,,,,,
B32F0018,001,28-04-1970,465,415,1489,,,,,,
B32F0018,001,27-08-1970,501,451,1453,,,,,,
B32F0018,001,14-10-1970,516,466,1438,,,,,,
B32F0018,001,14-12-1970,510,460,1444,,,,,,
B32F0018,001,28-04-1971,505,455,1449,,,,,,
B32F0018,001,27-08-1971,537,487,1417,,,,,,
B32F0018,001,14-10-1971,555,505,1399,,,,,,
B32F0018,001,15-12-1971,579,529,1375,,,,,,
B32F0018,001,28-04-1972,613,563,1341,,,,,,
B32F0018,001,28-08-1972,632,582,1322,,,,,,
B32F0018,001,13-10-1972,638,588,1316,,,,,,
B32F0018,001,14-12-1972,650,600,1304,,,,,,
B32F0018,001,27-04-1973,649,599,1305,,,,,,
B32F0018,001,29-08-1973,658,608,1296,,,,,,
B32F0018,001,12-10-1973,670,620,1284,,,,,,
B32F0018,001,14-12-1973,672,622,1282,,,,,,
B32F0018,001,02-05-1974,647,597,1307,,,,,,
B32F0018,001,28-08-1974,672,622,1282,,,,,,
B32F0018,001,16-10-1974,676,626,1278,,,,,,
B32F0018,001,13-12-1974,650,600,1304,,,,,,
B32F0018,001,28-04-1975,578,528,1376,,,,,,
B32F0018,001,28-08-1975,600,550,1354,,,,,,
B32F0018,001,14-10-1975,621,571,1333,,,,,,
B32F0018,001,14-11-1975,632,582,1322,,,,,,
B32F0018,001,15-12-1975,642,592,1312,,,,,,
B32F0018,001,14-01-1976,648,598,1306,,,,,,
B32F0018,001,28-04-1976,655,605,1299,,,,,,
B32F0018,001,27-08-1976,699,649,1255,,,,,,
B32F0018,001,14-10-1976,715,665,1239,,,,,,
