Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,27-04-1962,tot:,23-01-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32F0018,002,32FP0018,170717,473027,1904,31-08-1954,31-08-1954,01-02-1998,1953,49,-4496,-4596
B32F0018,002,32FP0018,170717,473027,1904,31-08-1954,01-02-1998,23-01-2013,1951,47,-4496,-4596


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32F0018,002,27-04-1962,306,257,1647,,,,,,
B32F0018,002,06-09-1962,348,299,1605,,,,,,
B32F0018,002,29-10-1962,372,323,1581,,,,,,
B32F0018,002,18-12-1962,390,341,1563,,,,,,
B32F0018,002,26-04-1963,405,356,1548,,,,,,
B32F0018,002,29-08-1963,412,363,1541,,,,,,
B32F0018,002,17-10-1963,389,340,1564,,,,,,
B32F0018,002,17-12-1963,379,330,1574,,,,,,
B32F0018,002,01-05-1964,425,376,1528,,,,,,
B32F0018,002,26-08-1964,463,414,1490,,,,,,
B32F0018,002,14-10-1964,490,441,1463,,,,,,
B32F0018,002,14-12-1964,500,451,1453,,,,,,
B32F0018,002,26-04-1965,452,403,1501,,,,,,
B32F0018,002,02-09-1965,430,381,1523,,,,,,
B32F0018,002,14-10-1965,420,371,1533,,,,,,
B32F0018,002,15-12-1965,421,372,1532,,,,,,
B32F0018,002,16-02-1966,349,300,1604,,,,,,
B32F0018,002,03-05-1966,311,262,1642,,,,,,
B32F0018,002,29-08-1966,324,275,1629,,,,,,
B32F0018,002,13-10-1966,355,306,1598,,,,,,
B32F0018,002,13-12-1966,349,300,1604,,,,,,
B32F0018,002,02-05-1967,323,274,1630,,,,,,
B32F0018,002,30-08-1967,396,347,1557,,,,,,
B32F0018,002,13-10-1967,418,369,1535,,,,,,
B32F0018,002,15-12-1967,418,369,1535,,,,,,
B32F0018,002,29-04-1968,388,339,1565,,,,,,
B32F0018,002,28-08-1968,437,388,1516,,,,,,
B32F0018,002,15-10-1968,432,383,1521,,,,,,
B32F0018,002,16-12-1968,422,373,1531,,,,,,
B32F0018,002,28-04-1969,420,371,1533,,,,,,
B32F0018,002,29-08-1969,448,399,1505,,,,,,
B32F0018,002,14-10-1969,456,407,1497,,,,,,
B32F0018,002,15-12-1969,482,433,1471,,,,,,
B32F0018,002,28-04-1970,458,409,1495,,,,,,
B32F0018,002,27-08-1970,491,442,1462,,,,,,
B32F0018,002,14-10-1970,507,458,1446,,,,,,
B32F0018,002,14-12-1970,501,452,1452,,,,,,
B32F0018,002,28-04-1971,499,450,1454,,,,,,
B32F0018,002,27-08-1971,527,478,1426,,,,,,
B32F0018,002,14-10-1971,546,497,1407,,,,,,
B32F0018,002,15-12-1971,573,524,1380,,,,,,
B32F0018,002,28-04-1972,612,563,1341,,,,,,
B32F0018,002,28-08-1972,627,578,1326,,,,,,
B32F0018,002,13-10-1972,633,584,1320,,,,,,
B32F0018,002,14-12-1972,643,594,1310,,,,,,
B32F0018,002,27-04-1973,645,596,1308,,,,,,
B32F0018,002,29-08-1973,653,604,1300,,,,,,
B32F0018,002,12-10-1973,665,616,1288,,,,,,
B32F0018,002,14-12-1973,668,619,1285,,,,,,
B32F0018,002,02-05-1974,644,595,1309,,,,,,
B32F0018,002,28-08-1974,667,618,1286,,,,,,
