Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32F0009,001,32FP0009,170360,472675,1732,,1789,-2868,-2968,1955/02/23,1972/04/28
B32F0009,001,32FP0009,170360,472675,1732,,1719,-2868,-2968,1972/04/28,1990/12/28

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32F0009,001,1962/04/27 00:00:00,188,
B32F0009,001,1962/09/06 00:00:00,251,
B32F0009,001,1962/10/29 00:00:00,270,
B32F0009,001,1962/12/18 00:00:00,280,
B32F0009,001,1963/04/26 00:00:00,282,
B32F0009,001,1963/08/29 00:00:00,292,
B32F0009,001,1963/10/17 00:00:00,270,
B32F0009,001,1963/12/17 00:00:00,268,
B32F0009,001,1964/05/01 00:00:00,309,
B32F0009,001,1964/08/26 00:00:00,346,
B32F0009,001,1964/10/14 00:00:00,363,
B32F0009,001,1964/12/14 00:00:00,358,
B32F0009,001,1965/04/26 00:00:00,320,
B32F0009,001,1965/09/02 00:00:00,301,
B32F0009,001,1965/10/14 00:00:00,293,
B32F0009,001,1965/12/15 00:00:00,281,
B32F0009,001,1966/02/16 00:00:00,202,
B32F0009,001,1966/05/03 00:00:00,172,
B32F0009,001,1966/08/29 00:00:00,202,
B32F0009,001,1966/10/13 00:00:00,247,
B32F0009,001,1966/12/13 00:00:00,192,
B32F0009,001,1967/05/02 00:00:00,214,
B32F0009,001,1967/08/30 00:00:00,289,
B32F0009,001,1967/10/13 00:00:00,307,
B32F0009,001,1967/12/15 00:00:00,285,
B32F0009,001,1968/04/29 00:00:00,260,
B32F0009,001,1968/08/28 00:00:00,303,
B32F0009,001,1968/10/15 00:00:00,285,
B32F0009,001,1968/12/16 00:00:00,287,
B32F0009,001,1969/04/28 00:00:00,277,
B32F0009,001,1969/10/14 00:00:00,324,
B32F0009,001,1969/12/15 00:00:00,343,
B32F0009,001,1970/04/28 00:00:00,308,
B32F0009,001,1970/08/27 00:00:00,355,
B32F0009,001,1970/10/14 00:00:00,368,
B32F0009,001,1971/04/28 00:00:00,349,
B32F0009,001,1972/04/28 00:00:00,475,
B32F0009,001,1972/08/28 00:00:00,474,
B32F0009,001,1972/10/13 00:00:00,482,
B32F0009,001,1972/12/14 00:00:00,489,
B32F0009,001,1973/04/27 00:00:00,482,
B32F0009,001,1973/08/29 00:00:00,493,
B32F0009,001,1973/10/12 00:00:00,506,
B32F0009,001,1973/12/14 00:00:00,505,
B32F0009,001,1974/05/02 00:00:00,574,
B32F0009,001,1974/08/28 00:00:00,507,
B32F0009,001,1974/10/16 00:00:00,514,
B32F0009,001,1974/12/13 00:00:00,478,
B32F0009,001,1975/04/28 00:00:00,405,
B32F0009,001,1975/10/14 00:00:00,459,
B32F0009,001,1975/11/14 00:00:00,473,
B32F0009,001,1975/12/15 00:00:00,482,
B32F0009,001,1976/01/14 00:00:00,487,
B32F0009,001,1976/04/28 00:00:00,489,
B32F0009,001,1976/08/27 00:00:00,531,
B32F0009,001,1976/10/14 00:00:00,549,
B32F0009,001,1976/12/14 00:00:00,549,
B32F0009,001,1977/08/29 00:00:00,560,
B32F0009,001,1977/10/28 00:00:00,574,
B32F0009,001,1978/05/02 00:00:00,534,
B32F0009,001,1978/08/15 00:00:00,552,
B32F0009,001,1978/08/28 00:00:00,560,
B32F0009,001,1978/10/13 00:00:00,566,
B32F0009,001,1978/12/14 00:00:00,600,
B32F0009,001,1979/04/12 00:00:00,539,
B32F0009,001,1979/05/14 00:00:00,511,
B32F0009,001,1979/08/14 00:00:00,494,
B32F0009,001,1979/08/28 00:00:00,501,
B32F0009,001,1979/10/15 00:00:00,520,
B32F0009,001,1979/12/14 00:00:00,522,
B32F0009,001,1980/04/28 00:00:00,459,
B32F0009,001,1980/10/14 00:00:00,509,
B32F0009,001,1980/12/15 00:00:00,519,
B32F0009,001,1981/04/28 00:00:00,425,
B32F0009,001,1981/08/28 00:00:00,468,
B32F0009,001,1981/10/14 00:00:00,478,
B32F0009,001,1982/04/28 00:00:00,451,
B32F0009,001,1982/10/14 00:00:00,503,
B32F0009,001,1982/12/14 00:00:00,524,
B32F0009,001,1983/04/28 00:00:00,482,
B32F0009,001,1983/08/29 00:00:00,466,
B32F0009,001,1983/10/13 00:00:00,487,
B32F0009,001,1983/12/13 00:00:00,,Y
B32F0009,001,1984/04/27 00:00:00,432,
B32F0009,001,1984/08/28 00:00:00,462,
B32F0009,001,1984/10/15 00:00:00,483,
B32F0009,001,1984/12/14 00:00:00,474,
B32F0009,001,1985/04/29 00:00:00,464,
B32F0009,001,1985/08/28 00:00:00,477,
B32F0009,001,1985/10/14 00:00:00,487,
B32F0009,001,1985/12/13 00:00:00,503,
B32F0009,001,1986/04/28 00:00:00,662,
B32F0009,001,1987/04/28 00:00:00,438,
B32F0009,001,1988/04/28 00:00:00,421,
B32F0009,001,1989/04/28 00:00:00,453,
B32F0009,001,1989/10/13 00:00:00,474,
B32F0009,001,1990/08/27 00:00:00,503,
B32F0009,001,1990/10/15 00:00:00,513,
B32F0009,001,1990/12/13 00:00:00,,D
