Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1985,tot:,28-02-1991,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0305,001,32EP7804,166550,472985,545,14-03-1985,14-03-1985,17-12-1986,551,6,501,451
B32E0305,001,32EP7804,166550,472985,545,14-03-1985,17-12-1986,06-06-1991,559,14,492,447


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0305,001,14-03-1985,5,-1,546,,,,,,
B32E0305,001,28-03-1985,3,-3,548,,,,,,
B32E0305,001,15-04-1985,,,,O,,,,,
B32E0305,001,29-04-1985,,,,N,,,,,
B32E0305,001,14-05-1985,5,-1,546,,,,,,
B32E0305,001,29-05-1985,23,17,528,,,,,,
B32E0305,001,17-06-1985,3,-3,548,,,,,,
B32E0305,001,28-06-1985,,,,O,,,,,
B32E0305,001,12-07-1985,45,39,506,,,,,,
B32E0305,001,29-07-1985,12,6,539,,,,,,
B32E0305,001,19-08-1985,7,1,544,,,,,,
B32E0305,001,28-08-1985,26,20,525,,,,,,
B32E0305,001,16-09-1985,27,21,524,,,,,,
B32E0305,001,02-10-1985,,,,N,,,,,
B32E0305,001,15-10-1985,31,25,520,,,,,,
B32E0305,001,31-10-1985,24,18,527,,,,,,
B32E0305,001,14-11-1985,7,1,544,,,,,,
B32E0305,001,28-01-1986,5,-1,546,,,,,,
B32E0305,001,14-03-1986,23,17,528,,,,,,
B32E0305,001,14-04-1986,7,1,544,,,,,,
B32E0305,001,28-04-1986,14,8,537,,,,,,
B32E0305,001,30-06-1986,90,84,461,,,,,,
B32E0305,001,13-03-1987,,,,O,,,,,
B32E0305,001,30-03-1987,17,3,542,,,,,,
B32E0305,001,15-04-1987,16,2,543,,,,,,
B32E0305,001,29-04-1987,37,23,522,,,,,,
B32E0305,001,14-05-1987,14,0,545,,,,,,
B32E0305,001,28-05-1987,34,20,525,,,,,,
B32E0305,001,14-06-1987,16,2,543,,,,,,
B32E0305,001,28-06-1987,34,20,525,,,,,,
B32E0305,001,14-07-1987,86,72,473,,,,,,
B32E0305,001,28-07-1987,16,2,543,,,,,,
B32E0305,001,14-08-1987,16,2,543,,,,,,
B32E0305,001,28-08-1987,26,12,533,,,,,,
B32E0305,001,14-09-1987,35,21,524,,,,,,
B32E0305,001,28-09-1987,21,7,538,,,,,,
B32E0305,001,14-10-1987,14,0,545,,,,,,
B32E0305,001,30-10-1987,13,-1,546,,,,,,
B32E0305,001,14-11-1987,13,-1,546,,,,,,
B32E0305,001,28-11-1987,12,-2,547,,,,,,
B32E0305,001,14-12-1987,15,1,544,,,,,,
B32E0305,001,14-01-1988,12,-2,547,,,,,,
B32E0305,001,28-01-1988,0,-14,559,,,,,,
B32E0305,001,15-02-1988,14,0,545,,,,,,
B32E0305,001,28-02-1988,,,,N,,,,,
B32E0305,001,14-03-1988,0,-14,559,,,,,,
B32E0305,001,28-03-1988,0,-14,559,,,,,,
B32E0305,001,14-04-1988,21,7,538,,,,,,
B32E0305,001,28-04-1988,29,15,530,,,,,,
B32E0305,001,16-05-1988,67,53,492,,,,,,
B32E0305,001,30-05-1988,59,45,500,,,,,,
B32E0305,001,14-06-1988,86,72,473,,,,,,
B32E0305,001,28-06-1988,84,70,475,,,,,,
B32E0305,001,14-07-1988,50,36,509,,,,,,
B32E0305,001,28-07-1988,39,25,520,,,,,,
B32E0305,001,14-08-1988,,,,N,,,,,
B32E0305,001,28-08-1988,33,19,526,,,,,,
B32E0305,001,14-09-1988,68,54,491,,,,,,
B32E0305,001,28-09-1988,,,,N,,,,,
B32E0305,001,14-10-1988,22,8,537,,,,,,
B32E0305,001,28-10-1988,33,19,526,,,,,,
B32E0305,001,14-11-1988,20,6,539,,,,,,
B32E0305,001,28-11-1988,28,14,531,,,,,,
B32E0305,001,14-12-1988,14,0,545,,,,,,
B32E0305,001,30-12-1988,11,-3,548,,,,,,
B32E0305,001,16-01-1989,19,5,540,,,,,,
B32E0305,001,30-01-1989,18,4,541,,,,,,
B32E0305,001,14-02-1989,17,3,542,,,,,,
B32E0305,001,28-02-1989,11,-3,548,,,,,,
B32E0305,001,14-03-1989,10,-4,549,,,,,,
B32E0305,001,30-03-1989,17,3,542,,,,,,
B32E0305,001,14-04-1989,11,-3,548,,,,,,
B32E0305,001,28-04-1989,13,-1,546,,,,,,
B32E0305,001,15-05-1989,51,37,508,,,,,,
B32E0305,001,31-05-1989,27,13,532,,,,,,
B32E0305,001,14-06-1989,61,47,498,,,,,,
B32E0305,001,28-06-1989,84,70,475,,,,,,
B32E0305,001,14-07-1989,104,90,455,,,,,,
B32E0305,001,27-07-1989,111,97,448,,,,,,
B32E0305,001,14-08-1989,106,92,453,,,,,,
B32E0305,001,25-08-1989,104,90,455,,,,,,
B32E0305,001,14-09-1989,78,64,481,,,,,,
B32E0305,001,27-09-1989,96,82,463,,,,,,
