Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1985,tot:,30-05-1991,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0309,002,32EP7806,164680,472025,200,14-03-1985,14-03-1985,06-06-1991,242,42,-8,-58


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0309,002,14-03-1985,60,18,182,,,,,,
B32E0309,002,28-03-1985,58,16,184,,,,,,
B32E0309,002,15-04-1985,42,0,200,,,,,,
B32E0309,002,29-04-1985,,,,N,,,,,
B32E0309,002,14-05-1985,64,22,178,,,,,,
B32E0309,002,29-05-1985,74,32,168,,,,,,
B32E0309,002,17-06-1985,70,28,172,,,,,,
B32E0309,002,28-06-1985,52,10,190,,,,,,
B32E0309,002,12-07-1985,96,54,146,,,,,,
B32E0309,002,29-07-1985,74,32,168,,,,,,
B32E0309,002,19-08-1985,61,19,181,,,,,,
B32E0309,002,28-08-1985,80,38,162,,,,,,
B32E0309,002,16-09-1985,90,48,152,,,,,,
B32E0309,002,02-10-1985,,,,N,,,,,
B32E0309,002,14-11-1985,51,9,191,,,,,,
B32E0309,002,28-01-1986,47,5,195,,,,,,
B32E0309,002,14-03-1986,80,38,162,,,,,,
B32E0309,002,01-04-1986,0,-42,242,,,,,,
B32E0309,002,14-04-1986,62,20,180,,,,,,
B32E0309,002,28-04-1986,73,31,169,,,,,,
B32E0309,002,30-06-1986,134,92,108,,,,,,
B32E0309,002,14-07-1986,148,106,94,,,,,,
B32E0309,002,28-07-1986,155,113,87,,,,,,
B32E0309,002,13-03-1987,43,1,199,,,,,,
B32E0309,002,30-03-1987,58,16,184,,,,,,
B32E0309,002,15-04-1987,55,13,187,,,,,,
B32E0309,002,29-04-1987,85,43,157,,,,,,
B32E0309,002,14-05-1987,65,23,177,,,,,,
B32E0309,002,28-05-1987,81,39,161,,,,,,
B32E0309,002,14-06-1987,64,22,178,,,,,,
B32E0309,002,28-06-1987,81,39,161,,,,,,
B32E0309,002,14-07-1987,125,83,117,,,,,,
B32E0309,002,28-07-1987,60,18,182,,,,,,
B32E0309,002,14-08-1987,61,19,181,,,,,,
B32E0309,002,28-08-1987,76,34,166,,,,,,
B32E0309,002,14-09-1987,83,41,159,,,,,,
B32E0309,002,28-09-1987,63,21,179,,,,,,
B32E0309,002,14-10-1987,54,12,188,,,,,,
B32E0309,002,30-10-1987,59,17,183,,,,,,
B32E0309,002,14-11-1987,57,15,185,,,,,,
B32E0309,002,28-11-1987,53,11,189,,,,,,
B32E0309,002,14-12-1987,61,19,181,,,,,,
B32E0309,002,14-01-1988,54,12,188,,,,,,
B32E0309,002,28-01-1988,23,-19,219,,,,,,
B32E0309,002,15-02-1988,51,9,191,,,,,,
B32E0309,002,28-02-1988,,,,N,,,,,
B32E0309,002,14-03-1988,41,-1,201,,,,,,
B32E0309,002,28-03-1988,38,-4,204,,,,,,
B32E0309,002,14-04-1988,71,29,171,,,,,,
B32E0309,002,28-04-1988,85,43,157,,,,,,
B32E0309,002,16-05-1988,119,77,123,,,,,,
B32E0309,002,30-05-1988,128,86,114,,,,,,
B32E0309,002,14-06-1988,127,85,115,,,,,,
B32E0309,002,28-06-1988,132,90,110,,,,,,
B32E0309,002,14-07-1988,94,52,148,,,,,,
B32E0309,002,28-07-1988,98,56,144,,,,,,
B32E0309,002,14-08-1988,,,,N,,,,,
B32E0309,002,28-08-1988,108,66,134,,,,,,
B32E0309,002,14-09-1988,101,59,141,,,,,,
B32E0309,002,28-09-1988,,,,N,,,,,
B32E0309,002,14-10-1988,70,28,172,,,,,,
B32E0309,002,28-10-1988,81,39,161,,,,,,
B32E0309,002,14-11-1988,66,24,176,,,,,,
B32E0309,002,28-11-1988,72,30,170,,,,,,
B32E0309,002,14-12-1988,54,12,188,,,,,,
B32E0309,002,30-12-1988,60,18,182,,,,,,
B32E0309,002,16-01-1989,67,25,175,,,,,,
B32E0309,002,30-01-1989,67,25,175,,,,,,
B32E0309,002,14-02-1989,61,19,181,,,,,,
B32E0309,002,28-02-1989,31,-11,211,,,,,,
B32E0309,002,14-03-1989,46,4,196,,,,,,
B32E0309,002,30-03-1989,69,27,173,,,,,,
B32E0309,002,14-04-1989,41,-1,201,,,,,,
B32E0309,002,28-04-1989,59,17,183,,,,,,
B32E0309,002,15-05-1989,102,60,140,,,,,,
B32E0309,002,31-05-1989,101,59,141,,,,,,
B32E0309,002,14-06-1989,181,139,61,,,,,,
B32E0309,002,28-06-1989,207,165,35,,,,,,
B32E0309,002,14-07-1989,216,174,26,,,,,,
B32E0309,002,27-07-1989,220,178,22,,,,,,
B32E0309,002,14-08-1989,166,124,76,,,,,,
B32E0309,002,25-08-1989,158,116,84,,,,,,
B32E0309,002,14-09-1989,146,104,96,,,,,,
B32E0309,002,27-09-1989,140,98,102,,,,,,
B32E0309,002,13-10-1989,134,92,108,,,,,,
B32E0309,002,30-10-1989,111,69,131,,,,,,
B32E0309,002,14-11-1989,98,56,144,,,,,,
B32E0309,002,30-11-1989,93,51,149,,,,,,
B32E0309,002,14-12-1989,56,14,186,,,,,,
B32E0309,002,28-12-1989,,,,N,,,,,
B32E0309,002,15-01-1990,72,30,170,,,,,,
B32E0309,002,30-01-1990,51,9,191,,,,,,
B32E0309,002,15-02-1990,31,-11,211,,,,,,
B32E0309,002,28-02-1990,35,-7,207,,,,,,
B32E0309,002,14-03-1990,63,21,179,,,,,,
B32E0309,002,30-03-1990,71,29,171,,,,,,
B32E0309,002,14-05-1990,85,43,157,,,,,,
B32E0309,002,31-05-1990,118,76,124,,,,,,
B32E0309,002,14-06-1990,93,51,149,,,,,,
B32E0309,002,29-06-1990,94,52,148,,,,,,
B32E0309,002,14-07-1990,98,56,144,,,,,,
B32E0309,002,30-07-1990,101,59,141,,,,,,
B32E0309,002,14-08-1990,105,63,137,,,,,,
B32E0309,002,29-08-1990,107,65,135,,,,,,
B32E0309,002,15-09-1990,102,60,140,,,,,,
B32E0309,002,30-09-1990,100,58,142,,,,,,
B32E0309,002,16-10-1990,57,15,185,,,,,,
B32E0309,002,30-10-1990,56,14,186,,,,,,
B32E0309,002,15-12-1990,60,18,182,,,,,,
B32E0309,002,31-12-1990,59,17,183,,,,,,
B32E0309,002,28-01-1991,,,,N,,,,,
B32E0309,002,14-02-1991,,,,N,,,,,
B32E0309,002,28-02-1991,54,12,188,,,,,,
B32E0309,002,15-03-1991,64,22,178,,,,,,
B32E0309,002,30-03-1991,81,39,161,,,,,,
B32E0309,002,15-04-1991,71,29,171,,,,,,
B32E0309,002,29-04-1991,65,23,177,,,,,,
B32E0309,002,14-05-1991,80,38,162,,,,,,
B32E0309,002,30-05-1991,91,49,151,,,,,,
