Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,27-04-1962,tot:,22-01-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0076,001,32EP0036,169460,471200,1194,01-06-1959,01-06-1959,01-02-1998,1244,50,644,544
B32E0076,001,32EP0036,169460,471200,1194,01-06-1959,01-02-1998,06-10-2003,1251,57,644,544
B32E0076,001,32EP0036,169460,471200,1194,01-06-1959,06-10-2003,22-01-2013,1248,54,644,544


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0076,001,27-04-1962,89,39,1155,,,,,,
B32E0076,001,06-09-1962,131,81,1113,,,,,,
B32E0076,001,29-10-1962,116,66,1128,,,,,,
B32E0076,001,18-12-1962,83,33,1161,,,,,,
B32E0076,001,26-04-1963,104,54,1140,,,,,,
B32E0076,001,29-08-1963,90,40,1154,,,,,,
B32E0076,001,17-10-1963,82,32,1162,,,,,,
B32E0076,001,17-12-1963,101,51,1143,,,,,,
B32E0076,001,01-05-1964,114,64,1130,,,,,,
B32E0076,001,26-08-1964,181,131,1063,,,,,,
B32E0076,001,14-10-1964,171,121,1073,,,,,,
B32E0076,001,14-12-1964,91,41,1153,,,,,,
B32E0076,001,26-04-1965,77,27,1167,,,,,,
B32E0076,001,02-09-1965,81,31,1163,,,,,,
B32E0076,001,14-10-1965,117,67,1127,,,,,,
B32E0076,001,15-12-1965,54,4,1190,,,,,,
B32E0076,001,16-02-1966,66,16,1178,,,,,,
B32E0076,001,03-05-1966,74,24,1170,,,,,,
B32E0076,001,29-08-1966,169,119,1075,,,,,,
B32E0076,001,13-10-1966,108,58,1136,,,,,,
B32E0076,001,13-12-1966,40,-10,1204,,,,,,
B32E0076,001,02-05-1967,102,52,1142,,,,,,
B32E0076,001,30-08-1967,142,92,1102,,,,,,
B32E0076,001,13-10-1967,121,71,1123,,,,,,
B32E0076,001,15-12-1967,61,11,1183,,,,,,
B32E0076,001,14-03-1968,86,36,1158,,,,,,
B32E0076,001,28-03-1968,100,50,1144,,,,,,
B32E0076,001,16-04-1968,115,65,1129,,,,,,
B32E0076,001,29-04-1968,120,70,1124,,,,,,
B32E0076,001,14-05-1968,109,59,1135,,,,,,
B32E0076,001,28-05-1968,104,54,1140,,,,,,
B32E0076,001,14-06-1968,131,81,1113,,,,,,
B32E0076,001,28-06-1968,105,55,1139,,,,,,
B32E0076,001,15-07-1968,119,69,1125,,,,,,
B32E0076,001,29-07-1968,132,82,1112,,,,,,
B32E0076,001,14-08-1968,133,83,1111,,,,,,
B32E0076,001,28-08-1968,143,93,1101,,,,,,
B32E0076,001,16-09-1968,106,56,1138,,,,,,
B32E0076,001,01-10-1968,71,21,1173,,,,,,
B32E0076,001,15-10-1968,62,12,1182,,,,,,
B32E0076,001,28-10-1968,84,34,1160,,,,,,
B32E0076,001,14-11-1968,85,35,1159,,,,,,
B32E0076,001,28-11-1968,85,35,1159,,,,,,
B32E0076,001,16-12-1968,103,53,1141,,,,,,
B32E0076,001,27-12-1968,88,38,1156,,,,,,
B32E0076,001,15-01-1969,81,31,1163,,,,,,
B32E0076,001,03-02-1969,77,27,1167,,,,,,
B32E0076,001,13-02-1969,80,30,1164,,,,,,
B32E0076,001,28-02-1969,76,26,1168,,,,,,
B32E0076,001,14-03-1969,68,18,1176,,,,,,
B32E0076,001,31-03-1969,81,31,1163,,,,,,
B32E0076,001,16-04-1969,75,25,1169,,,,,,
B32E0076,001,28-04-1969,82,32,1162,,,,,,
B32E0076,001,14-05-1969,94,44,1150,,,,,,
B32E0076,001,28-05-1969,91,41,1153,,,,,,
B32E0076,001,16-06-1969,103,53,1141,,,,,,
B32E0076,001,26-06-1969,111,61,1133,,,,,,
B32E0076,001,15-07-1969,115,65,1129,,,,,,
B32E0076,001,29-07-1969,145,95,1099,,,,,,
B32E0076,001,14-08-1969,156,106,1088,,,,,,
B32E0076,001,29-08-1969,84,34,1160,,,,,,
B32E0076,001,16-09-1969,122,72,1122,,,,,,
B32E0076,001,29-09-1969,140,90,1104,,,,,,
B32E0076,001,14-10-1969,150,100,1094,,,,,,
B32E0076,001,28-10-1969,155,105,1089,,,,,,
B32E0076,001,17-11-1969,115,65,1129,,,,,,
B32E0076,001,01-12-1969,112,62,1132,,,,,,
B32E0076,001,15-12-1969,113,63,1131,,,,,,
B32E0076,001,29-12-1969,107,57,1137,,,,,,
B32E0076,001,14-01-1970,105,55,1139,,,,,,
B32E0076,001,28-01-1970,100,50,1144,,,,,,
B32E0076,001,16-02-1970,96,46,1148,,,,,,
B32E0076,001,02-03-1970,68,18,1176,,,,,,
B32E0076,001,16-03-1970,88,38,1156,,,,,,
B32E0076,001,31-03-1970,74,24,1170,,,,,,
B32E0076,001,14-04-1970,81,31,1163,,,,,,
B32E0076,001,28-04-1970,84,34,1160,,,,,,
B32E0076,001,14-05-1970,109,59,1135,,,,,,
B32E0076,001,28-05-1970,121,71,1123,,,,,,
B32E0076,001,15-06-1970,154,104,1090,,,,,,
B32E0076,001,29-06-1970,169,119,1075,,,,,,
B32E0076,001,16-07-1970,164,114,1080,,,,,,
B32E0076,001,28-07-1970,155,105,1089,,,,,,
B32E0076,001,14-08-1970,159,109,1085,,,,,,
B32E0076,001,27-08-1970,178,128,1066,,,,,,
B32E0076,001,14-09-1970,184,134,1060,,,,,,
B32E0076,001,28-09-1970,184,134,1060,,,,,,
B32E0076,001,14-10-1970,150,100,1094,,,,,,
B32E0076,001,29-10-1970,126,76,1118,,,,,,
B32E0076,001,13-11-1970,98,48,1146,,,,,,
B32E0076,001,30-11-1970,103,53,1141,,,,,,
B32E0076,001,14-12-1970,94,44,1150,,,,,,
B32E0076,001,28-12-1970,110,60,1134,,,,,,
B32E0076,001,14-01-1971,109,59,1135,,,,,,
B32E0076,001,28-01-1971,81,31,1163,,,,,,
B32E0076,001,15-02-1971,85,35,1159,,,,,,
B32E0076,001,01-03-1971,96,46,1148,,,,,,
B32E0076,001,15-03-1971,90,40,1154,,,,,,
B32E0076,001,29-03-1971,94,44,1150,,,,,,
B32E0076,001,14-04-1971,111,61,1133,,,,,,
B32E0076,001,28-04-1971,123,73,1121,,,,,,
B32E0076,001,16-05-1971,129,79,1115,,,,,,
B32E0076,001,28-05-1971,138,88,1106,,,,,,
B32E0076,001,14-06-1971,155,105,1089,,,,,,
B32E0076,001,28-06-1971,172,122,1072,,,,,,
B32E0076,001,14-07-1971,160,110,1084,,,,,,
B32E0076,001,28-07-1971,173,123,1071,,,,,,
B32E0076,001,16-08-1971,186,136,1058,,,,,,
B32E0076,001,27-08-1971,193,143,1051,,,,,,
B32E0076,001,15-09-1971,202,152,1042,,,,,,
B32E0076,001,28-09-1971,207,157,1037,,,,,,
B32E0076,001,14-10-1971,212,162,1032,,,,,,
B32E0076,001,28-10-1971,214,164,1030,,,,,,
B32E0076,001,15-11-1971,217,167,1027,,,,,,
B32E0076,001,01-12-1971,198,148,1046,,,,,,
B32E0076,001,15-12-1971,198,148,1046,,,,,,
B32E0076,001,28-12-1971,190,140,1054,,,,,,
B32E0076,001,17-01-1972,189,139,1055,,,,,,
B32E0076,001,28-01-1972,180,130,1064,,,,,,
B32E0076,001,15-02-1972,173,123,1071,,,,,,
B32E0076,001,28-02-1972,172,122,1072,,,,,,
B32E0076,001,14-03-1972,168,118,1076,,,,,,
B32E0076,001,28-03-1972,182,132,1062,,,,,,
