Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,14-03-1968,tot:,23-01-2013,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0077,002,32EP0061,168820,473240,1180,14-03-1968,14-03-1968,16-08-1988,1233,53,274,191
B32E0077,002,32EP0061,168820,473240,1180,14-03-1968,16-08-1988,23-01-2013,1269,89,274,191


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0077,002,14-03-1968,100,47,1133,,,,,,
B32E0077,002,28-03-1968,112,59,1121,,,,,,
B32E0077,002,16-04-1968,125,72,1108,,,,,,
B32E0077,002,29-04-1968,134,81,1099,,,,,,
B32E0077,002,14-05-1968,127,74,1106,,,,,,
B32E0077,002,28-05-1968,122,69,1111,,,,,,
B32E0077,002,14-06-1968,137,84,1096,,,,,,
B32E0077,002,28-06-1968,157,104,1076,,,,,,
B32E0077,002,15-07-1968,164,111,1069,,,,,,
B32E0077,002,29-07-1968,165,112,1068,,,,,,
B32E0077,002,14-08-1968,136,83,1097,,,,,,
B32E0077,002,28-08-1968,143,90,1090,,,,,,
B32E0077,002,16-09-1968,74,21,1159,,,,,,
B32E0077,002,01-10-1968,160,107,1073,,,,,,
B32E0077,002,15-10-1968,74,21,1159,,,,,,
B32E0077,002,28-10-1968,100,47,1133,,,,,,
B32E0077,002,14-11-1968,99,46,1134,,,,,,
