Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,28-05-1997,tot:,28-11-2001,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0314,002,32EP7813,165438,472750,218,28-05-1997,28-05-1997,29-11-2001,220,2,129,79


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0314,002,28-05-1997,21,19,199,,,,,,
B32E0314,002,13-06-1997,58,56,162,,,,,,
B32E0314,002,27-06-1997,7,5,213,,,,,,
B32E0314,002,14-07-1997,36,34,184,,,,,,
B32E0314,002,28-07-1997,20,18,200,,,,,,
B32E0314,002,14-08-1997,75,73,145,,,,,,
B32E0314,002,28-08-1997,29,27,191,,,,,,
B32E0314,002,15-09-1997,39,37,181,,,,,,
B32E0314,002,29-09-1997,63,61,157,,,,,,
B32E0314,002,14-10-1997,6,4,214,,,,,,
B32E0314,002,28-10-1997,18,16,202,,,,,,
B32E0314,002,14-11-1997,16,14,204,,,,,,
B32E0314,002,28-11-1997,9,7,211,,,,,,
B32E0314,002,15-12-1997,7,5,213,,,,,,
B32E0314,002,29-12-1997,,,,O,,,,,
B32E0314,002,15-01-1998,3,1,217,,,,,,
B32E0314,002,28-01-1998,5,3,215,,,,,,
B32E0314,002,16-02-1998,13,11,207,,,,,,
B32E0314,002,28-02-1998,7,5,213,,,,,,
B32E0314,002,13-03-1998,4,2,216,,,,,,
B32E0314,002,27-03-1998,3,1,217,,,,,,
B32E0314,002,14-04-1998,,,,O,,,,,
B32E0314,002,28-04-1998,5,3,215,,,,,,
B32E0314,002,14-05-1998,40,38,180,,,,,,
B32E0314,002,28-05-1998,5,3,215,,,,,,
B32E0314,002,15-06-1998,5,3,215,,,,,,
B32E0314,002,29-06-1998,14,12,206,,,,,,
B32E0314,002,14-07-1998,25,23,195,,,,,,
B32E0314,002,28-07-1998,48,46,172,,,,,,
B32E0314,002,15-08-1998,67,65,153,,,,,,
B32E0314,002,28-08-1998,29,27,191,,,,,,
B32E0314,002,14-09-1998,10,8,210,,,,,,
B32E0314,002,28-09-1998,11,9,209,,,,,,
B32E0314,002,14-10-1998,5,3,215,,,,,,
B32E0314,002,28-10-1998,,,,O,,,,,
B32E0314,002,16-11-1998,2,0,218,,,,,,
B32E0314,002,27-11-1998,7,5,213,,,,,,
B32E0314,002,14-12-1998,,,,O,,,,,
B32E0314,002,28-12-1998,,,,N,,,,,
B32E0314,002,14-01-1999,4,2,216,,,,,,
B32E0314,002,28-01-1999,5,3,215,,,,,,
B32E0314,002,15-02-1999,4,2,216,,,,,,
B32E0314,002,26-02-1999,,,,O,,,,,
B32E0314,002,15-03-1999,8,6,212,,,,,,
B32E0314,002,29-03-1999,6,4,214,,,,,,
B32E0314,002,14-04-1999,3,1,217,,,,,,
B32E0314,002,28-04-1999,22,20,198,,,,,,
B32E0314,002,14-05-1999,39,37,181,,,,,,
B32E0314,002,28-05-1999,55,53,165,,,,,,
B32E0314,002,14-06-1999,36,34,184,,,,,,
B32E0314,002,28-06-1999,66,64,154,,,,,,
B32E0314,002,14-07-1999,66,64,154,,,,,,
B32E0314,002,28-07-1999,93,91,127,,,,,,
B32E0314,002,13-08-1999,68,66,152,,,,,,
B32E0314,002,27-08-1999,93,91,127,,,,,,
B32E0314,002,14-09-1999,83,81,137,,,,,,
B32E0314,002,28-09-1999,73,71,147,,,,,,
B32E0314,002,14-10-1999,64,62,156,,,,,,
B32E0314,002,28-10-1999,60,58,160,,,,,,
B32E0314,002,15-11-1999,27,25,193,,,,,,
B32E0314,002,29-11-1999,18,16,202,,,,,,
B32E0314,002,14-12-1999,4,2,216,,,,,,
B32E0314,002,28-12-1999,3,1,217,,,,,,
B32E0314,002,14-01-2000,4,2,216,,,,,,
B32E0314,002,28-01-2000,8,6,212,,,,,,
B32E0314,002,14-02-2000,4,2,216,,,,,,
B32E0314,002,28-02-2000,3,1,217,,,,,,
B32E0314,002,14-03-2000,5,3,215,,,,,,
B32E0314,002,28-03-2000,6,4,214,,,,,,
B32E0314,002,14-04-2000,8,6,212,,,,,,
B32E0314,002,28-04-2000,11,9,209,,,,,,
B32E0314,002,15-05-2000,4,2,216,,,,,,
B32E0314,002,29-05-2000,4,2,216,,,,,,
B32E0314,002,14-06-2000,40,38,180,,,,,,
B32E0314,002,28-06-2000,77,75,143,,,,,,
B32E0314,002,14-07-2000,10,8,210,,,,,,
B32E0314,002,28-07-2000,20,18,200,,,,,,
B32E0314,002,14-08-2000,68,66,152,,,,,,
B32E0314,002,28-08-2000,60,58,160,,,,,,
B32E0314,002,14-11-2000,3,1,217,,,,,,
B32E0314,002,28-11-2000,4,2,216,,,,,,
B32E0314,002,15-01-2001,4,2,216,,,,,,
B32E0314,002,29-01-2001,2,0,218,,,,,,
B32E0314,002,14-02-2001,2,0,218,,,,,,
B32E0314,002,28-02-2001,4,2,216,,,,,,
B32E0314,002,14-04-2001,,,,N,,,,,
B32E0314,002,28-04-2001,,,,N,,,,,
B32E0314,002,14-05-2001,,,,N,,,,,
B32E0314,002,28-05-2001,35,33,185,,,,,,
B32E0314,002,14-07-2001,25,23,195,,,,,,
B32E0314,002,28-07-2001,16,14,204,,,,,,
B32E0314,002,14-08-2001,11,9,209,,,,,,
B32E0314,002,28-08-2001,9,7,211,,,,,,
B32E0314,002,14-09-2001,,,,N,,,,,
B32E0314,002,28-09-2001,,,,N,,,,,
B32E0314,002,14-10-2001,,,,N,,,,,
B32E0314,002,28-10-2001,,,,N,,,,,
B32E0314,002,14-11-2001,,,,N,,,,,
B32E0314,002,28-11-2001,,,,O,,,,,
