Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32F0108,003,32FP0108,172590,470880,2265,,2309,-3535,-3735,1981/09/07,1998/02/01
B32F0108,003,32FP0108,172590,470880,2265,,2315,-3535,-3735,1998/02/01,2012/10/24

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32F0108,003,1981/09/14 00:00:00,718,
B32F0108,003,1981/09/28 00:00:00,726,
B32F0108,003,1981/10/14 00:00:00,731,
B32F0108,003,1981/10/28 00:00:00,731,
B32F0108,003,1981/11/13 00:00:00,734,
B32F0108,003,1981/11/27 00:00:00,745,
B32F0108,003,1981/12/28 00:00:00,735,
B32F0108,003,1982/01/14 00:00:00,738,
B32F0108,003,1982/01/28 00:00:00,728,
B32F0108,003,1982/02/15 00:00:00,723,
B32F0108,003,1982/03/01 00:00:00,719,
B32F0108,003,1982/03/15 00:00:00,723,
B32F0108,003,1982/03/29 00:00:00,715,
B32F0108,003,1982/04/14 00:00:00,717,
B32F0108,003,1982/04/28 00:00:00,711,
B32F0108,003,1982/05/14 00:00:00,711,
B32F0108,003,1982/05/28 00:00:00,710,
B32F0108,003,1982/06/14 00:00:00,711,
B32F0108,003,1982/06/28 00:00:00,734,
B32F0108,003,1982/07/14 00:00:00,718,
B32F0108,003,1982/07/28 00:00:00,724,
B32F0108,003,1982/08/16 00:00:00,731,
B32F0108,003,1982/08/27 00:00:00,731,
B32F0108,003,1982/09/14 00:00:00,737,
B32F0108,003,1982/09/28 00:00:00,743,
B32F0108,003,1982/10/14 00:00:00,745,
B32F0108,003,1982/10/28 00:00:00,753,
B32F0108,003,1982/11/15 00:00:00,757,
B32F0108,003,1982/11/29 00:00:00,760,
B32F0108,003,1982/12/14 00:00:00,762,
B32F0108,003,1982/12/28 00:00:00,769,
B32F0108,003,1983/01/14 00:00:00,769,
B32F0108,003,1983/01/28 00:00:00,773,
B32F0108,003,1983/02/14 00:00:00,767,
B32F0108,003,1983/02/28 00:00:00,763,
B32F0108,003,1983/03/14 00:00:00,799,
B32F0108,003,1983/03/28 00:00:00,752,
B32F0108,003,1983/04/14 00:00:00,752,
B32F0108,003,1983/04/28 00:00:00,749,
B32F0108,003,1983/05/16 00:00:00,746,
B32F0108,003,1983/05/27 00:00:00,744,
B32F0108,003,1983/06/14 00:00:00,728,
B32F0108,003,1983/06/28 00:00:00,716,
B32F0108,003,1983/07/14 00:00:00,706,
B32F0108,003,1983/07/28 00:00:00,703,
B32F0108,003,1983/08/15 00:00:00,705,
B32F0108,003,1983/08/29 00:00:00,710,
B32F0108,003,1983/09/14 00:00:00,716,
B32F0108,003,1983/09/28 00:00:00,720,
B32F0108,003,1983/10/13 00:00:00,723,
B32F0108,003,1983/10/28 00:00:00,728,
B32F0108,003,1983/11/14 00:00:00,737,
B32F0108,003,1983/11/28 00:00:00,739,
B32F0108,003,1983/12/13 00:00:00,744,
B32F0108,003,1983/12/28 00:00:00,746,
B32F0108,003,1984/01/13 00:00:00,733,
B32F0108,003,1984/01/27 00:00:00,732,
B32F0108,003,1984/02/14 00:00:00,714,
B32F0108,003,1984/02/28 00:00:00,689,
B32F0108,003,1984/03/14 00:00:00,678,
B32F0108,003,1984/03/28 00:00:00,664,
B32F0108,003,1984/04/13 00:00:00,668,
B32F0108,003,1984/04/27 00:00:00,672,
B32F0108,003,1984/05/14 00:00:00,668,
B32F0108,003,1984/05/28 00:00:00,671,
B32F0108,003,1984/06/14 00:00:00,674,
B32F0108,003,1984/06/28 00:00:00,681,
B32F0108,003,1984/07/13 00:00:00,680,
B32F0108,003,1984/07/27 00:00:00,682,
B32F0108,003,1984/08/14 00:00:00,687,
B32F0108,003,1984/08/28 00:00:00,689,
B32F0108,003,1984/09/14 00:00:00,691,
B32F0108,003,1984/09/27 00:00:00,695,
B32F0108,003,1984/10/15 00:00:00,701,
B32F0108,003,1984/10/29 00:00:00,712,
B32F0108,003,1984/11/14 00:00:00,704,
B32F0108,003,1984/11/28 00:00:00,706,
B32F0108,003,1984/12/14 00:00:00,707,
B32F0108,003,1984/12/28 00:00:00,712,
B32F0108,003,1985/01/14 00:00:00,708,
B32F0108,003,1985/01/28 00:00:00,705,
B32F0108,003,1985/02/14 00:00:00,703,
B32F0108,003,1985/02/28 00:00:00,701,
B32F0108,003,1985/03/28 00:00:00,697,
B32F0108,003,1985/04/15 00:00:00,700,
B32F0108,003,1985/04/29 00:00:00,696,
B32F0108,003,1985/05/13 00:00:00,695,
B32F0108,003,1985/05/28 00:00:00,691,
B32F0108,003,1985/06/14 00:00:00,690,
B32F0108,003,1985/06/28 00:00:00,690,
B32F0108,003,1985/07/12 00:00:00,729,
B32F0108,003,1985/07/29 00:00:00,689,
B32F0108,003,1985/08/14 00:00:00,689,
B32F0108,003,1985/08/28 00:00:00,692,
B32F0108,003,1985/09/13 00:00:00,692,
B32F0108,003,1985/09/27 00:00:00,698,
B32F0108,003,1985/10/14 00:00:00,701,
B32F0108,003,1985/10/28 00:00:00,706,
