Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-12-2017,,,,,,,,
Gegevens beschikbaar:,15-10-1958,tot:,14-11-2003,,,,,,,,
Datum: ,18-12-2017,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32E0002,002,32EP0002,161950,474950,68,01-01-1958,30-09-1958,12-10-1989,133,65,-1632,-1732
B32E0002,002,32EP0002,161950,474950,68,01-01-1958,12-10-1989,14-11-2003,129,61,-1632,-1732


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32E0002,002,15-10-1958,147,82,-14,,,,,,
B32E0002,002,22-10-1958,151,86,-18,,,,,,
B32E0002,002,12-11-1958,161,96,-28,,,,,,
B32E0002,002,13-11-1958,154,89,-21,,,,,,
B32E0002,002,28-11-1958,161,96,-28,,,,,,
B32E0002,002,03-12-1958,164,99,-31,,,,,,
B32E0002,002,15-12-1958,160,95,-27,,,,,,
B32E0002,002,23-12-1958,156,91,-23,,,,,,
B32E0002,002,16-02-1959,169,104,-36,,,,,,
B32E0002,002,16-03-1959,160,95,-27,,,,,,
B32E0002,002,14-04-1959,152,87,-19,,,,,,
B32E0002,002,11-05-1959,163,98,-30,,,,,,
B32E0002,002,17-06-1959,173,108,-40,,,,,,
B32E0002,002,17-08-1959,168,103,-35,,,,,,
B32E0002,002,21-09-1959,188,123,-55,,,,,,
B32E0002,002,14-10-1959,193,128,-60,,,,,,
B32E0002,002,13-11-1959,198,133,-65,,,,,,
B32E0002,002,10-12-1959,176,111,-43,,,,,,
B32E0002,002,02-02-1960,166,101,-33,,,,,,
B32E0002,002,01-03-1960,167,102,-34,,,,,,
B32E0002,002,04-04-1960,163,98,-30,,,,,,
B32E0002,002,01-06-1960,167,102,-34,,,,,,
B32E0002,002,07-07-1960,167,102,-34,,,,,,
B32E0002,002,04-08-1960,154,89,-21,,,,,,
B32E0002,002,08-09-1960,149,84,-16,,,,,,
B32E0002,002,07-10-1960,156,91,-23,,,,,,
B32E0002,002,07-11-1960,142,77,-9,,,,,,
B32E0002,002,01-12-1960,129,64,4,,,,,,
B32E0002,002,03-01-1961,155,90,-22,,,,,,
B32E0002,002,01-02-1961,141,76,-8,,,,,,
B32E0002,002,03-03-1961,150,85,-17,,,,,,
B32E0002,002,04-04-1961,150,85,-17,,,,,,
B32E0002,002,10-05-1961,150,85,-17,,,,,,
B32E0002,002,05-06-1961,163,98,-30,,,,,,
B32E0002,002,06-07-1961,171,106,-38,,,,,,
B32E0002,002,04-08-1961,168,103,-35,,,,,,
B32E0002,002,04-09-1961,160,95,-27,,,,,,
B32E0002,002,09-10-1961,162,97,-29,,,,,,
B32E0002,002,06-11-1961,146,81,-13,,,,,,
B32E0002,002,06-12-1961,135,70,-2,,,,,,
B32E0002,002,05-01-1962,155,90,-22,,,,,,
B32E0002,002,07-02-1962,156,91,-23,,,,,,
B32E0002,002,13-03-1962,159,94,-26,,,,,,
B32E0002,002,19-04-1962,153,88,-20,,,,,,
B32E0002,002,07-05-1962,162,97,-29,,,,,,
B32E0002,002,06-06-1962,162,97,-29,,,,,,
B32E0002,002,06-07-1962,162,97,-29,,,,,,
B32E0002,002,09-08-1962,171,106,-38,,,,,,
B32E0002,002,05-09-1962,170,105,-37,,,,,,
B32E0002,002,18-10-1962,172,107,-39,,,,,,
B32E0002,002,07-11-1962,154,89,-21,,,,,,
B32E0002,002,07-12-1962,164,99,-31,,,,,,
B32E0002,002,21-03-1963,160,95,-27,,,,,,
B32E0002,002,03-04-1963,163,98,-30,,,,,,
B32E0002,002,08-05-1963,157,92,-24,,,,,,
B32E0002,002,11-06-1963,170,105,-37,,,,,,
B32E0002,002,02-07-1963,167,102,-34,,,,,,
B32E0002,002,06-08-1963,168,103,-35,,,,,,
B32E0002,002,03-09-1963,167,102,-34,,,,,,
B32E0002,002,02-10-1963,150,85,-17,,,,,,
B32E0002,002,05-11-1963,161,96,-28,,,,,,
B32E0002,002,03-12-1963,157,92,-24,,,,,,
B32E0002,002,07-01-1964,166,101,-33,,,,,,
B32E0002,002,18-02-1964,159,94,-26,,,,,,
B32E0002,002,06-03-1964,167,102,-34,,,,,,
B32E0002,002,07-04-1964,152,87,-19,,,,,,
B32E0002,002,10-04-1964,156,91,-23,,,,,,
B32E0002,002,12-05-1964,167,102,-34,,,,,,
B32E0002,002,29-06-1964,158,93,-25,,,,,,
B32E0002,002,20-07-1964,175,110,-42,,,,,,
B32E0002,002,07-08-1964,177,112,-44,,,,,,
B32E0002,002,29-09-1964,172,107,-39,,,,,,
B32E0002,002,09-10-1964,168,103,-35,,,,,,
B32E0002,002,16-11-1964,165,100,-32,,,,,,
B32E0002,002,04-12-1964,136,71,-3,,,,,,
B32E0002,002,08-01-1965,154,89,-21,,,,,,
B32E0002,002,04-02-1965,162,97,-29,,,,,,
B32E0002,002,04-03-1965,169,104,-36,,,,,,
B32E0002,002,01-04-1965,161,96,-28,,,,,,
B32E0002,002,27-04-1965,147,82,-14,,,,,,
B32E0002,002,19-05-1965,148,83,-15,,,,,,
B32E0002,002,17-06-1965,149,84,-16,,,,,,
B32E0002,002,15-07-1965,150,85,-17,,,,,,
B32E0002,002,25-08-1965,146,81,-13,,,,,,
B32E0002,002,14-09-1965,159,94,-26,,,,,,
B32E0002,002,13-10-1965,178,113,-45,,,,,,
B32E0002,002,16-11-1965,175,110,-42,,,,,,
B32E0002,002,10-12-1965,115,50,18,,,,,,
B32E0002,002,11-01-1966,146,81,-13,,,,,,
B32E0002,002,24-02-1966,150,85,-17,,,,,,
B32E0002,002,15-03-1966,146,81,-13,,,,,,
B32E0002,002,14-04-1966,147,82,-14,,,,,,
B32E0002,002,10-05-1966,156,91,-23,,,,,,
B32E0002,002,16-06-1966,167,102,-34,,,,,,
B32E0002,002,19-07-1966,158,93,-25,,,,,,
B32E0002,002,19-08-1966,157,92,-24,,,,,,
B32E0002,002,20-09-1966,165,100,-32,,,,,,
B32E0002,002,13-10-1966,158,93,-25,,,,,,
B32E0002,002,15-11-1966,161,96,-28,,,,,,
B32E0002,002,13-12-1966,136,71,-3,,,,,,
B32E0002,002,12-01-1967,138,73,-5,,,,,,
B32E0002,002,16-02-1967,158,93,-25,,,,,,
B32E0002,002,09-03-1967,155,90,-22,,,,,,
B32E0002,002,24-04-1967,160,95,-27,,,,,,
B32E0002,002,11-05-1967,169,104,-36,,,,,,
B32E0002,002,22-06-1967,172,107,-39,,,,,,
B32E0002,002,24-07-1967,178,113,-45,,,,,,
B32E0002,002,10-08-1967,177,112,-44,,,,,,
B32E0002,002,18-09-1967,168,103,-35,,,,,,
B32E0002,002,12-10-1967,161,96,-28,,,,,,
B32E0002,002,16-11-1967,155,90,-22,,,,,,
B32E0002,002,12-12-1967,157,92,-24,,,,,,
B32E0002,002,09-01-1968,145,80,-12,,,,,,
B32E0002,002,08-02-1968,158,93,-25,,,,,,
B32E0002,002,12-03-1968,162,97,-29,,,,,,
B32E0002,002,11-04-1968,171,106,-38,,,,,,
B32E0002,002,09-05-1968,168,103,-35,,,,,,
B32E0002,002,13-06-1968,168,103,-35,,,,,,
B32E0002,002,25-07-1968,162,97,-29,,,,,,
B32E0002,002,15-08-1968,164,99,-31,,,,,,
B32E0002,002,06-09-1968,157,92,-24,,,,,,
B32E0002,002,19-09-1968,150,85,-17,,,,,,
B32E0002,002,10-10-1968,148,83,-15,,,,,,
B32E0002,002,14-11-1968,164,99,-31,,,,,,
B32E0002,002,12-12-1968,168,103,-35,,,,,,
B32E0002,002,16-01-1969,163,98,-30,,,,,,
B32E0002,002,30-01-1969,163,98,-30,,,,,,
B32E0002,002,13-02-1969,158,93,-25,,,,,,
B32E0002,002,13-03-1969,157,92,-24,,,,,,
B32E0002,002,24-04-1969,154,89,-21,,,,,,
B32E0002,002,22-05-1969,157,92,-24,,,,,,
B32E0002,002,19-06-1969,159,94,-26,,,,,,
B32E0002,002,24-07-1969,165,100,-32,,,,,,
B32E0002,002,19-08-1969,163,98,-30,,,,,,
B32E0002,002,22-09-1969,167,102,-34,,,,,,
B32E0002,002,16-10-1969,183,118,-50,,,,,,
B32E0002,002,18-11-1969,168,103,-35,,,,,,
B32E0002,002,11-12-1969,165,100,-32,,,,,,
B32E0002,002,13-01-1970,164,99,-31,,,,,,
B32E0002,002,17-02-1970,157,92,-24,,,,,,
B32E0002,002,17-03-1970,158,93,-25,,,,,,
B32E0002,002,17-04-1970,154,89,-21,,,,,,
B32E0002,002,21-05-1970,164,99,-31,,,,,,
B32E0002,002,25-06-1970,179,114,-46,,,,,,
B32E0002,002,27-07-1970,164,99,-31,,,,,,
B32E0002,002,10-08-1970,164,99,-31,,,,,,
B32E0002,002,17-08-1970,169,104,-36,,,,,,
B32E0002,002,31-08-1970,174,109,-41,,,,,,
B32E0002,002,14-09-1970,177,112,-44,,,,,,
B32E0002,002,28-09-1970,166,101,-33,,,,,,
B32E0002,002,13-10-1970,164,99,-31,,,,,,
B32E0002,002,26-10-1970,161,96,-28,,,,,,
B32E0002,002,02-11-1970,156,91,-23,,,,,,
B32E0002,002,18-11-1970,165,100,-32,,,,,,
B32E0002,002,16-12-1970,167,102,-34,,,,,,
B32E0002,002,05-01-1971,173,108,-40,,,,,,
B32E0002,002,19-01-1971,163,98,-30,,,,,,
B32E0002,002,05-02-1971,160,95,-27,,,,,,
B32E0002,002,17-02-1971,165,100,-32,,,,,,
B32E0002,002,18-03-1971,202,137,-69,,,,,,
B32E0002,002,02-04-1971,203,138,-70,,,,,,
B32E0002,002,20-04-1971,210,145,-77,,,,,,
B32E0002,002,04-05-1971,208,143,-75,,,,,,
B32E0002,002,18-05-1971,201,136,-68,,,,,,
B32E0002,002,02-06-1971,190,125,-57,,,,,,
B32E0002,002,15-06-1971,184,119,-51,,,,,,
B32E0002,002,29-06-1971,178,113,-45,,,,,,
B32E0002,002,14-07-1971,181,116,-48,,,,,,
B32E0002,002,27-07-1971,186,121,-53,,,,,,
B32E0002,002,11-08-1971,183,118,-50,,,,,,
B32E0002,002,25-08-1971,178,113,-45,,,,,,
B32E0002,002,08-09-1971,182,117,-49,,,,,,
B32E0002,002,22-09-1971,184,119,-51,,,,,,
B32E0002,002,05-10-1971,178,113,-45,,,,,,
B32E0002,002,20-10-1971,178,113,-45,,,,,,
B32E0002,002,03-11-1971,179,114,-46,,,,,,
B32E0002,002,17-11-1971,177,112,-44,,,,,,
B32E0002,002,07-12-1971,174,109,-41,,,,,,
B32E0002,002,21-12-1971,182,117,-49,,,,,,
B32E0002,002,04-01-1972,177,112,-44,,,,,,
B32E0002,002,18-01-1972,180,115,-47,,,,,,
B32E0002,002,03-02-1972,175,110,-42,,,,,,
B32E0002,002,17-02-1972,174,109,-41,,,,,,
B32E0002,002,02-03-1972,177,112,-44,,,,,,
B32E0002,002,17-03-1972,181,116,-48,,,,,,
B32E0002,002,07-04-1972,167,102,-34,,,,,,
B32E0002,002,21-04-1972,156,91,-23,,,,,,
B32E0002,002,08-05-1972,169,104,-36,,,,,,
B32E0002,002,23-05-1972,169,104,-36,,,,,,
B32E0002,002,08-06-1972,168,103,-35,,,,,,
B32E0002,002,22-06-1972,172,107,-39,,,,,,
B32E0002,002,06-07-1972,160,95,-27,,,,,,
B32E0002,002,20-07-1972,168,103,-35,,,,,,
B32E0002,002,07-08-1972,164,99,-31,,,,,,
B32E0002,002,22-08-1972,165,100,-32,,,,,,
B32E0002,002,06-09-1972,176,111,-43,,,,,,
B32E0002,002,20-09-1972,169,104,-36,,,,,,
B32E0002,002,06-10-1972,177,112,-44,,,,,,
B32E0002,002,19-10-1972,184,119,-51,,,,,,
B32E0002,002,06-11-1972,175,110,-42,,,,,,
B32E0002,002,16-11-1972,161,96,-28,,,,,,
B32E0002,002,05-12-1972,178,113,-45,,,,,,
B32E0002,002,15-12-1972,175,110,-42,,,,,,
B32E0002,002,04-01-1973,186,121,-53,,,,,,
B32E0002,002,18-01-1973,183,118,-50,,,,,,
B32E0002,002,05-02-1973,180,115,-47,,,,,,
B32E0002,002,19-02-1973,169,104,-36,,,,,,
B32E0002,002,06-03-1973,176,111,-43,,,,,,
B32E0002,002,19-03-1973,178,113,-45,,,,,,
B32E0002,002,06-04-1973,168,103,-35,,,,,,
B32E0002,002,19-04-1973,164,99,-31,,,,,,
B32E0002,002,07-05-1973,164,99,-31,,,,,,
B32E0002,002,21-05-1973,171,106,-38,,,,,,
B32E0002,002,01-06-1973,166,101,-33,,,,,,
B32E0002,002,18-06-1973,171,106,-38,,,,,,
B32E0002,002,03-07-1973,182,117,-49,,,,,,
B32E0002,002,17-07-1973,177,112,-44,,,,,,
B32E0002,002,01-08-1973,172,107,-39,,,,,,
B32E0002,002,15-08-1973,183,118,-50,,,,,,
B32E0002,002,03-09-1973,178,113,-45,,,,,,
B32E0002,002,17-09-1973,180,115,-47,,,,,,
B32E0002,002,03-10-1973,169,104,-36,,,,,,
B32E0002,002,16-10-1973,175,110,-42,,,,,,
B32E0002,002,02-11-1973,178,113,-45,,,,,,
B32E0002,002,19-11-1973,170,105,-37,,,,,,
B32E0002,002,30-11-1973,165,100,-32,,,,,,
B32E0002,002,12-12-1973,175,110,-42,,,,,,
B32E0002,002,02-01-1974,172,107,-39,,,,,,
B32E0002,002,17-01-1974,173,108,-40,,,,,,
B32E0002,002,01-02-1974,172,107,-39,,,,,,
B32E0002,002,15-02-1974,175,110,-42,,,,,,
B32E0002,002,01-03-1974,179,114,-46,,,,,,
B32E0002,002,18-03-1974,175,110,-42,,,,,,
B32E0002,002,01-04-1974,178,113,-45,,,,,,
B32E0002,002,16-04-1974,180,115,-47,,,,,,
B32E0002,002,01-05-1974,176,111,-43,,,,,,
B32E0002,002,15-05-1974,171,106,-38,,,,,,
B32E0002,002,04-06-1974,180,115,-47,,,,,,
B32E0002,002,17-06-1974,174,109,-41,,,,,,
B32E0002,002,02-07-1974,180,115,-47,,,,,,
B32E0002,002,16-07-1974,173,108,-40,,,,,,
B32E0002,002,02-08-1974,180,115,-47,,,,,,
B32E0002,002,26-08-1974,175,110,-42,,,,,,
B32E0002,002,03-09-1974,180,115,-47,,,,,,
B32E0002,002,26-09-1974,168,103,-35,,,,,,
B32E0002,002,07-10-1974,165,100,-32,,,,,,
B32E0002,002,18-10-1974,173,108,-40,,,,,,
B32E0002,002,01-11-1974,163,98,-30,,,,,,
B32E0002,002,18-11-1974,167,102,-34,,,,,,
B32E0002,002,29-11-1974,168,103,-35,,,,,,
B32E0002,002,12-12-1974,156,91,-23,,,,,,
B32E0002,002,03-01-1975,151,86,-18,,,,,,
B32E0002,002,20-01-1975,175,110,-42,,,,,,
B32E0002,002,03-02-1975,164,99,-31,,,,,,
B32E0002,002,19-02-1975,174,109,-41,,,,,,
B32E0002,002,04-03-1975,178,113,-45,,,,,,
B32E0002,002,17-03-1975,170,105,-37,,,,,,
B32E0002,002,02-04-1975,164,99,-31,,,,,,
B32E0002,002,15-04-1975,163,98,-30,,,,,,
B32E0002,002,01-05-1975,175,110,-42,,,,,,
B32E0002,002,20-05-1975,175,110,-42,,,,,,
B32E0002,002,02-06-1975,180,115,-47,,,,,,
B32E0002,002,19-06-1975,177,112,-44,,,,,,
B32E0002,002,02-07-1975,170,105,-37,,,,,,
B32E0002,002,21-07-1975,175,110,-42,,,,,,
B32E0002,002,01-08-1975,178,113,-45,,,,,,
B32E0002,002,20-08-1975,189,124,-56,,,,,,
B32E0002,002,02-09-1975,185,120,-52,,,,,,
B32E0002,002,15-09-1975,185,120,-52,,,,,,
B32E0002,002,01-10-1975,185,120,-52,,,,,,
B32E0002,002,20-10-1975,186,121,-53,,,,,,
B32E0002,002,13-11-1975,185,120,-52,,,,,,
B32E0002,002,01-12-1975,,,,D,,,,,
B32E0002,002,15-12-1975,179,114,-46,,,,,,
B32E0002,002,06-01-1976,170,105,-37,,,,,,
B32E0002,002,19-01-1976,166,101,-33,,,,,,
B32E0002,002,02-02-1976,176,111,-43,,,,,,
B32E0002,002,16-02-1976,171,106,-38,,,,,,
B32E0002,002,01-03-1976,175,110,-42,,,,,,
B32E0002,002,17-03-1976,182,117,-49,,,,,,
B32E0002,002,01-04-1976,181,116,-48,,,,,,
B32E0002,002,20-04-1976,181,116,-48,,,,,,
B32E0002,002,04-05-1976,183,118,-50,,,,,,
B32E0002,002,17-05-1976,188,123,-55,,,,,,
B32E0002,002,02-06-1976,184,119,-51,,,,,,
B32E0002,002,16-06-1976,189,124,-56,,,,,,
B32E0002,002,30-06-1976,189,124,-56,,,,,,
B32E0002,002,20-07-1976,198,133,-65,,,,,,
B32E0002,002,03-08-1976,196,131,-63,,,,,,
B32E0002,002,16-08-1976,195,130,-62,,,,,,
B32E0002,002,06-09-1976,187,122,-54,,,,,,
B32E0002,002,20-09-1976,185,120,-52,,,,,,
B32E0002,002,04-10-1976,182,117,-49,,,,,,
B32E0002,002,18-10-1976,187,122,-54,,,,,,
B32E0002,002,01-11-1976,191,126,-58,,,,,,
B32E0002,002,15-11-1976,191,126,-58,,,,,,
B32E0002,002,01-12-1976,179,114,-46,,,,,,
B32E0002,002,20-12-1976,177,112,-44,,,,,,
B32E0002,002,03-01-1977,180,115,-47,,,,,,
B32E0002,002,17-01-1977,181,116,-48,,,,,,
B32E0002,002,02-02-1977,180,115,-47,,,,,,
B32E0002,002,14-02-1977,175,110,-42,,,,,,
B32E0002,002,02-03-1977,173,108,-40,,,,,,
B32E0002,002,16-03-1977,176,111,-43,,,,,,
B32E0002,002,01-04-1977,171,106,-38,,,,,,
B32E0002,002,18-04-1977,165,100,-32,,,,,,
B32E0002,002,02-05-1977,170,105,-37,,,,,,
B32E0002,002,17-05-1977,163,98,-30,,,,,,
B32E0002,002,01-06-1977,180,115,-47,,,,,,
B32E0002,002,17-06-1977,180,115,-47,,,,,,
B32E0002,002,27-06-1977,178,113,-45,,,,,,
B32E0002,002,19-07-1977,183,118,-50,,,,,,
B32E0002,002,01-08-1977,182,117,-49,,,,,,
B32E0002,002,15-08-1977,173,108,-40,,,,,,
B32E0002,002,31-08-1977,167,102,-34,,,,,,
B32E0002,002,20-09-1977,177,112,-44,,,,,,
B32E0002,002,07-10-1977,168,103,-35,,,,,,
B32E0002,002,25-10-1977,177,112,-44,,,,,,
